sal_5_lc2vs0_iate,emplx1_4
-28715.24968617926,2.0
-41565.501973125996,2.0
-45772.818142885895,3.0
-38092.49604391925,2.0
-51264.53570445512,2.0
-31427.586397243245,1.0
-36321.626581250726,2.0
-42925.453129004156,2.0
-31801.108059058468,2.0
-48508.64573304873,2.0
-55624.60451616281,2.0
-55007.176340902086,2.0
-54994.699906349895,1.0
-42397.75749511925,2.0
-33971.06470117066,2.0
-57449.96176534514,2.0
-30471.792955020857,2.0
-53774.373127900595,1.0
-34413.43164460671,2.0
-56979.30476848636,2.0
-54862.498398136726,2.0
-32576.349227631345,2.0
-38390.6195125575,1.0
-58376.53989406924,2.0
-54424.272960833405,2.0
-56812.901297699864,3.0
-49155.88018186944,2.0
-31572.917694482236,2.0
-29560.64817528914,2.0
-55984.47487845683,2.0
-40860.47167776923,1.0
-56830.632379196046,2.0
-41598.787718314146,2.0
-48573.57234004096,2.0
-38769.7440509272,2.0
-46115.905968485546,1.0
-47968.37160784688,2.0
-50631.544597811204,1.0
-40771.60620038542,2.0
-47538.03513272312,2.0
-35389.99247527305,2.0
-57539.13597286692,2.0
-42903.002437973424,2.0
-52052.518781298415,1.0
-62298.25660100421,2.0
-47785.32682037818,1.0
-60560.801472904,2.0
-35776.19187495491,1.0
-28610.462477439338,2.0
-55915.250933526826,2.0
-30129.517317308568,2.0
-62057.930504667485,2.0
-36999.9345642201,2.0
-52017.118172786984,1.0
-41302.559001921,1.0
-38780.59998374518,2.0
-58994.0473697041,1.0
-36280.97437566454,3.0
-41931.338440805936,2.0
-47371.27750761547,2.0
-35760.5629610708,2.0
-30304.7843919838,2.0
-59684.60426132793,3.0
-32283.378069454506,1.0
-37197.107334372784,2.0
-51444.74602776311,1.0
-30302.800736185134,1.0
-32305.166432921542,2.0
-32455.52418078969,2.0
-39599.358166023994,2.0
-33856.77366023425,2.0
-57827.23328703434,2.0
-51422.9465144251,1.0
-33738.8754441185,2.0
-54932.46906915153,1.0
-54766.72693384853,2.0
-41413.195456283865,1.0
-34091.34259616437,2.0
-32469.271067910955,3.0
-54927.49069007761,1.0
-57389.9204764816,1.0
-55877.35000863322,3.0
-36792.01156735611,2.0
-55398.932277917804,2.0
-38943.12351971055,1.0
-39864.1106716816,2.0
-28596.413759058596,2.0
-60550.80640833221,1.0
-31374.760551440566,2.0
-50126.200210622774,2.0
-41096.69278549947,1.0
-37432.63442104671,2.0
-52491.99341423507,2.0
-29221.398805773177,2.0
-51986.86123558468,2.0
-50665.76135500006,1.0
-43611.50446925066,1.0
-38960.767030979485,1.0
-30182.191971436987,2.0
-44002.68352953189,1.0
-52296.89761674215,1.0
-56545.452278572375,2.0
-51659.572632058545,2.0
-34912.845481867014,3.0
-30394.991546714224,2.0
-55210.79585532326,1.0
-45314.943382418394,1.0
-45701.52394466546,2.0
-34701.91175948195,2.0
-60672.94457311327,1.0
-37952.1105548299,2.0
-50374.74332741147,2.0
-31704.67228474959,2.0
-42327.19908077008,2.0
-50366.3321242972,1.0
-31251.270175556772,1.0
-42793.2846417296,2.0
-38974.24598413349,2.0
-40406.416708744495,2.0
-59001.31917561736,2.0
-48211.94549755275,2.0
-53256.96902039188,1.0
-55153.56546992408,2.0
-40238.99570437491,1.0
-37624.2904469934,2.0
-42274.67087459547,1.0
-62164.259194059734,1.0
-39667.33855062847,2.0
-52014.77129809445,1.0
-42663.72795477731,1.0
-32640.73627842037,2.0
-43238.18087518902,2.0
-54252.249936752225,2.0
-33334.598292748015,2.0
-31823.39801214051,2.0
-43780.51205337726,2.0
-52248.53102550645,1.0
-55057.42840722151,1.0
-62651.83054914286,1.0
-30761.444930302412,2.0
-51274.14789678805,2.0
-28788.66817941276,2.0
-60119.619066311585,2.0
