empl_ttl_lc1vs0_iate,unem_x0
0.5483731527076205,16.0
-3.5872585767655596,0.0
-6.129132733428465,15.0
2.5860555860194645,21.0
-3.0064827361830364,24.0
-5.360154867782068,20.0
-3.275435829628541,1.0
-0.12242576165035746,24.0
-1.8321317005955065,21.0
6.778383269599431,16.0
-3.430757263444404,22.0
0.3988516534721058,23.0
3.7985075210144816,19.0
-0.35320120747916817,22.0
-0.06712805079224937,23.0
-4.69465637484021,15.0
5.4014671529013665,22.0
1.9933471088557306,0.0
2.2576281182160307,8.0
5.3328510216888105,13.0
-3.5999264755149136,20.0
-6.02580791672063,21.0
-4.087424262173296,17.0
-4.456120488328172,15.0
-2.098928599130648,16.0
-4.7293451343931,7.0
-0.8199923672674787,5.0
-3.542253925406978,17.0
-2.0795152595447846,10.0
-3.5123309224653827,12.0
5.42985163057913,5.0
-1.7224151203419693,0.0
6.297568714241242,19.0
5.497706146338965,6.0
3.0398059508032,20.0
-3.2829535308042677,3.0
-4.6963646787342235,23.0
-1.8270437227196439,9.0
-1.3276463083995922,11.0
-5.096880742352143,12.0
-3.1109981298720415,23.0
-3.8806701846481606,20.0
-4.229016315321572,18.0
-5.167740311578169,23.0
-4.617690634643842,6.0
3.61852053702568,6.0
-0.34936895270848556,15.0
-0.33789798830967177,14.0
-1.562689292787315,22.0
-4.150981198349912,20.0
-5.312215122395466,11.0
-4.0104100369286115,24.0
-1.1677762421445999,17.0
2.7536013456969846,16.0
-5.238522494668645,16.0
5.7820500802829775,9.0
-2.9990774924327823,1.0
-1.5436167052238092,22.0
-2.253680882207651,23.0
-5.492204650527715,5.0
-5.338695764190625,23.0
0.40992576299615324,19.0
0.272103813581142,18.0
2.8716747633084747,18.0
-4.618145775944324,10.0
-0.6383058514248776,4.0
1.2733468422469771,21.0
6.077324551980071,9.0
1.4980953252309934,13.0
5.6278964487955445,10.0
-2.4331686039356297,19.0
-1.2111431572426774,23.0
-2.71974968245827,9.0
-3.25652839817716,9.0
-5.498342312152808,5.0
-4.512683429882857,16.0
-1.2148151437657715,15.0
-0.7286531190889631,2.0
-3.8195246641595273,19.0
-5.192844139742523,15.0
-3.908385187422441,5.0
2.4218161281265935,23.0
3.3886111716437974,17.0
-4.397670991452435,6.0
1.937040029338538,14.0
-3.202072738343905,5.0
-3.9989631905078067,24.0
-1.937203117539109,23.0
4.407895465923728,15.0
-3.6213206799207627,17.0
6.50490757232947,14.0
-6.140164103639021,7.0
-3.397623742570224,12.0
2.312671255111637,2.0
0.6156473137367242,18.0
-4.508205524360792,7.0
-5.639502430004038,19.0
-3.5012230893579055,11.0
1.747398623254672,2.0
-6.05360458925263,13.0
-2.011956465865725,4.0
0.6994977974461709,18.0
3.614430014115727,8.0
-4.391876464007556,5.0
-3.5505560028175864,20.0
-5.43002291255682,22.0
-3.050202636778661,17.0
6.860859059223523,3.0
-1.3674241686841095,20.0
2.381263002286357,4.0
-5.6440124312781155,15.0
-3.8127222396058302,8.0
-0.9817240845532982,18.0
1.7797336484081074,2.0
-5.3324492497838945,5.0
-2.6564966269549344,14.0
-5.428848085752703,24.0
-2.75491906747549,9.0
-3.00600139768932,20.0
1.898242702390692,23.0
-1.9563687013520346,11.0
-3.9440501010710864,4.0
1.8049284025555874,17.0
1.3433489028328993,15.0
-4.259617813032691,24.0
-3.550084653640216,11.0
-3.6228194831355234,3.0
-3.116118090076659,24.0
-3.904805121452798,14.0
-0.8751615828624315,15.0
-4.091898712751071,15.0
-2.598807015951532,6.0
3.749472592947343,12.0
-3.7134513464925525,16.0
0.8483982727408987,15.0
3.2305918712099384,18.0
-4.2484042290120625,6.0
-4.06591157167027,14.0
2.773470761133646,11.0
1.8953602894806894,4.0
2.4588556120175236,13.0
-1.5142385898266997,10.0
-0.5583808084974462,17.0
1.5309932795307508,6.0
-5.77137815649188,21.0
-3.89380444054099,20.0
1.2726261861978991,10.0
0.7657928968474039,1.0
4.420137802344582,22.0
-0.20833921090816832,19.0
-3.3979648313726942,22.0
-2.9375737524152665,8.0
-2.313691915140936,19.0
3.4522025232433955,12.0
-3.907929495489743,24.0
0.45903167775348885,1.0
-2.77765069060186,11.0
-3.7929227759504416,17.0
-5.097856488795054,10.0
-5.428756865698442,17.0
-2.779708523699015,2.0
0.8650434400063216,2.0
-1.3470609903713058,20.0
1.2717397511267414,7.0
5.449298550811998,12.0
-4.1057441937885555,17.0
-2.2799147158558646,22.0
-2.4356890442447425,23.0
1.4733173941328142,2.0
-4.410599476829763,6.0
-1.7726505402608712,15.0
-5.344425811761387,20.0
-3.7059000003996307,12.0
3.845983467653297,11.0
-5.629497611626541,18.0
-5.253804065167406,14.0
-2.827327361383268,2.0
-0.47007927100044733,14.0
0.13419640107677666,11.0
1.9924686873941257,6.0
-3.107887949508968,18.0
-2.9392552614380136,20.0
3.513910483094543,5.0
-1.0474647228894427,21.0
-3.3161580064317686,0.0
0.8318671556681245,4.0
-2.4883231285211695,15.0
-2.836182655243464,12.0
-2.495592100483428,15.0
-3.881747748499915,5.0
-4.4609868044244205,7.0
1.4885993862159714,14.0
0.3871114629349366,21.0
-0.9283323616781565,6.0
-2.7475427986454206,4.0
-3.4720384049100517,20.0
7.165042003869438,10.0
-0.14182548375193615,21.0
-4.782358551443862,9.0
5.4904617972008545,8.0
3.3237574702387005,7.0
-3.8533116225894,8.0
5.994489675214531,1.0
-4.705798512424085,18.0
-3.7959424836531843,14.0
3.6281310348992304,19.0
-1.5696255674299642,17.0
-5.052254530003686,6.0
-2.719143221421075,6.0
-2.732141786903701,8.0
-3.3638409835578162,11.0
-3.6408245958348546,11.0
-1.6263164859608958,14.0
-4.524585730301871,4.0
-5.051062862716847,11.0
-3.3979934600027084,20.0
-4.009990335206917,21.0
4.503346306299948,2.0
4.681498620133462,1.0
-0.178536285328331,19.0
-4.431796354834315,5.0
2.691548863099447,18.0
-2.1162114354187995,10.0
0.2888266760580791,22.0
-1.521947889752776,8.0
-2.583617080601151,10.0
-4.5387099717820565,10.0
-2.1474045761101834,10.0
-1.967445884071581,1.0
-1.1046360661382306,6.0
-5.126955936879025,2.0
-4.1414185129873005,11.0
-1.0970368027807986,2.0
-2.649066681806379,17.0
-4.3366027133896035,5.0
-4.2969513523184455,5.0
-2.482744980674674,6.0
-2.1945666035991374,4.0
-2.293724311162114,14.0
5.187010374084466,5.0
-4.079695300872553,20.0
2.4329041790555648,18.0
-4.292889717739166,9.0
-4.616842139614132,22.0
3.4681787631576935,15.0
2.578898393798064,18.0
3.7039160040164725,7.0
-3.780278801189927,4.0
-4.256311078161298,4.0
-6.464689102106622,17.0
2.039158323997919,4.0
-4.385537074471456,1.0
-3.644265007049574,21.0
-3.303239482818933,2.0
-1.870682324025188,2.0
-2.3565598636369844,16.0
-1.763862204513741,8.0
-2.9956929437293,5.0
-3.8930787482781932,3.0
-4.827950781659995,16.0
-5.1243009569213305,16.0
-1.9767936963148445,3.0
-4.1454069838724985,10.0
4.349936090885311,4.0
-3.272371853332306,0.0
5.721475891080037,16.0
6.39292893295946,15.0
1.1921423072844162,9.0
1.539048705091383,9.0
-3.9191634859331215,10.0
-5.04763094193383,7.0
-4.768518833712657,21.0
-3.1279763025301346,9.0
-3.9237546696381704,3.0
0.7026998173411969,9.0
-2.671430749056292,15.0
1.6934921192716477,6.0
3.225705777327759,22.0
-1.7304030225112719,7.0
-4.112629741582362,14.0
-3.741588768969919,2.0
1.5564816217025443,16.0
0.017174327457958327,23.0
1.7865084043889565,15.0
-3.607887499093878,15.0
-4.299352180623878,22.0
-4.963660183051558,18.0
-3.9290132368769037,21.0
1.7641385702599393,2.0
-4.902020921330532,2.0
-2.1690190795704964,6.0
-1.7274639053489964,3.0
2.9074210880405884,7.0
1.2257991417298666,22.0
-4.838452930126771,8.0
-2.7338926437613713,14.0
1.5344541237195228,11.0
-3.1158861668446165,3.0
-4.051497485628115,4.0
-4.676303285157022,13.0
-4.164956267573654,15.0
-4.97259073053099,24.0
-4.60330157887548,24.0
-0.7558592707129583,6.0
-2.4940792212042604,6.0
-4.031645712540168,2.0
3.2933451460579213,0.0
-3.2510272973711993,24.0
-3.2661468875873276,1.0
-2.826754556005829,8.0
0.40106234434740395,1.0
-2.216552392717929,8.0
-1.1364372188384961,21.0
-2.816327122398533,7.0
-2.78883109167267,6.0
-3.9057182993895565,23.0
4.474577271989352,22.0
3.40534350617678,5.0
-3.2871155195634847,2.0
-4.637658769350546,20.0
-4.4271112724197215,23.0
-4.20265405792476,3.0
-3.0814904724970713,4.0
0.2881758014122098,5.0
0.6719255423346691,12.0
-6.568161889442717,13.0
3.4601606511106544,5.0
5.282020500861752,13.0
2.6174073053069526,0.0
-4.036641081268447,13.0
-4.582837895846126,11.0
2.3478792578762073,13.0
1.0865331381424486,10.0
3.496863474794425,2.0
-2.0893506864101488,1.0
-0.16243927690797033,4.0
2.64846132185768,11.0
3.4010712228525155,4.0
-0.04547200251367256,2.0
-3.80992078553577,9.0
-4.9323263910287185,20.0
-5.514590856616369,22.0
-1.7959273190793446,10.0
-2.41617721069741,0.0
2.6892679935071317,3.0
6.052856520440151,4.0
5.268377685239561,3.0
-2.4086291442618633,24.0
-2.5478843843157835,13.0
-3.954108595859961,14.0
1.357244247124426,9.0
-2.979168257618821,12.0
1.1278060212057381,8.0
3.2942345871902647,24.0
-4.582024462815156,21.0
-1.6897827082749757,15.0
1.6589515785164877,18.0
-6.373647269674371,6.0
1.9622659363756714,1.0
-3.8832787097165946,23.0
-1.4285230057525893,18.0
-3.6858937062188564,3.0
6.570548108712626,13.0
4.597736320773852,17.0
0.6963286392553258,3.0
2.498433506603069,23.0
-3.1298083500482434,10.0
-3.344742678192409,8.0
-4.528799661946982,9.0
4.496361032875733,10.0
1.8204775325576117,11.0
6.868244083353314,20.0
-3.3135215966017486,2.0
-2.9758542915930457,19.0
-0.1262482386038284,3.0
1.825375877544806,18.0
-2.0557323475345015,17.0
-4.620388939137838,2.0
0.37260871520707495,9.0
-0.05996062702058058,3.0
4.012743138073272,23.0
3.1016642057424324,3.0
1.7565328173522823,21.0
-0.7324011617215809,16.0
-0.9909784664961091,6.0
-2.319476992690084,13.0
3.784431388732647,22.0
1.0086881187071661,13.0
-3.3018082382553815,16.0
-1.3154411757510225,17.0
-5.49959160026593,3.0
2.827376241167716,13.0
3.091618288378948,14.0
-0.7012388210445643,6.0
-5.415163772243275,14.0
-1.1939734200590362,16.0
-4.490096122337092,11.0
-2.530533331704901,15.0
-2.7813089576165506,15.0
4.526101552720037,9.0
-5.257726061442645,5.0
-1.0879998676815426,6.0
-2.9347539051269522,6.0
-2.0907224166523393,3.0
3.6266866753599123,2.0
-2.7384929561613554,21.0
-2.7312336184240094,22.0
-0.8824166413796637,18.0
-5.257663166660086,8.0
2.227952886094991,12.0
-3.5278245581385717,6.0
-0.4430762504496304,2.0
2.5442679856999173,5.0
-6.004665757045915,3.0
-3.800415545129083,24.0
-3.1115328183205184,18.0
1.5459529010717303,21.0
1.5985059135738493,1.0
1.3543080205909495,18.0
-2.68605012228058,3.0
4.754924624547002,21.0
-0.16081504738744368,8.0
-1.1229224735945462,5.0
-5.283555918558607,19.0
-2.5310567818621337,3.0
3.4491467446243265,17.0
-5.0073556961677195,9.0
0.4929477007014551,15.0
-3.7662759388281044,11.0
1.4379886024903041,18.0
-4.2599297720800084,5.0
-2.2496413650663367,18.0
5.089357546104323,15.0
4.204123124346394,18.0
-0.06430039491045525,19.0
1.2214580701477937,5.0
-5.465210883681552,19.0
-0.17542656148847602,3.0
-4.259540116598308,11.0
-4.509763932313359,5.0
-5.4223542761839,17.0
4.812823358491759,19.0
-4.855095621064352,14.0
0.15841868451744823,5.0
3.100906757121863,20.0
0.2926262502211565,5.0
-4.183149163591842,22.0
-2.693586499229308,20.0
2.3280661252016155,23.0
2.8792836897527248,2.0
-4.226646877101689,11.0
0.5870748677372064,1.0
-0.4163972456516343,13.0
1.889138264303508,15.0
-2.414539023561926,6.0
-4.578230930412071,1.0
-3.512463730766281,19.0
-1.9942837301306084,7.0
-5.274694874512052,6.0
6.094628445687494,15.0
-5.898084529935444,1.0
-2.3018638774314897,9.0
-6.6034429280974285,17.0
5.630116212740459,4.0
3.1496391316589847,14.0
6.295598787187169,6.0
3.096863788161045,14.0
-2.1166968607054075,0.0
-2.8847109576155354,10.0
-4.5191034188833346,10.0
-2.6519265540683605,1.0
-2.671738449703691,11.0
5.677310165785743,20.0
-4.426798242511768,10.0
-3.91277315769401,1.0
-3.2834900855775535,11.0
-1.6908441150195213,1.0
-4.498093332932674,5.0
-3.445839681468159,8.0
-1.4553344418542595,1.0
-4.0506810033792116,2.0
-4.215397800178412,19.0
-4.199465155162877,10.0
1.9724954844297633,21.0
-4.185442356137267,12.0
1.285402876376132,10.0
-0.8697966752399457,6.0
-5.5094072108581855,17.0
1.0486381470348118,11.0
-1.803053167129896,2.0
-2.204360219389142,4.0
-4.060083736358665,1.0
-3.4345651038673846,24.0
1.1533941148629259,16.0
-3.835439418933324,22.0
-1.764126881877653,0.0
2.3473561225208526,19.0
-4.403571085487387,13.0
-4.77592527191818,3.0
-3.922201960081952,24.0
-4.1313556866511085,19.0
-5.103462778387858,9.0
-0.855554354569354,21.0
-2.4253469928092652,9.0
-3.813203861001538,8.0
-3.070399934176888,1.0
-0.03486795811430943,17.0
-1.8632702984078333,7.0
-4.718002002322483,15.0
-4.164315656491606,11.0
-2.5923083224887664,9.0
-2.7805457050187634,20.0
-3.5590655468351553,6.0
-4.279246053847592,6.0
2.459416165362348,15.0
6.933864714430991,7.0
2.244727974509967,11.0
2.725740928959718,4.0
2.6726926767040067,24.0
-4.06447447476577,20.0
3.235083425557784,19.0
2.1753656612516084,12.0
-0.8895874407032909,5.0
5.259121056123862,14.0
-3.3761384954354794,12.0
4.712534739596363,16.0
4.415589188476834,19.0
-1.4522867706837872,2.0
-2.831336150790134,6.0
-3.57459792000618,0.0
-4.552315732934243,19.0
-5.546053014606726,17.0
-2.084474819371826,3.0
-3.098097424318858,5.0
0.4980390937887891,22.0
-3.3545013525588776,6.0
-4.761363216701895,19.0
3.4201506616566135,4.0
-4.167926148788123,2.0
-3.904452404247317,3.0
4.151059745535479,15.0
-2.204601101908631,6.0
-2.4965589568720796,3.0
-2.1369326300855085,7.0
-1.6490824149874799,17.0
2.2665808343634186,21.0
-1.6566229367925231,12.0
0.6856338272390512,16.0
5.958954866039089,10.0
2.6001175017899496,3.0
-3.626460928976835,24.0
-2.855376841873995,4.0
-4.919573395820627,11.0
1.7528354965498827,6.0
-0.15516440721868552,16.0
-3.937604800979748,10.0
-2.9152957606648195,1.0
-2.941278682494433,11.0
5.9951819025697874,17.0
-4.445462478092578,13.0
-3.528671774881948,0.0
0.49295283637209075,1.0
-4.129705187956702,2.0
4.304325027493724,20.0
-4.842494406320793,21.0
1.1631983003406186,24.0
-2.56231027974892,17.0
-4.371613841943724,4.0
-3.601876406765669,23.0
-5.0049652609036075,9.0
2.7749260390238693,7.0
2.2439973857395805,8.0
-5.0477798345646665,5.0
-5.227159698876707,10.0
-4.033441411562128,8.0
-0.9372087955972894,19.0
-3.6783800671651945,16.0
4.781497130965573,18.0
1.291465669963298,13.0
-0.588315151616474,0.0
-4.338142791997398,9.0
-1.9116634071140641,20.0
-1.0140964941236161,23.0
1.1474629439390072,19.0
-4.986262116950782,15.0
-2.4725896384416317,16.0
-2.7761054496162116,14.0
2.1245391423944664,11.0
3.0149245611024043,2.0
-4.200012363309174,8.0
4.684040760599509,19.0
-4.9122509857258105,14.0
-2.738032382830116,15.0
-4.723717262323453,19.0
-3.877702873822643,8.0
-5.233646031980637,16.0
-1.5355212471785347,6.0
2.1381094402700542,7.0
0.03373519699493044,9.0
7.140707962671426,21.0
-0.3395727037041292,2.0
-2.5495572609760764,4.0
4.222735137550789,24.0
-0.8305039704737567,17.0
-3.5382141246021575,4.0
-1.8870128010795093,22.0
-2.46563101695815,3.0
3.393976396318651,21.0
-5.338189854924592,22.0
1.9237414271090283,23.0
-4.768848052246385,1.0
-5.182555763626831,2.0
-3.6364896855678075,15.0
4.515313583733087,21.0
-0.29383034354479065,4.0
-2.597188335683062,8.0
1.1859264297729855,1.0
-2.0344254802457273,12.0
-0.2796613648050035,24.0
-3.808773461643332,3.0
3.4507322022022584,19.0
-2.8487865586625114,21.0
5.195053141572877,16.0
-3.118162084458607,4.0
0.9659271115683143,9.0
-4.146635706475787,12.0
-2.39620574719957,1.0
-3.2090474582149646,18.0
-4.987883393459942,2.0
-4.918922901654716,4.0
-5.205698368591528,16.0
0.6302220833949059,11.0
5.317020161126713,22.0
-4.733038837480167,16.0
-3.392239927397201,8.0
0.9900284908068713,19.0
1.4786786624034436,16.0
-1.5959109427591711,1.0
-5.549805071377704,5.0
-2.8149180644257967,0.0
-2.474467532883889,5.0
-2.681714176917369,20.0
3.1727977439587587,4.0
4.178849378987126,4.0
-4.4272637594065385,24.0
-1.7980862068706809,21.0
-4.69829235918634,23.0
-1.036833233080804,14.0
-3.6679408215960336,9.0
-2.6985009868512195,19.0
-5.110087333780244,11.0
-1.137396236751668,7.0
-4.222975636162368,7.0
-4.14252334098035,2.0
-1.5857807612116277,2.0
-4.8321938879430055,19.0
-2.772590756309741,7.0
0.023547521320716136,16.0
6.061643981241941,14.0
-3.036643842836355,21.0
-3.65982040332739,16.0
-2.940051433162132,23.0
-1.8523727970790147,1.0
2.2888266713869676,10.0
4.236892058501377,13.0
-2.9519893361204277,1.0
-1.6936900874516585,6.0
-5.101399250909944,20.0
-3.716375124053755,14.0
5.326358141127221,19.0
2.5479966680692128,10.0
3.040873551998176,6.0
1.8259739344102883,16.0
-3.465309718507436,3.0
-0.025329566356314892,21.0
-5.012393344373582,6.0
4.378641969443402,23.0
1.609954263738139,9.0
0.611052961685445,8.0
-3.665150800828557,23.0
5.134359202954388,12.0
4.377760788802407,23.0
-4.354843196838144,6.0
5.274377302486443,8.0
3.9332243352260687,22.0
6.2059200732994455,5.0
-3.813619515130979,21.0
2.1361532416704545,23.0
3.3038785577059007,19.0
-3.2368329888208316,13.0
-2.8972359759250725,8.0
3.5418304382233976,12.0
-1.5094748912137341,17.0
-2.54870665606373,23.0
-0.41987172819249174,15.0
-4.110053276803089,14.0
-3.3327474394673615,16.0
-2.992611157644661,21.0
2.056322111350471,13.0
-0.3182059289320449,13.0
-2.870447577731101,9.0
-4.938661338665396,17.0
-0.36220321557425716,0.0
0.7500169374882,5.0
-2.2571754929607573,3.0
4.555288226421181,18.0
-4.928699860598675,17.0
2.6965090066973403,18.0
1.7620558424087647,24.0
-2.93173672281089,1.0
-3.0919302099313515,6.0
0.5583588201189764,20.0
-3.7356263895038566,21.0
-6.655212542053753,19.0
0.7357160119327779,22.0
-3.18645064868861,14.0
1.3286041622186504,6.0
-3.881312523180976,16.0
1.4731654130413205,23.0
-0.7645276353348445,9.0
-5.631874227218446,14.0
-3.3208300377576006,5.0
-3.1493218898440194,15.0
-3.8427721963640025,22.0
-1.768826460344338,7.0
4.083617846626088,21.0
0.9904568670271465,1.0
5.281561065245274,22.0
0.285111814239984,16.0
2.9335533326044665,15.0
2.6422594459892648,13.0
-5.315015336441778,0.0
-1.8951374603832871,23.0
-4.098469621036708,23.0
-3.163159495398601,13.0
-1.3159365168880546,17.0
-3.66228776544186,22.0
-0.9430543278354624,2.0
-1.8634320984711668,22.0
-3.922180911296234,16.0
1.5152438929868872,5.0
-1.8504436054156683,15.0
-4.430422371291685,5.0
4.033017913527991,15.0
-3.328643545639727,7.0
3.8571844535982738,16.0
-1.0869642056656645,22.0
-1.9480934178126688,7.0
-2.402990739524772,12.0
-2.4922555499285703,4.0
6.188500579654237,10.0
-3.6671800431640906,20.0
-3.576786378703322,22.0
-3.184404725449941,4.0
-5.032216082129008,22.0
-5.564928101308001,4.0
-5.789096156401348,16.0
1.057864246831892,3.0
-2.993544186994429,22.0
-2.8151851167112194,12.0
2.7032148231288566,0.0
2.8111796911471396,11.0
-4.270189495303227,20.0
0.7853303116207151,9.0
-2.9052596588680526,6.0
-3.5831539891236774,21.0
-2.6406135594675684,1.0
-2.5787404130824,1.0
5.790011169804853,18.0
-4.195155749669958,14.0
0.7423567168980283,9.0
-1.3188051483578598,22.0
-2.9425232281412566,13.0
-1.8914289265606294,10.0
-4.425609811980419,20.0
-4.083785918014666,12.0
1.9359278603434282,18.0
-1.3641915790213783,6.0
5.730039139788198,17.0
-2.669317415044541,10.0
4.2489000748380885,9.0
-2.920491607662772,6.0
-2.286368162367915,18.0
-2.626022481016757,14.0
-0.0014921717493887598,18.0
-4.620301458999122,16.0
3.9496153477386207,4.0
-3.097352240342386,23.0
-2.197169920827773,3.0
-4.9193975331987865,22.0
-2.050272740386348,6.0
-4.57837732462193,15.0
-3.266650153206836,17.0
2.78158209317433,11.0
-1.2713908164688643,21.0
-3.443093005614631,13.0
-3.1856512044866987,15.0
-4.543885470281109,15.0
-3.28170910744082,8.0
7.289783145410791,10.0
-3.003862290615729,23.0
6.226541330086663,19.0
-3.296077810788482,17.0
-0.9222330739054352,7.0
-2.600453275682445,7.0
-4.796593799140942,4.0
-5.4190079558301365,18.0
-4.7603069281691175,23.0
3.1147707072723896,6.0
3.6141004251715727,1.0
-1.4041545293485573,8.0
0.48718650972664146,23.0
-0.997545831507876,10.0
0.0733479950044087,1.0
-4.196698102993355,10.0
-5.216758000506769,19.0
-4.103434863906529,21.0
-1.8082222518816948,4.0
3.1229748387554244,3.0
-4.981961118859707,12.0
1.255831519395938,10.0
1.1137795085205808,1.0
-2.397750895029304,24.0
-4.834386753841398,18.0
-5.798727270849879,12.0
-3.9768858330842476,13.0
-2.5920778867504515,11.0
2.780424501544593,1.0
4.917592922835414,11.0
-6.153293331538096,13.0
-3.860039330523129,11.0
-3.132468009077958,10.0
0.7155902542130694,11.0
4.068561563806121,23.0
-4.074397056627178,19.0
-2.096643527363712,3.0
-4.632859048231376,24.0
-2.2502133952655012,22.0
-2.5300398987915727,4.0
-2.4699293444410717,10.0
-1.8704779355069163,8.0
-3.6226425968490226,15.0
-1.2000464665831618,6.0
0.030097019400271652,12.0
-0.11840102980952949,9.0
1.2113250294936613,20.0
-0.21340621446883157,21.0
-1.020295791838948,16.0
-2.8312897415884914,17.0
-5.1707534539992395,19.0
0.8301133756234216,14.0
4.70368038933373,16.0
-4.487083992421025,12.0
-4.955493228995909,6.0
-4.957338189952118,21.0
-1.997893903356383,15.0
3.23278600199146,10.0
-5.380478663329779,23.0
-1.3605140782720189,1.0
1.5207922614499356,8.0
2.0142294177177957,20.0
1.2534553763912615,23.0
-2.8673178821035528,11.0
5.4105244058591895,7.0
-1.1939900419156904,4.0
