empl_chge_lc1vs0_iate,reg_pro
0.19348226718683503,25.442805384741487
-0.6561314834979083,24.48031723822925
-0.84494281868543,38.30479248816428
0.945692841418351,27.23029492891736
-1.0064907230465774,35.43969589984596
0.5348488850662148,36.021807982956105
-0.17750663801513133,35.48794104479353
-0.5012945001812743,35.48794104479353
0.5140829216959502,37.424879126959546
0.28396070907677595,23.634277318491872
1.3832264855414242,20.98878429639096
-0.8769711535691751,26.28022836679576
-0.20315471068873964,23.634277318491872
-0.30900037196505603,39.70178544635895
-0.6885925620519506,29.0419683726385
-1.2742951940684368,33.9596994808174
-0.013785470693807866,36.18644355251131
0.7669310625337044,33.190710519682085
0.6112494780097184,37.31673442662566
0.6735771192693415,22.876594638877435
1.0389574174377803,39.70178544635895
-0.13201401606238844,36.3573875871551
1.759654190162267,20.146641489655405
-1.1551552381266537,38.77222685532345
-1.2779368405702924,25.46180534860576
-1.2282012228479373,25.442805384741487
1.1030083464080185,36.18644355251131
2.2366299789057447,30.518765731198098
-0.19474240830381317,27.11781509568906
0.7004783076462677,35.48794104479353
-0.5795729727442487,37.31673442662566
-0.7740850018451025,24.48031723822925
0.2556931532509614,27.20170607688317
-0.7456553522870846,36.59621121258517
-0.37347974753997915,32.02921160100115
0.7769388974168199,38.061462197476885
-0.7652187664344375,25.91532590252785
-0.07621465039704661,27.66410460043495
1.5318977829809315,34.59482682258063
-0.4464310376354319,24.75709700399736
-0.5853448782456725,34.0840234334754
-1.28401740963856,24.82275449516596
-0.21566380838760535,33.190710519682085
-0.4340267573781114,24.82275449516596
-0.31346775306921404,20.98878429639096
-0.44239693323754126,25.442805384741487
-0.20932286758749127,34.87097908415335
-0.6587384725625713,25.9568290114522
-0.07349412323191945,36.895008747355305
-0.9997574944937051,38.061462197476885
-0.254379047303225,36.36929448528463
0.2857753351560003,23.84441056974409
0.9832261792628562,37.21455824969987
-0.8006883604148183,38.296041677123725
1.646412659587566,30.93066410111383
0.020150261832001526,30.93066410111383
1.322590485712704,30.88527758713494
-0.16830086380884582,22.876594638877435
-0.5839209503821947,33.9596994808174
-0.8265403245508942,38.77222685532345
1.7509948299627835,24.48031723822925
0.16046801893791363,37.12391018969001
-1.187653762339714,23.634277318491872
-0.24389060410859928,24.043591501893573
1.1272153546722774,39.689354456040704
-0.02258445740998727,24.377349804657285
1.2120198316363247,36.66915348581493
0.3463006888629179,38.061462197476885
-0.11837925775810193,30.93066410111383
-0.5247772229501366,33.190710519682085
2.079864172086026,33.2979334027342
0.39544014428129354,36.66915348581493
-0.4196759849535544,33.465850046515826
1.1524337334662893,36.18644355251131
-1.1521166745290445,38.59436571998607
-0.9634167948022159,34.87097908415335
