sal_6_lc1vs0_iate,earn_x0
4786.872201996116,1193.332697145667
4937.87493474165,3244.6781523613786
4491.152950496435,3719.2213222458727
-2632.9534004147304,3085.6925448433512
6295.935285934218,4004.131002137021
-2279.549880175713,1755.8269456412604
1765.0500781177952,2584.370630726857
4688.274478264749,3413.5281476890164
-638.9576443182386,1933.0884472848177
960.989637131499,3968.939722213053
-18236.031441064093,4292.975371818628
5589.539260932188,4686.399666895838
5523.929928554506,4759.08314777485
3044.660019174614,3485.7685658506025
5738.071236309973,2430.071681191421
9723.306466737911,6995.563964901388
1567.0815830057518,1800.598031556699
-12953.701944487842,4116.599833906231
-2652.6528730746454,2272.22316109235
-7147.628432542682,4645.666832185667
-13012.106493399755,4911.659106698894
2818.206907170864,2285.6646826609804
-10446.080726259752,2845.918390197516
7484.336287808139,5615.714002697792
7563.90439067216,4666.231885699818
6552.785888706549,5196.638068029913
-10088.094938680853,4076.92783250837
-9757.948007938512,1749.6442113020514
2674.715036440949,1342.3696338424595
-13536.185591746458,4490.609342053655
5272.717361686052,3043.1471959793835
3624.9324330982417,5155.20693112442
-1790.5499210627913,3362.485159182663
4450.627062331365,4016.4146395269454
3305.5147837330787,2790.325407162434
-4952.949111954732,3760.962602912711
3856.2134153104726,3844.823230717023
4582.272173993855,3925.744144977282
-13022.853196914615,3494.914466391914
3274.938842368807,3914.4693519501134
6440.2186368125,2504.4669564633064
6379.169444053605,5127.58637675137
3022.208913924109,3562.886665982977
3647.860432091442,4346.035705503462
1213.3476412751916,5810.071824153135
4472.067582299367,3785.74193468117
-625.4468351277974,6312.9529453602845
5087.55012538905,2434.186954334409
3653.5182546119486,1479.981545887037
5794.630189021962,5557.065867351301
2954.959111921852,1104.7599895524174
-3515.210084987979,5894.174450994807
-5258.80000862891,2843.929690002449
7920.117367699964,4204.431798818756
-16237.205064735479,3367.087933725305
-1484.8822309506895,2758.136380043928
-17442.095032407662,4848.983973726757
2721.402078410986,2644.3239547182543
4197.474641707151,3348.914555933196
6680.968443067644,3839.682281385358
-4404.343353272665,2467.059948003984
-100.2618312631447,1236.9125442854886
8645.319146987422,5868.199214033304
5775.252323229994,2123.3307829249434
-7801.850264728622,2944.7052830965613
3311.4756508859937,4086.564922510373
-5269.406740862252,1236.4920310371217
-2103.4651590999624,2203.298269765708
1423.4083593945163,2242.9010708714964
4441.066818808058,2976.345607665452
-12212.603364041406,2272.331181046973
-14710.221032450838,4828.744599623171
5124.652344713599,4165.808696028897
-5095.864270302011,2500.315969941594
6891.059756759703,4574.99517557822
5808.817652304406,5258.3726816026565
4665.3706454781295,3270.529189816006
-1910.6901316000244,2434.5966870970765
-2736.76683948264,1786.5048007083049
-16919.38506887057,4163.551036313568
6132.771242077291,5599.091023144334
4588.34052176317,5274.488011403746
-151.83825053689088,2588.3768914809834
4569.512182941555,4984.429703094995
1688.386174043887,2905.0417548316573
3296.741969333233,3032.276959379162
3392.7007231362218,1435.250251714145
-2851.7181784269014,5350.084099674365
-11597.630430945093,1416.433288731004
-768.0156106042305,4316.491897663433
-12207.421863217567,3159.514622200561
-1153.9752578158327,2857.256750136862
6904.169317361218,4187.695951252252
4069.2872177568606,1942.731746497484
3090.1067243680336,4363.1648051243
-19985.985395021125,4102.243463528355
3112.8006005545667,3192.489464462401
-8072.731749132867,2960.379801999077
656.594506353171,1821.6106586686767
-1372.943665715262,3525.110567871369
1792.7363295847736,4273.646766912285
6065.6464192528765,5005.150621529395
-2464.6853861532927,4166.827593997135
3195.0308217386355,2466.037967760853
-665.6062343062122,1392.4133414491428
6736.237288929911,4794.484188827246
