ATE_10,ATE_20,ATE_21,ATE_SE_10,ATE_SE_20,ATE_SE_21,ATE_t_10,ATE_t_20,ATE_t_21,ATE_p_10,ATE_p_20,ATE_p_21
8945.505493892462,2922.4044514560724,-6023.10104243639,1175.190514487502,1927.8003305138086,2211.2563823546034,7.611961961583376,1.5159269376601756,2.723836589234775,2.70200465323198e-14,0.12953814405514413,0.006452954540766573
