empl_ttl_lc2vs0_iate,reg_ser
-8.520648196382673,44.13662518418517
-9.036513960348046,43.794759766421855
-11.027773318354884,56.00156836204996
-10.848264449380427,55.61319381311606
-9.21650221798034,54.13462065843544
-10.240856190244775,51.64208012290497
-9.725046360586145,51.239202675284645
-9.938630770402966,51.239202675284645
-9.913164399056683,41.1263774068312
-10.384701992095362,50.918617138569005
-12.35703702519145,40.58472706107023
-10.206003305037905,52.81671062158314
-10.336910455060144,50.918617138569005
-10.084121869868143,59.16605356399492
-8.57793623589498,58.17571650868259
-9.189087976506789,57.707357830393605
-10.517601117325048,51.62276087243585
-11.851816466179356,40.50652664870855
-10.195639754351077,45.62378915966991
-11.859182022907174,46.71352130193502
-10.81232871119416,59.16605356399492
-9.660448430618596,40.424467677940896
-11.43371924959742,42.17211466032058
-9.931826079819142,41.04762817418116
-9.629763409224312,47.94886509813647
-9.30756712552746,44.13662518418517
-11.09519707280143,51.62276087243585
-10.193717574721898,43.199874437569264
-9.644149294128837,47.1570315638461
-12.197905925355364,51.239202675284645
-9.19903107632146,45.62378915966991
-9.709522015720562,43.794759766421855
-9.14993085073568,54.86573122936064
-10.246272495497909,59.47595778135059
-9.433105520454761,44.82253612444929
-11.694647948666105,40.1215023000053
-9.658495738053084,51.99242497994736
-11.272177264526704,56.19212068260055
-10.997258730813522,55.88635513910959
-9.896400354963323,56.45104328229763
-9.110285730342847,40.31705615821635
-9.195455312792545,54.89502272010587
-9.923578455317159,40.50652664870855
-10.166569676919792,54.89502272010587
-10.221938147931361,40.58472706107023
-9.645664771620027,44.13662518418517
-10.892739424930184,48.36277186842874
-8.889015773942447,57.91932836569297
-9.850789041142534,44.34699704539882
-9.849731472238828,40.1215023000053
-9.473503196280683,41.797024702686336
-10.899028343915301,42.793960732726966
-10.1746247162341,51.20649072287212
-10.200970269729648,49.76105210425247
-11.01270215324514,58.54521222112821
-8.91894469940708,58.54521222112821
-12.568795042857769,55.505871920133245
-9.4218358786568,46.71352130193502
-9.757775059995858,57.707357830393605
-10.1421925883794,41.04762817418116
-10.203073547533272,43.794759766421855
-10.384217787089623,49.64290509414352
-8.769977288930122,50.918617138569005
-10.119649571597561,41.48296305222163
-9.909160025655645,43.19639221231764
-10.252262104664542,55.918969385169504
-9.721356317654827,50.71721377412224
-9.461787390242426,40.1215023000053
-9.840602584946117,58.54521222112821
-9.509233593680545,40.50652664870855
-9.907832384522505,47.05410925021325
-12.035366856823707,50.71721377412224
-9.67219695674288,47.97189674292668
-9.702311541182748,51.62276087243585
-10.157645570391917,53.08541388864003
-10.354063568541932,48.36277186842874
-9.840356491401145,57.707357830393605
-10.789384180048387,54.89502272010587
-10.492377888830074,50.71721377412224
-12.92503242542784,40.31705615821635
-10.736164896877035,59.16605356399492
-10.3160545963501,56.00156836204996
-8.153613023544457,52.40854258551276
-10.055940317757285,43.49521587724775
-9.427374998052786,41.57278495048693
-10.121700859929309,51.11621272212679
-9.629959329284103,57.267873487302026
-12.370405682234214,54.1093094876617
-9.459626785566492,48.04528843141448
-9.753075045881447,41.797024702686336
-10.998309657816325,55.1660020929033
-10.5236644558253,43.940765365608506
-9.621047811319128,53.89097997615204
-9.448364762468906,51.99242497994736
-10.577199773266319,52.81671062158314
-11.960123499908063,57.267873487302026
-9.446066246066291,55.1660020929033
-10.57145580949983,47.94886509813647
-9.996614347794411,53.3341229438205
-9.443048800394221,59.47595778135059
-11.001752564168724,51.64208012290497
-10.668446763813105,51.99242497994736
-10.011057218589505,40.45295140473965
-8.428429536592514,43.794759766421855
-10.438100915285943,54.1093094876617
-11.030835377331124,44.47355487462248
-10.621612861922124,56.00156836204996
-9.728779524226058,53.89097997615204
-9.89604588781933,43.794759766421855
-12.560974413090882,47.05410925021325
-9.588746663009614,41.57278495048693
-10.080868281245316,54.13462065843544
-10.458322574945484,49.76105210425247
-11.760905447335789,56.45104328229763
-11.095523206858587,53.08541388864003
-9.017471192249786,57.267873487302026
-9.61967810906311,58.54521222112821
-8.888460249681081,51.32189870085669
-9.725023991346584,44.82253612444929
-9.223526953560905,40.45295140473965
-9.816592033588343,47.94886509813647
-10.168953910915132,51.99242497994736
-12.777593094882313,50.918617138569005
-10.946109751742318,41.48296305222163
-9.81864233063424,44.34699704539882
-9.20604145695558,45.62378915966991
-12.174833274821353,58.54521222112821
-8.727100680617012,48.36277186842874
-10.13833918351474,51.99242497994736
-9.876879346001232,42.44907434855431
-10.098750870818735,44.770034590453946
-11.482464156191416,58.17571650868259
-9.36664555807634,48.027022042691215
-8.882778296244648,53.70325408375153
-9.491075591425286,51.20649072287212
-9.773661529379572,48.04528843141448
-10.806979095629483,40.58472706107023
-11.502484371212766,43.49521587724775
-10.820756766692915,47.97189674292668
-9.36303577799761,41.57278495048693
-11.090329675143817,55.58419079695274
-10.566436276298457,55.1660020929033
-12.373428021172355,51.62276087243585
-9.828773552568743,44.34699704539882
-9.632346997587275,41.797024702686336
-9.99944994107756,57.81954827121653
-12.471106491651504,43.05248972136468
-10.229312508183632,55.61319381311606
-10.87864092859638,55.7427690131515
-9.02126843339164,55.88635513910959
-11.029485251422436,47.97189674292668
-9.397521856454375,43.05248972136468
-9.155591950998469,57.267873487302026
-11.023932103741574,48.027022042691215
-9.396471513935985,44.13662518418517
-9.205618277247035,56.00156836204996
-9.964954190713566,43.49521587724775
-10.716810416266659,48.027022042691215
-10.123332432491273,48.045288431414484
-9.200909757716554,58.54521222112821
-9.792386472748367,41.48296305222163
-10.269910985776223,41.04762817418116
-8.796766366474326,51.11621272212679
-10.18980652394047,42.17211466032058
-9.707114129850378,47.97189674292668
-9.811818881657667,43.199874437569264
-9.590029593766667,55.7427690131515
-12.163348331632665,57.267873487302026
-9.626638301955285,40.4804701361369
-10.275839982642612,50.918617138569005
-10.584206704675292,51.64208012290497
-9.92929785273191,53.89097997615204
-9.3801771920225,45.92750305292296
-10.792492469547005,51.64208012290497
-8.488964044793173,57.91932836569297
-9.929976957334661,44.47355487462248
-10.245445066130117,52.41398546391687
-9.710914159450242,51.32189870085669
-10.16837791285629,56.45104328229763
-10.846009148558688,53.89097997615204
-9.175507122345785,56.45104328229763
-11.084580025927547,47.05410925021325
-10.393545648955406,55.62658867338667
-8.906668990916799,40.58472706107023
-9.545397255610915,41.48296305222163
-11.350070919132278,43.794759766421855
-11.197821078092343,53.3341229438205
-9.78297510397784,51.64208012290497
-9.544021756433812,56.45104328229763
-11.638677212620133,51.239202675284645
-11.257170035861432,59.47595778135059
-10.916084727332322,55.1660020929033
-11.292630191892869,51.20649072287212
-10.996237073413829,57.707357830393605
-9.699770107359642,51.20649072287212
-9.826246106728401,43.940765365608506
-10.452878712385223,41.48296305222163
-9.708460969490758,56.19212068260055
-9.285266191947777,41.797024702686336
-9.319065296932298,57.91932836569297
-9.551053387718753,44.770034590453946
-10.131757011917648,43.05248972136468
-10.695010362797136,51.20649072287212
-9.29782372688057,55.61319381311606
-9.958603238914307,56.99131509722156
-10.981752971820377,46.71352130193502
-9.785313117857454,43.794759766421855
-10.475753736385265,43.199874437569264
-9.584577915525891,52.98577499952053
-10.370812448110561,43.199874437569264
-11.521581612436446,41.48296305222163
-10.576285360919034,42.793960732726966
-12.921362579643823,51.62276087243585
-9.583987832081535,53.70325408375153
-9.110697986254165,53.26971923443569
-10.101621556293546,55.1660020929033
-10.275016041914846,48.335633078085934
-10.881973324723234,53.3341229438205
-9.786187123820554,41.1263774068312
-11.1305212576761,55.62658867338667
-9.831910338742563,46.71352130193502
-10.882095157604024,58.54521222112821
-9.426007077340014,57.267873487302026
-10.855950374187795,47.94886509813647
-10.100272999496665,51.99242497994736
-11.352679805154512,47.97189674292668
-10.043606923205123,53.280960100439536
-11.416687553915487,40.58472706107023
-9.876606690650842,42.793960732726966
-8.686414258739367,40.45295140473965
-9.387966518471234,53.70325408375153
-10.310051634190936,56.00156836204996
-10.06756478366998,55.918969385169504
-10.283005778805665,54.1093094876617
-9.074673250538655,55.46991151542508
-10.07619775170983,43.19639221231764
-9.25391335757113,58.49033378788792
-9.20891361421348,54.86573122936064
-11.838007529937185,48.027022042691215
-10.355450107862534,53.26971923443569
-10.882256156970257,43.49521587724775
-11.599134400987776,56.19212068260055
-10.956718835123768,56.19212068260055
-8.773155838294903,53.70325408375153
