empl_ttl_lc2vs0_iate,empl_x0
8.187085734408871,85.0
10.368634827191713,71.0
9.907694107861598,51.0
7.829818379922157,84.0
7.031629432286003,53.0
8.68829868347227,46.0
11.74122960068575,93.0
7.161526849282808,37.0
10.105068916502445,89.0
8.046446463066893,47.0
7.06301375449098,61.0
9.39175110175957,83.0
8.617240414283625,61.0
9.444249928645432,63.0
5.733976039991674,54.0
8.805817272542962,49.0
8.687291336810182,36.0
10.207439762842522,50.0
7.969092905195769,42.0
9.25816572054531,70.0
11.994097740541992,84.0
9.126744962282533,62.0
9.404951933815681,64.0
9.335318912040423,97.0
11.483905928017865,73.0
10.331424060353719,85.0
6.774085844064124,40.0
7.317276267842874,51.0
6.68430849436116,35.0
7.777594439037373,56.0
6.835548445482379,28.0
7.558626056300699,65.0
7.8758327450024135,79.0
12.57661725204813,95.0
10.480233349783763,75.0
9.559881136947284,61.0
6.670784701326481,39.0
11.854104392890793,65.0
6.509676390157287,72.0
8.468316087372282,41.0
7.6445517608099385,59.0
8.145465570941312,43.0
10.969210738165032,76.0
6.88733926541412,55.0
6.222550558711289,34.0
7.228755582265736,32.0
8.074870063426724,70.0
8.651669467089821,63.0
10.97640134885825,42.0
10.19560399886941,69.0
8.443560217223135,55.0
9.614483983623616,92.0
9.244002839130896,94.0
12.247632705807877,90.0
8.080701080809916,91.0
7.773952844846948,88.0
8.49252026343187,94.0
12.172178529429363,76.0
10.014429566103622,102.0
10.386236357853186,76.0
6.923212868719155,76.0
10.5890103338417,53.0
8.977822684977838,46.0
7.14871685973249,99.0
10.234920624859793,70.0
8.875770525759295,78.0
7.356134816204718,61.0
8.286105775395788,89.0
9.020007017779985,77.0
9.263587730510576,93.0
6.98000490466794,15.0
7.445320583925072,54.0
8.33978647719668,40.0
6.306411923139732,40.0
9.54624350854926,87.0
7.588455626217845,80.0
7.7063998055961465,44.0
7.826559857801403,81.0
11.94683878429922,96.0
7.768716288816484,48.0
7.954887330297174,24.0
9.013678354178898,50.0
8.090602873199652,91.0
6.968970857357765,49.0
9.241185630950415,56.0
6.5080909847726955,98.0
7.816650707262594,53.0
9.463074772738462,69.0
7.560143785484031,65.0
9.642323758109292,42.0
10.25477293936734,91.0
7.395725651909804,51.0
10.6110968639731,54.0
8.399256719371888,45.0
6.463328701345385,36.0
7.552891643395285,39.0
11.005042288235456,76.0
9.339687085059978,62.0
7.760008346128954,30.0
7.168755057281583,111.0
11.535218503137378,74.0
10.827303598114554,52.0
9.256571885784876,100.0
10.598831913051649,55.0
10.627327575955395,89.0
7.578410519384276,58.0
7.6049639804039675,43.0
9.958213799863543,78.0
7.222529463545516,38.0
7.312227295849232,76.0
7.254257679649562,70.0
8.824416892841787,36.0
9.565688734366649,42.0
10.35918242049118,91.0
7.1088627688489865,60.0
9.048575958273949,65.0
10.712328189674494,70.0
8.99748313054638,52.0
10.167974536130178,75.0
7.655214903303076,63.0
9.918677436836884,87.0
11.297779517870858,116.0
9.973244534836851,80.0
12.89563063882818,85.0
7.2836580689119765,73.0
6.828592784567688,55.0
8.084078597206853,81.0
7.875544871945029,71.0
9.190041101006681,100.0
8.182083322277153,44.0
10.691404770925793,55.0
8.044949524582051,80.0
9.200380588039177,90.0
7.862169863001839,92.0
10.423929541151386,110.0
8.34330881085328,103.0
11.06248986004766,87.0
9.55857677446432,79.0
11.068727603227707,78.0
7.771008170596946,46.0
6.302252036225367,45.0
6.988490052024732,79.0
8.56627346551936,63.0
8.157465771801295,49.0
8.211488273248744,55.0
6.848248352584557,44.0
8.262699158068262,79.0
7.494009078500299,25.0
7.628227372201319,71.0
11.385070489675453,103.0
9.793053374727005,91.0
10.19516763373088,62.0
11.073314799919245,65.0
8.704806656032753,42.0
6.756132354546164,69.0
8.098472288477193,61.0
7.379484680696416,64.0
10.961136797951385,61.0
8.07655746153852,33.0
9.445350642357063,92.0
9.771473567209622,65.0
7.67869081950228,24.0
7.261441682839935,60.0
7.084689120335066,36.0
7.118038566523338,64.0
10.786181322883516,82.0
10.163459616724872,48.0
11.167558495528983,49.0
7.753418860792562,89.0
11.648730241728012,58.0
10.504509576268086,54.0
12.673650580568694,85.0
11.133732819556933,86.0
11.264313497573859,98.0
8.5730812496905,64.0
10.21588906103546,59.0
9.421888107053654,44.0
8.683122096125578,83.0
6.586648413609154,61.0
6.696333705688575,63.0
10.735503840113594,66.0
10.850651038977327,73.0
7.374072607950566,80.0
6.974113751761854,74.0
7.770942366431922,91.0
8.62524171497634,69.0
9.51323098768355,58.0
8.333017775800569,86.0
9.567107142902525,50.0
9.146211023031238,86.0
7.070894599553206,12.0
6.8707888155375265,37.0
10.603495667005427,85.0
7.0632025907104525,61.0
10.305538535669166,96.0
6.002656918741087,61.0
8.713484283805844,72.0
11.565716302520649,107.0
9.658527401165642,74.0
7.547478382589417,74.0
7.42921437774916,52.0
9.10856155803571,50.0
8.497919563497556,75.0
7.246845341567301,68.0
8.461870981971694,100.0
9.648644888573024,83.0
10.107283051816136,82.0
7.801122072058489,69.0
8.969022539243994,55.0
6.583368957906189,36.0
7.761660536407467,43.0
9.69262541364478,111.0
8.042753646971498,22.0
11.497562690899553,90.0
7.456375761995966,66.0
7.62317030499251,27.0
8.466089325756768,42.0
8.98827889258099,64.0
7.671913678150903,48.0
7.715633720513969,52.0
7.311154719347864,70.0
7.202854860490073,47.0
7.3358744237091695,84.0
11.557526173670674,69.0
8.275452848518494,83.0
6.837252227501051,68.0
11.380118001861282,73.0
9.534666023096474,90.0
7.885605641676347,53.0
8.123070791018073,97.0
6.79099168697261,67.0
8.046579575318514,56.0
6.796983500577092,61.0
10.624733025868952,52.0
7.868683487366504,96.0
7.384950077796978,63.0
11.533436421855944,100.0
7.605911497946588,24.0
9.098560444485457,47.0
10.62951844805679,69.0
7.077135643208142,75.0
7.148115804748668,59.0
9.186844689773656,58.0
10.709560064082936,109.0
10.876205371266753,83.0
8.039275419120575,43.0
7.325982330742543,74.0
9.593251233728187,87.0
6.2702374834297485,59.0
7.967394184719407,77.0
9.731140477104617,69.0
10.180450107081894,114.0
9.705891144702765,87.0
10.630057339314163,48.0
8.696492388903398,69.0
8.468754991579242,95.0
8.464104499738239,77.0
10.464117431031648,105.0
8.124214613380335,43.0
9.322231126938423,81.0
7.4454015033623095,87.0
8.433141270111435,41.0
6.538469066410656,55.0
6.786173505085398,76.0
8.765607667169562,71.0
10.769735383528822,112.0
7.961566782430655,78.0
9.331005410280264,71.0
10.900176016175745,51.0
7.720022692239699,78.0
8.09360572926208,72.0
7.995276242252638,37.0
11.1471445458265,75.0
8.53040717549785,70.0
9.164201207071384,55.0
7.208184749877247,74.0
7.438217007904758,69.0
10.259953073091859,59.0
6.867307619570604,61.0
8.468523774084536,61.0
7.829072708518239,57.0
9.260353330373153,55.0
8.544067022200624,50.0
11.007055837819795,77.0
9.691709577710501,85.0
6.108130569622409,62.0
10.230371270645563,100.0
10.453749616768118,55.0
9.54195847725501,79.0
11.02937226585516,81.0
7.833299925418185,79.0
7.932659542547354,91.0
7.667510207123358,49.0
8.236987124347582,88.0
7.267360739461598,60.0
10.825834609356786,93.0
9.877504142712693,51.0
9.264995404213169,86.0
8.509216150337268,76.0
9.081198873965667,97.0
9.971453470107353,74.0
10.680854973239441,83.0
7.783072942626541,58.0
12.50866598350753,94.0
10.782715175522906,54.0
8.613479761268078,91.0
9.251482604698447,88.0
7.918661985916585,92.0
7.858801640515769,99.0
10.591105120453065,94.0
7.794119161251592,44.0
6.794941556217083,76.0
8.802812390811631,97.0
7.252560666639207,60.0
8.589428391915076,90.0
8.129115566043088,56.0
8.069953521036288,68.0
7.169584483035862,50.0
6.612727897765209,40.0
7.499832054533255,39.0
7.260272286854249,41.0
10.305376866978888,104.0
11.750435869476252,107.0
10.949637813290153,83.0
7.943792659675869,31.0
8.864192356198336,70.0
7.9181745584498096,52.0
9.804510841825984,56.0
8.38023413974054,89.0
7.824898931182076,48.0
7.5000724370386385,55.0
8.164687062819732,86.0
8.96419094677993,118.0
8.025699399514554,103.0
6.964206026525991,45.0
7.200633973998391,30.0
7.108157355166519,68.0
10.301695832054538,53.0
8.146237793193553,94.0
7.04740766269771,55.0
7.626385523881938,56.0
6.769677977583559,67.0
8.305753073791914,57.0
9.191244439863118,85.0
7.283900153606339,54.0
9.24150076569999,100.0
7.190169656930123,73.0
7.710793810747585,54.0
11.316705379541983,70.0
10.889155780079673,46.0
9.903420218182672,53.0
8.932176680540826,68.0
8.647622539963201,76.0
5.932434080202132,54.0
8.661850610367534,58.0
7.743137565596984,46.0
7.301642493502636,42.0
8.505288605782429,93.0
8.259864554306157,87.0
10.075413325745124,80.0
8.834826466923467,89.0
8.701566234903396,97.0
7.784706606340594,42.0
7.655772355004271,74.0
7.562553959924713,54.0
7.992302994586137,59.0
7.077472370046236,72.0
9.70852112708791,90.0
7.21258147462572,90.0
12.737196983863242,88.0
11.234710973846537,71.0
9.546936625825165,98.0
9.662304005163614,69.0
6.6730360834668705,60.0
7.995993531099939,43.0
6.827701947073418,65.0
8.032734598121108,44.0
7.947106563324043,70.0
9.68489890696178,53.0
8.182665847254537,40.0
11.121274233186602,81.0
9.17330852630395,54.0
8.884562067418187,69.0
7.190589176280194,42.0
7.821805555180393,82.0
10.09659539402541,73.0
10.444921662473384,53.0
10.42541623338186,69.0
9.143186662337069,80.0
7.591620944344077,66.0
8.03016569888834,24.0
7.373283763900041,52.0
9.88312889335652,68.0
6.630425304304431,66.0
8.13782033913388,76.0
9.11854576117467,62.0
9.98387654966388,53.0
10.696361491396425,55.0
8.276004822545705,41.0
9.804784221616336,62.0
9.70811074126888,50.0
8.247987321811443,78.0
7.422939682098294,53.0
7.615987122824072,51.0
7.808328503810268,84.0
6.077529652061466,72.0
6.829203297967395,74.0
9.365528255786838,67.0
8.101434340769929,82.0
8.199334518713686,89.0
10.976587421017154,94.0
7.711746994967747,42.0
8.202081859390947,89.0
8.582609407282055,107.0
10.09104076814546,62.0
8.551902329753611,41.0
7.780319303039432,57.0
8.449014560721738,79.0
7.69400610281187,95.0
8.352807926282226,44.0
11.860195235644866,40.0
10.336924182195634,67.0
7.205318020155076,52.0
6.590638917472763,50.0
7.997647460253512,83.0
6.699616897581869,48.0
9.184442503552066,53.0
10.422371883731397,108.0
8.655270955098489,76.0
6.939831658591017,66.0
11.209569386130688,55.0
11.8177767419356,68.0
10.86698901031937,72.0
6.883774559008728,82.0
6.899601146588495,49.0
11.313449806484154,101.0
11.169003304409033,86.0
11.432411154094623,104.0
8.170571103283905,63.0
9.209951982903847,57.0
11.833773423014442,59.0
9.665840946332555,80.0
10.552926349123581,100.0
7.4672720126717005,36.0
7.568017223116415,81.0
7.221790446032452,65.0
8.266829955661265,81.0
7.231633049824383,99.0
11.525103006527443,101.0
10.916714637406766,96.0
11.24095056675834,88.0
6.039455936491644,47.0
7.5633867688793135,52.0
7.170312389274651,33.0
10.8490490819973,85.0
7.59624538205381,54.0
11.094046166047233,82.0
9.318381233720446,91.0
8.278518178024791,91.0
8.173584689804203,71.0
9.710571683064105,45.0
6.621176183098807,90.0
11.22547996421275,81.0
8.897426195648244,56.0
8.394818512351328,87.0
8.262902933859042,60.0
9.924440269478026,82.0
11.84037259487025,92.0
10.703910412672174,84.0
10.921209409360598,86.0
8.78341712781549,64.0
8.450643619321383,89.0
8.202184031426365,36.0
12.253750002808541,66.0
11.277279666196996,97.0
9.934021269977745,78.0
7.923356624952646,101.0
7.993577032783149,52.0
8.84847334081081,57.0
9.203111897891272,80.0
7.5573247620352575,101.0
6.762674119922955,48.0
9.546725941103203,56.0
10.55182706518048,115.0
12.089495337944772,62.0
10.491866647349394,58.0
10.400069420305869,69.0
10.235595054435528,95.0
7.804900527114372,53.0
8.248645186351606,68.0
11.486674315358176,77.0
10.815259128568627,61.0
8.838784254081729,80.0
11.263884191833752,68.0
6.997608482622378,47.0
8.645255633815323,75.0
11.057914990628795,74.0
7.241144027639837,53.0
6.131122292248974,51.0
8.811282428541876,75.0
7.628847918157939,46.0
7.865111322575981,83.0
8.257533101060634,63.0
10.936853709997054,63.0
7.252217161302787,88.0
7.960646778169764,43.0
7.437464442128174,69.0
7.4520986553165445,61.0
10.41385388842287,114.0
5.946671307521208,66.0
6.9911689152632395,51.0
11.436327484561968,76.0
6.816864630645007,48.0
11.2085181530614,74.0
9.001255278764853,62.0
8.954548690643799,90.0
9.176246266099566,110.0
7.166745255044004,69.0
7.654187157165992,50.0
6.753662468250381,62.0
9.105475488499492,45.0
9.488895172693855,113.0
11.194231367703033,60.0
8.29945342743324,77.0
12.203781888582814,45.0
11.582132519828049,67.0
10.538544275270539,68.0
7.18456157207796,86.0
8.572736652663728,82.0
8.944278393674036,86.0
7.386197220335625,86.0
10.825084921274028,66.0
7.891532551525437,47.0
9.031369285535305,78.0
7.408490058299798,34.0
8.52075954446483,33.0
11.35037882506786,77.0
12.326744549792075,68.0
8.38104943963453,45.0
9.83439795532622,64.0
7.197472235407988,42.0
10.846379517816422,57.0
7.6899491237112265,69.0
7.322808584202051,35.0
7.3084735530304235,71.0
9.679147547498822,75.0
7.480171273416446,48.0
11.0358575188554,98.0
10.384509508908128,57.0
10.382505151057392,83.0
7.94814194047196,42.0
9.262451588888405,90.0
9.33579473492387,45.0
10.058966448047709,114.0
7.549527442494975,81.0
10.101345706119552,62.0
8.594213326394707,84.0
10.99503521671927,91.0
9.534873998081224,95.0
7.172250042337312,114.0
7.650336987533441,54.0
8.22747282726697,78.0
7.154004497624343,74.0
10.191483933703703,92.0
6.0757937299838645,95.0
9.037128007512695,74.0
7.0173218371329416,49.0
11.433293838946117,95.0
11.475845493832336,48.0
9.94343085473055,108.0
11.13729274160711,49.0
7.780123663376778,101.0
7.45293952574952,57.0
7.625909088786248,38.0
7.784375570232045,53.0
8.203354663444129,75.0
9.62344998265549,99.0
8.380460038585081,39.0
7.660556078654053,57.0
7.83449502809761,92.0
8.542709397677953,49.0
7.981336946811781,84.0
6.651983996939707,61.0
8.622375788171158,101.0
5.933662770606537,77.0
7.494235876487074,17.0
7.946321598387747,93.0
9.823798624397828,80.0
6.579414747935081,57.0
10.117150613918685,93.0
9.068733499250062,77.0
7.396690394215969,39.0
11.145342080257294,62.0
7.7915100767749506,59.0
8.238333742625287,90.0
7.822299889948046,32.0
7.720730591709873,20.0
9.361292631778603,100.0
7.601848532010541,39.0
9.374749327036504,102.0
11.722987935803616,84.0
7.015116487598494,64.0
7.871402018396781,71.0
8.042112651814989,55.0
7.569059737283117,81.0
6.5356949272932665,59.0
10.546699763605698,49.0
8.01706742219498,59.0
9.095058028926315,80.0
8.408829631609494,92.0
10.972658960281798,54.0
7.926111479417142,42.0
8.293782765581993,63.0
6.966126652791425,81.0
7.401671998304699,63.0
8.66059674342546,79.0
7.977200121876757,68.0
8.20284702962437,65.0
8.592702505117533,62.0
11.29979302070006,111.0
10.329469147501575,67.0
11.38554301049934,104.0
8.860305793421997,89.0
6.144219549500923,52.0
11.519586824806685,97.0
10.362603158675048,91.0
11.05404214565666,61.0
9.515266663191062,92.0
8.938116507100455,95.0
10.20266899356099,94.0
10.758546825039186,44.0
8.448410368499717,90.0
7.964793229314648,52.0
8.095228900215066,63.0
8.36275717561183,49.0
6.956204908533721,51.0
9.023450635071399,55.0
7.34988991494895,76.0
9.876792938320257,65.0
6.128127113039065,84.0
7.3230383411489415,51.0
12.255481821806095,112.0
7.597503661469969,80.0
6.461592129571924,99.0
10.545967711329464,73.0
7.283842435672528,49.0
9.179582576501641,72.0
9.828253756567328,69.0
8.141693661569777,92.0
10.60019706410457,94.0
8.217857469088887,94.0
11.168014646979664,74.0
10.695557677389289,62.0
8.780079688958377,60.0
7.630937123701592,74.0
9.223770690804859,96.0
6.89978386261778,41.0
9.365358014897163,80.0
10.83530099573282,94.0
7.111029529829862,77.0
8.616494856182277,72.0
8.248533580418641,66.0
9.59419533777357,100.0
7.227841732749262,51.0
8.394736991450591,63.0
9.301060080170533,81.0
7.510688084236165,89.0
11.279660841398112,63.0
7.793540039212505,49.0
10.546451555289355,58.0
9.167025071142552,98.0
7.341581685637471,52.0
7.680297161579285,51.0
7.035937790033319,104.0
9.06995707630377,56.0
10.888309820378606,96.0
6.620043260509812,69.0
7.174509767687156,96.0
8.732229512528123,66.0
9.895051944132204,75.0
8.312982458515926,44.0
11.46495225177429,94.0
9.268522433775106,52.0
8.635687101811293,66.0
7.3562534340882,46.0
7.255807186215943,46.0
10.927376372382842,76.0
9.51451180894041,74.0
7.131803023167652,48.0
7.62992413512169,42.0
9.385294878789027,90.0
11.12322254220959,56.0
10.95319954334948,90.0
7.811152939736176,78.0
11.81166294178865,97.0
7.251463141188592,72.0
7.551233963843941,47.0
7.347691033218723,37.0
8.503286087083803,89.0
7.967076842678938,63.0
9.332955745653207,81.0
11.499179969897918,112.0
9.198597841787741,56.0
10.754856422823933,73.0
10.482961595147362,85.0
8.186624125519808,111.0
11.16425282577637,62.0
8.35221875683237,54.0
8.408409984257515,69.0
8.972340926844854,40.0
8.25178178535796,48.0
10.108719203491807,44.0
7.394324433401898,35.0
9.072943819822548,87.0
7.34338881697806,71.0
7.449455367083634,69.0
8.43414032328458,63.0
10.183946102009255,95.0
11.822056953707419,90.0
7.3784978900561,56.0
11.32261002718183,84.0
8.393983458661703,39.0
9.008570009807203,50.0
8.678723865593648,55.0
9.823001116753852,55.0
7.914895037523958,26.0
10.689406158197405,48.0
9.022754548185734,75.0
11.34707631293762,54.0
9.35415041801137,54.0
6.820052536353518,79.0
7.752949894553809,51.0
6.755687548908263,53.0
7.045523911480807,56.0
6.214734506076843,27.0
10.593950336187191,83.0
11.800586238179015,60.0
6.921432056042,58.0
6.924395477636285,65.0
10.748934144266757,89.0
10.64869756967327,57.0
7.728204676491097,62.0
6.137360273158895,59.0
8.30453274676878,45.0
9.214278042300098,93.0
8.206041410707133,55.0
11.021670904726577,107.0
9.374744738821716,103.0
7.494401884741748,69.0
7.2303303884799695,56.0
8.420180563853156,66.0
9.037525657045293,85.0
7.114829527293634,46.0
7.584611737462211,36.0
7.90101162229243,79.0
7.928530129813092,47.0
8.830144084054242,52.0
8.120800850808124,105.0
10.70670084997865,59.0
7.633994572090388,55.0
7.627968580333635,74.0
11.009281699868502,70.0
9.744253789227685,96.0
8.212327644605082,70.0
8.658211343735239,48.0
8.398556119051037,73.0
8.739349907966407,73.0
9.44469682134458,104.0
12.384259509537735,103.0
8.530342877065952,74.0
8.442069610998317,27.0
6.109503654691077,56.0
8.82657571112258,81.0
10.602232570084151,78.0
10.798091955130674,63.0
9.851712399959606,95.0
11.394272929029135,93.0
7.807635184910805,79.0
10.643658415160573,97.0
8.30219585872431,37.0
9.783834003732846,54.0
10.867122793802702,72.0
8.69220880616139,91.0
7.269661177750669,75.0
10.20846910645193,71.0
11.063637369526917,42.0
7.150359424039139,46.0
12.999535793157978,108.0
11.030537011883167,46.0
10.252866086403149,68.0
8.754814741155926,44.0
10.632308099908368,68.0
11.689535001156315,72.0
8.974108274082893,76.0
6.25176962356381,87.0
10.07972387445242,67.0
9.634972435529013,48.0
8.367321264699482,44.0
9.98804078091644,94.0
6.708259071637328,22.0
8.269696932105507,52.0
8.920729950598004,87.0
10.725261863800506,90.0
10.264095991208054,93.0
9.215428993615006,48.0
8.47932061244655,34.0
9.801266378097628,102.0
10.675303083046352,58.0
7.646470225535721,86.0
10.967926938290137,77.0
7.786883093631448,42.0
10.661611499823302,67.0
10.669668361175876,68.0
8.251686837201412,90.0
8.408637048929034,89.0
11.124480208391217,60.0
7.647048974051691,42.0
6.400439860434305,63.0
10.397041516566356,54.0
7.917689776207867,71.0
11.320904577149138,79.0
8.467458909007107,79.0
9.264523319683002,42.0
9.612933823764056,101.0
6.452135771217606,42.0
8.470024065646795,45.0
9.098440108719142,71.0
6.819016477130227,49.0
7.541824355663796,47.0
11.3289576724443,95.0
11.227632960228561,78.0
11.294411614175882,51.0
9.537477059506534,49.0
11.64896090079487,86.0
10.39842963794343,67.0
5.997156529830576,61.0
9.039251767566888,46.0
8.233120074834801,34.0
9.18140946019757,69.0
9.301300641614022,88.0
7.260578070890329,64.0
8.252162942778844,93.0
9.692607220398322,59.0
9.168131159366272,50.0
10.528214185611912,58.0
7.506990570969343,84.0
8.96493778503544,62.0
12.314176701287412,59.0
8.926019590610167,71.0
10.528718631562906,90.0
10.221660651113353,54.0
6.643377975087316,79.0
8.461093362547556,69.0
8.544505241385904,59.0
11.232616666804168,69.0
8.608720389177089,47.0
7.310308885762292,48.0
8.388026865492606,79.0
6.6689055691646715,63.0
6.635342622091609,33.0
7.198622224149468,42.0
8.819478994264008,78.0
6.925250029398485,61.0
6.889634616086031,78.0
8.91995776266817,109.0
8.873004265116863,80.0
7.370137851483025,65.0
9.961413316065942,51.0
8.347730289286158,79.0
8.320020290764315,41.0
8.126491603907088,100.0
8.097258092884577,44.0
12.4227253055987,90.0
7.133470293197558,69.0
10.04997856714578,85.0
8.713314948899267,41.0
7.51959465601109,44.0
8.488135621322419,73.0
7.612599238132484,61.0
6.897790902778755,83.0
10.450244525985143,97.0
8.182683007470157,58.0
11.968719055820557,102.0
8.795073330048032,45.0
11.934654065358473,98.0
7.300319869825293,60.0
7.68391877274707,62.0
7.7218716796940425,35.0
9.710352287010165,57.0
8.020959229923609,38.0
10.044501305478551,72.0
8.703496114105427,48.0
9.268394593271577,88.0
7.176614798823438,53.0
9.315369459604728,94.0
7.489084748173641,77.0
6.891741800637503,35.0
9.015611429905626,70.0
8.641493023777029,79.0
7.612937357167267,57.0
9.135249286348776,87.0
7.481830251234648,76.0
8.604790092061151,62.0
11.334913202453285,97.0
9.085467387694237,50.0
11.740109405523317,88.0
6.989891599840028,53.0
7.351896029732577,56.0
7.921665536999356,86.0
7.48303677214539,70.0
6.655788851841563,72.0
7.463853786932922,26.0
11.157054772187502,97.0
11.71467234630823,111.0
8.03899414626643,89.0
9.014470128556228,54.0
8.718940735640563,71.0
10.359983319588608,74.0
7.821282293644921,76.0
6.910345530975512,75.0
7.0875883829771915,49.0
8.883193810945404,90.0
10.17603511147793,69.0
7.286028160612087,74.0
9.429740234037645,73.0
9.893280566837161,87.0
7.449231000043735,76.0
7.38635604040931,43.0
6.811224139058125,91.0
8.17793677849865,59.0
7.3272140739880784,47.0
11.211668383319418,86.0
11.909314923775732,92.0
6.264396506542005,43.0
8.212160434108663,96.0
6.692200450024539,63.0
10.042666970536814,98.0
9.326452884843608,90.0
7.587818804238517,71.0
8.85341086282289,54.0
7.307232088056216,24.0
7.133642437186697,76.0
10.123529966860875,66.0
8.80197358950237,55.0
9.22426344825943,86.0
8.675238264501193,99.0
10.473544370560862,64.0
9.183852172284064,64.0
10.100244506181259,95.0
10.55223554556204,40.0
9.590925158016052,64.0
9.227238312068591,62.0
7.906124531160646,93.0
6.769948954210802,37.0
10.489138906588355,101.0
9.8858980080688,101.0
6.365147834929436,48.0
6.449159357304044,58.0
7.362172145182949,47.0
7.120431075190794,65.0
8.968660674515696,64.0
6.429168095603993,39.0
10.230955029984132,62.0
8.45567363817189,90.0
8.726670364476917,53.0
11.27497556320664,78.0
7.681121238236894,88.0
11.577810988928633,86.0
7.593274824607333,76.0
8.954345193344926,62.0
7.640720559716453,66.0
10.839385604584972,89.0
9.72800955225205,79.0
7.402121906148627,69.0
8.068914438028054,77.0
13.015877349861311,93.0
11.333285725610434,65.0
10.341348027748793,84.0
8.86043594584151,89.0
7.451238765703627,68.0
8.895057877865034,44.0
9.240200151975825,95.0
8.665411117567563,107.0
7.26207694579843,78.0
7.551595551207574,36.0
8.996278243710693,94.0
10.807134098429183,79.0
9.777162964602212,75.0
7.574366377939182,99.0
8.75700787920064,59.0
8.014692321385475,39.0
7.562139590198071,93.0
8.83405727625173,83.0
8.9716554270094,44.0
9.019088045849967,64.0
7.342609587886868,66.0
8.787785328075907,90.0
9.26760950696694,51.0
8.630230049308118,72.0
7.76852994555605,101.0
7.446780103429741,61.0
8.831106524041372,92.0
9.345694767889789,68.0
8.400610870904655,95.0
9.771007790336292,82.0
7.809184040243947,95.0
8.35220035093554,43.0
9.82658052385391,97.0
10.444556316349875,103.0
8.300063040471404,45.0
9.923559087699733,45.0
8.898259292970002,54.0
8.820307942346583,31.0
7.919499784299852,68.0
8.837327919701883,86.0
7.259465050815043,42.0
8.355731817565493,41.0
10.75334347408399,94.0
7.344725455511062,54.0
7.0765457949714055,55.0
8.14132148223352,81.0
7.0204835000115215,48.0
7.704187476359751,99.0
7.853722524758746,32.0
8.534030924800426,76.0
6.994615412904178,58.0
7.533628383584217,70.0
8.258298002962368,56.0
7.644802011603939,71.0
8.371407288802034,37.0
8.693673821466984,56.0
7.63517148168829,39.0
8.732311019224655,40.0
11.201130654371884,93.0
10.65699951744,84.0
11.081829129975524,90.0
7.503560120949681,54.0
10.162649249437296,71.0
7.464350746534142,76.0
11.633370450037475,108.0
8.538893091856185,92.0
7.5762524548730905,85.0
9.758247143280595,88.0
8.006281794651391,56.0
10.904542581933248,55.0
11.189913279402084,83.0
6.9583974167540665,56.0
7.297203505065712,70.0
13.382272154666769,102.0
10.043317036197472,104.0
9.615528162819786,92.0
10.299871888152216,57.0
6.94842777355143,41.0
6.8319423467781695,74.0
7.156657529021963,101.0
10.297910733548097,70.0
8.173841029992728,59.0
8.771955177798645,101.0
7.159009359210593,70.0
8.155750436693575,72.0
7.024114614214184,48.0
10.927283525564764,92.0
8.189583910888722,38.0
7.489343427028901,69.0
8.905132415160214,37.0
7.1916105812641735,21.0
11.868762197232602,74.0
6.674347271237942,62.0
11.421510450901964,62.0
6.927816519133655,24.0
