empl_ttl_lc2vs0_iate,olf_x0
11.74122960068575,14.0
7.161526849282808,66.0
10.105068916502445,24.0
8.046446463066893,63.0
7.06301375449098,57.0
9.39175110175957,20.0
8.617240414283625,57.0
9.444249928645432,48.0
5.733976039991674,54.0
8.805817272542962,59.0
8.687291336810182,71.0
10.207439762842522,58.0
7.969092905195769,65.0
9.25816572054531,38.0
11.994097740541992,14.0
9.126744962282533,47.0
9.404951933815681,38.0
9.335318912040423,14.0
11.483905928017865,28.0
10.331424060353719,18.0
6.774085844064124,69.0
7.317276267842874,57.0
6.68430849436116,75.0
7.777594439037373,41.0
6.835548445482379,82.0
7.558626056300699,34.0
7.8758327450024135,27.0
12.57661725204813,15.0
10.480233349783763,34.0
9.559881136947284,57.0
6.670784701326481,58.0
11.854104392890793,45.0
6.509676390157287,28.0
8.468316087372282,75.0
7.6445517608099385,43.0
8.145465570941312,67.0
10.969210738165032,23.0
6.88733926541412,47.0
6.222550558711289,75.0
7.228755582265736,76.0
8.074870063426724,47.0
8.651669467089821,43.0
10.97640134885825,58.0
10.19560399886941,36.0
8.443560217223135,42.0
9.614483983623616,11.0
9.244002839130896,15.0
12.247632705807877,26.0
8.080701080809916,5.0
7.773952844846948,30.0
8.49252026343187,23.0
12.172178529429363,21.0
10.014429566103622,11.0
10.386236357853186,23.0
6.923212868719155,43.0
10.5890103338417,48.0
8.977822684977838,54.0
7.14871685973249,2.0
10.234920624859793,35.0
8.875770525759295,29.0
7.356134816204718,45.0
8.286105775395788,21.0
9.020007017779985,26.0
9.263587730510576,12.0
6.98000490466794,83.0
7.445320583925072,65.0
8.33978647719668,62.0
6.306411923139732,72.0
9.54624350854926,14.0
7.588455626217845,20.0
7.7063998055961465,63.0
7.826559857801403,33.0
11.94683878429922,7.0
7.768716288816484,64.0
7.954887330297174,82.0
9.013678354178898,50.0
8.090602873199652,22.0
6.968970857357765,65.0
9.241185630950415,46.0
6.5080909847726955,15.0
7.816650707262594,53.0
9.463074772738462,34.0
7.560143785484031,40.0
9.642323758109292,57.0
10.25477293936734,6.0
7.395725651909804,63.0
10.6110968639731,46.0
8.399256719371888,75.0
6.463328701345385,70.0
7.552891643395285,64.0
11.005042288235456,23.0
9.339687085059978,43.0
7.760008346128954,76.0
7.168755057281583,9.0
11.535218503137378,27.0
10.827303598114554,56.0
9.256571885784876,17.0
10.598831913051649,42.0
10.627327575955395,15.0
7.578410519384276,62.0
7.6049639804039675,62.0
9.958213799863543,21.0
7.222529463545516,58.0
7.312227295849232,24.0
7.254257679649562,49.0
8.824416892841787,60.0
9.565688734366649,57.0
10.35918242049118,13.0
7.1088627688489865,38.0
9.048575958273949,32.0
10.712328189674494,31.0
8.99748313054638,46.0
10.167974536130178,22.0
7.655214903303076,42.0
9.918677436836884,11.0
11.297779517870858,4.0
9.973244534836851,32.0
12.89563063882818,22.0
7.2836580689119765,27.0
6.828592784567688,44.0
8.084078597206853,22.0
7.875544871945029,34.0
9.190041101006681,4.0
8.182083322277153,69.0
10.691404770925793,60.0
8.044949524582051,23.0
9.200380588039177,20.0
7.862169863001839,16.0
10.423929541151386,5.0
8.34330881085328,17.0
11.06248986004766,14.0
9.55857677446432,35.0
11.068727603227707,22.0
7.771008170596946,71.0
6.302252036225367,52.0
6.988490052024732,32.0
8.56627346551936,46.0
8.157465771801295,59.0
8.211488273248744,42.0
6.848248352584557,56.0
8.262699158068262,23.0
7.494009078500299,72.0
7.628227372201319,43.0
11.385070489675453,11.0
9.793053374727005,14.0
10.19516763373088,44.0
11.073314799919245,33.0
8.704806656032753,58.0
6.756132354546164,40.0
8.098472288477193,35.0
7.379484680696416,39.0
10.961136797951385,43.0
8.07655746153852,71.0
9.445350642357063,19.0
9.771473567209622,54.0
7.67869081950228,74.0
7.261441682839935,37.0
7.084689120335066,79.0
7.118038566523338,33.0
10.786181322883516,19.0
10.163459616724872,54.0
11.167558495528983,53.0
7.753418860792562,21.0
11.648730241728012,58.0
10.504509576268086,45.0
12.673650580568694,26.0
11.133732819556933,21.0
11.264313497573859,12.0
8.5730812496905,37.0
10.21588906103546,38.0
9.421888107053654,67.0
8.683122096125578,28.0
6.586648413609154,54.0
6.696333705688575,41.0
10.735503840113594,39.0
10.850651038977327,45.0
7.374072607950566,21.0
6.974113751761854,31.0
7.770942366431922,24.0
8.62524171497634,28.0
9.51323098768355,45.0
8.333017775800569,28.0
9.567107142902525,56.0
9.146211023031238,29.0
7.070894599553206,84.0
6.8707888155375265,60.0
10.603495667005427,20.0
7.0632025907104525,42.0
10.305538535669166,10.0
6.002656918741087,52.0
8.713484283805844,36.0
11.565716302520649,11.0
9.658527401165642,28.0
7.547478382589417,39.0
7.42921437774916,49.0
9.10856155803571,59.0
8.497919563497556,43.0
7.246845341567301,39.0
8.461870981971694,16.0
9.648644888573024,19.0
10.107283051816136,30.0
7.801122072058489,46.0
8.969022539243994,45.0
6.583368957906189,62.0
7.761660536407467,60.0
9.69262541364478,6.0
8.042753646971498,78.0
11.497562690899553,26.0
7.456375761995966,39.0
7.62317030499251,85.0
8.466089325756768,60.0
8.98827889258099,54.0
7.671913678150903,67.0
7.715633720513969,54.0
7.311154719347864,26.0
7.202854860490073,64.0
7.3358744237091695,16.0
11.557526173670674,28.0
8.275452848518494,26.0
6.837252227501051,48.0
11.380118001861282,30.0
9.534666023096474,15.0
7.885605641676347,43.0
8.123070791018073,12.0
6.79099168697261,50.0
8.046579575318514,40.0
6.796983500577092,45.0
10.624733025868952,53.0
7.868683487366504,9.0
7.384950077796978,51.0
11.533436421855944,8.0
7.605911497946588,80.0
9.098560444485457,58.0
10.62951844805679,33.0
7.077135643208142,39.0
7.148115804748668,47.0
9.186844689773656,51.0
10.709560064082936,7.0
10.876205371266753,24.0
8.039275419120575,67.0
7.325982330742543,29.0
9.593251233728187,27.0
6.2702374834297485,40.0
7.967394184719407,23.0
9.731140477104617,41.0
10.180450107081894,5.0
9.705891144702765,11.0
10.630057339314163,53.0
8.696492388903398,29.0
8.468754991579242,17.0
8.464104499738239,24.0
10.464117431031648,3.0
8.124214613380335,53.0
9.322231126938423,38.0
7.4454015033623095,22.0
8.433141270111435,62.0
6.538469066410656,55.0
6.786173505085398,27.0
8.765607667169562,47.0
10.769735383528822,6.0
7.961566782430655,22.0
9.331005410280264,42.0
10.900176016175745,57.0
7.720022692239699,25.0
8.09360572926208,26.0
7.995276242252638,60.0
11.1471445458265,43.0
8.53040717549785,44.0
9.164201207071384,50.0
7.208184749877247,26.0
7.438217007904758,39.0
10.259953073091859,50.0
6.867307619570604,41.0
8.468523774084536,45.0
7.829072708518239,61.0
9.260353330373153,51.0
8.544067022200624,59.0
11.007055837819795,37.0
9.691709577710501,17.0
6.108130569622409,38.0
10.230371270645563,15.0
10.453749616768118,44.0
9.54195847725501,41.0
11.02937226585516,35.0
7.833299925418185,26.0
7.932659542547354,17.0
7.667510207123358,56.0
8.236987124347582,27.0
7.267360739461598,53.0
10.825834609356786,13.0
9.877504142712693,48.0
9.264995404213169,28.0
8.509216150337268,40.0
9.081198873965667,3.0
9.971453470107353,36.0
10.680854973239441,16.0
7.783072942626541,53.0
12.50866598350753,18.0
10.782715175522906,59.0
8.613479761268078,21.0
9.251482604698447,31.0
7.918661985916585,10.0
7.858801640515769,7.0
10.591105120453065,7.0
7.794119161251592,59.0
6.794941556217083,38.0
8.802812390811631,17.0
7.252560666639207,52.0
8.589428391915076,19.0
8.129115566043088,53.0
8.069953521036288,38.0
7.169584483035862,66.0
6.612727897765209,69.0
7.499832054533255,61.0
7.260272286854249,58.0
10.305376866978888,14.0
11.750435869476252,12.0
10.949637813290153,18.0
7.943792659675869,84.0
8.864192356198336,32.0
7.9181745584498096,58.0
9.804510841825984,42.0
8.38023413974054,23.0
7.824898931182076,62.0
7.5000724370386385,55.0
8.164687062819732,24.0
8.96419094677993,1.0
8.025699399514554,11.0
6.964206026525991,73.0
7.200633973998391,79.0
7.108157355166519,50.0
10.301695832054538,50.0
8.146237793193553,21.0
7.04740766269771,60.0
7.626385523881938,58.0
6.769677977583559,49.0
8.305753073791914,49.0
9.191244439863118,30.0
7.283900153606339,46.0
9.24150076569999,2.0
7.190169656930123,38.0
7.710793810747585,44.0
11.316705379541983,35.0
10.889155780079673,56.0
9.903420218182672,60.0
8.932176680540826,48.0
8.647622539963201,40.0
5.932434080202132,49.0
8.661850610367534,58.0
7.743137565596984,73.0
7.301642493502636,57.0
8.505288605782429,25.0
8.259864554306157,31.0
10.075413325745124,24.0
8.834826466923467,23.0
8.701566234903396,18.0
7.784706606340594,75.0
7.655772355004271,30.0
7.562553959924713,50.0
7.992302994586137,58.0
7.077472370046236,38.0
9.70852112708791,26.0
7.21258147462572,30.0
12.737196983863242,16.0
11.234710973846537,34.0
9.546936625825165,13.0
9.662304005163614,42.0
6.6730360834668705,50.0
7.995993531099939,70.0
6.827701947073418,34.0
8.032734598121108,67.0
7.947106563324043,47.0
9.68489890696178,58.0
8.182665847254537,65.0
11.121274233186602,33.0
9.17330852630395,44.0
8.884562067418187,44.0
7.190589176280194,64.0
7.821805555180393,36.0
10.09659539402541,31.0
10.444921662473384,44.0
10.42541623338186,36.0
9.143186662337069,25.0
7.591620944344077,32.0
8.03016569888834,78.0
7.373283763900041,47.0
9.88312889335652,50.0
6.630425304304431,52.0
8.13782033913388,38.0
9.11854576117467,55.0
9.98387654966388,60.0
10.696361491396425,43.0
8.276004822545705,71.0
9.804784221616336,44.0
9.70811074126888,59.0
8.247987321811443,39.0
7.422939682098294,63.0
7.615987122824072,56.0
7.808328503810268,21.0
6.077529652061466,24.0
6.829203297967395,22.0
9.365528255786838,47.0
8.101434340769929,32.0
8.199334518713686,29.0
10.976587421017154,26.0
7.711746994967747,54.0
8.202081859390947,30.0
8.582609407282055,5.0
10.09104076814546,57.0
8.551902329753611,71.0
7.780319303039432,42.0
8.449014560721738,34.0
7.69400610281187,19.0
8.352807926282226,53.0
11.860195235644866,58.0
10.336924182195634,48.0
7.205318020155076,66.0
6.590638917472763,50.0
7.997647460253512,14.0
6.699616897581869,69.0
9.184442503552066,63.0
10.422371883731397,7.0
8.655270955098489,32.0
6.939831658591017,41.0
11.209569386130688,60.0
11.8177767419356,39.0
10.86698901031937,48.0
6.883774559008728,25.0
6.899601146588495,60.0
11.313449806484154,6.0
11.169003304409033,24.0
11.432411154094623,14.0
8.170571103283905,56.0
9.209951982903847,59.0
11.833773423014442,50.0
9.665840946332555,36.0
10.552926349123581,18.0
7.4672720126717005,75.0
7.568017223116415,19.0
7.221790446032452,33.0
8.266829955661265,29.0
7.231633049824383,21.0
11.525103006527443,16.0
10.916714637406766,20.0
11.24095056675834,29.0
6.039455936491644,49.0
7.5633867688793135,55.0
7.170312389274651,73.0
10.8490490819973,26.0
7.59624538205381,54.0
11.094046166047233,30.0
9.318381233720446,5.0
8.278518178024791,8.0
8.173584689804203,34.0
9.710571683064105,57.0
6.621176183098807,24.0
11.22547996421275,38.0
8.897426195648244,41.0
8.394818512351328,15.0
8.262902933859042,57.0
9.924440269478026,25.0
11.84037259487025,11.0
10.703910412672174,33.0
10.921209409360598,11.0
8.78341712781549,46.0
8.450643619321383,23.0
8.202184031426365,75.0
12.253750002808541,44.0
11.277279666196996,12.0
9.934021269977745,22.0
7.923356624952646,17.0
7.993577032783149,49.0
8.84847334081081,60.0
9.203111897891272,22.0
7.5573247620352575,2.0
6.762674119922955,70.0
9.546725941103203,55.0
10.55182706518048,2.0
12.089495337944772,35.0
10.491866647349394,59.0
10.400069420305869,30.0
10.235595054435528,9.0
7.804900527114372,61.0
8.248645186351606,39.0
11.486674315358176,21.0
10.815259128568627,46.0
8.838784254081729,24.0
11.263884191833752,35.0
6.997608482622378,70.0
8.645255633815323,32.0
11.057914990628795,32.0
7.241144027639837,61.0
6.131122292248974,55.0
8.811282428541876,29.0
7.628847918157939,63.0
7.865111322575981,22.0
8.257533101060634,42.0
10.936853709997054,48.0
7.252217161302787,27.0
7.960646778169764,71.0
7.437464442128174,45.0
7.4520986553165445,56.0
10.41385388842287,4.0
5.946671307521208,33.0
6.9911689152632395,47.0
11.436327484561968,26.0
6.816864630645007,64.0
11.2085181530614,34.0
9.001255278764853,52.0
8.954548690643799,28.0
9.176246266099566,5.0
7.166745255044004,48.0
7.654187157165992,46.0
6.753662468250381,40.0
9.105475488499492,54.0
9.488895172693855,6.0
11.194231367703033,42.0
8.29945342743324,40.0
12.203781888582814,54.0
11.582132519828049,45.0
10.538544275270539,47.0
7.18456157207796,15.0
8.572736652663728,35.0
8.944278393674036,17.0
7.386197220335625,25.0
10.825084921274028,39.0
7.891532551525437,62.0
9.031369285535305,24.0
7.408490058299798,81.0
8.52075954446483,69.0
11.35037882506786,28.0
12.326744549792075,34.0
8.38104943963453,56.0
9.83439795532622,51.0
7.197472235407988,59.0
10.846379517816422,60.0
7.6899491237112265,40.0
7.322808584202051,80.0
7.3084735530304235,32.0
9.679147547498822,26.0
7.480171273416446,58.0
11.0358575188554,17.0
10.384509508908128,43.0
10.382505151057392,32.0
7.94814194047196,56.0
9.262451588888405,10.0
9.33579473492387,52.0
10.058966448047709,4.0
7.549527442494975,28.0
10.101345706119552,57.0
8.594213326394707,23.0
10.99503521671927,14.0
9.534873998081224,19.0
7.172250042337312,5.0
7.650336987533441,47.0
8.22747282726697,35.0
7.154004497624343,40.0
10.191483933703703,13.0
6.0757937299838645,24.0
9.037128007512695,37.0
7.0173218371329416,54.0
11.433293838946117,21.0
11.475845493832336,58.0
9.94343085473055,6.0
11.13729274160711,57.0
7.780123663376778,19.0
7.45293952574952,53.0
7.625909088786248,72.0
7.784375570232045,66.0
8.203354663444129,34.0
9.62344998265549,1.0
8.380460038585081,71.0
7.660556078654053,62.0
7.83449502809761,17.0
8.542709397677953,70.0
7.981336946811781,31.0
6.651983996939707,51.0
8.622375788171158,18.0
5.933662770606537,41.0
7.494235876487074,84.0
7.946321598387747,17.0
9.823798624397828,19.0
6.579414747935081,51.0
10.117150613918685,17.0
9.068733499250062,37.0
7.396690394215969,64.0
11.145342080257294,47.0
7.7915100767749506,59.0
8.238333742625287,26.0
7.822299889948046,87.0
7.720730591709873,76.0
9.361292631778603,4.0
7.601848532010541,59.0
9.374749327036504,18.0
11.722987935803616,17.0
7.015116487598494,43.0
7.871402018396781,46.0
8.042112651814989,41.0
7.569059737283117,20.0
6.5356949272932665,52.0
10.546699763605698,50.0
8.01706742219498,52.0
9.095058028926315,32.0
8.408829631609494,27.0
10.972658960281798,49.0
7.926111479417142,71.0
8.293782765581993,42.0
6.966126652791425,28.0
7.401671998304699,48.0
8.66059674342546,21.0
7.977200121876757,46.0
8.20284702962437,49.0
8.592702505117533,43.0
11.29979302070006,2.0
10.329469147501575,42.0
11.38554301049934,12.0
8.860305793421997,7.0
6.144219549500923,48.0
11.519586824806685,4.0
10.362603158675048,17.0
11.05404214565666,54.0
9.515266663191062,14.0
8.938116507100455,13.0
10.20266899356099,10.0
10.758546825039186,57.0
8.448410368499717,28.0
7.964793229314648,62.0
8.095228900215066,57.0
8.36275717561183,52.0
6.956204908533721,52.0
9.023450635071399,62.0
7.34988991494895,39.0
9.876792938320257,33.0
6.128127113039065,30.0
7.3230383411489415,50.0
12.255481821806095,4.0
7.597503661469969,38.0
6.461592129571924,18.0
10.545967711329464,32.0
7.283842435672528,65.0
9.179582576501641,45.0
9.828253756567328,44.0
8.141693661569777,11.0
10.60019706410457,5.0
8.217857469088887,14.0
11.168014646979664,30.0
10.695557677389289,48.0
8.780079688958377,57.0
7.630937123701592,22.0
9.223770690804859,20.0
6.89978386261778,68.0
9.365358014897163,34.0
10.83530099573282,10.0
7.111029529829862,33.0
8.616494856182277,47.0
8.248533580418641,43.0
9.59419533777357,3.0
7.227841732749262,56.0
8.394736991450591,57.0
9.301060080170533,38.0
7.510688084236165,29.0
11.279660841398112,37.0
7.793540039212505,50.0
10.546451555289355,38.0
9.167025071142552,5.0
7.341581685637471,64.0
7.680297161579285,46.0
7.035937790033319,7.0
9.06995707630377,57.0
10.888309820378606,16.0
6.620043260509812,46.0
7.174509767687156,14.0
8.732229512528123,46.0
9.895051944132204,26.0
8.312982458515926,60.0
11.46495225177429,8.0
9.268522433775106,55.0
8.635687101811293,54.0
7.3562534340882,65.0
7.255807186215943,54.0
10.927376372382842,21.0
9.51451180894041,27.0
7.131803023167652,57.0
7.62992413512169,62.0
9.385294878789027,16.0
11.12322254220959,53.0
10.95319954334948,28.0
7.811152939736176,34.0
11.81166294178865,4.0
7.251463141188592,34.0
7.551233963843941,58.0
7.347691033218723,64.0
8.503286087083803,23.0
7.967076842678938,41.0
9.332955745653207,33.0
11.499179969897918,1.0
9.198597841787741,55.0
10.754856422823933,26.0
10.482961595147362,33.0
8.186624125519808,5.0
11.16425282577637,34.0
8.35221875683237,49.0
8.408409984257515,47.0
8.972340926844854,58.0
8.25178178535796,69.0
10.108719203491807,55.0
7.394324433401898,63.0
9.072943819822548,10.0
7.34338881697806,48.0
7.449455367083634,49.0
8.43414032328458,42.0
10.183946102009255,4.0
11.822056953707419,26.0
7.3784978900561,56.0
11.32261002718183,35.0
8.393983458661703,69.0
9.008570009807203,46.0
8.678723865593648,62.0
9.823001116753852,46.0
7.914895037523958,73.0
10.689406158197405,56.0
9.022754548185734,41.0
11.34707631293762,57.0
9.35415041801137,54.0
6.820052536353518,40.0
7.752949894553809,51.0
6.755687548908263,65.0
7.045523911480807,60.0
6.214734506076843,77.0
10.593950336187191,26.0
11.800586238179015,38.0
6.921432056042,46.0
6.924395477636285,47.0
10.748934144266757,12.0
10.64869756967327,47.0
7.728204676491097,57.0
6.137360273158895,56.0
8.30453274676878,75.0
9.214278042300098,22.0
8.206041410707133,45.0
11.021670904726577,9.0
9.374744738821716,13.0
7.494401884741748,27.0
7.2303303884799695,43.0
8.420180563853156,31.0
9.037525657045293,21.0
7.114829527293634,65.0
7.584611737462211,65.0
7.90101162229243,30.0
7.928530129813092,66.0
8.830144084054242,61.0
8.120800850808124,13.0
10.70670084997865,59.0
7.633994572090388,46.0
7.627968580333635,39.0
11.009281699868502,34.0
9.744253789227685,10.0
8.212327644605082,29.0
8.658211343735239,56.0
8.398556119051037,24.0
8.739349907966407,46.0
9.44469682134458,6.0
12.384259509537735,4.0
8.530342877065952,45.0
8.442069610998317,87.0
6.109503654691077,44.0
8.82657571112258,25.0
10.602232570084151,23.0
10.798091955130674,47.0
9.851712399959606,19.0
11.394272929029135,11.0
7.807635184910805,38.0
10.643658415160573,2.0
8.30219585872431,77.0
9.783834003732846,43.0
10.867122793802702,39.0
8.69220880616139,21.0
7.269661177750669,22.0
10.20846910645193,37.0
11.063637369526917,55.0
7.150359424039139,68.0
12.999535793157978,4.0
11.030537011883167,52.0
10.252866086403149,47.0
8.754814741155926,55.0
10.632308099908368,29.0
11.689535001156315,29.0
8.974108274082893,31.0
6.25176962356381,25.0
10.07972387445242,41.0
9.634972435529013,55.0
8.367321264699482,53.0
9.98804078091644,11.0
6.708259071637328,84.0
8.269696932105507,52.0
8.920729950598004,12.0
10.725261863800506,17.0
10.264095991208054,14.0
9.215428993615006,63.0
8.47932061244655,69.0
9.801266378097628,18.0
10.675303083046352,57.0
7.646470225535721,31.0
10.967926938290137,25.0
7.786883093631448,61.0
10.661611499823302,35.0
10.669668361175876,28.0
8.251686837201412,29.0
8.408637048929034,25.0
11.124480208391217,40.0
7.647048974051691,57.0
6.400439860434305,38.0
10.397041516566356,44.0
7.917689776207867,35.0
11.320904577149138,35.0
8.467458909007107,25.0
9.264523319683002,55.0
9.612933823764056,10.0
6.452135771217606,64.0
8.470024065646795,70.0
9.098440108719142,34.0
6.819016477130227,49.0
7.541824355663796,66.0
11.3289576724443,4.0
11.227632960228561,41.0
11.294411614175882,47.0
9.537477059506534,55.0
11.64896090079487,19.0
10.39842963794343,40.0
5.997156529830576,59.0
9.039251767566888,51.0
8.233120074834801,63.0
9.18140946019757,38.0
9.301300641614022,15.0
7.260578070890329,34.0
8.252162942778844,25.0
9.692607220398322,39.0
9.168131159366272,54.0
10.528214185611912,57.0
7.506990570969343,21.0
8.96493778503544,53.0
12.314176701287412,46.0
8.926019590610167,42.0
10.528718631562906,14.0
10.221660651113353,44.0
6.643377975087316,34.0
8.461093362547556,39.0
8.544505241385904,57.0
11.232616666804168,41.0
8.608720389177089,53.0
7.310308885762292,50.0
8.388026865492606,37.0
6.6689055691646715,35.0
6.635342622091609,83.0
7.198622224149468,62.0
8.819478994264008,39.0
6.925250029398485,37.0
6.889634616086031,30.0
8.91995776266817,11.0
8.873004265116863,29.0
7.370137851483025,35.0
9.961413316065942,60.0
8.347730289286158,35.0
8.320020290764315,58.0
8.126491603907088,19.0
8.097258092884577,75.0
12.4227253055987,12.0
7.133470293197558,37.0
10.04997856714578,26.0
8.713314948899267,57.0
7.51959465601109,63.0
8.488135621322419,37.0
7.612599238132484,39.0
6.897790902778755,25.0
10.450244525985143,5.0
8.182683007470157,56.0
11.968719055820557,1.0
8.795073330048032,65.0
11.934654065358473,13.0
7.300319869825293,54.0
7.68391877274707,40.0
7.7218716796940425,71.0
9.710352287010165,45.0
8.020959229923609,66.0
10.044501305478551,44.0
8.703496114105427,49.0
9.268394593271577,29.0
7.176614798823438,45.0
9.315369459604728,20.0
7.489084748173641,28.0
6.891741800637503,68.0
9.015611429905626,39.0
8.641493023777029,20.0
7.612937357167267,50.0
9.135249286348776,18.0
7.481830251234648,29.0
8.604790092061151,50.0
11.334913202453285,13.0
9.085467387694237,47.0
11.740109405523317,13.0
6.989891599840028,50.0
7.351896029732577,57.0
7.921665536999356,27.0
7.48303677214539,46.0
6.655788851841563,30.0
7.463853786932922,71.0
11.157054772187502,17.0
11.71467234630823,8.0
8.03899414626643,23.0
9.014470128556228,43.0
8.718940735640563,39.0
10.359983319588608,45.0
7.821282293644921,34.0
6.910345530975512,26.0
7.0875883829771915,50.0
8.883193810945404,26.0
10.17603511147793,48.0
7.286028160612087,34.0
9.429740234037645,37.0
9.893280566837161,32.0
7.449231000043735,20.0
7.38635604040931,59.0
6.811224139058125,17.0
8.17793677849865,48.0
7.3272140739880784,62.0
11.211668383319418,33.0
11.909314923775732,17.0
6.264396506542005,64.0
8.212160434108663,13.0
6.692200450024539,47.0
10.042666970536814,11.0
9.326452884843608,7.0
7.587818804238517,30.0
8.85341086282289,63.0
7.307232088056216,72.0
7.133642437186697,22.0
10.123529966860875,50.0
8.80197358950237,55.0
9.22426344825943,26.0
8.675238264501193,6.0
10.473544370560862,50.0
9.183852172284064,44.0
10.100244506181259,16.0
10.55223554556204,60.0
9.590925158016052,35.0
9.227238312068591,42.0
7.906124531160646,10.0
6.769948954210802,64.0
10.489138906588355,5.0
9.8858980080688,3.0
6.365147834929436,60.0
6.449159357304044,56.0
7.362172145182949,52.0
7.120431075190794,40.0
8.968660674515696,46.0
6.429168095603993,58.0
10.230955029984132,57.0
8.45567363817189,22.0
8.726670364476917,47.0
11.27497556320664,19.0
7.681121238236894,21.0
11.577810988928633,27.0
7.593274824607333,40.0
8.954345193344926,58.0
7.640720559716453,47.0
10.839385604584972,11.0
9.72800955225205,31.0
7.402121906148627,50.0
8.068914438028054,33.0
13.015877349861311,9.0
11.333285725610434,34.0
10.341348027748793,22.0
8.86043594584151,10.0
7.451238765703627,44.0
8.895057877865034,57.0
9.240200151975825,6.0
8.665411117567563,8.0
7.26207694579843,38.0
7.551595551207574,66.0
8.996278243710693,9.0
10.807134098429183,38.0
9.777162964602212,39.0
7.574366377939182,18.0
8.75700787920064,56.0
8.014692321385475,70.0
7.562139590198071,14.0
8.83405727625173,25.0
8.9716554270094,68.0
9.019088045849967,33.0
7.342609587886868,51.0
8.787785328075907,27.0
9.26760950696694,55.0
8.630230049308118,42.0
7.76852994555605,11.0
7.446780103429741,38.0
8.831106524041372,27.0
9.345694767889789,36.0
8.400610870904655,22.0
9.771007790336292,22.0
7.809184040243947,22.0
8.35220035093554,59.0
9.82658052385391,8.0
10.444556316349875,9.0
8.300063040471404,61.0
9.923559087699733,54.0
8.898259292970002,52.0
8.820307942346583,70.0
7.919499784299852,37.0
8.837327919701883,10.0
7.259465050815043,58.0
8.355731817565493,70.0
10.75334347408399,4.0
7.344725455511062,57.0
7.0765457949714055,58.0
8.14132148223352,31.0
7.0204835000115215,68.0
7.704187476359751,20.0
7.853722524758746,68.0
8.534030924800426,34.0
6.994615412904178,49.0
7.533628383584217,31.0
8.258298002962368,41.0
7.644802011603939,40.0
8.371407288802034,62.0
8.693673821466984,41.0
7.63517148168829,70.0
8.732311019224655,66.0
11.201130654371884,21.0
10.65699951744,12.0
11.081829129975524,30.0
7.503560120949681,60.0
10.162649249437296,25.0
7.464350746534142,32.0
11.633370450037475,6.0
8.538893091856185,21.0
7.5762524548730905,19.0
9.758247143280595,27.0
8.006281794651391,45.0
10.904542581933248,55.0
11.189913279402084,15.0
6.9583974167540665,42.0
7.297203505065712,50.0
13.382272154666769,14.0
10.043317036197472,5.0
9.615528162819786,28.0
10.299871888152216,47.0
6.94842777355143,65.0
6.8319423467781695,34.0
7.156657529021963,19.0
10.297910733548097,31.0
8.173841029992728,49.0
8.771955177798645,12.0
7.159009359210593,42.0
8.155750436693575,27.0
7.024114614214184,58.0
10.927283525564764,22.0
8.189583910888722,79.0
7.489343427028901,32.0
8.905132415160214,60.0
7.1916105812641735,84.0
11.868762197232602,28.0
6.674347271237942,49.0
11.421510450901964,35.0
6.927816519133655,77.0
