grid,density
-8.605087623947863,3.7848365556008865e-05
-8.587141126628214,4.169911117048457e-05
-8.569194629308564,4.550332209475548e-05
-8.551248131988915,4.926099832882088e-05
-8.533301634669266,5.29721398726811e-05
-8.515355137349616,5.663674672633658e-05
-8.497408640029967,6.025481888978656e-05
-8.479462142710318,6.382635636303139e-05
-8.461515645390667,6.73513591460714e-05
-8.443569148071019,7.082982723890591e-05
-8.42562265075137,7.42617606415353e-05
-8.40767615343172,7.764715935395986e-05
-8.38972965611207,8.098602337617899e-05
-8.371783158792422,8.808847578436769e-05
-8.353836661472771,9.55743227440643e-05
-8.335890164153122,0.00010296710032334977
-8.317943666833473,0.00011026680852222505
-8.299997169513823,0.00012114117670300112
-8.282050672194174,0.00013249635242169606
-8.264104174874525,0.00014643966185265872
-8.246157677554876,0.00017024760284030342
-8.228211180235226,0.0001981648270620943
-8.210264682915577,0.00023001415160117105
-8.192318185595928,0.0002614911986186066
-8.174371688276278,0.0002952618421964801
-8.156425190956629,0.00033024685787441866
-8.13847869363698,0.00036481306134051103
-8.12053219631733,0.00039999137161157104
-8.10258569899768,0.00043799023118314085
-8.084639201678032,0.0004755237438526593
-8.066692704358381,0.0005125919096201299
-8.048746207038732,0.0005491947284855455
-8.030799709719084,0.0005860497456860547
-8.012853212399433,0.0006259955463681669
-7.994906715079784,0.0006654294654580186
-7.976960217760134,0.0007043515029556157
-7.959013720440486,0.0007427616588609543
-7.941067223120836,0.0007806599331740382
-7.923120725801186,0.0008207575905855488
-7.905174228481537,0.0008618841313900338
-7.887227731161888,0.0009024522559120588
-7.869281233842238,0.0009424619641516222
-7.851334736522589,0.0009819132561087215
-7.8333882392029395,0.0010208061317833615
-7.815441741883291,0.0010591405911755374
-7.797495244563641,0.0011029613374566353
-7.779548747243991,0.0011567843426500254
-7.7616022499243424,0.0012146040924910157
-7.743655752604693,0.0012716327525985212
-7.725709255285043,0.0013297827804429597
-7.707762757965394,0.001390923794710568
-7.6898162606457445,0.0014541397343047708
-7.671869763326095,0.0015252646805002336
-7.653923266006446,0.0016020370891319184
-7.635976768686796,0.0016859666626890294
-7.618030271367147,0.0017764757395795916
-7.600083774047498,0.0018692506565727502
-7.582137276727848,0.0019643696544259927
-7.564190779408198,0.0020581856809534903
-7.54624428208855,0.0021535635651585773
-7.5282977847689,0.0022498139930296336
-7.51035128744925,0.0023531865531971966
-7.492404790129601,0.002461019765887882
-7.474458292809952,0.0025759556618551406
-7.456511795490302,0.002695394076186502
-7.438565298170653,0.0028223658371417937
-7.4206188008510034,0.002953868235658277
-7.402672303531354,0.003088968144828444
-7.384725806211705,0.003225776741977078
-7.366779308892055,0.0033661656003211135
-7.3488328115724055,0.0035198134715984236
-7.330886314252757,0.0036778465610287883
-7.312939816933107,0.003838761588677997
-7.294993319613458,0.004003671390092628
-7.2770468222938085,0.004182302697213171
-7.259100324974159,0.004364693616000146
-7.24115382765451,0.004546165899941571
-7.22320733033486,0.00473219964240166
-7.2052608330152115,0.004925114034607781
-7.187314335695562,0.005140572800502619
-7.169367838375912,0.00536050867966472
-7.151421341056263,0.005594735913782185
-7.133474843736614,0.005838135540085775
-7.115528346416964,0.006080395738567
-7.097581849097315,0.006324840529706972
-7.079635351777665,0.00658158913324785
-7.061688854458016,0.006861417283820901
-7.043742357138367,0.007147457607664244
-7.025795859818717,0.007439054485484707
-7.007849362499067,0.007732608732072641
-6.989902865179419,0.008042043700638754
-6.971956367859769,0.00836154903868032
-6.954009870540119,0.00869283003198633
-6.93606337322047,0.009037986824604424
-6.918116875900821,0.009391458647648114
-6.900170378581171,0.009755078911270657
-6.882223881261522,0.010132865363596573
-6.8642773839418725,0.01052061834882853
-6.846330886622223,0.010911600793808046
-6.828384389302574,0.011303412297480196
-6.810437891982924,0.01169797400048013
-6.792491394663275,0.012092080656248684
-6.774544897343626,0.012502574475492158
-6.756598400023976,0.01292511802198854
-6.738651902704326,0.01335895565483879
-6.7207054053846775,0.013795364046379188
-6.702758908065028,0.014242845018274932
-6.684812410745378,0.014703583348865385
-6.666865913425729,0.015171188153322251
-6.64891941610608,0.015654406492623944
-6.630972918786431,0.01615093331280164
-6.613026421466781,0.016659848305228778
-6.595079924147132,0.017187832751457275
-6.577133426827482,0.017725038333049836
-6.559186929507833,0.018285602958180186
-6.541240432188184,0.018855155308250285
-6.523293934868534,0.019423627907270553
-6.505347437548885,0.01999411402822962
-6.487400940229236,0.02058121376864654
-6.469454442909586,0.021188705477946504
-6.4515079455899365,0.021807255437901966
-6.433561448270288,0.022435490898708558
-6.415614950950638,0.023078640707165685
-6.397668453630988,0.02373449444251485
