sal_6_lc2vs0_iate,reg_ser
-24175.49952887165,44.13662518418517
-37644.306245692795,43.794759766421855
-41774.24885514537,56.00156836204996
-33907.70380927214,55.61319381311606
-42734.5016392938,54.13462065843544
-28256.048735470613,51.64208012290497
-33525.43909255674,51.239202675284645
-38386.15852157819,51.239202675284645
-28922.21267130518,41.1263774068312
-42930.72263612295,50.918617138569005
-49889.004325146045,40.58472706107023
-49697.368101668486,52.81671062158314
-48631.796164722735,50.918617138569005
-38963.88178028837,59.16605356399492
-30453.211026623034,58.17571650868259
-45703.173919374734,57.707357830393605
-27526.60382064696,51.62276087243585
-48369.575924528755,40.50652664870855
-30994.778630340537,45.62378915966991
-48887.46672207018,46.71352130193502
-45485.61834542888,59.16605356399492
-29956.69873805999,40.424467677940896
-35958.05474157458,42.17211466032058
-47727.25408362625,41.04762817418116
-45547.68203741657,47.94886509813647
-49336.160620156275,44.13662518418517
-44006.96607443006,51.62276087243585
-28746.232083108007,43.199874437569264
-26725.36900565235,47.1570315638461
-49844.62249313058,51.239202675284645
-34993.810378004586,45.62378915966991
-46933.609250371825,43.794759766421855
-38238.125144517304,54.86573122936064
-43118.61631691102,59.47595778135059
-34715.69681904313,44.82253612444929
-43306.858702936275,40.1215023000053
-42932.2512256228,51.99242497994736
-43760.05935382309,56.19212068260055
-36456.04356933512,55.88635513910959
-43460.075069463026,56.45104328229763
-32804.577091062376,40.31705615821635
-50095.18654631159,54.89502272010587
-40227.7906430085,40.50652664870855
-47496.92463854348,54.89502272010587
-50793.36457817829,40.58472706107023
-39838.197843851354,44.13662518418517
-48736.61675234159,48.36277186842874
-30380.601656884406,57.91932836569297
-25765.44589624832,44.34699704539882
-44451.463547010135,40.1215023000053
-27071.744359408982,41.797024702686336
-52616.62268830852,42.793960732726966
-32766.281007559654,51.20649072287212
-43637.05108317953,49.76105210425247
-37385.71304727884,58.54521222112821
-34893.187587386914,58.54521222112821
-54168.18276761321,55.505871920133245
-32226.48807958665,46.71352130193502
-37546.74613259119,57.707357830393605
-42173.35564754839,41.04762817418116
-32231.02645220509,43.794759766421855
-27745.50501997089,49.64290509414352
-44816.62856405995,50.918617138569005
-28552.125681694313,41.48296305222163
-34321.14290346238,43.19639221231764
-46466.44725565084,55.918969385169504
-26610.308041934426,50.71721377412224
-28978.79579667786,40.1215023000053
-30801.312837164383,58.54521222112821
-35727.48637397886,40.50652664870855
-30472.448577481337,47.05410925021325
-52496.91604240361,50.71721377412224
-44413.075345613484,47.97189674292668
-30634.99313903517,51.62276087243585
-45868.11240390013,53.08541388864003
-47756.72323454429,48.36277186842874
-37086.55974600767,57.707357830393605
-31441.539008799526,54.89502272010587
-28948.368448043933,50.71721377412224
-50926.39927797951,40.31705615821635
-49471.26665671471,59.16605356399492
-47430.628552300725,56.00156836204996
-30083.067410572563,52.40854258551276
-48478.117179467736,43.49521587724775
-35871.94100089845,41.57278495048693
-37563.28034263325,51.11621272212679
