sal_8_lc1vs0_iate,emplx2_4
11167.868259257046,2.0
12771.957345204471,2.0
11841.187714049378,2.0
1617.968606159732,2.0
15376.371816342331,2.0
5270.188628254141,2.0
7810.821964283548,2.0
11454.249122621673,2.0
5223.773363349357,2.0
6858.561316999912,2.0
-9663.4070878394,2.0
13103.389880014722,2.0
12097.438624185723,2.0
9239.958723800342,2.0
13179.650120999831,2.0
15951.153664678171,2.0
7427.495471244962,2.0
-4119.966476765891,2.0
3457.031927894269,2.0
149.75301320187464,2.0
-7275.184140058531,2.0
9168.374599985376,2.0
-6527.476172219999,2.0
16253.066304441363,2.0
16422.098656896098,2.0
15321.748210100403,2.0
-3628.379001215382,2.0
-7685.339147035473,2.0
8542.158590066798,2.0
-7065.184392669895,2.0
13417.309769282514,2.0
12998.666689159658,2.0
2568.7150861865375,2.0
12279.068538371452,2.0
10663.407638331799,2.0
1095.661920499264,2.0
12067.22011312481,2.0
10386.52788096623,2.0
-8197.01825143729,2.0
9743.291037672112,2.0
14279.191161523248,2.0
14794.790952362644,1.0
10036.08175897261,2.0
8987.524484473264,2.0
7326.728430899921,2.0
11604.632379663148,2.0
7237.069809009081,2.0
13521.910460926332,2.0
9899.389649886894,2.0
14346.910299437106,2.0
9607.420887526034,2.0
3960.7541193922425,2.0
-1098.819828371047,2.0
15695.805463145483,2.0
-10103.924075965264,2.0
4873.903170252894,2.0
-10119.550203775367,2.0
9930.176085039036,2.0
12117.303287205883,2.0
14307.525232743563,2.0
-849.3356609478022,2.0
5920.908264161411,2.0
16037.714572977082,2.0
13084.792813569358,2.0
-3639.5539772658276,2.0
9855.060227088901,2.0
549.9976655498408,2.0
4726.2651827145355,2.0
7877.7732617432885,2.0
12524.709497428434,2.0
-8867.378615785194,2.0
-7506.689442051912,2.0
12763.370004946453,2.0
1619.2753376311618,2.0
16952.58681094787,2.0
12985.979106122408,2.0
12139.683843232855,2.0
3837.2376996194216,2.0
4353.628110462143,2.0
-9290.580648876947,1.0
12831.28888523216,2.0
13583.732123190503,1.0
7672.509246332884,2.0
11537.930439930817,2.0
8362.743088578783,2.0
9711.303802441362,2.0
10845.005053034682,2.0
2223.4597978211605,2.0
-7659.02464203842,2.0
7128.872708656225,2.0
-6177.261267735563,2.0
2460.750005272961,2.0
14837.793943726858,2.0
10900.626064283631,2.0
10242.312911182507,2.0
-13867.61397649689,3.0
10449.270811530761,2.0
-4391.14517254123,2.0
6673.694642479495,2.0
5673.922108543154,2.0
7422.990399709221,2.0
14667.475859258246,2.0
4260.229912227755,2.0
11046.84684582212,2.0
4791.924340922252,2.0
12856.471075525771,2.0
-7114.332520317784,2.0
11741.83469197449,2.0
-3119.609474963461,2.0
593.8974318770288,2.0
-4595.2171010756965,2.0
3435.4916708516894,2.0
-2049.11310328492,2.0
-5906.212465413824,2.0
-1356.5836848097874,2.0
7336.410478598749,2.0
5587.694614556961,2.0
14094.56345936305,2.0
8104.7001777244695,2.0
14575.299061197285,2.0
10185.70530736861,2.0
9923.596533601994,2.0
-8782.899481326225,2.0
-4325.231420049802,2.0
-8654.164955134474,2.0
8065.370206955172,2.0
-1427.5687038590277,2.0
12844.42968846703,2.0
11350.73188180121,2.0
8729.534494898195,2.0
5282.089207295204,2.0
-4442.64426020435,2.0
12433.054950437603,2.0
10421.137339640609,2.0
9960.430538200624,2.0
13284.649472183879,2.0
11546.430013202278,2.0
-4703.720901432263,2.0
9707.572709917238,2.0
3226.5888974507907,2.0
12025.131736449726,2.0
12202.326491154712,2.0
-7018.512868180424,2.0
8551.340708492622,2.0
10957.824660883196,2.0
9516.564192534075,2.0
-6488.933749894183,2.0
-9986.865752002355,2.0
-5749.706919058153,2.0
8247.90070913826,2.0
-3688.9606317434545,2.0
-2940.2156489677745,2.0
4769.13662083893,2.0
8045.335866290985,2.0
-594.0959689374367,2.0
11045.410447200036,2.0
11414.206527203965,2.0
13601.044130271095,2.0
3197.019267559413,2.0
9211.49883042574,2.0
15229.52512763714,2.0
10344.825535744463,2.0
9097.148064625793,2.0
1273.507669546455,2.0
7804.071290637472,2.0
14173.919625529748,2.0
7875.220143796379,2.0
-9701.576160289573,2.0
13086.554359029335,2.0
8851.146765047653,2.0
15204.627993703769,2.0
5658.923837875871,2.0
15759.848461156082,2.0
12927.019404676888,2.0
10189.13450917025,2.0
8522.551407044435,2.0
-2634.8564496954295,2.0
11549.21735551403,2.0
4819.152901777215,2.0
