sal_5_lc1vs0_iate,nation
-9624.384824025412,4.0
-14324.279787423338,2.0
-4298.539969740531,3.0
-18734.516505430664,4.0
-6971.107988299063,1.0
-10130.012389779666,1.0
-3543.626172580465,2.0
-12066.708551297532,1.0
-14877.34477879998,1.0
-5459.616421326332,2.0
-1843.7893134113765,1.0
-20301.90614056842,5.0
-18453.541602435813,1.0
-13473.656717796423,1.0
-9212.202951468254,1.0
-6588.80028020154,1.0
-2213.779291014678,2.0
-6348.995281850399,1.0
-10823.627675512158,1.0
-3434.505618799698,1.0
-4919.559161687641,1.0
-3642.4075729182896,1.0
-10818.769163543577,3.0
-13235.439760392335,1.0
-5547.566125075174,1.0
-5340.190335075606,1.0
-3589.311408076277,1.0
-3599.094817401925,1.0
-4639.711297875411,1.0
-4238.764758359064,2.0
-7012.235994275838,1.0
37.38900915319391,1.0
-8547.602666346867,1.0
-12010.276429249741,1.0
-4331.496395401971,1.0
-3150.2241269564056,1.0
-5281.390665901941,1.0
-11179.438483615242,1.0
-14283.871644825897,4.0
-1069.396017186038,5.0
-8831.742032607952,1.0
-3162.228036914481,1.0
-1122.9751979667872,1.0
-11578.849542949803,2.0
-9697.015709171745,4.0
-5547.428637653129,1.0
-14219.39948212022,1.0
-2367.670364530004,1.0
-1990.7582127801525,1.0
-2809.374616798039,3.0
-4177.1084679118485,1.0
-1829.007019741726,1.0
-820.8481324640088,1.0
-15212.289615658698,1.0
-3827.6243185495096,1.0
-6692.588508987659,4.0
-5680.670614026632,1.0
-2927.769854069051,2.0
-5867.268667384126,2.0
-2389.517765690014,1.0
-2284.967234460373,5.0
-7804.588665704048,1.0
-3173.5010280264905,4.0
-3285.0310934434456,1.0
-139.65667309272249,1.0
-2424.2811363464352,1.0
-4588.904303245978,1.0
-4058.0932853172744,1.0
-2011.037890303156,1.0
-12764.722590267631,3.0
-8268.148517954935,2.0
-17592.237580616613,1.0
-2245.4220542103467,1.0
-10648.974621601239,1.0
-1092.3398523056057,1.0
-16445.07661302593,1.0
-3224.792058883919,1.0
-3837.6362692308808,1.0
-12413.289132603595,1.0
-4803.247170700843,1.0
-15206.184249231748,4.0
-11790.772199509176,1.0
-4536.687506758858,2.0
-2822.5176076408316,1.0
-20471.937325949315,3.0
-18186.96556001642,1.0
-12842.123075806485,1.0
-12321.533065598009,1.0
-3995.952357737136,2.0
-3067.7325314530995,1.0
-6251.603535067923,1.0
-16170.049370279921,1.0
-2305.0261996501613,2.0
-5760.473483410015,5.0
-8086.063948931398,1.0
-4930.997650009727,3.0
-2205.6479755783175,1.0
-16989.64605260801,1.0
-1443.5056811053764,5.0
-733.3081263782915,1.0
-7445.263865463496,1.0
-2192.06437030622,1.0
-16533.225597817225,5.0
-8284.517984908443,1.0
-19573.171351918452,1.0
-1352.4875741925607,2.0
-2741.2418387891944,1.0
-15164.99615361806,1.0
-2711.5165145997707,1.0
-2092.7485395108133,1.0
-3815.78372822498,2.0
-12528.686164670831,1.0
-1374.6172860818406,2.0
-5883.184094737676,1.0
-12149.54328243572,2.0
-3476.8990643670886,1.0
-4708.588683179536,5.0
-5323.895141197092,1.0
-3034.2314872393144,1.0
-18699.52231085055,1.0
-13850.977135949406,1.0
-8038.316729359925,1.0
-5694.133281349354,2.0
-8560.475662443063,1.0
-5237.896455648493,1.0
-4257.089564743266,4.0
-13460.25307189505,1.0
-5442.125577414786,1.0
-2178.8238265947584,2.0
-18315.15744985535,4.0
-2775.307876723109,1.0
-12809.946956696374,1.0
-5071.1209306093,1.0
-2297.272435615928,1.0
-1211.216261747024,4.0
-3263.9951735336,1.0
-3188.0567280835608,1.0
353.7149957897964,5.0
-21443.110308413034,1.0
-4978.66233987956,2.0
-3732.5602637538213,1.0
-3624.736015793018,1.0
-805.2341197736896,1.0
-10410.968300753007,2.0
-6582.789304777587,1.0
-4172.194429686597,2.0
-16526.557687187276,1.0
-5907.352864471862,2.0
-4156.983873649422,1.0
-670.049639584433,1.0
-4742.948669508723,2.0
643.3802821813624,1.0
-6986.716278894279,2.0
-8912.650591671252,1.0
-3988.510844983939,1.0
-2926.9847760516677,1.0
-3008.5630362284282,1.0
-10669.703406885059,1.0
-14299.046285530658,2.0
-3661.3925279389678,2.0
-1888.7870334244972,3.0
-20427.50856157954,4.0
-9171.464696306415,1.0
-5862.854217048565,4.0
-1010.2083808209136,1.0
-4295.201802219644,1.0
-1989.5733332789723,1.0
-11065.913041670974,1.0
-2511.525128821261,5.0
-2561.969191760054,1.0
-5749.604726233909,1.0
-3116.523280619752,1.0
-22271.656491790494,1.0
-2578.545120304816,1.0
-14071.987336451248,1.0
-11391.232582486287,1.0
-14887.90069787883,4.0
-6323.605329469181,5.0
-18584.612187732997,2.0
-2495.456488022248,1.0
-5219.48833302272,1.0
-4627.838263072452,4.0
-2192.1267373355186,1.0
-13144.907660074896,1.0
-3966.2670987428482,2.0
-3270.4218182081936,1.0
-13872.22602404005,4.0
-17447.16374111495,1.0
-14691.146108711466,1.0
-1986.491848078746,1.0
-6155.178361755753,2.0
-2482.7537012288103,2.0
-5774.499736696824,1.0
-14563.641929073523,1.0
-5589.323307166724,3.0
-12351.478478724284,1.0
-6048.0499468818,1.0
-19064.791025541705,1.0
-4641.786012676905,1.0
-13958.060648804872,2.0
-23944.970900306856,1.0
-5692.855564970578,3.0
-18345.66024404055,1.0
-2294.461714606435,1.0
-11243.107646243661,4.0
-5372.657050149537,5.0
-3519.218177231257,1.0
-3436.4076875001483,1.0
263.9226796063813,2.0
-4810.171709229377,1.0
-13486.031787380412,1.0
-9340.952418003395,1.0
-2085.4517632961906,1.0
-18905.219368563878,1.0
-18428.528911232246,3.0
-3699.4548583020533,1.0
-4137.102820368033,1.0
-13580.058995479088,1.0
-10420.76307876527,2.0
-3624.3268000490843,1.0
-3363.9996409109162,1.0
-13443.807615197155,5.0
-4600.261379266376,1.0
-5657.9796851795345,4.0
-3323.373814256407,1.0
-10685.664915493366,1.0
-10861.132325213357,1.0
-17351.66385702746,4.0
-13579.869434313303,1.0
-4166.879201772179,1.0
-863.4028233256286,1.0
-12415.429213889858,2.0
-3713.1733564732294,1.0
-2631.9108479044808,1.0
-11921.60941697519,2.0
-17454.51273181683,2.0
-10756.313082187964,1.0
-21353.22407690889,1.0
-715.566503187867,1.0
-3316.265806854313,4.0
-17715.744582830903,1.0
-6847.656241719997,2.0
-11061.47349268158,1.0
-2957.989312803327,1.0
-3261.627471038775,2.0
-2479.4558556562924,1.0
-4311.541423664979,1.0
-13769.031977337494,2.0
-2988.9644815520605,1.0
-19656.042277170764,1.0
-1319.6808088701328,1.0
-11184.035086972639,1.0
-1937.9526883520666,1.0
1018.953851966482,1.0
-18509.334358524276,1.0
-1776.203282356577,1.0
-14793.26150337495,1.0
-3792.605978871755,1.0
-5921.25844766706,1.0
-3626.8953177374606,1.0
-4418.935364993722,3.0
-18408.096051981425,1.0
-4869.8583731257095,1.0
-1133.6829327112823,1.0
-6775.420990477896,4.0
-10504.574814754636,1.0
-11337.931371097835,5.0
-3803.2807694782114,1.0
-5341.018144642302,1.0
-3876.9543325630407,1.0
-1701.401225316611,1.0
-15279.148642028666,1.0
-11859.959298009457,2.0
-4692.9920187096595,1.0
-22145.237432069185,1.0
-3377.0558332491164,2.0
-5405.187170931638,1.0
-9559.267033567872,1.0
-10971.323552740314,2.0
-3662.1594606910444,1.0
-2503.626554258344,1.0
-10273.935586818481,3.0
-9941.362539975251,1.0
-12116.9354980389,2.0
-4411.523757779435,1.0
-4705.107187891668,2.0
-10476.113802972252,1.0
-16553.379802328258,2.0
-5431.512315894799,1.0
-9145.000528953617,2.0
-1598.8107294989313,1.0
-3958.27618011061,2.0
-17021.559999464265,1.0
-3829.033383009132,1.0
-4866.573102256183,3.0
-15657.705368410016,1.0
-6177.430395929299,2.0
-21204.5226500824,1.0
-2161.361324084588,1.0
-2075.3641640052265,4.0
-8017.574484879793,2.0
-13412.652609717756,1.0
-3875.7974867625658,1.0
-2747.210160228571,5.0
-19517.135432824205,1.0
-949.6831666505896,1.0
-2977.0321192872507,4.0
-11908.49106455203,1.0
-4205.9081531028105,1.0
-5752.981419607945,2.0
-524.2723748538556,2.0
-4185.524015704278,4.0
-12473.73179808574,1.0
-103.81450252773357,1.0
-1466.4793970999526,1.0
-5708.131287118393,1.0
-23029.957703342712,2.0
-1030.5015092796311,1.0
-13719.496368725613,1.0
-21940.83382014774,1.0
-23953.125490921633,4.0
-5858.715866978502,1.0
-9910.6190036729,1.0
-14914.967048635135,2.0
-10369.788119890749,1.0
-2339.8749683161877,2.0
-3619.1961606871955,1.0
-7739.837215484058,1.0
-2386.611503748494,1.0
-15703.679777581136,1.0
-3926.155506753468,1.0
-13686.781750666501,1.0
-566.5167326121316,1.0
-20411.816235220584,1.0
-12914.024416402877,1.0
-2435.5840042929085,1.0
-3720.364637091692,2.0
-3154.471157894007,1.0
-2291.002449206262,1.0
-3111.0704132516958,1.0
-11375.411734688521,1.0
-5375.411838220685,1.0
-3891.5572180072922,5.0
-4110.619021930823,1.0
-5248.313799760148,1.0
-7715.238551197351,1.0
-4281.3802010692525,1.0
-20796.346934665155,1.0
-3389.54144328264,1.0
-14634.149150611971,1.0
-16139.173484884179,1.0
-10326.541793666729,1.0
-3339.640288568813,1.0
-3518.521213773811,1.0
-2391.401988100519,1.0
-3480.116762811562,3.0
-2280.294628798054,1.0
-2025.2767163384415,1.0
-7308.595558821882,1.0
-10188.155841223015,1.0
-4533.7051588904615,1.0
-14793.759916095776,1.0
-26.627466238074703,1.0
-3156.3086089348903,5.0
-21161.91352907758,5.0
-8352.821325645882,1.0
-13357.259440622409,1.0
-67.08399609225489,1.0
-3235.7832141114122,1.0
-10170.115986888082,1.0
-13437.350219849046,1.0
-10763.825222849438,1.0
-10895.524978648511,1.0
-2866.3460104132,1.0
-9000.499496903052,1.0
-14393.72573804034,1.0
-5214.389795290009,1.0
-4115.944203863863,4.0
-3695.6564911816313,1.0
-4469.141143863646,1.0
-7366.263429543243,1.0
-12267.292689539569,1.0
-18391.146149115288,1.0
-5391.631456480503,1.0
-1218.5343332717493,1.0
-2414.566284898881,1.0
-16781.811624229304,1.0
-2156.5803472519074,1.0
-4688.609783975346,1.0
-5694.922223651591,5.0
-8274.357526553817,3.0
-5099.265716195623,1.0
-6957.937078776211,1.0
-2743.3762155161266,2.0
-11722.584644775952,2.0
-2529.6741720491664,2.0
-7967.878977463576,1.0
-5601.16563564185,2.0
-22295.865107438123,2.0
-3365.748447908763,1.0
-15208.999762962205,1.0
-21551.216865087936,1.0
-12566.855347438192,1.0
-3804.996179593585,1.0
-958.8572740261734,1.0
-4546.120390639281,1.0
-4145.208508536512,5.0
-15027.553356302804,1.0
-9179.117463041843,1.0
-18168.842702266287,1.0
-10807.24144928557,1.0
-3134.0336277868882,5.0
-19494.33005335587,2.0
-3109.5896459667747,1.0
1601.5109464248817,1.0
-4634.416803211309,2.0
-12191.79937219841,1.0
-5158.35790758049,5.0
-9723.11711328367,1.0
-5268.763204017512,1.0
-12080.160148868974,1.0
-11940.375717009661,1.0
-4828.032918065252,1.0
-4684.865242501553,1.0
-10598.226045823254,1.0
-6377.901759689965,1.0
-15064.244130736344,2.0
-3778.3285240020014,2.0
-2502.8198103939176,1.0
-8532.80425208672,1.0
-18063.792129340138,1.0
-3959.1096354522706,1.0
-15481.642345721426,3.0
-5523.456104333156,5.0
-13405.525604873135,1.0
-11265.295902727432,1.0
-9716.564709173625,5.0
-12790.264969371416,1.0
-2446.93089154645,1.0
-1007.0951008929587,1.0
-5915.334784183415,5.0
-13089.078611327734,1.0
-3482.101799636017,1.0
-3174.216296581393,1.0
-2629.8993065841996,1.0
-14864.307288650318,1.0
-15697.988997792378,2.0
-6727.438601574348,1.0
-8093.515586125188,1.0
-9985.430532422273,1.0
-3134.227511639394,4.0
-5514.318979932705,1.0
-2427.362651559277,1.0
-6840.247776893357,1.0
-3952.29094330078,1.0
-14048.267500906479,1.0
-1646.0112115005359,1.0
-3068.13491878851,1.0
-5110.350819626607,1.0
-4741.312876466857,3.0
-4747.946760484208,2.0
-5656.019538918945,2.0
639.9233892293523,1.0
-3938.4595032641864,1.0
-4695.872850834269,1.0
-2969.93468261638,1.0
-14071.332042781105,1.0
-23440.609849269156,1.0
-4166.94524864147,1.0
-749.6376958782457,1.0
-4754.241073626098,2.0
-12202.881331782171,1.0
-6638.819717369937,2.0
-4171.248975638338,1.0
-15828.50246842469,1.0
-20754.626802905783,5.0
-13473.819144111734,2.0
-3083.7201292544632,1.0
-11250.111625112448,2.0
-12621.25632945506,1.0
-14137.844128573495,1.0
-2896.7800325823955,2.0
-5541.7672126914,1.0
-3746.1805330566876,1.0
-2873.1068967193974,1.0
-1890.8990118773456,1.0
-5329.351326390075,3.0
-2565.227514795133,1.0
-6741.021767334677,1.0
-14913.175906824803,2.0
-16575.170860421007,1.0
-4145.930847624635,4.0
-3611.5427374796172,1.0
-17952.66486249921,1.0
-5822.188258968283,1.0
-2887.2473950559597,1.0
-11882.451251170296,1.0
-3241.966432841975,1.0
-1503.5453964453882,4.0
-4532.101829991594,1.0
-3958.495437181062,2.0
-23223.7637580959,1.0
-4258.347385952877,1.0
-3131.49955437653,2.0
-1402.2756779665506,1.0
-12434.381508344046,1.0
-12716.487363802074,1.0
-3847.96689641361,1.0
-15167.050092796911,1.0
-2265.6894727014605,1.0
-10579.704930560232,3.0
-2606.5190446146717,1.0
-7966.293625071098,1.0
-13976.324723487569,1.0
-3162.0135266202706,1.0
-3950.2521285866424,1.0
-3669.673965108441,1.0
-4335.016022242726,1.0
-18542.734753061435,1.0
-11484.10758835692,2.0
-18476.858595842048,1.0
-3020.6215698236438,1.0
-2027.5909627885376,1.0
-6174.92094628809,1.0
-13935.345315895032,1.0
-17762.5266148225,1.0
-5295.6490499246465,1.0
-2528.594583455284,3.0
-3952.8727284891356,1.0
-23505.994592752457,1.0
-14934.109429923166,1.0
-9276.746390691069,1.0
-11304.742232428756,1.0
-4179.567187340017,1.0
-1770.5052805684018,2.0
-9887.965256016407,2.0
-6584.368769451983,1.0
-5873.416291331381,1.0
-2587.987961538047,1.0
-14726.82308644347,3.0
-5560.999461144027,1.0
-4533.07175007045,1.0
-3571.4672239389147,1.0
-3991.374400481669,1.0
-5776.710907311493,2.0
-1695.578676593901,1.0
-3534.492440639353,2.0
-19138.536617926497,1.0
-2287.2201132470727,1.0
-2635.992541757484,1.0
-6274.7616754101255,1.0
-6112.380811088269,1.0
-10744.551905917837,1.0
-12896.056393633313,2.0
-934.9305411046771,1.0
-2877.0482494020107,1.0
-4613.764912270226,1.0
-2533.5255722352936,1.0
-11850.24612658095,1.0
-3893.4459906060256,1.0
-16156.521298453648,3.0
-4106.301149779747,1.0
-21610.69797759301,1.0
-13040.685813128128,1.0
-16394.044554300126,1.0
-3268.660075080828,1.0
-6866.338877722836,1.0
-15102.366227444974,1.0
-3221.385819647221,1.0
-2693.0328719861254,1.0
-3449.8143545178427,1.0
-11616.488078729953,1.0
-3965.7719537136854,1.0
-6568.8717826772445,2.0
-11350.816936398563,1.0
-5347.198912197415,1.0
-3838.3764483978557,5.0
-8638.801372001319,1.0
-13901.833498352815,1.0
-5638.303319397808,1.0
-5357.202145588252,2.0
-9557.783819096403,1.0
-14033.091591546156,1.0
-2855.925226005649,1.0
-2094.23280983137,4.0
-3275.8786585530725,1.0
-8214.467790936134,1.0
-14705.45287923119,5.0
-2141.2561346807156,2.0
-244.35399322745798,4.0
-2985.617934033584,1.0
-5066.4542441118665,1.0
-7644.3510161800405,1.0
-7570.877106173183,2.0
-5035.845597944715,2.0
-2724.632030659226,1.0
-18020.360421922433,2.0
-4309.174550745662,4.0
-8228.352972783618,1.0
-16874.13389955895,5.0
-2453.6396633249587,1.0
-12485.479252792915,1.0
-4172.993444296491,1.0
-2759.9603224214416,1.0
-5744.70270877142,4.0
-8065.889728344995,1.0
-7841.074724143309,1.0
-16900.133232767635,1.0
-2492.2713943282397,1.0
-9144.1595651764,5.0
-12206.934258539093,5.0
-13078.662210149989,1.0
-3247.9306694864963,1.0
-3831.954049918073,1.0
-3967.7956124184057,1.0
-12030.838331690302,4.0
-3165.14198741528,1.0
-10213.324257018665,4.0
-9988.015506753092,1.0
-9188.658738323466,1.0
-15716.82742176833,1.0
-2044.1000462631637,1.0
-18681.934683038457,1.0
-4380.458150983308,1.0
-7726.868025915237,1.0
1102.7432804410746,1.0
-1425.4998912443334,2.0
-13431.994642878468,4.0
-2253.01723318165,1.0
-11058.355951053221,3.0
-3451.928512620313,4.0
-17417.833981293446,3.0
-13326.27005499024,2.0
-11864.553757293268,1.0
-6542.116032406982,1.0
-4662.822364129293,2.0
-14565.499453710669,1.0
-24594.428017818936,1.0
-12580.707913418755,1.0
-18693.038049576462,1.0
-2190.307224368007,1.0
-4072.996443317553,2.0
-1667.7418708162913,1.0
-15185.92149455522,1.0
-14501.498894199289,1.0
-11943.049488050097,1.0
-17978.575164439564,2.0
-1568.1028372764558,1.0
-2911.0649897324674,1.0
-2905.121235505152,5.0
-12550.713918163878,2.0
-4148.543613770378,1.0
-3425.3917246676792,2.0
-1210.2486309294218,1.0
-13707.221500454925,1.0
-10094.760739576095,2.0
-4301.07020307237,1.0
-11544.572600873535,1.0
-13026.880018767642,2.0
-2952.108221215112,1.0
-6818.3576776567,1.0
-14665.877238301802,1.0
-17476.199631487416,1.0
-3535.940224763767,4.0
-2565.5307753924294,2.0
-3075.8171468285536,1.0
-5899.346946827318,2.0
-2176.0358755330635,1.0
-7365.986460476488,1.0
-18296.029083883466,1.0
-4405.446354626911,1.0
-3628.64601924186,1.0
-10272.780106556971,2.0
-16547.76299330091,4.0
-4519.207251682776,2.0
-3124.4561149078063,1.0
-6332.479980830736,1.0
-19618.36878565297,1.0
-15978.285969111792,2.0
-13053.271932207414,1.0
-1194.093238368594,2.0
-3102.2351472887185,1.0
-15748.757242225342,2.0
-5290.857184798941,5.0
-3791.7249490636095,1.0
-5006.627030027042,1.0
-4726.894500774575,1.0
-5609.464314132714,1.0
-3850.1498851466913,5.0
-3504.111279046967,2.0
-24543.59507939191,1.0
-19849.578945227473,1.0
-8970.313574394126,2.0
-2780.3184594660115,1.0
-3855.458916225067,1.0
-18839.969843448423,5.0
-12920.720727391732,1.0
-5304.048824867128,1.0
-4008.500695606079,1.0
-2121.7871410508305,1.0
-4433.034080307022,1.0
-14472.32170749246,4.0
-5555.133639798024,1.0
-12824.313725148728,1.0
-11550.976900621596,1.0
-7206.78859732202,1.0
-18827.355792931645,4.0
-4727.38822183298,1.0
-5865.911023018623,1.0
-15066.714111595928,1.0
-19117.648082492615,1.0
-21011.049575655692,1.0
-1251.8116602068258,1.0
-1656.0196952591873,2.0
-7226.418871888612,4.0
-13275.352030819606,1.0
-5586.364295221146,1.0
-10152.740110068175,1.0
-3346.733995050403,5.0
-4216.519095877855,1.0
-18136.926777595258,3.0
-3619.02390859114,5.0
-2871.8780406204614,1.0
-16281.981468766393,1.0
-4981.206268863507,1.0
-4720.550255542628,1.0
-4327.97505094137,2.0
-4122.669407478472,2.0
-4440.369693796184,5.0
-10384.502625764102,1.0
-11089.130784988802,1.0
-11458.663507338397,1.0
-4509.333942970292,1.0
-4886.139689575151,1.0
-17327.339172819393,1.0
-9750.212186993505,1.0
-5172.071029164511,1.0
-15159.635030640147,1.0
-18524.21509867343,1.0
-1653.2934455664945,1.0
-17999.33319782142,1.0
-6438.354512084359,2.0
-4641.413995122588,1.0
-9459.003927418318,2.0
-789.3376245019426,1.0
-452.5947240841342,1.0
-2398.6742450661877,1.0
-3635.5092292842482,1.0
-4770.314802980622,1.0
-4249.271399467847,1.0
-11258.275636950173,5.0
-4847.158680856757,1.0
-5340.648958032188,1.0
-10061.651961171632,1.0
-4837.335860936124,1.0
-4047.078822594945,1.0
-4904.332577421907,2.0
-17982.655261487453,1.0
-3418.0292712288774,1.0
-8194.23480553586,1.0
-6360.866646739948,4.0
-5807.818578562365,1.0
-409.64598291810944,1.0
-2897.986814943185,1.0
-11334.108201608095,1.0
-4254.351115426609,1.0
-5357.012897177007,1.0
-10058.95209776429,1.0
-2450.6694113994636,1.0
-1719.1085856012141,1.0
-3314.990946938864,1.0
-4075.349251908332,1.0
-4509.436155892284,1.0
-347.9496068863591,1.0
-15212.992848509748,1.0
-6790.485003921574,4.0
-1312.4680762544485,1.0
-5209.320542789865,4.0
-1197.8307207711623,1.0
-3861.8545551494913,1.0
-3099.8478438301204,5.0
-5044.344608405032,1.0
-4536.488298731609,5.0
-5369.294885481349,2.0
-997.1564303703071,1.0
-6547.081851957573,1.0
-15022.356882278758,1.0
-10318.166738953665,1.0
-3660.560104390779,1.0
-5615.495702213702,4.0
-3742.4456153862275,1.0
-4232.9217258901135,1.0
-2820.9964634100297,1.0
-3565.500702173471,1.0
-2793.6253750992328,1.0
-17463.194229875415,5.0
-17149.51068317133,1.0
-11727.485697791108,1.0
-9448.951620904376,1.0
-9689.350569543865,1.0
-3635.762999342289,1.0
-12631.553207336387,1.0
-4838.239542824681,1.0
-9401.582330049794,1.0
-4830.8269544510895,2.0
-16777.63908373812,1.0
-4241.325509441731,2.0
-9686.864613906811,1.0
-3093.641262113886,5.0
-2110.42464049719,2.0
-15040.841808538544,1.0
-16685.968393244777,2.0
-774.7656318011723,2.0
-10205.949791362369,1.0
-13463.724788052034,4.0
-4732.4925026272,1.0
-13383.488459901126,1.0
-5449.011794031432,2.0
-17935.290319232245,1.0
-12358.651864447564,5.0
-7172.625517313526,1.0
-24023.302921050083,1.0
-10287.440176471157,1.0
-4575.699906271528,1.0
-11668.57912681788,1.0
-14757.461531828067,1.0
-2207.2783006079612,1.0
-1935.134951656244,1.0
-18678.08611789087,1.0
-3250.676839582672,1.0
-4417.883873231418,5.0
-6529.262623899391,2.0
-14649.378612234408,4.0
-11243.662968741965,1.0
-4542.839641643686,1.0
-11783.32521195932,1.0
-9389.305837684864,1.0
-1543.307623635787,1.0
-16015.185072190634,3.0
-15562.656871712174,1.0
-1432.9375265735289,5.0
-13788.642349362026,1.0
-979.1641027447758,1.0
-290.5526545418361,1.0
-3468.11978093582,1.0
-3319.0297334254174,1.0
-3283.1747253814483,1.0
-2350.545679284527,2.0
-11683.1569469778,4.0
-12472.579968116808,2.0
-8730.11428839168,1.0
-8423.586015698207,2.0
-6798.157999251933,5.0
-2856.1318762364936,1.0
-5380.65195959388,1.0
-1714.6692384880957,2.0
-3700.3719485939055,4.0
-2980.233966150642,1.0
-3133.5434480709737,1.0
-8383.136546118023,1.0
-16993.62539955026,1.0
-4616.46997172338,1.0
-2809.76976290509,2.0
-7837.925970057575,1.0
-20132.9319082715,1.0
-1381.7365017667944,1.0
-11485.298435784,1.0
-1473.3456561884177,1.0
-5437.502726353885,1.0
-15499.620709103841,1.0
-6796.567116382163,1.0
-13299.051827136476,2.0
-3412.161858747766,2.0
-859.1216576690531,1.0
-3814.8428156720183,1.0
-3385.150832460623,1.0
-7304.364828910038,1.0
-4935.253504837836,1.0
-7039.666065761853,2.0
-9593.016640057936,1.0
-13511.247825085893,1.0
-3158.9230750869165,4.0
-3747.7600881722856,1.0
-4334.1373092344365,1.0
-16886.351970819836,1.0
-17691.036141147233,1.0
-5638.820415987115,1.0
-2823.9175288291517,1.0
-4138.732310175419,1.0
-4392.773859428224,2.0
-12907.471884633482,1.0
-16014.449948066553,1.0
-3652.552921001201,1.0
-4069.2833423455195,1.0
-1445.324833884937,1.0
-11458.633148455596,1.0
-12542.42796736333,1.0
-5757.073058483564,2.0
-11186.806071380804,1.0
-9983.04733948689,4.0
-9872.214529230525,5.0
-2180.1765204257954,1.0
-4201.216974982726,3.0
-4283.36482355145,1.0
841.4516828326996,2.0
-2904.7939931693045,1.0
-2161.3971062150304,4.0
-1784.0359277526368,1.0
-3630.0993182877114,1.0
-2411.395628393442,3.0
-20351.130517228252,2.0
-4303.975343587799,2.0
-4557.194620662807,1.0
-2801.9309552079267,5.0
-4449.962351858856,1.0
-5269.019604903792,5.0
-6122.450135067316,1.0
-12122.28391616907,2.0
-4504.5673796028605,1.0
-2092.0015400548255,1.0
-1486.653105434064,1.0
-11930.915493550512,1.0
-6784.28406948691,1.0
-3559.263830318312,2.0
-3859.237737590549,1.0
-13016.99504828604,1.0
-4219.930085594023,5.0
-2579.09624558138,2.0
-10355.561595241528,2.0
-4230.212710380738,2.0
-5034.544077301008,1.0
-5608.411525290196,2.0
-2465.5865050117504,1.0
-5693.892994026235,1.0
-5181.073513463741,1.0
-4848.004721022615,1.0
-4576.73480325926,2.0
-15909.042328152158,1.0
-15642.459666398636,5.0
-7046.067276084672,1.0
-1503.256256817298,2.0
-7655.709660796878,3.0
-13794.518008958963,5.0
-19187.485494142908,1.0
-3816.044252373038,1.0
-4763.057248409004,1.0
-5874.050402395971,4.0
-345.09765534875623,2.0
-13098.131562316732,4.0
-1519.5898078850178,5.0
-14098.487407426095,2.0
-13548.399627487219,1.0
-13845.377606153443,5.0
-5111.366958153387,1.0
-2065.256307999706,1.0
-15735.970614842206,4.0
-4269.62368187044,1.0
-18094.860975535674,1.0
-3292.559511412326,1.0
-10030.975089345153,1.0
-5112.468869762915,5.0
-6923.824630469157,1.0
-12995.586510381214,1.0
-4867.124558009572,1.0
-17322.938612647908,2.0
-3677.541779543433,1.0
-5401.443384616301,1.0
-16997.626447790466,4.0
-5727.168438736897,1.0
-2088.4150809571493,4.0
-4821.477229201406,1.0
-6041.6898838341385,1.0
-3420.2201230933924,1.0
-16666.532890132123,1.0
-12265.833689400484,1.0
-15386.563924741966,4.0
-3205.649156504414,1.0
-10058.095753953447,1.0
-18638.117589688693,1.0
-11317.922721335597,1.0
-13474.397194892075,5.0
-1988.1063644616006,1.0
-16687.44565641273,1.0
-1166.967827430657,1.0
-3322.154160612001,1.0
-3804.966950254224,1.0
-1441.5909450239087,1.0
-19677.43511255053,2.0
-15269.767156386808,1.0
-15540.632212251658,5.0
-5110.560030548615,5.0
-20619.080374632325,1.0
-1767.980135387128,1.0
-12180.904420796987,1.0
-1314.7776392631058,1.0
-16628.55763953445,2.0
-10523.865219349382,1.0
-10833.998256630022,1.0
-3008.7503054200697,1.0
-3315.1531315672873,1.0
-10558.314904790044,3.0
-1864.4474079582378,2.0
-10154.523494573194,4.0
-18587.94145397659,1.0
-4207.568274899748,1.0
-4057.2697848704465,1.0
-6306.106985093699,1.0
-19981.287507966157,1.0
-4070.8613724468514,2.0
-23094.733925631197,1.0
688.4769754877925,1.0
-4800.944355757691,5.0
-3889.472861975024,2.0
-9877.305979194312,1.0
-18687.15875058013,1.0
-20606.000676750133,2.0
-8400.785655744068,1.0
-3279.9324375565543,1.0
-2710.05766202166,3.0
-3282.2929180058804,3.0
-1224.0892267090676,2.0
-14782.367994020182,1.0
-3965.056249546795,2.0
1160.572532257218,1.0
-2673.1206985872313,1.0
-4402.354602917765,1.0
-9128.963684970222,2.0
-3170.163647758527,1.0
-18068.194210185095,1.0
-11384.103439901777,2.0
-4354.483800596929,1.0
-10104.565343817038,1.0
-6928.019321384869,1.0
-9993.218868507949,1.0
-13806.998724169815,2.0
-4123.947811169832,1.0
-13979.60029824155,2.0
-6924.108086161609,1.0
-3568.712222954693,1.0
-10440.625202128134,1.0
-11069.673624071307,4.0
-4549.298407944243,1.0
-13999.839681489604,4.0
-4182.982831863128,2.0
-20524.789966155295,1.0
-704.0890538126368,5.0
-4985.646024326357,1.0
-2682.429347494397,3.0
-2781.7271171718494,1.0
155.8809122105704,1.0
-15860.788966885239,4.0
-2169.262520747592,1.0
-23530.86431254673,1.0
-4228.3556963626725,1.0
-14557.258111305611,4.0
-10212.440548934446,1.0
-2893.7856992049183,1.0
-13972.799461367498,1.0
-6850.789521192943,4.0
-5963.791790883638,1.0
