sal_avg_lc1vs0_iate,reg_agri
-9035.514445965619,35.40501989106287
-5633.825468059045,13.608850492731817
-3150.3597379570047,8.795230083567638
61.60349985900643,12.571740219945433
-809.360007663577,22.82469145311972
-5088.28188985917,23.148252274549556
-9845.008909172204,16.12384262285483
-2325.176446851033,1.132160989646131
-1401.3863216818309,21.56487561270493
-5462.31451767597,19.647957347052547
-9208.440692572243,16.766249047417915
-12060.361812287852,24.09174497286721
-1877.1333062559243,25.725153340464843
-7939.82181647421,23.14825227454956
-4289.047389677109,8.320220391373894
-4329.475988185806,31.83741398327524
-6057.285302540812,20.28222278472817
-12858.643002236695,20.28222278472817
-3233.4681086029664,12.613632740062826
-15721.164024572412,16.143774716964504
-4019.193578120885,30.86665725132705
-4551.624874001083,19.647957347052547
-12667.710940098936,14.353464935930552
-7407.421165954018,11.578951027428012
-791.8595690477723,8.320220391373894
-516.7286420895098,10.52412367775796
-4374.179819366851,22.092249117524783
-9612.92341891613,4.38846568617879
-3124.1194900100418,26.58932955325777
-4393.087762808688,20.180144970495384
-9281.123888493767,21.61563065615585
-13369.916645841364,11.578951027428012
-332.6247287640005,3.927831006064245
-4420.848347727797,9.647452638974611
843.4764231047989,18.79185971370501
-4501.652017824427,26.58932955325777
-14574.756331154886,12.336111894138924
-5898.811925904288,30.420569431073343
-10915.629957207562,37.68124385002402
-3393.5474613805545,21.81703550251781
-1790.2938023615307,21.83368081202904
-6779.621904868418,21.81703550251781
-11186.295105876994,12.190795575052846
-2072.3387249033276,16.64323622189432
-4728.134292884336,31.72492299534889
-2464.5444549670647,25.447105542939124
-4890.754711351303,21.81703550251781
-1975.4436891613839,30.86665725132705
-14353.168442913953,15.599548132494943
-5248.791732272068,21.56487561270493
-3258.6598438061505,12.336111894138924
-14484.535206355444,21.44874346620925
-13719.420613139439,25.59892040830825
418.7795160312029,10.425683441718604
-5820.403460492718,22.092249117524783
-3923.809481553684,19.70368081017321
-6012.458123978594,25.447105542939124
-1908.3100156375783,13.272856279921823
-9083.872791494341,9.518818038309782
-998.0694382643387,22.32621505968753
-6671.742299915237,20.90306101162109
-12379.881014613526,25.725153340464843
-4216.219277321648,35.40501989106287
-6693.013615916123,22.32621505968753
-11071.2085680109,9.518818038309782
-2478.543754149247,15.599548132494943
-488.41337405113256,16.12384262285483
-13691.72052806198,25.725153340464843
-14128.533776318436,37.68124385002402
-15912.337258743928,22.092249117524783
-6756.458907506438,16.64323622189432
-8183.0094009155855,37.68124385002402
-9451.040630731291,10.52412367775796
93.47101372796942,18.79185971370501
-915.5316926913894,31.83741398327524
-13203.22852541862,15.599548132494943
-8542.443471992332,25.59892040830825
-11755.0004357309,16.143774716964504
-10728.017803723189,17.932562693756196
-4820.271094648851,1.132160989646131
-5014.965581160817,33.36162869752894
-5736.636853917386,4.885271868806392
-12197.972383109241,30.86665725132705
-4411.591303861553,10.425683441718604
-8965.257763357766,21.44874346620925
-4581.8077661122525,18.562253210557493
-5883.638922952283,38.426488642538814
-1220.4746276351075,20.28222278472817
785.5890665439154,36.31581069178857
-4930.239459270649,10.52412367775796
-7355.310471452321,18.79185971370501
-6842.912065521707,11.642586775623563
-8311.348487358668,31.83741398327524
-15470.406179081358,30.86665725132705
-1384.8947845838256,37.68124385002402
-5625.061268035522,21.47494878544683
-5395.67485102924,25.59892040830825
-15147.025265905453,16.64323622189432
-2822.5401888264714,20.28222278472817
-6903.310919547792,11.642586775623563
-423.39900864083916,35.40501989106287
-3055.200210756786,10.425683441718604
-13555.96118554968,13.963866260572992
-3565.720696760327,29.32505767081869
-2868.266246380026,21.61563065615585
-4596.493203592747,12.571740219945433
-6738.540313802257,25.59892040830825
-6028.078368799315,23.14825227454956
-14046.276332787982,10.52412367775796
-5652.72043934389,5.69363914978576
-6392.651848260659,16.64323622189432
-11651.224493031139,34.4734454458848
-5094.066725552313,17.932562693756196
-3774.5193787867847,15.578164380055544
-11254.285114087921,9.647452638974611
-4794.233587543227,29.32505767081869
-2693.174591155995,11.427424278367262
-5392.059907346632,12.190795575052846
-986.6002414598254,8.332942688788997
-281.5467512306059,31.72492299534889
-9157.941354466157,36.10508609312406
-13578.040745633969,21.81703550251781
-7487.506792336426,8.320220391373894
-3109.370698012696,4.885271868806392
-3913.2121345586183,4.885271868806392
-14162.201534433103,21.47494878544683
-12089.657537156761,35.40501989106287
-4952.782302663369,9.518818038309782
-21019.058765765585,10.52412367775796
-14377.802785873375,15.578164380055544
-1768.7706594950723,16.143774716964504
-13032.786842559999,21.56487561270493
-1578.4339274905033,18.79185971370501
-2951.37007013805,6.687900598978352
-15797.855253188938,17.114253331641656
-4429.474466530128,13.272856279921823
-4838.923590867562,25.59892040830825
-4005.9592596586826,29.22739596194833
-2919.7176323197973,34.4734454458848
-4806.106171835136,12.782315118678907
-3854.8802919431782,11.427424278367262
-5716.18291391208,30.409884059187547
-1170.2571990466822,11.942906218623804
436.6982479815165,30.86665725132705
-3219.77662664081,26.302762831609364
-1996.0484140403519,17.114253331641656
-18129.880000110792,11.642586775623563
-18359.97289274449,13.963866260572992
-8083.324319560273,9.647452638974611
-1210.0758095611673,29.22739596194833
-8592.231622147412,26.28135983123264
-5871.968701092864,29.22739596194833
-11569.19034774857,8.795230083567638
-6968.749078568313,18.117577938721773
-3664.679630900387,22.092249117524783
-5548.876307371849,29.22739596194833
-5627.451770555056,26.28135983123264
-8283.528353936688,7.950620098438058
-7160.991087807062,10.425683441718604
-310.37168021049587,27.451018475410937
-1435.8175747952191,22.092249117524783
-7042.406618480248,18.117577938721773
-4984.466581442167,12.336111894138924
-56.33232408046294,17.05947641370443
-890.7201069562044,8.332942688788997
-5623.532942652185,12.613632740062826
-5396.959513890426,18.117577938721773
-6354.204723872523,35.40501989106287
-13081.173822566274,33.36162869752894
-3516.0683503919936,15.599548132494943
-13179.946094300196,18.757994207245872
-1402.111887458309,9.518818038309782
-5064.680268330811,37.68124385002402
-15142.039150547489,30.409884059187547
-12184.736648898743,29.22739596194833
-11721.258057564692,7.950620098438058
-3554.0336516271727,23.218144734904
-2336.861100870028,30.409884059187547
-3087.4219225710094,19.647957347052547
-8116.2432350993,31.83741398327524
-4256.020004777762,17.05947641370443
-3166.2687227382416,36.31581069178857
-5083.098479900222,38.426488642538814
-7249.23949243726,18.562253210557493
-7654.06532204916,8.320220391373894
-5036.034121972741,12.613632740062826
-2927.630551073811,10.52412367775796
-1845.1371319304153,21.44874346620925
157.73924563196488,6.687900598978352
-1310.7774424573417,34.4734454458848
-3778.114919996483,16.64323622189432
-2314.6919275686764,12.613632740062826
-12962.884879629297,29.32505767081869
-3063.3670505006553,11.944636704804305
-20362.93180205993,23.14825227454956
-15476.810906670038,18.79185971370501
-7412.540871392797,20.180144970495384
-11445.4817573018,21.61563065615585
-2723.537583021282,18.79185971370501
-2675.113382706031,17.932562693756196
-4006.180352637507,25.25684355246182
-3638.164227558787,22.32621505968753
-1908.2944285240148,10.52412367775796
-9689.44098313031,11.942906218623804
-2557.6141537202516,4.885271868806392
-16016.323432450354,21.47494878544683
-9480.106396580892,4.652936998737928
-6308.70060340712,11.642586775623563
-979.3349252982788,12.571740219945433
-3821.86625847277,12.613632740062826
-10013.198275762868,13.23318471616647
-6690.749180257397,19.647957347052547
-13466.165737206347,29.32505767081869
-4166.463158603383,22.82469145311972
-6964.4907010308125,37.68124385002402
-5169.819878103173,7.950620098438058
-2257.698456489528,21.81703550251781
-13247.345947612273,17.156511257966585
-1294.5215235593957,33.36162869752894
-4270.438668968398,36.31581069178857
-5388.595103984488,26.28135983123264
-17338.561453190447,6.687900598978352
-8050.913766130761,12.336111894138924
-3428.049271649321,8.320220391373894
-5141.046663683173,10.52412367775796
-9916.177181186195,26.302762831609364
-4320.656988476179,12.613632740062826
-4407.522207813248,21.44874346620925
-2230.1933231354724,11.578951027428012
-2217.3322666341087,21.47494878544683
-2434.1966156409603,18.79185971370501
-1330.1147751756966,3.927831006064245
-5202.01330874447,21.47494878544683
-5142.564051904001,11.942906218623804
-51.97855476979419,31.83741398327524
-16293.842130432646,36.31581069178857
-6083.449440380389,4.652936998737928
-1697.25343347294,30.420569431073343
-5329.038740216331,19.70368081017321
-10995.475890302167,11.578951027428012
-1936.9311912179608,29.22739596194833
-7147.902861578558,31.72492299534889
-5789.560563698852,36.10508609312406
-3384.671202838756,36.10508609312406
-4309.145429733901,25.447105542939124
-18055.148318792264,20.28222278472817
-12295.465366261202,21.44874346620925
-3357.19115057234,21.56487561270493
-96.74307384329313,16.12384262285483
-55.195075779701824,23.218144734904
-3596.129811822641,25.447105542939124
-4652.364577773318,12.190795575052846
-11656.608530933629,8.320220391373894
-6822.059793696726,12.571740219945433
-3062.0748199785485,18.79185971370501
-14704.139968614993,31.72492299534889
-22613.334951174358,8.795230083567638
-11681.714306483216,10.425683441718604
-2690.3288329071784,13.23318471616647
-145.76452319616396,25.59892040830825
-9534.153239810175,19.70368081017321
-8783.251104575227,26.58932955325777
-11848.243754399995,19.647957347052547
-6825.626377529971,22.092249117524783
-5914.429739644209,29.22739596194833
-18599.305977015687,22.092249117524783
-11797.69704427751,9.647452638974611
-11779.350052012393,25.725153340464843
-1228.1446893008183,31.83741398327524
-5070.627808423444,25.447105542939124
-2013.7771281006717,15.599548132494943
-4184.450382434787,26.302762831609364
-4429.6864817217875,26.58932955325777
-15704.460182145112,22.56870007006657
-17538.792802188327,17.156511257966585
-15469.449232276143,30.86665725132705
-6605.852942761047,19.647957347052547
-6822.916254011409,26.302762831609364
-2804.1733946980507,8.332942688788997
-14581.692431403178,19.647957347052547
-2898.8212567829805,18.79185971370501
-12532.896318914689,11.944636704804305
-9409.879074009155,7.950620098438058
-811.9519780444302,13.23318471616647
-6835.832320843379,38.426488642538814
-7881.885374983098,7.950620098438058
-4014.51886706782,22.32621505968753
-8848.296479403358,13.608850492731817
-4922.656449051392,19.70368081017321
-7944.978288549214,35.40501989106287
-3316.8892568799693,15.578164380055544
-15515.629607841507,9.518818038309782
-20928.29356987196,36.10508609312406
-10876.75302727928,6.687900598978352
-15384.926845707749,26.302762831609364
-2208.5393197414455,13.608850492731817
-4678.384697793139,13.23318471616647
-5325.263822532749,38.426488642538814
-20550.250884253855,36.31581069178857
-13565.75219235308,21.47494878544683
-13920.475668151383,17.932562693756196
-3002.2481816884783,1.132160989646131
-4031.360242911712,35.40501989106287
-8808.473852875815,35.40501989106287
-10102.307806520617,12.571740219945433
-5954.354116014114,30.86665725132705
-834.0120585124296,9.518818038309782
-8727.131418268325,34.4734454458848
-6971.425860202113,16.12384262285483
-18402.801206939468,12.613632740062826
-17242.613398071873,34.4734454458848
-14923.882998099945,16.766249047417915
-5249.849177096245,16.12384262285483
-6792.929377688577,30.409884059187547
-6525.790521230951,11.944636704804305
-15448.370582953497,21.61563065615585
-8992.764398352396,19.647957347052547
-7627.783594654473,16.12384262285483
-8520.930671184009,21.44874346620925
-563.6565441697792,34.4734454458848
-11149.090747767623,15.599548132494943
-17383.33206356701,4.885271868806392
-7822.022903112244,21.47494878544683
-2240.4664548704013,35.40501989106287
-6999.345498604252,19.70368081017321
854.0491751777743,7.950620098438058
-4172.757175669629,17.05947641370443
-4827.962497706101,18.117577938721773
-20328.306283338872,24.09174497286721
179.93305316258147,25.447105542939124
-7097.035159534633,20.28222278472817
-5106.777566478967,31.83741398327524
-4588.038865725402,18.117577938721773
-11884.863261997161,13.608850492731817
-6265.209999379702,9.518818038309782
-6140.08369161097,21.47494878544683
-9357.132773341014,27.451018475410933
-1077.826536331634,13.272856279921823
-10621.55989354778,11.944636704804305
-5028.928482106963,21.61563065615585
-7075.662948813217,22.092249117524783
-8751.812149945432,13.272856279921823
-3099.572125634313,18.562253210557493
-725.2681902015553,3.927831006064245
-4552.885596581118,24.09174497286721
-9775.89109350858,21.56487561270493
-8843.300149767407,27.451018475410937
-14507.234004725076,29.32505767081869
-5470.599287948854,29.22739596194833
-20249.100494719503,35.40501989106287
-7580.671063053527,23.14825227454956
-5677.719525156945,23.14825227454956
-2985.9782101468663,13.272856279921823
-4134.7772083505815,7.950620098438058
-10102.496198394962,27.451018475410937
-4030.7429259494365,21.83368081202904
-12751.77322724172,9.647452638974611
-3534.288840441952,33.36162869752894
-6909.004513306611,18.562253210557493
-1383.0933088536676,23.14825227454956
-4719.557733115279,22.82469145311972
-20228.16106050703,17.114253331641656
-20154.069960062836,18.117577938721773
-5407.687868960818,12.782315118678907
-9282.95195743583,21.61563065615585
-1685.250217339346,31.72492299534889
-8002.189413050947,29.22739596194833
-1505.1932702048962,11.942906218623804
-163.16732536677807,38.426488642538814
-3364.229114852491,21.47494878544683
-12382.37361101248,35.40501989106287
-785.2656016715882,16.143774716964504
-11640.281172512743,30.409884059187547
-11242.977710466548,38.426488642538814
-9273.244449386286,23.218144734904
-3677.4248579031428,17.05947641370443
-6716.901219636151,5.69363914978576
-10287.62494700036,4.885271868806392
-11098.278693646747,7.950620098438058
-2152.3303372994674,11.944636704804305
-12967.934148519558,4.38846568617879
-7838.683888259627,25.447105542939124
-10298.123622814575,15.599548132494943
-3768.7738584967765,12.789203739932198
-5105.713567523015,27.451018475410937
-5395.137279406861,30.86665725132705
-5842.417922098266,13.272856279921823
-3478.2529983768636,38.426488642538814
-16469.919254384844,8.320220391373894
-5090.736711851043,31.72492299534889
-6412.188938437743,16.64323622189432
-2126.6436903543436,36.31581069178857
-18716.298248804593,13.23318471616647
-18466.448424001952,11.578951027428012
-12797.577331980196,25.447105542939124
-13327.799092772622,16.143774716964504
-4226.48565210552,12.613632740062826
-4804.748310744681,19.647957347052547
1194.0434589090628,21.81703550251781
-5720.665646142511,7.950620098438058
-3357.9227056011396,25.59892040830825
-13508.648013609101,19.647957347052547
-1349.949124080772,23.14825227454956
-5661.023288830347,36.31581069178857
-3564.0472339018606,16.766249047417915
-5505.9142218746665,25.447105542939124
-2140.7781373104817,9.647452638974611
-3790.634799141693,3.927831006064245
-6906.44641757707,20.90306101162109
-4191.590706482881,22.092249117524783
-217.50414105855532,17.932562693756196
-324.41535350222415,33.36162869752894
-13033.596202381646,12.190795575052846
-2802.519107376116,36.10508609312406
-11595.11009501226,19.70368081017321
-7061.107339875249,21.61563065615585
-4335.72016988378,26.58932955325777
-9068.693718997743,13.608850492731817
-6376.66007604625,4.38846568617879
-5077.695211014555,21.44874346620925
-1851.3693019395155,9.518818038309782
-5424.4691883584,22.32621505968753
-7440.315465169033,27.451018475410937
-466.8693287251146,21.81703550251781
-6076.861719903965,10.52412367775796
-15158.082681296473,35.40501989106287
-345.95486378612344,31.83741398327524
-4566.201747230993,22.82469145311972
-4279.3482583609275,16.766249047417915
259.81809726155825,18.117577938721773
-1072.0231667021505,16.766249047417915
-5737.331406914178,11.578951027428012
-6026.481655128591,21.61563065615585
-3107.448251953503,11.642586775623563
-3074.110684320556,4.652936998737928
-11671.155414348235,16.143774716964504
-5123.68720824641,30.86665725132705
-3733.6349694058517,13.272856279921823
-5090.046314249409,16.12384262285483
-5203.400546725426,8.320220391373894
-3704.2742463124423,12.190795575052846
-6210.3657462862575,25.59892040830825
-966.6440061212463,6.687900598978352
-9224.913670956228,13.23318471616647
-18670.561969752744,18.562253210557493
-13722.053139772594,8.795230083567638
-14444.355520263085,9.647452638974611
-8999.655458790148,25.25684355246182
-3843.3368207330836,7.950620098438058
-17227.20553377229,17.156511257966585
-10321.073220665112,8.795230083567638
-6285.268557401748,29.32505767081869
-13660.553946703414,17.114253331641656
-3921.7643673284892,15.578164380055544
-12904.248237718624,37.68124385002402
-15071.090992090803,5.69363914978576
-6644.231587323622,17.932562693756196
-1951.4879162243392,10.425683441718604
-1958.8129126163526,25.447105542939124
-1954.4318608914327,1.132160989646131
-956.7519150471429,12.190795575052846
-4764.9171441476265,13.963866260572992
-3156.6789735095304,24.09174497286721
-13636.844949685139,10.425683441718604
-5089.585021288244,18.79185971370501
-381.7548181805348,21.47494878544683
-16280.718068287491,15.578164380055544
-4190.076540213206,10.425683441718604
-4515.327060372218,16.64323622189432
-16278.173398129757,22.092249117524783
-6629.47827714448,24.09174497286721
-3943.02998980506,5.69363914978576
-9866.980877122072,26.302762831609364
-5617.872243598027,11.942906218623804
-15395.508036094403,33.36162869752894
-5511.373599534314,30.420569431073343
-11911.481664903362,13.23318471616647
-16546.239748728047,9.518818038309782
-9389.747995401636,19.70368081017321
-2490.5231286882854,21.81703550251781
-5290.953250762272,12.336111894138924
-1789.8325328669853,13.272856279921823
-8350.629791368507,26.28135983123264
-12565.851097279396,21.47494878544683
-3611.368895360155,22.56870007006657
-3160.4273083338785,11.642586775623563
-4092.3266513059507,19.647957347052547
-14305.763846117105,16.64323622189432
-329.2213287938325,26.58932955325777
-3641.7268438915235,17.156511257966585
-8604.512730170918,30.86665725132705
-1812.4775095178609,15.578164380055544
-18515.041897015977,8.795230083567638
-4339.651736362128,21.44874346620925
-14006.05656187819,19.647957347052547
-8249.95598623819,16.12384262285483
-3936.6379086953975,3.927831006064245
-3724.731200506798,11.642586775623563
-4839.155920789715,21.56487561270493
-8941.267333289972,33.36162869752894
-10027.808965388951,20.90306101162109
-1116.71500873662,19.647957347052547
-3096.2155559747735,29.22739596194833
-2746.056667030036,11.642586775623563
-10720.364400572635,1.132160989646131
-4473.279735240896,12.782315118678907
-14705.375014209052,16.143774716964504
-9730.080563925556,17.114253331641656
-6880.833047391678,17.932562693756196
-2419.6823100288384,15.578164380055544
-5873.957489049269,12.613632740062826
-5730.993447162774,36.10508609312406
-7084.483078169513,16.143774716964504
-1069.3471572078306,37.68124385002402
-2345.6753612049147,12.571740219945433
-3319.614481115165,8.320220391373894
-15521.48440904756,31.72492299534889
-16406.390510099987,7.950620098438058
-2767.2507136746426,18.757994207245872
-18705.528106170586,12.336111894138924
783.8205406733854,31.72492299534889
-2382.644354112683,25.725153340464843
-4313.4433853111605,9.647452638974611
-1563.4847888858576,11.642586775623563
-2858.161819833129,33.36162869752894
-6762.9230437351725,8.320220391373894
-12463.632193904386,31.83741398327524
-7638.508927584452,27.451018475410937
-17188.782326051616,18.562253210557493
-11369.334139864819,36.10508609312406
-4119.110626717642,16.143774716964504
-18992.844319271117,21.81703550251781
-4578.749643905232,18.757994207245872
-2579.9619890377708,20.90306101162109
-2965.9535570124826,25.59892040830825
-3855.2505830849577,12.336111894138924
-14958.292058565727,36.31581069178857
-4054.2127688174514,24.09174497286721
-8067.135801484128,17.05947641370443
-1006.2162749109616,6.687900598978352
-3836.3663616426747,3.927831006064245
-5634.116962650965,21.44874346620925
-18348.017186977784,4.652936998737928
-9342.519633761463,23.14825227454956
-5079.603196041396,8.332942688788997
-9184.157053538038,4.38846568617879
-6495.098039064706,30.409884059187547
-11251.926781849654,10.425683441718604
