empl_ttl_lc2vs0_iate,reg_agri
-8.520648196382673,30.420569431073343
-9.036513960348046,31.72492299534889
-11.027773318354884,5.69363914978576
-10.848264449380427,17.156511257966585
-9.21650221798034,10.425683441718604
-10.240856190244775,12.336111894138924
-9.725046360586145,13.272856279921823
-9.938630770402966,13.272856279921823
-9.913164399056683,21.44874346620925
-10.384701992095362,25.447105542939124
-12.35703702519145,38.426488642538814
-10.206003305037905,20.90306101162109
-10.336910455060144,25.447105542939124
-10.084121869868143,1.132160989646131
-8.57793623589498,12.782315118678907
-9.189087976506789,8.332942688788997
-10.517601117325048,12.190795575052846
-11.851816466179356,26.302762831609364
-10.195639754351077,17.05947641370443
-11.859182022907174,30.409884059187547
-10.81232871119416,1.132160989646131
-9.660448430618596,23.218144734904
-11.43371924959742,37.68124385002402
-9.931826079819142,20.180144970495384
-9.629763409224312,26.58932955325777
-9.30756712552746,30.420569431073343
-11.09519707280143,12.190795575052846
-10.193717574721898,26.28135983123264
-9.644149294128837,25.725153340464843
-12.197905925355364,13.272856279921823
-9.19903107632146,17.05947641370443
-9.709522015720562,31.72492299534889
-9.14993085073568,17.932562693756196
-10.246272495497909,3.927831006064245
-9.433105520454761,23.14825227454956
-11.694647948666105,21.81703550251781
-9.658495738053084,22.092249117524783
-11.272177264526704,16.143774716964504
-10.997258730813522,9.518818038309782
-9.896400354963323,18.79185971370501
-9.110285730342847,25.59892040830825
-9.195455312792545,20.28222278472817
-9.923578455317159,26.302762831609364
-10.166569676919792,20.28222278472817
-10.221938147931361,38.426488642538814
-9.645664771620027,30.420569431073343
-10.892739424930184,16.766249047417915
-8.889015773942447,16.12384262285483
-9.850789041142534,18.757994207245872
-9.849731472238828,21.81703550251781
-9.473503196280683,21.83368081202904
-10.899028343915301,33.36162869752894
-10.1746247162341,11.578951027428012
-10.200970269729648,11.942906218623804
-11.01270215324514,10.52412367775796
-8.91894469940708,10.52412367775796
-12.568795042857769,13.608850492731817
-9.4218358786568,30.409884059187547
-9.757775059995858,8.332942688788997
-10.1421925883794,20.180144970495384
-10.203073547533272,31.72492299534889
-10.384217787089623,13.23318471616647
-8.769977288930122,25.447105542939124
-10.119649571597561,34.4734454458848
-9.909160025655645,17.114253331641656
-10.252262104664542,19.70368081017321
-9.721356317654827,12.613632740062826
-9.461787390242426,21.81703550251781
-9.840602584946117,10.52412367775796
-9.509233593680545,26.302762831609364
-9.907832384522505,19.647957347052547
-12.035366856823707,12.613632740062826
-9.67219695674288,18.562253210557493
-9.702311541182748,12.190795575052846
-10.157645570391917,8.320220391373894
-10.354063568541932,16.766249047417915
-9.840356491401145,8.332942688788997
-10.789384180048387,20.28222278472817
-10.492377888830074,12.613632740062826
-12.92503242542784,25.59892040830825
-10.736164896877035,1.132160989646131
-10.3160545963501,5.69363914978576
-8.153613023544457,21.61563065615585
-10.055940317757285,30.86665725132705
-9.427374998052786,29.22739596194833
-10.121700859929309,22.32621505968753
-9.629959329284103,7.950620098438058
-12.370405682234214,11.642586775623563
-9.459626785566492,12.789203739932198
-9.753075045881447,21.83368081202904
-10.998309657816325,6.687900598978352
-10.5236644558253,27.451018475410937
-9.621047811319128,13.963866260572992
-9.448364762468906,22.092249117524783
-10.577199773266319,20.90306101162109
-11.960123499908063,7.950620098438058
-9.446066246066291,6.687900598978352
-10.57145580949983,26.58932955325777
-9.996614347794411,9.647452638974611
-9.443048800394221,3.927831006064245
-11.001752564168724,12.336111894138924
-10.668446763813105,22.092249117524783
-10.011057218589505,29.32505767081869
-8.428429536592514,31.72492299534889
-10.438100915285943,11.642586775623563
-11.030835377331124,35.40501989106287
-10.621612861922124,5.69363914978576
-9.728779524226058,13.963866260572992
-9.89604588781933,31.72492299534889
-12.560974413090882,19.647957347052547
-9.588746663009614,29.22739596194833
-10.080868281245316,10.425683441718604
-10.458322574945484,11.942906218623804
-11.760905447335789,18.79185971370501
-11.095523206858587,8.320220391373894
-9.017471192249786,7.950620098438058
-9.61967810906311,10.52412367775796
-8.888460249681081,16.64323622189432
-9.725023991346584,23.14825227454956
-9.223526953560905,29.32505767081869
-9.816592033588343,26.58932955325777
-10.168953910915132,22.092249117524783
-12.777593094882313,25.447105542939124
-10.946109751742318,34.4734454458848
-9.81864233063424,18.757994207245872
-9.20604145695558,17.05947641370443
-12.174833274821353,10.52412367775796
-8.727100680617012,16.766249047417915
-10.13833918351474,22.092249117524783
-9.876879346001232,36.10508609312406
-10.098750870818735,15.599548132494943
-11.482464156191416,12.782315118678907
-9.36664555807634,25.25684355246182
-8.882778296244648,18.117577938721773
-9.491075591425286,11.578951027428012
-9.773661529379572,12.789203739932198
-10.806979095629483,38.426488642538814
-11.502484371212766,30.86665725132705
-10.820756766692915,18.562253210557493
-9.36303577799761,29.22739596194833
-11.090329675143817,4.885271868806392
-10.566436276298457,6.687900598978352
-12.373428021172355,12.190795575052846
-9.828773552568743,18.757994207245872
-9.632346997587275,21.83368081202904
-9.99944994107756,4.38846568617879
-12.471106491651504,36.31581069178857
-10.229312508183632,17.156511257966585
-10.87864092859638,8.795230083567638
-9.02126843339164,9.518818038309782
-11.029485251422436,18.562253210557493
-9.397521856454375,36.31581069178857
-9.155591950998469,7.950620098438058
-11.023932103741574,25.25684355246182
-9.396471513935985,30.420569431073343
-9.205618277247035,5.69363914978576
-9.964954190713566,30.86665725132705
-10.716810416266659,25.25684355246182
-10.123332432491273,12.789203739932198
-9.200909757716554,10.52412367775796
-9.792386472748367,34.4734454458848
-10.269910985776223,20.180144970495384
-8.796766366474326,22.32621505968753
-10.18980652394047,37.68124385002402
-9.707114129850378,18.562253210557493
-9.811818881657667,26.28135983123264
-9.590029593766667,8.795230083567638
-12.163348331632665,7.950620098438058
-9.626638301955285,31.83741398327524
-10.275839982642612,25.447105542939124
-10.584206704675292,12.336111894138924
-9.92929785273191,13.963866260572992
-9.3801771920225,24.09174497286721
-10.792492469547005,12.336111894138924
-8.488964044793173,16.12384262285483
-9.929976957334661,35.40501989106287
-10.245445066130117,21.47494878544683
-9.710914159450242,16.64323622189432
-10.16837791285629,18.79185971370501
-10.846009148558688,13.963866260572992
-9.175507122345785,18.79185971370501
-11.084580025927547,19.647957347052547
-10.393545648955406,14.353464935930552
-8.906668990916799,38.426488642538814
-9.545397255610915,34.4734454458848
-11.350070919132278,31.72492299534889
-11.197821078092343,9.647452638974611
-9.78297510397784,12.336111894138924
-9.544021756433812,18.79185971370501
-11.638677212620133,13.272856279921823
-11.257170035861432,3.927831006064245
-10.916084727332322,6.687900598978352
-11.292630191892869,11.578951027428012
-10.996237073413829,8.332942688788997
-9.699770107359642,11.578951027428012
-9.826246106728401,27.451018475410937
-10.452878712385223,34.4734454458848
-9.708460969490758,16.143774716964504
-9.285266191947777,21.83368081202904
-9.319065296932298,16.12384262285483
-9.551053387718753,15.599548132494943
-10.131757011917648,36.315810691788556
-10.695010362797136,11.578951027428012
-9.29782372688057,17.156511257966585
-9.958603238914307,4.652936998737928
-10.981752971820377,30.409884059187547
-9.785313117857454,31.72492299534889
-10.475753736385265,26.28135983123264
-9.584577915525891,15.578164380055544
-10.370812448110561,26.28135983123264
-11.521581612436446,34.4734454458848
-10.576285360919034,33.36162869752894
-12.921362579643823,12.190795575052846
-9.583987832081535,18.117577938721773
-9.110697986254165,11.427424278367262
-10.101621556293546,6.687900598978352
-10.275016041914846,21.56487561270493
-10.881973324723234,9.647452638974611
-9.786187123820554,21.44874346620925
-11.1305212576761,14.353464935930552
-9.831910338742563,30.409884059187547
-10.882095157604024,10.52412367775796
-9.426007077340014,7.950620098438058
-10.855950374187795,26.58932955325777
-10.100272999496665,22.092249117524783
-11.352679805154512,18.562253210557493
-10.043606923205123,22.82469145311972
-11.416687553915487,38.426488642538814
-9.876606690650842,33.36162869752894
-8.686414258739367,29.32505767081869
-9.387966518471234,18.117577938721773
-10.310051634190936,5.69363914978576
-10.06756478366998,19.70368081017321
-10.283005778805665,11.642586775623563
-9.074673250538655,11.944636704804305
-10.07619775170983,17.114253331641656
-9.25391335757113,12.571740219945433
-9.20891361421348,17.932562693756196
-11.838007529937185,25.25684355246182
-10.355450107862534,11.427424278367262
-10.882256156970257,30.86665725132705
-11.599134400987776,16.143774716964504
-10.956718835123768,16.143774716964504
-8.773155838294903,18.117577938721773
-10.056960333016852,18.562253210557493
-9.569463491992925,26.58932955325777
-11.096242117707009,21.81703550251781
-10.099588792905472,10.52412367775796
-9.969386909641822,11.642586775623563
-10.48560540461744,18.757994207245872
-9.383035955681795,24.09174497286721
-9.602047212601535,12.613632740062826
-9.000896078248338,8.320220391373894
-9.38432372653106,21.81703550251781
-11.16935815399472,12.782315118678907
-10.752780069079416,4.652936998737928
-11.658271757045926,36.10508609312406
-9.380148981545716,35.40501989106287
-12.010198658305374,35.40501989106287
-10.97520736035304,20.90306101162109
-12.875361863067988,8.332942688788997
-11.49255142586962,3.927831006064245
-11.555401260230365,10.52412367775796
-10.266215987776167,19.70368081017321
-10.972334192894175,35.40501989106287
-11.300578406142892,13.608850492731817
-10.225560306254206,8.795230083567638
-8.570036123309169,12.571740219945433
-8.805702011230718,22.82469145311972
-11.184207893574607,23.148252274549556
-11.490946867079776,16.12384262285483
-9.159233319761839,1.132160989646131
-9.030483102331985,21.56487561270493
-10.066392859636348,19.647957347052547
-9.662861710715175,16.766249047417915
-10.263974369552276,24.09174497286721
-10.00602403159911,25.725153340464843
-10.047472947551896,23.14825227454956
-10.984300155282552,8.320220391373894
-9.855176776237151,31.83741398327524
-9.223798950098052,20.28222278472817
-10.909149847575364,20.28222278472817
-9.296252148169762,12.613632740062826
-10.754268931184154,16.143774716964504
-8.374173989707776,30.86665725132705
-10.651415283129205,19.647957347052547
-11.927398945498098,14.353464935930552
-10.312970795507404,11.578951027428012
-9.16142907366502,8.320220391373894
-9.403886541542555,10.52412367775796
-10.603975553321636,22.092249117524783
-9.365216324862917,4.38846568617879
-9.685096406644199,26.58932955325777
-10.189429069633,20.180144970495384
-10.449940888824164,21.61563065615585
-10.73232463245694,11.578951027428012
-9.603151043325155,3.927831006064245
-10.816367908488532,9.647452638974611
-8.974083782633512,18.79185971370501
-10.297773864315223,26.58932955325777
-10.124977638371059,12.336111894138924
-10.230482290271954,30.420569431073343
-11.727102110567095,37.68124385002402
-9.685883518030677,21.81703550251781
-9.678025175280197,21.83368081202904
