ATE_10,ATE_20,ATE_21,ATE_SE_10,ATE_SE_20,ATE_SE_21,ATE_t_10,ATE_t_20,ATE_t_21,ATE_p_10,ATE_p_20,ATE_p_21
-7732.474446244218,-44817.8703504065,-37085.39590416228,1217.345590173239,970.9280342372401,1329.9129282395181,6.351913958257176,46.15982726836739,27.885581917948826,2.1274306972259281e-10,0.0,4.643675385408534e-171
