sal_avg_lc1vs0_iate,reg_ser
-3280.9726191401733,53.89097997615204
-10016.712359354979,43.794759766421855
-14130.109560966339,47.05410925021325
-11526.239612007645,41.57278495048693
-9627.575265321331,54.13462065843544
-10242.502781571555,49.76105210425247
-12375.299110150594,56.45104328229763
-12775.022272749107,53.08541388864003
-2962.4747961838984,57.267873487302026
-5733.944012197647,58.54521222112821
-412.16662863333113,51.32189870085669
-4173.93491283315,44.82253612444929
-4446.523276926744,40.45295140473965
-5546.2877969632045,47.94886509813647
-6644.11394764167,51.99242497994736
-20463.510461793707,50.918617138569005
-11421.98582790083,41.48296305222163
-14588.283114557973,44.34699704539882
-4296.934160502245,45.62378915966991
-15308.381580177347,58.54521222112821
-1918.6337455126777,48.36277186842874
-4904.122555143581,51.99242497994736
-3782.7126188643747,42.44907434855431
-4336.14058556478,44.770034590453946
-13019.588975640676,58.17571650868259
-4701.7201093696585,48.027022042691215
-1862.2777478242601,53.70325408375153
-1651.7998929613905,51.20649072287212
-2245.9113882877127,48.04528843141448
-5098.816434561997,40.58472706107023
-16139.686901748266,43.49521587724775
-7755.282672002702,47.97189674292668
-5407.08598283951,41.57278495048693
-4648.452389895051,55.58419079695274
-520.2555182121821,55.1660020929033
-19495.373864824534,51.62276087243585
-4733.99346998361,44.34699704539882
-5677.7093807637175,41.797024702686336
-5579.93128887941,57.81954827121653
-21197.190502766305,43.05248972136468
-14020.929154737747,55.61319381311606
-12981.516844003234,55.7427690131515
-2648.9872158292314,55.88635513910959
-16753.22068041909,47.97189674292668
-8524.629155095867,43.05248972136468
-5975.7220879643555,57.267873487302026
-9125.532586995547,48.027022042691215
-7619.046303009427,44.13662518418517
-2855.586163825934,56.00156836204996
-3025.8097797928285,43.49521587724775
-2497.1665053223387,48.027022042691215
-7184.19320209138,48.045288431414484
-2807.523195563472,58.54521222112821
-3080.2095312836773,41.48296305222163
-5494.65400086312,41.04762817418116
-1819.1616023078777,51.11621272212679
-13599.51219897612,42.17211466032058
-4661.803029523228,47.97189674292668
-4762.071432685158,43.199874437569264
-5145.8303435802845,55.7427690131515
-21717.09240546481,57.267873487302026
-3919.96400501072,40.4804701361369
-4024.1951723153115,50.918617138569005
-2932.832439347372,51.64208012290497
-4971.014798354618,53.89097997615204
-2767.8809390932056,45.92750305292296
-5493.866697337421,51.64208012290497
-3395.332213811673,57.91932836569297
-2909.152985407408,44.47355487462248
-9920.038541856884,52.41398546391687
-4852.356244613506,51.32189870085669
-5584.926950041487,56.45104328229763
-7964.870549707954,53.89097997615204
1188.2644897576415,56.45104328229763
-10620.14815116794,47.05410925021325
-1895.345256345514,55.62658867338667
-797.0658975308489,40.58472706107023
-2664.5307177555396,41.48296305222163
-14399.804235434925,43.794759766421855
-2840.982919313623,53.3341229438205
-294.82386166505677,51.64208012290497
-3326.1624383451854,56.45104328229763
-17341.001304706522,51.239202675284645
-13342.804826578384,59.47595778135059
-6679.770675387861,55.1660020929033
-10378.034609233018,51.20649072287212
-7586.03226646916,57.707357830393605
-2138.384379267469,51.20649072287212
-2962.947797366005,43.940765365608506
-9445.061591712045,41.48296305222163
-4628.850483957176,56.19212068260055
-2371.9455295516873,41.797024702686336
-2504.6642034590996,57.91932836569297
-7650.088853001282,44.770034590453946
-10049.36453443841,43.05248972136468
-16409.512754677427,51.20649072287212
-2227.154469453474,55.61319381311606
-7726.152897312457,56.99131509722156
-14604.015872915012,46.71352130193502
-6757.19229564022,43.794759766421855
-7165.033228111049,43.199874437569264
-996.4244833159037,52.98577499952053
-13969.073750347065,43.199874437569264
-11130.593381398494,41.48296305222163
-11059.005339752528,42.793960732726966
-20418.006016131425,51.62276087243585
-4505.262376376646,53.70325408375153
-2650.541807093161,53.26971923443569
-4300.282986492604,55.1660020929033
-4476.765153839628,48.335633078085934
-5152.243767786587,53.3341229438205
-2561.1345126462675,41.1263774068312
-7682.127741808819,55.62658867338667
-1111.294874819662,46.71352130193502
-4978.012447428833,58.54521222112821
-2407.823753415889,57.267873487302026
-12672.240773153246,47.94886509813647
-6232.158946257014,51.99242497994736
-18260.908580148935,47.97189674292668
-12529.22791783786,53.280960100439536
-14267.555802736057,40.58472706107023
-3386.438737468136,42.793960732726966
-2321.113462848198,40.45295140473965
-6625.325877134189,53.70325408375153
-6255.207636035608,56.00156836204996
-2312.351440555054,55.918969385169504
-4528.121104003871,54.1093094876617
-2136.02449600929,55.46991151542508
-3797.049319575912,43.19639221231764
-2549.24447734334,58.49033378788792
-1035.8719310758015,54.86573122936064
-16020.440062487536,48.027022042691215
-7332.044911711549,53.26971923443569
-12498.66701947276,43.49521587724775
-7674.683263877325,56.19212068260055
-5373.937467221858,56.19212068260055
-686.137566213617,53.70325408375153
-2780.854156387919,47.97189674292668
-7917.312018926485,47.94886509813647
-15153.016100497083,40.1215023000053
-2322.729195925518,58.54521222112821
-13659.446268026306,54.1093094876617
-6929.011200109049,44.34699704539882
-4178.243186792879,45.92750305292296
-6760.580360149944,50.71721377412224
129.02587047169982,53.08541388864003
-3188.345695458882,40.1215023000053
-9516.467201487894,58.17571650868259
-12148.93119437116,56.99131509722156
-17467.40414672208,42.44907434855431
-99.55215731127907,44.47355487462248
-9954.11008771275,44.47355487462248
-12340.991839544762,52.81671062158314
-22115.340534184284,57.707357830393605
-13646.64469581677,59.47595778135059
-19331.30150918461,58.54521222112821
-5221.6323170013475,55.918969385169504
-9035.514445965619,44.47355487462248
-5633.825468059045,55.505871920133245
-3150.3597379570047,55.7427690131515
61.60349985900643,58.49033378788792
-809.360007663577,53.280960100439536
-5088.28188985917,44.82253612444929
-9845.008909172204,57.91932836569297
-2325.176446851033,59.16605356399492
-1401.3863216818309,48.335633078085934
-5462.31451767597,47.05410925021325
-9208.440692572243,48.36277186842874
-12060.361812287852,45.92750305292296
-1877.1333062559243,47.1570315638461
-7939.82181647421,44.82253612444929
-4289.047389677109,53.08541388864003
-4329.475988185806,40.4804701361369
-6057.285302540812,54.89502272010587
-12858.643002236695,54.89502272010587
-3233.4681086029664,50.71721377412224
-15721.164024572412,56.19212068260055
-4019.193578120885,43.49521587724775
-4551.624874001083,47.05410925021325
-12667.710940098936,55.62658867338667
-7407.421165954018,51.20649072287212
-791.8595690477723,53.08541388864003
-516.7286420895098,58.54521222112821
-4374.179819366851,51.99242497994736
-9612.92341891613,57.81954827121653
-3124.1194900100418,47.94886509813647
-4393.087762808688,41.04762817418116
-9281.123888493767,52.40854258551276
-13369.916645841364,51.20649072287212
-332.6247287640005,59.47595778135059
-4420.848347727797,53.3341229438205
843.4764231047989,56.45104328229763
-4501.652017824427,47.94886509813647
-14574.756331154886,51.64208012290497
-5898.811925904288,44.13662518418517
-10915.629957207562,42.17211466032058
-3393.5474613805545,40.1215023000053
-1790.2938023615307,41.797024702686336
-6779.621904868418,40.1215023000053
-11186.295105876994,51.62276087243585
-2072.3387249033276,51.32189870085669
-4728.134292884336,43.794759766421855
-2464.5444549670647,50.918617138569005
-4890.754711351303,40.1215023000053
-1975.4436891613839,43.49521587724775
-14353.168442913953,44.770034590453946
-5248.791732272068,48.335633078085934
-3258.6598438061505,51.64208012290497
-14484.535206355444,41.1263774068312
-13719.420613139439,40.31705615821635
418.7795160312029,54.13462065843544
-5820.403460492718,51.99242497994736
-3923.809481553684,55.918969385169504
-6012.458123978594,50.918617138569005
-1908.3100156375783,51.239202675284645
-9083.872791494341,55.88635513910959
-998.0694382643387,51.11621272212679
-6671.742299915237,52.81671062158314
-12379.881014613526,47.1570315638461
-4216.219277321648,44.47355487462248
-6693.013615916123,51.11621272212679
-11071.2085680109,55.88635513910959
-2478.543754149247,44.770034590453946
-488.41337405113256,57.91932836569297
-13691.72052806198,47.1570315638461
-14128.533776318436,42.17211466032058
-15912.337258743928,51.99242497994736
-6756.458907506438,51.32189870085669
-8183.0094009155855,42.17211466032058
-9451.040630731291,58.54521222112821
93.47101372796942,56.45104328229763
-915.5316926913894,40.4804701361369
-13203.22852541862,44.770034590453946
-8542.443471992332,40.31705615821635
-11755.0004357309,56.19212068260055
-10728.017803723189,54.86573122936064
-4820.271094648851,59.16605356399492
-5014.965581160817,42.793960732726966
-5736.636853917386,55.58419079695274
-12197.972383109241,43.49521587724775
-4411.591303861553,54.13462065843544
-8965.257763357766,41.1263774068312
-4581.8077661122525,47.97189674292668
-5883.638922952283,40.58472706107023
-1220.4746276351075,54.89502272010587
785.5890665439154,43.05248972136468
-4930.239459270649,58.54521222112821
-7355.310471452321,56.45104328229763
-6842.912065521707,54.1093094876617
-8311.348487358668,40.4804701361369
-15470.406179081358,43.49521587724775
-1384.8947845838256,42.17211466032058
-5625.061268035522,52.41398546391687
-5395.67485102924,40.31705615821635
-15147.025265905453,51.32189870085669
-2822.5401888264714,54.89502272010587
-6903.310919547792,54.1093094876617
-423.39900864083916,44.47355487462248
-3055.200210756786,54.13462065843544
-13555.96118554968,53.89097997615204
-3565.720696760327,40.45295140473965
-2868.266246380026,52.40854258551276
-4596.493203592747,58.49033378788792
-6738.540313802257,40.31705615821635
-6028.078368799315,44.82253612444929
-14046.276332787982,58.54521222112821
-5652.72043934389,56.00156836204996
-6392.651848260659,51.32189870085669
-11651.224493031139,41.48296305222163
-5094.066725552313,54.86573122936064
-3774.5193787867847,52.98577499952053
-11254.285114087921,53.3341229438205
-4794.233587543227,40.45295140473965
-2693.174591155995,53.26971923443569
-5392.059907346632,51.62276087243585
-986.6002414598254,57.707357830393605
-281.5467512306059,43.794759766421855
-9157.941354466157,42.44907434855431
-13578.040745633969,40.1215023000053
-7487.506792336426,53.08541388864003
-3109.370698012696,55.58419079695274
-3913.2121345586183,55.58419079695274
-14162.201534433103,52.41398546391687
-12089.657537156761,44.47355487462248
-4952.782302663369,55.88635513910959
-21019.058765765585,58.54521222112821
-14377.802785873375,52.98577499952053
-1768.7706594950723,56.19212068260055
-13032.786842559999,48.335633078085934
-1578.4339274905033,56.45104328229763
-2951.37007013805,55.1660020929033
-15797.855253188938,43.19639221231764
-4429.474466530128,51.239202675284645
-4838.923590867562,40.31705615821635
-4005.9592596586826,41.57278495048693
-2919.7176323197973,41.48296305222163
-4806.106171835136,58.17571650868259
-3854.8802919431782,53.26971923443569
-5716.18291391208,46.71352130193502
-1170.2571990466822,49.76105210425247
436.6982479815165,43.49521587724775
-3219.77662664081,40.50652664870855
-1996.0484140403519,43.19639221231764
-18129.880000110792,54.1093094876617
-18359.97289274449,53.89097997615204
-8083.324319560273,53.3341229438205
-1210.0758095611673,41.57278495048693
-8592.231622147412,43.199874437569264
-5871.968701092864,41.57278495048693
-11569.19034774857,55.7427690131515
-6968.749078568313,53.70325408375153
-3664.679630900387,51.99242497994736
-5548.876307371849,41.57278495048693
-5627.451770555056,43.199874437569264
-8283.528353936688,57.267873487302026
-7160.991087807062,54.13462065843544
-310.37168021049587,43.940765365608506
-1435.8175747952191,51.99242497994736
-7042.406618480248,53.70325408375153
-4984.466581442167,51.64208012290497
-56.33232408046294,45.62378915966991
-890.7201069562044,57.707357830393605
-5623.532942652185,50.71721377412224
-5396.959513890426,53.70325408375153
-6354.204723872523,44.47355487462248
-13081.173822566274,42.793960732726966
-3516.0683503919936,44.770034590453946
-13179.946094300196,44.34699704539882
-1402.111887458309,55.88635513910959
-5064.680268330811,42.17211466032058
-15142.039150547489,46.71352130193502
-12184.736648898743,41.57278495048693
-11721.258057564692,57.26787348730202
-3554.0336516271727,40.424467677940896
-2336.861100870028,46.71352130193502
-3087.4219225710094,47.05410925021325
-8116.2432350993,40.4804701361369
-4256.020004777762,45.62378915966991
-3166.2687227382416,43.05248972136468
-5083.098479900222,40.584727061070225
-7249.23949243726,47.97189674292668
-7654.06532204916,53.08541388864003
-5036.034121972741,50.71721377412224
-2927.630551073811,58.54521222112821
-1845.1371319304153,41.1263774068312
157.73924563196488,55.1660020929033
-1310.7774424573417,41.48296305222163
-3778.114919996483,51.32189870085669
-2314.6919275686764,50.71721377412224
-12962.884879629297,40.45295140473965
-3063.3670505006553,55.46991151542508
-20362.93180205993,44.82253612444929
-15476.810906670038,56.45104328229763
-7412.540871392797,41.04762817418116
-11445.4817573018,52.40854258551276
-2723.537583021282,56.45104328229763
-2675.113382706031,54.86573122936064
-4006.180352637507,48.027022042691215
-3638.164227558787,51.11621272212679
-1908.2944285240148,58.54521222112821
-9689.44098313031,49.76105210425247
-2557.6141537202516,55.58419079695274
-16016.323432450354,52.41398546391687
-9480.106396580892,56.99131509722156
-6308.70060340712,54.1093094876617
-979.3349252982788,58.49033378788792
-3821.86625847277,50.71721377412224
-10013.198275762868,49.64290509414352
-6690.749180257397,47.05410925021325
-13466.165737206347,40.45295140473965
-4166.463158603383,53.280960100439536
-6964.4907010308125,42.17211466032058
-5169.819878103173,57.267873487302026
-2257.698456489528,40.1215023000053
-13247.345947612273,55.61319381311606
-1294.5215235593957,42.793960732726966
-4270.438668968398,43.05248972136468
-5388.595103984488,43.199874437569264
-17338.561453190447,55.1660020929033
-8050.913766130761,51.64208012290497
-3428.049271649321,53.08541388864003
-5141.046663683173,58.54521222112821
-9916.177181186195,40.50652664870855
-4320.656988476179,50.71721377412224
-4407.522207813248,41.1263774068312
-2230.1933231354724,51.20649072287212
-2217.3322666341087,52.41398546391687
-2434.1966156409603,56.45104328229763
-1330.1147751756966,59.47595778135059
-5202.01330874447,52.41398546391687
-5142.564051904001,49.76105210425247
-51.97855476979419,40.4804701361369
-16293.842130432646,43.05248972136468
-6083.449440380389,56.99131509722156
-1697.25343347294,44.13662518418517
-5329.038740216331,55.918969385169504
-10995.475890302167,51.20649072287212
-1936.9311912179608,41.57278495048693
-7147.902861578558,43.794759766421855
-5789.560563698852,42.44907434855431
-3384.671202838756,42.44907434855431
-4309.145429733901,50.918617138569005
-18055.148318792264,54.89502272010587
-12295.465366261202,41.1263774068312
-3357.19115057234,48.335633078085934
-96.74307384329313,57.91932836569297
-55.195075779701824,40.424467677940896
-3596.129811822641,50.918617138569005
-4652.364577773318,51.62276087243585
-11656.608530933629,53.08541388864003
-6822.059793696726,58.49033378788792
-3062.0748199785485,56.45104328229763
-14704.139968614993,43.794759766421855
-22613.334951174358,55.7427690131515
-11681.714306483216,54.13462065843544
-2690.3288329071784,49.64290509414352
-145.76452319616396,40.31705615821635
-9534.153239810175,55.918969385169504
-8783.251104575227,47.94886509813647
-11848.243754399995,47.05410925021325
-6825.626377529971,51.99242497994736
-5914.429739644209,41.57278495048693
-18599.305977015687,51.99242497994736
-11797.69704427751,53.3341229438205
-11779.350052012393,47.1570315638461
-1228.1446893008183,40.4804701361369
-5070.627808423444,50.918617138569005
-2013.7771281006717,44.770034590453946
-4184.450382434787,40.50652664870855
-4429.6864817217875,47.94886509813647
-15704.460182145112,41.95976623989256
-17538.792802188327,55.61319381311606
-15469.449232276143,43.49521587724775
-6605.852942761047,47.05410925021325
-6822.916254011409,40.50652664870855
-2804.1733946980507,57.707357830393605
-14581.692431403178,47.05410925021325
-2898.8212567829805,56.45104328229763
-12532.896318914689,55.46991151542508
-9409.879074009155,57.267873487302026
-811.9519780444302,49.64290509414352
-6835.832320843379,40.58472706107023
-7881.885374983098,57.267873487302026
-4014.51886706782,51.11621272212679
-8848.296479403358,55.505871920133245
-4922.656449051392,55.918969385169504
-7944.978288549214,44.47355487462248
-3316.8892568799693,52.98577499952053
-15515.629607841507,55.88635513910959
-20928.29356987196,42.44907434855431
-10876.75302727928,55.1660020929033
-15384.926845707749,40.50652664870855
-2208.5393197414455,55.505871920133245
-4678.384697793139,49.64290509414352
-5325.263822532749,40.58472706107023
-20550.250884253855,43.05248972136468
-13565.75219235308,52.41398546391687
-13920.475668151383,54.86573122936064
-3002.2481816884783,59.16605356399492
-4031.360242911712,44.47355487462248
-8808.473852875815,44.47355487462248
-10102.307806520617,58.49033378788792
-5954.354116014114,43.49521587724775
-834.0120585124296,55.88635513910959
-8727.131418268325,41.48296305222163
-6971.425860202113,57.91932836569297
-18402.801206939468,50.71721377412224
-17242.613398071873,41.48296305222163
-14923.882998099945,48.36277186842874
-5249.849177096245,57.91932836569297
-6792.929377688577,46.71352130193502
-6525.790521230951,55.46991151542508
-15448.370582953497,52.40854258551276
-8992.764398352396,47.05410925021325
-7627.783594654473,57.91932836569297
-8520.930671184009,41.1263774068312
-563.6565441697792,41.48296305222163
-11149.090747767623,44.770034590453946
-17383.33206356701,55.58419079695274
-7822.022903112244,52.41398546391687
-2240.4664548704013,44.47355487462248
-6999.345498604252,55.918969385169504
854.0491751777743,57.267873487302026
-4172.757175669629,45.62378915966991
-4827.962497706101,53.70325408375153
-20328.306283338872,45.92750305292296
179.93305316258147,50.918617138569005
-7097.035159534633,54.89502272010587
-5106.777566478967,40.4804701361369
-4588.038865725402,53.70325408375153
-11884.863261997161,55.505871920133245
-6265.209999379702,55.88635513910959
-6140.08369161097,52.41398546391687
-9357.132773341014,43.940765365608506
-1077.826536331634,51.239202675284645
-10621.55989354778,55.46991151542508
-5028.928482106963,52.40854258551276
-7075.662948813217,51.99242497994736
-8751.812149945432,51.239202675284645
-3099.572125634313,47.97189674292668
-725.2681902015553,59.47595778135059
-4552.885596581118,45.92750305292296
-9775.89109350858,48.335633078085934
-8843.300149767407,43.940765365608506
-14507.234004725076,40.45295140473965
-5470.599287948854,41.57278495048693
-20249.100494719503,44.47355487462248
-7580.671063053527,44.82253612444929
-5677.719525156945,44.82253612444929
-2985.9782101468663,51.239202675284645
-4134.7772083505815,57.267873487302026
-10102.496198394962,43.940765365608506
-4030.7429259494365,41.797024702686336
-12751.77322724172,53.3341229438205
-3534.288840441952,42.793960732726966
-6909.004513306611,47.97189674292668
-1383.0933088536676,44.82253612444929
-4719.557733115279,53.280960100439536
-20228.16106050703,43.19639221231764
-20154.069960062836,53.70325408375153
-5407.687868960818,58.17571650868259
-9282.95195743583,52.40854258551276
-1685.250217339346,43.794759766421855
-8002.189413050947,41.57278495048693
-1505.1932702048962,49.76105210425247
-163.16732536677807,40.58472706107023
-3364.229114852491,52.41398546391687
-12382.37361101248,44.47355487462248
-785.2656016715882,56.19212068260055
-11640.281172512743,46.71352130193502
-11242.977710466548,40.58472706107023
-9273.244449386286,40.424467677940896
-3677.4248579031428,45.62378915966991
-6716.901219636151,56.00156836204996
-10287.62494700036,55.58419079695274
-11098.278693646747,57.267873487302026
-2152.3303372994674,55.46991151542508
-12967.934148519558,57.81954827121653
-7838.683888259627,50.918617138569005
-10298.123622814575,44.770034590453946
-3768.7738584967765,48.04528843141448
-5105.713567523015,43.940765365608506
-5395.137279406861,43.49521587724775
-5842.417922098266,51.239202675284645
-3478.2529983768636,40.58472706107023
-16469.919254384844,53.08541388864003
-5090.736711851043,43.794759766421855
-6412.188938437743,51.32189870085669
-2126.6436903543436,43.05248972136468
-18716.298248804593,49.64290509414352
-18466.448424001952,51.20649072287212
-12797.577331980196,50.918617138569005
-13327.799092772622,56.19212068260055
-4226.48565210552,50.71721377412224
-4804.748310744681,47.05410925021325
1194.0434589090628,40.1215023000053
-5720.665646142511,57.267873487302026
-3357.9227056011396,40.31705615821635
-13508.648013609101,47.05410925021325
-1349.949124080772,44.82253612444929
-5661.023288830347,43.05248972136468
-3564.0472339018606,48.36277186842874
-5505.9142218746665,50.918617138569005
-2140.7781373104817,53.3341229438205
-3790.634799141693,59.47595778135059
-6906.44641757707,52.81671062158314
-4191.590706482881,51.99242497994736
-217.50414105855532,54.86573122936064
-324.41535350222415,42.793960732726966
-13033.596202381646,51.62276087243585
-2802.519107376116,42.44907434855431
-11595.11009501226,55.918969385169504
-7061.107339875249,52.40854258551276
-4335.72016988378,47.94886509813647
-9068.693718997743,55.505871920133245
-6376.66007604625,57.81954827121653
-5077.695211014555,41.1263774068312
-1851.3693019395155,55.88635513910959
-5424.4691883584,51.11621272212679
-7440.315465169033,43.940765365608506
-466.8693287251146,40.1215023000053
-6076.861719903965,58.54521222112821
-15158.082681296473,44.47355487462248
-345.95486378612344,40.4804701361369
-4566.201747230993,53.280960100439536
-4279.3482583609275,48.36277186842874
259.81809726155825,53.70325408375153
-1072.0231667021505,48.36277186842874
-5737.331406914178,51.20649072287212
-6026.481655128591,52.40854258551276
-3107.448251953503,54.1093094876617
-3074.110684320556,56.99131509722156
-11671.155414348235,56.19212068260055
-5123.68720824641,43.49521587724775
-3733.6349694058517,51.239202675284645
-5090.046314249409,57.91932836569297
-5203.400546725426,53.08541388864003
-3704.2742463124423,51.62276087243585
-6210.3657462862575,40.31705615821635
-966.6440061212463,55.1660020929033
-9224.913670956228,49.64290509414352
-18670.561969752744,47.97189674292668
-13722.053139772594,55.7427690131515
-14444.355520263085,53.3341229438205
-8999.655458790148,48.027022042691215
-3843.3368207330836,57.267873487302026
-17227.20553377229,55.61319381311606
-10321.073220665112,55.7427690131515
-6285.268557401748,40.45295140473965
-13660.553946703414,43.19639221231764
-3921.7643673284892,52.98577499952053
-12904.248237718624,42.17211466032058
-15071.090992090803,56.00156836204996
-6644.231587323622,54.86573122936064
-1951.4879162243392,54.13462065843544
-1958.8129126163526,50.918617138569005
-1954.4318608914327,59.16605356399492
-956.7519150471429,51.62276087243585
-4764.9171441476265,53.89097997615204
-3156.6789735095304,45.92750305292296
-13636.844949685139,54.13462065843544
-5089.585021288244,56.45104328229763
-381.7548181805348,52.41398546391687
-16280.718068287491,52.98577499952053
-4190.076540213206,54.13462065843544
-4515.327060372218,51.32189870085669
-16278.173398129757,51.99242497994736
-6629.47827714448,45.92750305292296
-3943.02998980506,56.00156836204996
-9866.980877122072,40.50652664870855
-5617.872243598027,49.76105210425247
-15395.508036094403,42.793960732726966
-5511.373599534314,44.13662518418517
-11911.481664903362,49.64290509414352
-16546.239748728047,55.88635513910959
-9389.747995401636,55.918969385169504
-2490.5231286882854,40.1215023000053
-5290.953250762272,51.64208012290497
-1789.8325328669853,51.239202675284645
-8350.629791368507,43.199874437569264
-12565.851097279396,52.41398546391687
-3611.368895360155,41.95976623989256
-3160.4273083338785,54.1093094876617
-4092.3266513059507,47.05410925021325
-14305.763846117105,51.32189870085669
-329.2213287938325,47.94886509813647
-3641.7268438915235,55.61319381311606
-8604.512730170918,43.49521587724775
-1812.4775095178609,52.98577499952053
-18515.041897015977,55.7427690131515
-4339.651736362128,41.1263774068312
-14006.05656187819,47.05410925021325
-8249.95598623819,57.91932836569297
-3936.6379086953975,59.47595778135059
-3724.731200506798,54.1093094876617
-4839.155920789715,48.335633078085934
-8941.267333289972,42.793960732726966
-10027.808965388951,52.81671062158314
-1116.71500873662,47.05410925021325
-3096.2155559747735,41.57278495048693
-2746.056667030036,54.1093094876617
-10720.364400572635,59.16605356399492
-4473.279735240896,58.17571650868259
-14705.375014209052,56.19212068260055
-9730.080563925556,43.19639221231764
-6880.833047391678,54.86573122936064
-2419.6823100288384,52.98577499952053
-5873.957489049269,50.71721377412224
-5730.993447162774,42.44907434855431
-7084.483078169513,56.19212068260055
-1069.3471572078306,42.17211466032058
-2345.6753612049147,58.49033378788792
-3319.614481115165,53.08541388864003
-15521.48440904756,43.794759766421855
-16406.390510099987,57.267873487302026
-2767.2507136746426,44.34699704539882
-18705.528106170586,51.64208012290497
783.8205406733854,43.794759766421855
-2382.644354112683,47.1570315638461
-4313.4433853111605,53.3341229438205
-1563.4847888858576,54.1093094876617
-2858.161819833129,42.793960732726966
-6762.9230437351725,53.08541388864003
-12463.632193904386,40.4804701361369
-7638.508927584452,43.940765365608506
-17188.782326051616,47.97189674292668
-11369.334139864819,42.44907434855431
-4119.110626717642,56.192120682600546
-18992.844319271117,40.1215023000053
-4578.749643905232,44.34699704539882
-2579.9619890377708,52.81671062158314
-2965.9535570124826,40.31705615821635
-3855.2505830849577,51.64208012290497
-14958.292058565727,43.05248972136468
-4054.2127688174514,45.92750305292296
-8067.135801484128,45.62378915966991
-1006.2162749109616,55.1660020929033
-3836.3663616426747,59.47595778135059
-5634.116962650965,41.1263774068312
-18348.017186977784,56.99131509722156
-9342.519633761463,44.82253612444929
-5079.603196041396,57.707357830393605
-9184.157053538038,57.81954827121653
-6495.098039064706,46.71352130193502
-11251.926781849654,54.13462065843544
