sal_7_lc2vs0_iate,voc_deg
-17426.608911683765,1.0
-40688.684498072354,1.0
-18648.703599400906,0.0
-25881.035990991557,1.0
-27806.112891375404,1.0
-24455.246137663096,0.0
-33500.4284907447,1.0
-16460.58965374005,1.0
-32954.136652416535,1.0
-33500.04530603778,1.0
-24841.555114345305,1.0
-21723.17705283657,1.0
-19175.07905338329,1.0
-23429.359122834816,1.0
-32975.936669674076,1.0
-35549.580435226526,1.0
-27275.276467468335,0.0
-16713.972267407957,1.0
-21442.54551592349,1.0
-35493.14957629333,0.0
-28361.471609547003,1.0
-27977.761971521577,0.0
-22310.867776206764,1.0
-41703.021956636316,1.0
-18115.556212351963,1.0
-30520.841696688767,1.0
-22383.30489932528,1.0
-27391.038716012386,0.0
-30482.184444501094,1.0
-16140.944506896283,1.0
-24948.257918684565,0.0
-22170.734026822094,0.0
-24077.45465732757,1.0
-35865.34185290223,1.0
-29533.165375587152,1.0
-32106.904963597204,1.0
-40909.76090863927,1.0
-27685.895276604442,1.0
-23729.455766235402,1.0
-23408.018002277036,0.0
-40090.45493256462,1.0
-22923.627666203443,1.0
-30238.98803412025,1.0
-23214.087183439384,1.0
-20489.144207420122,1.0
-29595.85554923718,1.0
-34370.52345497785,1.0
-18714.107478368234,1.0
-20530.438727294222,1.0
-25291.19596235027,0.0
-32740.912321432403,0.0
-37066.47654072732,1.0
-44567.8969345635,1.0
-18244.624484849424,1.0
-29991.896742142588,1.0
-20591.640044699838,0.0
-38885.27217075933,1.0
-24391.687396306905,1.0
-29050.044092376233,1.0
-27389.279705702298,1.0
-38279.43432731289,1.0
-16973.613515319856,1.0
-25230.46232391276,1.0
-17530.980417495946,1.0
-34167.06606362389,1.0
-16334.838565505768,0.0
-18837.133721830898,1.0
-40116.30681955657,1.0
-15598.965284308355,1.0
-24033.74170325663,1.0
-23473.727984680623,1.0
-30610.176604277578,1.0
-21040.861329422532,1.0
-22128.023700334743,1.0
-38094.18123398469,1.0
-31359.66012065794,1.0
-16062.31961624772,1.0
-33346.167313692495,1.0
-24345.79314254358,1.0
-36546.2257757055,1.0
-23489.56131686285,1.0
-34146.694313859734,1.0
-28027.23536893401,0.0
-28387.908101881243,1.0
-30684.367610828733,1.0
-23672.386630141278,1.0
-37790.0012301261,1.0
-35955.089558193125,1.0
-19818.894868938405,1.0
-21708.130395705597,1.0
-23657.49300077117,0.0
-30543.46394771427,1.0
-22027.350877081444,0.0
-34491.718005754956,1.0
-15977.254627848157,1.0
-26320.37182235696,1.0
-25758.480335442582,1.0
-17049.729777952667,1.0
-17197.949674858442,1.0
-32433.41826973958,1.0
-30123.166064385263,0.0
-18377.977678973097,1.0
-36408.464273278245,1.0
-35138.081173569444,1.0
-34227.562858182355,1.0
-33918.138071682784,1.0
-32775.05570983637,1.0
-25051.71961719871,0.0
-23304.81575938245,0.0
-39404.44282792875,1.0
-22146.53933430703,0.0
-23183.31493016401,0.0
-29617.396717868523,0.0
-17096.978430666717,0.0
-23235.066145616427,1.0
-33141.430498449845,0.0
-22556.92128365537,1.0
-16322.55006677145,1.0
-21963.315217973937,1.0
-28790.523851664584,1.0
-21963.729193889165,0.0
-26094.915729027547,0.0
-25293.41962387418,1.0
-21506.78740651257,1.0
-29781.669050599106,1.0
-25262.80063509631,0.0
-39743.64801121347,1.0
-27212.47592479506,0.0
-31674.276623735586,1.0
-35205.116235506954,1.0
-34397.76876360676,1.0
-31220.763168821133,1.0
-33027.15997923037,1.0
-34945.86802995138,1.0
-19049.10719081107,0.0
-32117.350889936635,1.0
-19170.92622978521,0.0
-21912.70523440684,1.0
-27374.22816647769,1.0
-27200.462110929977,1.0
-18544.909525667124,0.0
-32189.163145898376,0.0
-22852.096577941003,0.0
-18586.87030423103,0.0
-21853.413883297297,0.0
-26627.664764552654,1.0
-31251.30822206154,0.0
-31707.90999119224,1.0
-16111.16207917891,1.0
-35098.93322485298,0.0
-28672.802309139544,1.0
-23907.205164017494,0.0
-34174.71085250409,0.0
-27478.168880064797,1.0
-37087.20879292311,1.0
-40119.717426913536,1.0
-36310.68023241551,1.0
-22688.83606429539,1.0
-29385.637464812928,1.0
-24219.93453420772,0.0
-32460.519085166237,1.0
-33719.992470388956,1.0
-18601.688751474445,1.0
-43210.30053668612,1.0
-17418.518548837386,1.0
-28312.91474340868,1.0
-20520.934576178603,0.0
-34497.30473056111,1.0
-32789.976455788084,1.0
-33027.232555069655,1.0
-37312.986059461095,1.0
-19092.581728489764,0.0
-41855.05878547112,1.0
-33080.814736741326,1.0
-41288.33583131949,1.0
-38585.9631231281,1.0
-34891.82015516868,1.0
-30761.583945815135,1.0
-35673.780965748214,0.0
-34314.16003388869,1.0
-29010.546645038004,1.0
-19538.752094545376,0.0
-16518.55647387504,0.0
-30366.202618470412,1.0
-39845.925154397555,0.0
-20429.758555593573,0.0
-22337.522358349313,1.0
-33193.19943207831,1.0
-19944.496906373446,1.0
-22415.35349382604,1.0
-28429.440151478833,1.0
-20420.393076669512,1.0
-35361.00834401361,1.0
-22985.301212907332,1.0
-24755.05611721064,0.0
-22938.4482147925,1.0
-20821.7828589516,1.0
-20922.429027485225,0.0
-29600.988427159173,1.0
-32725.9127761401,1.0
-35854.99006848158,1.0
-24849.592267440526,1.0
-23014.6826161065,0.0
-24736.45398943279,0.0
-33377.990037256335,1.0
-21056.858248332155,0.0
-37217.67345443621,0.0
-23364.425410032352,1.0
-25517.117066900544,1.0
-26748.39414199869,1.0
-19241.087531425026,0.0
-32238.222712764775,1.0
-14308.750972699832,1.0
-28302.341954084513,1.0
-18201.52135580851,1.0
-25185.059339686733,1.0
-29843.096461820576,1.0
-38916.09488771549,1.0
-23824.77876696828,1.0
-23573.756775444715,1.0
-23674.75770540878,1.0
-33185.00722268615,1.0
-25406.92874492565,0.0
-29764.546543206423,0.0
-22264.169813524626,1.0
-15733.526644033147,1.0
-35755.53790813802,1.0
-25129.599122249896,1.0
-20766.179807690984,0.0
-36142.04533320114,1.0
-29912.544905878836,1.0
-18474.64126786749,1.0
-34706.34673293331,1.0
-20636.12709860918,1.0
-32174.55370758875,1.0
-16807.090467617752,0.0
-34334.591792438,0.0
-16460.039348402384,1.0
-26259.498151380685,0.0
-28388.480612383966,1.0
-23125.162550012992,0.0
-18912.00889953045,0.0
-25264.737460633172,1.0
-21016.427534975235,0.0
-13587.053561526754,1.0
-23780.65813542845,1.0
-33253.51166626959,1.0
-32377.2518235377,1.0
-27813.267407097137,1.0
-22468.175202161055,1.0
-21669.979813339432,0.0
-18570.484570661793,1.0
-17716.54795986581,1.0
-31060.443721531577,1.0
-26666.959856248657,0.0
-18594.048260465745,1.0
-36450.078919796724,0.0
-35582.966920043844,1.0
-32234.014224437422,1.0
-29579.237811696457,1.0
-25875.163250614398,1.0
-30206.238384943077,1.0
-26672.88500778748,1.0
-22487.144786505436,1.0
-36086.936751495974,1.0
-17851.492007493252,1.0
-16674.662953389627,1.0
-31831.77268402717,1.0
-24315.727819737127,1.0
-26122.59563367352,1.0
-21972.357411644476,0.0
-25827.54189863697,1.0
-19341.74586744696,1.0
-27998.502097761815,1.0
-23945.44687038832,1.0
-38918.447515421794,1.0
-28725.780503152408,0.0
-35231.08039788735,1.0
-18714.799160641534,1.0
-23589.199455865848,1.0
-26846.7192443361,0.0
-33929.633604563176,1.0
-37960.17700684813,0.0
-24689.189943565994,1.0
-22472.7176115165,1.0
-18517.447831585814,1.0
-33520.58326123476,1.0
-39806.77538724188,1.0
-22353.53843757757,1.0
-22158.69083101057,1.0
-29584.55218182592,0.0
-39063.83909785835,1.0
-35439.685232457334,1.0
-27351.03278006733,1.0
-19615.467182541222,1.0
-27358.507494983518,1.0
-20030.894617492646,1.0
-16034.107889458157,1.0
-27060.153620539655,1.0
-33636.39332063637,1.0
-31464.215367253506,1.0
-25805.547114368084,1.0
-35688.332816031354,1.0
-16449.67144017542,1.0
-41340.267506414086,1.0
-37534.51643878337,1.0
-39061.10615306523,1.0
-31768.814311764254,1.0
-26384.865831551255,0.0
-17245.590032262997,0.0
-23342.276221499393,0.0
-22541.980452396838,1.0
-29964.324328467785,1.0
-19174.80758001284,0.0
-34085.300865824465,1.0
-26796.220817668072,1.0
-17715.594993607134,1.0
-35349.46993473237,0.0
-32019.298625633695,1.0
-21470.309482101293,1.0
-22255.922618132925,0.0
-14258.950498515176,0.0
-24601.465160109852,1.0
-19543.815455706837,1.0
-31229.826296532272,1.0
-37037.55373737779,1.0
-33056.68743073514,0.0
-23810.691054446823,0.0
-16020.143353267184,1.0
-25994.31309535484,1.0
-30979.548024857802,1.0
-29858.101427638063,1.0
-23864.724120963936,1.0
-34977.2265946245,1.0
-28127.24340980032,1.0
-38458.81022024299,1.0
-26086.005220365983,1.0
-16933.584153788153,0.0
-21751.214534720173,1.0
-23416.041687985737,1.0
-38705.74350990009,1.0
-19880.649920465283,0.0
-18211.26667699797,0.0
-26719.36203617422,1.0
-21732.252185329584,1.0
-30265.947897368136,1.0
-19654.746675973834,1.0
-25771.97401823208,1.0
-24856.036177272596,1.0
-22203.83991967448,0.0
-33223.433291826856,1.0
-31673.44740708755,0.0
-29174.98979323158,0.0
-21750.219238869846,0.0
-32915.01797131067,1.0
-30323.451453397312,0.0
-30634.29744845094,0.0
-16995.45209718398,0.0
-33537.671494688526,1.0
-21700.22146265833,1.0
-34585.32285194192,1.0
-29456.324896088823,1.0
-44531.933782456195,1.0
-28552.44157993971,1.0
-24631.857615258778,1.0
-22845.86385117903,0.0
-17817.345678988102,1.0
-22030.046141548508,1.0
-18497.25344272124,1.0
-21089.698755155143,1.0
-22312.233183692824,1.0
-21841.459621736503,0.0
-39508.852442893236,1.0
-23083.828635428523,1.0
-21742.54158326307,0.0
-27863.074502130778,1.0
-17221.046999353177,1.0
-34607.320984860846,0.0
-28841.331082482535,0.0
-25637.480618148165,1.0
-19168.86576681306,1.0
-29200.767935485754,1.0
-18916.289441592686,1.0
-36787.5193454127,1.0
-16646.216397412223,1.0
-32689.01179960995,1.0
-15999.210662219139,1.0
-27750.91275625091,0.0
-25981.878123408347,0.0
-26728.80036659502,1.0
-30154.364169578028,0.0
-35116.966391447386,1.0
-34737.936904525544,1.0
-35510.7994496623,1.0
-23580.87977095394,1.0
-29468.89201549955,1.0
-17668.1228167075,1.0
-22619.98559753506,1.0
-24549.027119936483,1.0
-31935.237195757247,1.0
-27786.313067485447,1.0
-37145.051481731396,1.0
-37237.4918441674,1.0
-25499.916566161493,1.0
-30556.43604681929,1.0
-28464.07387608331,1.0
-29516.56008441626,0.0
-22822.69548824437,0.0
-18569.621915899635,1.0
-18829.08343783649,1.0
-21830.065033703955,1.0
-29930.92589572414,1.0
-16936.31672240426,1.0
-34502.447930496586,1.0
-30022.802690656255,1.0
-18036.520178699284,0.0
-33605.74382116601,1.0
-32115.95743110068,1.0
-16996.183692510287,1.0
-25459.866023733488,1.0
-29896.185791076052,1.0
-16899.273308131298,1.0
-33043.7933888472,1.0
-35528.718388502355,1.0
-24803.521031462908,1.0
-20217.895979802674,0.0
-13120.928548929987,0.0
-19087.74189545209,0.0
-23199.757610382505,1.0
-37064.952127071774,1.0
-35253.43987452451,0.0
-17073.122549981177,1.0
-40511.53201090817,1.0
-30093.830047644653,0.0
-38445.759005085405,1.0
-29315.989324253183,1.0
-19544.036002583787,1.0
-15756.60212830366,1.0
-26606.76171610858,1.0
-28558.21132793539,0.0
-28207.936170579775,1.0
-28070.071736309856,1.0
-22465.979344768704,1.0
-41780.23126364168,1.0
-22685.48017147062,0.0
-39957.96850655146,1.0
-16294.158961582478,0.0
-36930.47184791532,1.0
-33199.3659573583,1.0
-22444.26768228191,1.0
-18254.243991757747,1.0
-37968.89954535086,1.0
-29269.42686346066,1.0
-27905.583280084487,1.0
-22032.7735189278,1.0
-27365.82269156706,1.0
-24924.959612825485,1.0
-37816.38480096188,1.0
-17392.929356518765,0.0
-37608.264269240724,0.0
-16504.336134203062,0.0
-23013.926023274038,1.0
-27311.401548885842,1.0
-19365.381359352104,0.0
-39121.29000106323,1.0
-28590.488923937275,1.0
-39000.2274570914,1.0
-30449.937512814267,1.0
-29485.977031178754,1.0
-19470.949895048812,1.0
-37007.33345931175,1.0
-33923.987298858134,0.0
-34900.50486087351,1.0
-20361.783180048897,1.0
-34918.93927572771,1.0
-35907.53039309668,1.0
-40731.26411956676,1.0
-33650.13495529648,1.0
-17441.6380780167,1.0
-20343.05116912035,1.0
-24376.9606939727,1.0
-28162.645768798102,1.0
-21496.294268895454,1.0
-21722.890221814894,1.0
-15845.654573516616,1.0
-25588.511157063742,1.0
-28202.508965000663,1.0
-37101.31957979842,1.0
-30939.232215378288,1.0
-33215.56069657327,1.0
-23407.549708230654,0.0
-21931.61081610453,1.0
-30590.649725095584,1.0
-33354.40894279873,1.0
-29789.53344299644,1.0
-41507.86363004116,1.0
-40207.43467080177,0.0
-19771.171968250146,1.0
-18627.80524570768,0.0
-34597.37054636009,0.0
-25422.65265098797,1.0
-22384.62889769704,0.0
-31224.753622358225,1.0
-17115.346590409183,0.0
-24920.302488586538,1.0
-28128.289872897305,1.0
-36222.37540792768,1.0
-17961.404002110954,1.0
-25551.88764150081,1.0
-26389.927956781627,0.0
-18912.947852101817,1.0
-23775.468983407125,1.0
-20774.29765954616,1.0
-27949.54000747907,0.0
-40017.40520054159,1.0
-20628.670580450125,1.0
-30780.620431339943,1.0
-37074.53223495637,1.0
-22649.218732110105,1.0
-18503.34097353349,1.0
-37361.8450021161,1.0
-18573.712366098447,0.0
-22410.21217237447,1.0
-22597.843066422167,1.0
-21811.57750388022,1.0
-38445.121751128725,1.0
-30135.324213597254,1.0
-39646.59119014406,1.0
-33349.880525404405,1.0
-30237.24924283757,0.0
-33424.09199160279,0.0
-26174.62452459576,1.0
-17618.249673263483,1.0
-36020.77022511602,1.0
-38573.81013444143,0.0
-28177.33031718753,1.0
-19475.41948974594,1.0
-17717.845327329327,1.0
-27261.753924693956,1.0
-32899.84698000156,1.0
-40141.802183677326,1.0
-16300.195043060041,1.0
-24489.383982491792,1.0
-28092.576907857852,0.0
-31451.451872539383,1.0
-24681.856215585613,0.0
-16793.18271004497,0.0
-33121.114293187806,1.0
-19166.35571983127,1.0
-25209.05403856347,0.0
-40272.52569025708,0.0
-23559.532950140794,1.0
-30242.030136137368,1.0
-32505.30637829251,0.0
-33518.057834533174,1.0
-21799.218430323926,1.0
-25349.942033083375,1.0
-23438.560187521878,1.0
-34485.48791039554,1.0
-28191.738867447497,1.0
-29801.12453841407,1.0
-28962.86902775936,0.0
-34686.25569734261,1.0
-29464.849534636574,1.0
-25221.56636959575,1.0
-34543.70455117502,1.0
-24895.503717874493,1.0
-35449.718397228906,1.0
-36218.8511051312,1.0
-34052.75323649971,0.0
-32825.51107604896,1.0
-38609.409596305515,1.0
-17478.078107103145,1.0
-31181.443841811655,1.0
-20914.414852103087,1.0
-27496.98387938223,1.0
-16566.61203808865,1.0
-27227.702223146836,1.0
-19758.55556031003,1.0
-20207.484393637424,0.0
-26585.357076364762,1.0
-31296.3992095219,1.0
-21934.526568828674,0.0
-27838.954679961545,1.0
-24312.72298306798,1.0
-19616.096391026593,1.0
-30106.91303291817,1.0
-18273.753541006474,1.0
-17356.118667685998,0.0
-17080.06321052433,1.0
-27749.726494953546,1.0
-18742.042419995356,1.0
-31145.065960483662,1.0
-29813.226358540007,1.0
-37173.04472460154,1.0
-31402.186892427595,1.0
-25243.75895639651,1.0
-25311.662741566157,0.0
-25526.60498159737,1.0
-29245.56125232454,1.0
-20539.3219354779,1.0
-17098.75599731455,0.0
-32616.0733111475,1.0
-38572.64619590001,1.0
-16642.396593940764,0.0
-37601.322408599095,1.0
-34766.56351435272,1.0
-16493.99021644255,0.0
-18052.525769841424,1.0
-31269.894235332064,0.0
-28691.216295294533,1.0
-31814.94143040126,1.0
-21354.502564872884,1.0
-39581.82686715023,0.0
-24833.74542794977,1.0
-39826.01845025741,1.0
-26374.387970086682,1.0
-23578.00071770652,1.0
-28428.163327714385,1.0
-31551.25368087036,1.0
-20707.786327542475,1.0
-20178.44760585622,1.0
-28440.027475183768,1.0
-30821.74628854997,0.0
-36944.32367136222,1.0
-18091.89406483915,1.0
-20821.671006470904,0.0
-37967.46693026877,1.0
-26489.18086942347,1.0
-31798.46565039054,1.0
-19613.131254328644,1.0
-36226.387051105965,1.0
-20754.92366522938,1.0
-30419.287085463126,1.0
-27682.91323698707,1.0
-17895.19327258076,0.0
-24037.777984154975,1.0
-30769.800498938366,0.0
-20419.244617889548,1.0
-33365.153753990846,1.0
-22803.291857743567,1.0
-33830.75923197092,1.0
-19019.08474296724,1.0
-19908.81770717128,1.0
-41822.55327491978,1.0
-30184.670187929783,1.0
-20626.800062708033,1.0
-28827.475667175633,0.0
-24706.31146229171,1.0
-28708.981941862607,0.0
-43790.362809062426,1.0
-23760.725614624513,1.0
-33419.48944936943,1.0
-24219.698823636492,1.0
-35785.32066680345,1.0
-24870.759693608987,0.0
-16168.235488942064,1.0
-23404.03239111449,0.0
-35275.79879974045,1.0
-23906.999175114845,1.0
-21292.59075877244,1.0
-41886.518082836206,1.0
-20400.22350984212,1.0
-28225.504790813535,1.0
-30943.087136323607,1.0
-18998.56546002183,1.0
-15604.16274806283,0.0
-30412.866518069746,0.0
-24372.664940951683,1.0
-22531.20195568241,1.0
-31812.20027711241,1.0
-35095.13040351732,1.0
-36558.7380550699,1.0
-41098.90260962199,1.0
-28862.391338095993,1.0
-26305.719364566936,1.0
-35473.341924540146,0.0
-16862.37048154088,1.0
-27564.23667052696,1.0
-18415.626479216768,0.0
-29746.040382933992,0.0
-36666.72676143424,1.0
-38323.42106135725,1.0
-30044.991071770877,1.0
-29121.82728306864,1.0
-25686.840653375948,1.0
-21093.195852032713,0.0
-23121.907789807046,1.0
-23631.928534032522,0.0
-30332.586504694722,1.0
-20319.27882088594,0.0
-21465.704975765893,1.0
-16700.58305691937,1.0
-27991.40336312273,1.0
-35576.51431423852,1.0
-36216.734488638016,1.0
-29059.027029784447,0.0
-35649.712325901346,1.0
-16029.497773139617,0.0
-16785.008945862275,1.0
-30830.49022054486,1.0
-20089.299668983174,0.0
-31793.074935856745,1.0
-32963.30320498059,1.0
-33702.64323170933,1.0
-23129.254704544084,1.0
-24265.63636023708,0.0
-35446.67270128566,0.0
-22914.969308827356,1.0
-34165.951853629944,1.0
-19904.634270765935,1.0
-26757.558154465238,1.0
-19995.326637271988,0.0
-22313.385164799955,1.0
-26590.120408934465,1.0
-34522.534363446466,1.0
-18940.919743456103,0.0
-24338.190318531597,1.0
-35547.796676253274,1.0
-33149.22280644031,1.0
-27235.787230304733,1.0
-42650.74873616677,0.0
-22035.8662357516,1.0
-32834.25224074391,0.0
-31137.133078840547,1.0
-28216.557143076985,1.0
-30219.343815945795,0.0
-23870.602293606105,1.0
-17422.984391887927,1.0
-25197.043149238318,1.0
-31742.494403536846,1.0
-39619.98870307272,1.0
-29958.65086475866,1.0
-20521.861595287468,1.0
-22989.50441069783,1.0
-22974.033296349884,1.0
-24134.24361243983,1.0
-13889.906614447782,1.0
-32881.02084309874,1.0
-37122.15220548623,1.0
-17612.16467876973,0.0
-20743.37072735202,0.0
-28263.17567683018,1.0
-35463.95123044479,1.0
-18800.379296955995,1.0
-19032.495627708187,1.0
-29607.99775301455,1.0
-25208.684357176528,1.0
-18126.012340020752,1.0
-36147.41669659116,1.0
-21182.802586289563,1.0
-18592.36420252129,1.0
-23576.544772815338,1.0
-35682.63648977948,0.0
-27786.992296894143,1.0
-28135.5500632084,1.0
-20348.284347241908,1.0
-31634.75501677079,1.0
-24549.75471170095,1.0
-38456.859172423014,1.0
-17720.044803785742,1.0
-39385.28290798033,0.0
-31348.859356218454,0.0
-17203.67300384082,0.0
-34998.20668209523,1.0
-20328.17855124788,0.0
-28447.53094776921,0.0
-34229.60322930046,1.0
-24036.411706367377,1.0
-29056.553181721923,0.0
-18396.968253371844,1.0
-39809.44144128542,1.0
-29590.174887268815,1.0
-27257.596874208386,1.0
-19992.56008714956,1.0
-26842.942886420456,0.0
-29913.756874274753,1.0
-36985.870294119486,0.0
-27219.337154119858,1.0
-28317.966460432737,0.0
-32952.93349501726,1.0
-31719.152094550423,1.0
-34577.26503486509,0.0
-18652.995043690014,1.0
-35728.50841639576,1.0
-18129.471183210368,0.0
-26101.71929291895,1.0
-25120.31166184671,1.0
-27521.287235176802,1.0
-32167.109250674468,1.0
-42114.68522663891,1.0
-32667.594216457273,1.0
-21859.264398107374,1.0
-36860.20266206796,1.0
-27965.394509252717,1.0
-39595.786068152855,1.0
-41531.43392286175,1.0
-19347.41858229033,1.0
-28710.534708478062,1.0
-26887.037377530844,0.0
-20464.747398864434,0.0
-27283.117726450248,1.0
-16006.07799784187,1.0
-31057.048013100248,1.0
-27110.055627364174,1.0
-31470.66805832725,0.0
-38126.86249813063,1.0
-30672.48497422694,1.0
-30822.29055020975,0.0
-24420.82360872229,1.0
-37658.346037148964,1.0
-23991.56921292161,1.0
-29185.155985065834,0.0
-34888.34448417154,1.0
-35057.21860667667,0.0
-33104.0252085823,1.0
-29903.962102337937,1.0
-25239.158490395705,0.0
-38076.35719850539,1.0
-25380.58118017066,1.0
-37663.257925915816,1.0
-33025.587993466506,1.0
-19143.596473341688,1.0
-36996.5298796788,1.0
-31791.841746337715,0.0
-18482.754384867425,1.0
-29788.452577881653,1.0
-17461.8073201036,1.0
-25196.568822194673,1.0
-29558.517104442457,1.0
-15421.04100445001,1.0
-23039.26703052967,1.0
-30150.635902439913,0.0
-39104.369889558206,1.0
-36146.123744950644,1.0
-22440.664874614184,1.0
-36150.48469009871,1.0
-31554.405426942976,1.0
-19230.448718865737,0.0
-23119.234961170987,1.0
-35267.343356284866,1.0
-32859.77799342868,1.0
-32746.102974907364,1.0
-16159.124130897066,1.0
-27044.01439252927,1.0
-28909.791797810605,1.0
-39717.58692619076,1.0
-31986.932569484172,1.0
-20008.219738177486,1.0
-31121.60710204085,0.0
-40008.06976743479,1.0
-33863.94538597668,1.0
-24793.213217047745,1.0
-34445.49398051347,1.0
-20423.32050738772,1.0
-31077.069872730077,1.0
-30915.137798743046,1.0
-30574.571932152416,1.0
-30278.036744140234,1.0
-24667.274217631053,1.0
-33262.79237358682,1.0
-22301.611990002,1.0
-20534.520158629697,1.0
-33512.67330883475,1.0
-21265.20070337548,1.0
-26477.29309262054,1.0
-21569.029237519317,1.0
-18060.533253600373,0.0
-19442.71029195801,1.0
-27212.387022032504,1.0
-31684.85323636262,1.0
-23795.734004014485,1.0
-32695.690974873036,1.0
-19892.899014722527,0.0
-26584.670964500117,1.0
-38361.85080080098,1.0
-16808.9161345789,1.0
-28264.843853956078,1.0
-28479.121417178852,1.0
-26901.782491695893,1.0
-31673.713474777775,1.0
-18212.52685651274,1.0
-29867.881372071897,1.0
-27561.749211633574,1.0
-27258.893500855986,1.0
-36035.642095253905,1.0
-26749.00793721468,0.0
-30198.839861450946,1.0
-22699.387008874728,1.0
-18033.201203352244,1.0
-24575.581924502592,1.0
-28709.150348630395,1.0
-27840.420572162308,1.0
-26472.362961364684,1.0
-32583.67829951483,1.0
-23030.674536510858,0.0
-17102.495146779675,1.0
-33347.469193636236,1.0
-30743.666280841986,1.0
-22515.676616317738,1.0
-20083.79859077849,1.0
-20179.04849951692,0.0
-17314.479853956254,1.0
-28129.41082672239,1.0
-34182.35521715491,1.0
-33576.02104051452,1.0
-24262.765154408073,1.0
-32216.80578710743,1.0
-36001.471523526554,1.0
-25227.074114904113,1.0
-21822.34292096349,1.0
-25984.67392549796,0.0
-36442.645383293915,1.0
-19063.613686322675,1.0
-23658.838930605933,1.0
-29690.331708528414,1.0
-33324.08045403542,1.0
-23072.920768207976,1.0
-20756.05959699958,1.0
-29321.11430877114,1.0
-35555.33581907152,1.0
-31376.508139189486,1.0
-33573.35651393343,1.0
-17055.221693945707,1.0
-29677.254355177618,1.0
-28071.583862376647,1.0
-19841.83848477249,1.0
-22335.203850593993,1.0
-31949.936719203506,1.0
-23705.87269076392,0.0
-26149.049220525307,1.0
-37521.163310241034,1.0
-27995.89737048132,1.0
-19610.963883983335,1.0
-37256.69816481565,0.0
-37948.879991481066,0.0
-17011.98138158725,1.0
-15199.166846745778,1.0
-20187.69058884018,0.0
-32481.965995720522,1.0
-19049.374342839103,1.0
-34241.46007040635,1.0
-29654.59115140133,1.0
-30047.873915081527,1.0
-23300.004983328752,1.0
-46316.40940273543,1.0
-31046.0969094982,1.0
-20354.760337600546,1.0
-26693.895811618935,1.0
-38076.05595199229,1.0
-21319.888719544368,1.0
-33563.61743745069,0.0
-34178.069260895805,1.0
-29310.286811370326,1.0
-20622.525402282507,1.0
-20024.93418519559,0.0
-28979.02730298216,1.0
-34404.45460355269,1.0
-20160.874385954306,1.0
-21463.592827746135,1.0
-17987.91808714386,1.0
-25057.08015943105,1.0
-23238.669208023384,1.0
-16065.653785106577,1.0
-16324.111143805832,1.0
-43624.56927088561,1.0
-17559.986069946866,1.0
-16393.712611012917,0.0
-37568.98715739096,1.0
-16996.320967432934,1.0
-29029.103930834186,1.0
-24560.09422834693,1.0
-21959.849136846846,1.0
-16376.839582982004,1.0
-24976.556723379214,0.0
-26711.403100301934,0.0
-18596.249387891847,0.0
-26433.455927123592,0.0
-40724.030365365375,1.0
-27461.466392141716,1.0
-25162.151595622086,1.0
-20195.935649851683,1.0
-26727.328807477068,0.0
-32705.130686749446,1.0
-33386.090724508475,1.0
-16720.689479139884,1.0
-21960.371052876842,0.0
-17532.94165286,1.0
