empl_ttl_lc1vs0_iate,age
2.648370374352267,44.0
-2.270310442617807,43.0
1.3894433181525838,42.0
1.9642451785469688,47.0
0.9801954487125561,43.0
-0.4855079576451473,40.0
1.4656405229406257,46.0
0.19068994028777597,36.0
1.443179901695928,46.0
1.614278580551669,35.0
2.0586647954841024,40.0
-3.411130623830368,32.0
-2.1868305222622397,47.0
1.8306963799833635,48.0
2.5053749043809663,46.0
2.820028199700408,41.0
2.1171665271377025,32.0
1.4166867135327879,47.0
-0.7879143432994273,49.0
-0.7452596602209238,45.0
3.7461888286498364,46.0
-2.3270477144248405,30.0
-4.451183727809649,32.0
-1.693270532012054,41.0
2.399839666434856,36.0
2.562415016166262,44.0
-1.821618780647853,46.0
-0.8468999482542565,49.0
-2.2045672478929754,34.0
0.44905298641096225,33.0
0.5628510232216541,35.0
-2.6461030724373678,37.0
-2.390352473474489,43.0
-0.4469968195106082,34.0
2.3277076169135698,46.0
2.312974378583662,45.0
3.223772571364658,41.0
0.9926624564923014,49.0
1.5523035119103643,36.0
-1.9688042083393729,48.0
-4.359292113282083,40.0
-3.4824665785740123,33.0
1.1807471075291986,33.0
1.3538711821570961,36.0
2.4112193750749755,44.0
-1.5699418375666538,39.0
1.5377464252285027,38.0
-1.1104339442650542,46.0
-2.391971180425358,47.0
3.0424725898868292,49.0
0.2502010402914192,32.0
-1.3304849813839372,38.0
3.4738218626502406,45.0
-1.0579794133377556,49.0
1.7957653492796783,47.0
0.1361199282610004,33.0
2.09045926216403,42.0
-4.9599654841909215,39.0
-4.017576077301574,36.0
-0.8389022082322395,48.0
-2.178495662695888,45.0
1.7961085032275628,44.0
1.3692570195560387,46.0
2.043493337849595,49.0
-3.560342260770841,35.0
-1.83225265578662,35.0
-5.039444543571541,35.0
1.9590631568305448,33.0
1.5616485921188312,35.0
-0.6912582585620408,32.0
-1.1543073373611918,38.0
0.7926244344656368,30.0
2.5460124059132068,37.0
0.0031533662991218847,41.0
0.13193035835932498,48.0
-3.5503315680715026,35.0
-2.4740702005770765,42.0
-1.7739070020011518,45.0
0.7423061228428547,49.0
0.1565661820273364,32.0
0.9177549522288646,34.0
-2.645699860917584,31.0
-0.34805211281562976,50.0
1.947527090480114,49.0
0.9361493811444785,46.0
3.330635261611033,49.0
-1.8686900544546443,41.0
-2.7561482615622044,39.0
-0.055097536296127236,37.0
3.244215851110357,37.0
-0.07936366616471036,32.0
2.964253649270942,45.0
1.4499506730042502,47.0
1.4401297590355542,36.0
-3.6611200702989737,30.0
3.118745310761955,41.0
-0.02203440760205977,36.0
1.4876309173958098,44.0
0.826062963358734,32.0
-2.4356441046058284,32.0
1.1821107496859264,30.0
0.9590242711655388,32.0
0.44214724988106946,48.0
2.9909786089495394,46.0
-1.2765937237285934,30.0
1.8729493515276614,46.0
0.610829777548558,49.0
-1.6614879349690992,47.0
3.267182477380216,40.0
2.3006641770089793,37.0
1.5310871901731231,38.0
-0.7935961652913328,34.0
-0.8081638194903926,33.0
-1.0061071595046553,47.0
0.632382352609429,42.0
-3.5269701018936144,34.0
0.21141129483205967,43.0
1.2589603954545106,40.0
3.0741926908623984,50.0
1.1157946957787335,41.0
-2.2076276050139025,39.0
2.5417407504933984,43.0
-0.36497739605428325,44.0
2.198890747662877,40.0
-0.7043149078784793,37.0
2.5059412197825304,34.0
1.0786427036297772,47.0
-4.146119899153513,37.0
-3.651424263577999,37.0
0.001007289588495608,47.0
-0.6944264505084987,41.0
3.2126667118089993,44.0
0.410132910877242,38.0
2.7390095917701807,50.0
2.83404912088379,48.0
3.211672372396137,38.0
-3.2771644431447813,40.0
3.1050722133216624,45.0
-0.6106720537044281,35.0
-1.8345169272909896,45.0
0.007190090705969876,48.0
2.1954089175833715,31.0
1.2091777318470274,31.0
-1.8987786737332006,48.0
-1.8049564681135006,42.0
2.8606398922570238,44.0
-0.49187534225822604,47.0
-0.38753919801957526,33.0
-1.2182070395387843,40.0
1.2449238292658649,46.0
2.124406806677034,48.0
1.6075470452982408,30.0
0.8860838388134011,31.0
2.891767667337287,45.0
-4.6704550130844575,35.0
3.0584608980897303,35.0
0.5220461130663594,34.0
3.863330338298094,46.0
-4.462732651217083,34.0
-2.74735765336483,38.0
-4.354112186006044,36.0
-2.3075000887982915,38.0
1.383827484869589,39.0
1.2608804419821968,40.0
3.1154248941768072,44.0
1.080842565057917,32.0
1.4862716332571515,50.0
-3.955221950141507,31.0
2.811207662297071,43.0
1.690322211197197,45.0
1.9011137026734506,38.0
0.5406636394878488,42.0
2.6405092484390003,38.0
2.0602256862896895,36.0
0.21793228084065674,36.0
2.2927423254545443,32.0
2.687511628171171,36.0
2.582375998507847,46.0
-1.7657872207717142,41.0
2.251049219311386,36.0
-1.3996429997244997,49.0
-0.2743320743329827,33.0
3.0752138938487867,47.0
-0.5053579979953375,36.0
0.7995183616382895,32.0
1.142345112826733,44.0
2.516660344254784,46.0
1.9187418867006336,40.0
-0.46734602789004787,40.0
2.264777377665855,35.0
0.625307375484593,40.0
-1.9733972682782994,46.0
2.619686158206168,44.0
2.437032910054442,47.0
2.0149350100319543,42.0
2.4518778287367313,48.0
3.12268860396634,39.0
0.7190779104006428,50.0
0.9908594613013721,36.0
2.4284750389954937,36.0
1.8881025995368206,39.0
-0.233120604236686,37.0
0.814912085882119,43.0
2.501711895724099,39.0
2.246532971283706,39.0
1.4482348189477525,36.0
1.7030124053878468,48.0
1.4379707539682673,35.0
2.535817996869154,49.0
-1.6689968370799284,33.0
-5.171620222683065,31.0
-1.7742505073157264,46.0
-2.1410113369014896,41.0
-1.7743343497820998,42.0
2.2293912638607853,40.0
-3.0089411771232353,42.0
-1.682381344498969,43.0
0.6962250094443148,44.0
-3.669257486661836,39.0
1.9061583199769645,46.0
-3.248937311687609,39.0
-3.0904532611077657,33.0
0.2493969939315579,34.0
1.7577334397878717,34.0
1.8497387294830925,46.0
2.5869378371783274,43.0
3.0163789486045642,45.0
0.680226797250588,42.0
1.8842655570988314,46.0
-0.6170768398764692,50.0
1.6153846912301806,31.0
3.0207253817407786,39.0
-3.0151585866470434,39.0
2.345398547435049,37.0
2.439325064471166,31.0
-3.2482111752151455,38.0
0.7215677815263573,32.0
1.2828508273810622,41.0
1.1962914904457547,38.0
0.91315684197503,38.0
-2.0290317010675136,49.0
0.809847284404767,46.0
-0.9562384963461525,45.0
-4.488302903143574,37.0
-1.748851864533214,47.0
2.256337403474899,40.0
1.1075534820751938,42.0
2.8513228683031038,40.0
-0.909108426118695,34.0
-0.5344330637654049,36.0
2.0455720754312887,31.0
1.718215019763173,50.0
1.2136518340571065,47.0
-4.478981343759059,36.0
2.806326029695882,47.0
1.8860998033563643,48.0
0.2346995994280665,41.0
2.76211407716843,45.0
-3.600023481495855,30.0
2.2647929516352927,42.0
-0.7792257709287758,47.0
1.37259739558964,46.0
2.34286557931987,40.0
1.8624190633954254,38.0
2.39057382690127,49.0
-1.74995778898837,50.0
-1.4891102138291998,40.0
3.1099696788669107,31.0
2.748799611254176,50.0
1.9945722654108518,41.0
0.15828714786883324,40.0
2.135134081895717,46.0
-3.4388394972968115,38.0
-0.46313161058167296,44.0
0.6427419679768631,48.0
2.707102497926761,36.0
1.0813082984576623,31.0
1.3119170159818445,49.0
-0.7637726163499392,38.0
2.811983900404433,50.0
1.4253448429603393,30.0
1.855747860799378,42.0
-1.8785314088008882,43.0
-2.44375314380365,41.0
2.5353086540632264,43.0
-4.094608107724792,31.0
3.2549156979504015,50.0
1.50432248172442,39.0
2.5762025685231285,40.0
2.2426652642484566,37.0
2.877312575667192,41.0
0.0461876947690234,31.0
-1.4156284178925933,49.0
0.34868128349518357,44.0
-5.3160138791513285,31.0
-0.05847997275652439,49.0
1.4682710644762693,35.0
-3.1122031904384695,34.0
0.37233551556087885,31.0
2.107742863191426,48.0
1.1993613863400234,40.0
1.1364206972668012,43.0
-2.2726986037375982,41.0
3.091577318429286,34.0
-1.232958717751203,45.0
3.241283296193564,47.0
2.693544867694575,43.0
1.9855177426968946,35.0
-3.935480747611359,35.0
-0.10288456562139459,36.0
1.285079511509589,36.0
-0.691972663725335,35.0
0.8814657394225138,46.0
-0.01865251834185644,49.0
2.2326096761727534,48.0
-2.1961778702713386,42.0
1.3756518086466694,40.0
-3.974832598262902,39.0
1.780512067633917,48.0
-0.8597903994385043,44.0
2.5709032305889847,43.0
1.3119790067451669,39.0
1.8848953686333176,44.0
3.183300433193746,48.0
3.257795470509746,46.0
2.7211388157693746,40.0
-0.9468689584959886,39.0
-3.9604702947082138,34.0
2.993061407837998,47.0
2.1273155395809042,44.0
-0.5448136118572982,38.0
-1.3443615949445564,43.0
0.6760564387134906,31.0
3.317009399229051,49.0
1.4581303452222822,48.0
1.8169309615915774,39.0
1.6625923576091823,48.0
-2.5569976611143375,34.0
-2.695023157992128,37.0
2.6277106570299904,45.0
0.9219063617265038,35.0
2.583392536768695,48.0
0.24674371236559622,35.0
1.902568498196035,32.0
1.707126197067777,33.0
2.8698158417112793,48.0
0.25700221974779947,36.0
2.115486894559651,34.0
2.614664537142054,49.0
0.8512247858499524,42.0
2.917975631126115,41.0
1.5915976564345236,44.0
-0.2371952335389791,35.0
-4.29450408720108,33.0
1.769815727187804,48.0
1.6612797508605208,39.0
1.7340003341533843,50.0
0.05866743653534545,33.0
-1.2664456465115739,50.0
-3.7585286888642306,38.0
1.3900896336339539,44.0
0.5263001036295649,30.0
2.8253549733809318,41.0
2.2770559452340957,42.0
-4.398385218963597,34.0
-1.8822713089948309,40.0
-2.58247630152983,45.0
-0.9753698530020556,48.0
1.8809568455919272,49.0
-0.0763006332329601,47.0
2.9433401948786684,48.0
-2.9586613175227887,41.0
-1.6167418508700688,38.0
-0.39857811939503995,43.0
1.9101780489665048,41.0
-3.3506398675028013,36.0
-3.325090903557661,30.0
2.002512801313202,38.0
-4.575650402518516,31.0
-2.9871020018106953,35.0
-4.264626085009873,33.0
1.7209794318407017,32.0
-1.1790390039630445,41.0
-2.9915698301795297,34.0
1.9573329919388165,47.0
1.4823063846424804,31.0
-2.5053573671501463,34.0
1.069605284647193,46.0
1.2486072500716099,38.0
0.5736084940558723,40.0
1.9741924735011067,36.0
1.7957340447388193,32.0
1.7121773019948354,46.0
-1.4546907459623595,32.0
-0.1551345274005489,37.0
1.6720780337405143,50.0
3.043624295930808,41.0
0.8561217653514646,39.0
-0.6824410176217262,49.0
1.252019283598114,34.0
-3.3122162216259143,31.0
2.6318900344883924,45.0
-2.152132068614015,42.0
-1.8256214367279564,34.0
1.317376301697391,41.0
1.5806715774815179,44.0
-0.8647308817041433,49.0
1.9096873839035302,39.0
3.800333374630298,44.0
-0.5601082543929117,46.0
1.8773906140560932,41.0
-1.3997343340247372,45.0
1.880430791426639,45.0
-1.1824629837250094,37.0
-0.30145365989932094,32.0
2.8606335816249864,44.0
1.7329666925001659,37.0
2.000345781337443,43.0
2.0534581876517106,34.0
0.6828667291910242,35.0
-2.9288818647545227,36.0
-0.9908097130735354,45.0
-4.148537029730543,35.0
-0.08154920149729517,50.0
-2.693732473447852,44.0
-1.629853608900146,31.0
3.074401209062988,40.0
1.6600274898239389,48.0
2.0784249411979583,49.0
1.5448090384911408,43.0
0.38190913580422947,37.0
1.9501180987874176,49.0
-0.09895133404015466,33.0
1.7134497623487164,35.0
1.7364225249885092,48.0
-0.9409616903855511,44.0
0.834815797888919,33.0
2.454958271831053,44.0
-3.614503298295011,35.0
1.5675770513815221,41.0
-2.626889248657453,32.0
0.5854892315625118,49.0
1.1936868246608068,35.0
0.7190936721024901,39.0
1.0216491047053584,31.0
-4.766193429821744,34.0
2.144499408411103,40.0
2.0826355583922664,33.0
1.4541837881533533,32.0
3.1370257718018033,50.0
3.416989526116016,47.0
3.428911852737495,44.0
-0.7767470254768685,37.0
1.4615420394376473,41.0
1.4618018359105436,38.0
-2.052432863149142,43.0
-1.9311834186133068,31.0
2.2417068335993067,41.0
-0.6772043920449455,48.0
1.6893617238265035,43.0
1.9043427078425994,44.0
1.3976251313039532,44.0
1.2012878218266079,48.0
-4.827212906221395,34.0
2.4374198278402743,36.0
-0.18376140113676898,50.0
0.41475347934066287,32.0
1.5952872128663662,40.0
0.5757058668639736,43.0
2.7517030672371385,49.0
1.7421673213342332,39.0
-1.474880207497116,43.0
0.3790019876045614,34.0
-4.454579360652773,36.0
1.5482139285609828,48.0
-2.6600713510812724,34.0
1.4588312195779163,32.0
0.9408061302775229,34.0
1.1734276798848629,40.0
0.1099395474867686,50.0
2.5466504664095173,48.0
-2.6173933520214594,31.0
1.5457087219897696,50.0
2.0645447968070583,45.0
3.0451318428069842,41.0
0.43246539327230815,40.0
2.7606977000558257,39.0
1.6581491688539152,30.0
-1.6666842134233977,45.0
0.763720077267314,31.0
2.0446648053955943,50.0
1.7804783013208838,50.0
2.1562662674301905,43.0
1.5037350841719732,42.0
-5.19863450900479,34.0
1.4691223208895252,44.0
-5.108441282790214,32.0
1.4781543563956698,39.0
0.17636578579489126,31.0
1.5129987695868046,49.0
2.315657050534327,45.0
3.3313951646695896,42.0
2.90402832698168,48.0
-2.2139849230391557,45.0
-2.256794426057507,40.0
0.5275624914240318,45.0
-0.18318780878846508,38.0
-0.20448929173625974,30.0
-0.6234979043871309,44.0
2.230402200730877,42.0
2.748740211777333,45.0
2.4708571902468406,40.0
0.5368207417583082,38.0
-2.000580989275824,37.0
2.7860861014352727,33.0
-0.7517894573831772,33.0
-0.897822025095909,45.0
1.266435039375814,39.0
2.9854995296859643,43.0
3.1312325840517365,39.0
2.418481432800779,47.0
1.4658221475142612,37.0
-2.2492101121819683,44.0
-3.821966908915247,37.0
3.818583058612986,44.0
2.603024161850198,49.0
1.5659355830593271,30.0
-0.8092997182806005,46.0
-2.876077049175136,43.0
2.1041971359957397,43.0
0.9820986716317404,37.0
2.7883246963466655,46.0
1.1647645045770336,31.0
1.5951607181646108,41.0
0.874377033500005,42.0
1.1816967674512888,33.0
2.432927095506597,45.0
0.854503246833612,47.0
0.20547979008447026,46.0
-0.16180469683375387,48.0
-0.8022293392708719,50.0
0.5001837095020769,45.0
1.1240686780987401,43.0
1.696789826669784,36.0
3.0083890788049565,45.0
-1.09650454253316,49.0
-3.1863919761417945,42.0
2.7778544470935036,35.0
2.978964059449502,46.0
2.990800848778049,46.0
0.8936844003496089,35.0
-2.3300557208454395,43.0
2.8541560154067676,45.0
0.6477010997803068,36.0
-1.1815210509027878,47.0
-1.160085846668503,49.0
-1.416622129579756,47.0
1.6891057558676394,35.0
-3.767375084593967,32.0
0.18439058303870093,31.0
-0.32987240296774956,31.0
2.125449209808775,37.0
-2.3553555936928374,35.0
-2.3982801552580155,42.0
0.7606259906206785,33.0
2.8694554326245596,50.0
-4.372687959861729,36.0
-4.484954912062565,32.0
-1.4492519024976698,32.0
0.07679346365135387,44.0
1.6075899277145502,34.0
1.9238589527880698,47.0
