grid,density
-22414.13570227682,0.0
-22373.95775363377,0.0
-22333.779804990725,0.0
-22293.601856347675,0.0
-22253.423907704626,0.0
-22213.245959061576,0.0
-22173.06801041853,0.0
-22132.89006177548,0.0
-22092.71211313243,0.0
-22052.53416448938,0.0
-22012.356215846336,0.0
-21972.178267203286,0.0
-21932.000318560236,0.0
-21891.822369917187,7.838798545517756e-10
-21851.64442127414,4.060939107653963e-09
-21811.46647263109,7.291015432396573e-09
-21771.28852398804,1.0474108828779319e-08
-21731.110575344992,1.361021929680214e-08
-21690.932626701946,1.6699346836464786e-08
-21650.754678058896,1.9741491447767813e-08
-21610.576729415847,2.2736653130710997e-08
-21570.398780772797,2.5684831885294233e-08
-21530.22083212975,2.8586027711517325e-08
-21490.0428834867,3.1440240609380813e-08
-21449.864934843652,3.424747057888439e-08
-21409.686986200602,3.700771762002808e-08
-21369.509037557556,3.972098173281163e-08
-21329.331088914507,4.238726291723554e-08
-21289.153140271457,4.500656117329954e-08
-21248.975191628408,4.7578876501003655e-08
-21208.79724298536,5.010420890034765e-08
-21168.619294342312,5.258255837133198e-08
-21128.441345699262,5.501392491395642e-08
-21088.263397056213,5.739830852822096e-08
-21048.085448413167,5.97357092141254e-08
-21007.907499770117,6.202612697167018e-08
-20967.729551127068,6.426956180085504e-08
-20927.551602484018,6.646601370168003e-08
-20887.373653840972,6.86154826741449e-08
-20847.195705197923,7.071796871825009e-08
-20807.017756554873,7.27734718339954e-08
-20766.839807911823,7.478199202138082e-08
-20726.661859268777,7.674352928040613e-08
-20686.483910625728,7.865808361107175e-08
-20646.305961982678,8.052565501337749e-08
-20606.12801333963,8.234624348732332e-08
-20565.950064696583,8.411984903290908e-08
-20525.772116053533,8.584647165013515e-08
-20485.594167410483,8.752611133900132e-08
-20445.416218767434,8.915876809950758e-08
-20405.238270124388,9.074444193165381e-08
-20365.060321481338,9.228313283544028e-08
-20324.88237283829,9.377484081086688e-08
-20284.70442419524,9.521956585793357e-08
-20244.526475552193,9.661730797664026e-08
-20204.348526909143,9.796806716698716e-08
-20164.170578266094,9.927184342897419e-08
-20123.992629623044,1.0052863676260131e-07
-20083.81468098,1.017384471678684e-07
-20043.63673233695,1.0290127464477575e-07
-20003.4587836939,1.0401711919332319e-07
-19963.28083505085,1.0522642511075615e-07
-19923.102886407803,1.0953450960714873e-07
-19882.924937764754,1.1374862824682194e-07
-19842.746989121704,1.178687810297754e-07
-19802.569040478655,1.2189496795600904e-07
-19762.39109183561,1.2582718902552254e-07
-19722.21314319256,1.296654442383166e-07
-19682.03519454951,1.3340973359439088e-07
-19641.85724590646,1.3706005709374538e-07
-19601.679297263414,1.4061641473637978e-07
-19561.501348620364,1.4407880652229472e-07
-19521.323399977315,1.4744723245148985e-07
-19481.145451334265,1.5251574245752334e-07
