sal_8_lc2vs0_iate,sect_al
-5247.612371911615,10.07365179352578
-5936.081268004896,16.80156397820652
-18919.441037239645,14.29366380159172
-14707.782499432618,17.60447013640254
-16469.15064708127,16.34262365410707
-12774.949402169912,14.250867743380557
-12053.51819014192,5.584227618370866
-14026.353314398888,10.884169853481596
-13983.383125352026,6.876545722211219
-13134.478561131988,8.022938998903351
-29884.652334278326,14.375711469500713
-17681.150924771908,9.333905091584258
-16609.611673723204,5.108505545983842
-11969.49722271879,13.760349627811008
-5950.023047619555,16.239913412438217
-21467.992990178907,14.081589276478278
-11945.720340139294,11.544087762845813
-23984.30313998409,9.185204750144113
-14270.983694386447,16.317502705010668
-31714.98443543093,17.477112864169058
-16666.270956639855,15.716579181964525
-9190.945167600374,8.994935032749678
-16119.659878602994,5.218827226790301
-17563.439508625903,14.288659287211557
-12709.421738549398,15.692530474215395
-17881.349442808176,7.913015801979398
-21270.396143409,6.142786405873864
-10635.591001845487,14.147604730552498
-6349.551233765742,16.176601459739913
-25672.877520447037,11.000470633430488
-6822.170593997485,14.05652253986378
-15317.612865724008,8.24275834530662
-7312.44221386747,7.728752120030903
-16567.308543593586,5.019228465525159
-10771.937303749975,11.91035613150846
-23206.795175427615,7.770074417325333
-11427.513352134136,17.951867968058835
-16042.078033573867,5.132740986437116
-17658.06812471561,8.901953679004293
-11169.2081233098,12.325678788631842
-11499.894941943663,14.446609179035548
-13532.379106039434,12.595382164037684
-10474.096448959792,6.06882738323647
-7399.015417263921,13.189723668675953
-21831.303184256176,14.652281510498652
-12068.484378545403,17.368179616295293
-16817.388918640918,14.137774779290114
-8416.27347501714,17.529853879408723
-9300.107912582052,7.863236197357244
-12865.209168249246,11.61972469445422
-7081.880304338444,17.026004518860216
-15828.948926235358,8.363464107554325
-10728.199476209445,10.92354258696166
-13929.317983234097,12.776723628408444
-13986.61467723364,8.236443850825474
-8806.614629841293,5.637380383048353
-31091.26887296683,16.86852506771081
-12631.794461756977,7.825027595307594
-10562.048830745493,11.089981435603669
-19426.966405927375,11.526992970305113
-13447.30051696412,10.466891721204302
-12487.276177898975,17.318579771385657
-16920.067990057407,17.019447742226482
-12532.962823379248,8.62573509918215
-9913.747962433377,15.77053968373836
-13732.531740885566,13.24387872366722
-13666.649579562232,10.315705396356236
-8937.991690188243,17.6982329127732
-11118.370337633276,13.091803613294514
-9831.196112755113,10.106893051838778
-10573.756448907983,15.476978700966145
-28880.51804557306,10.167569709079974
