sal_8_lc2vs0_iate,reg_al
-5247.612371911615,10.050615537983502
-5936.081268004896,13.741563324684204
-18919.441037239645,8.825482962327687
-14707.782499432618,10.959246550795884
-16469.15064708127,14.804185875909267
-12774.949402169912,6.677699816615499
-12053.51819014192,7.51243705615898
-14026.353314398888,7.51243705615898
-13983.383125352026,8.466574711031729
-13134.478561131988,8.489792942049156
-29884.652334278326,6.2022476666536495
-17681.150924771908,5.715020948158258
-16609.611673723204,8.489792942049156
-11969.49722271879,14.40186392129919
-5950.023047619555,16.55187586437651
-21467.992990178907,15.642798481867777
-11945.720340139294,5.783144560228929
-23984.30313998409,13.57303201294301
-14270.983694386447,14.49019113834319
-31714.98443543093,5.86067097313722
-16666.270956639855,14.40186392129919
-9190.945167600374,6.8852325544836805
-16119.659878602994,11.03190922138772
-17563.439508625903,6.129921717099373
-12709.421738549398,17.826556324068328
-17881.349442808176,10.050615537983502
-21270.396143409,5.783144560228929
-10635.591001845487,10.812397531915511
-6349.551233765742,15.4126894841696
-25672.877520447037,7.51243705615898
-6822.170593997485,14.49019113834319
-15317.612865724008,13.741563324684204
-7312.44221386747,19.45958127571632
-16567.308543593586,11.031587821201295
-10771.937303749975,6.824294917274682
-23206.795175427615,12.627328492201132
-11427.513352134136,15.9029059034019
-16042.078033573867,9.636531068070866
-17658.06812471561,10.603827650086728
-11169.2081233098,12.316557609793488
-11499.894941943663,10.08192028414992
-13532.379106039434,14.36506945499525
-10474.096448959792,13.57303201294301
-7399.015417263921,14.36506945499525
-21831.303184256176,6.2022476666536495
-12068.484378545403,10.050615537983502
-16817.388918640918,19.07062212473508
-8416.27347501714,11.296729393764217
-9300.107912582052,12.546763015475303
-12865.209168249246,12.627328492201132
-7081.880304338444,13.589459515373113
-15828.948926235358,15.077459475794244
-10728.199476209445,16.065847450474042
-13929.317983234097,18.46806689735796
-13986.61467723364,5.6673130249313965
-8806.614629841293,5.6673130249313965
-31091.26887296683,6.240418498934321
-12631.794461756977,5.86067097313722
-10562.048830745493,15.642798481867777
-19426.966405927375,6.129921717099373
-13447.30051696412,13.741563324684204
-12487.276177898975,7.246800499530508
-16920.067990057407,8.489792942049156
-12532.962823379248,5.985391787419051
-9913.747962433377,14.18646213821365
-13732.531740885566,7.398732050700365
-13666.649579562232,16.415188823968002
-8937.991690188243,12.627328492201132
-11118.370337633276,5.6673130249313965
-9831.196112755113,13.57303201294301
-10573.756448907983,12.312436218058837
-28880.51804557306,16.415188823968002
-10686.25073508826,11.363400659039383
-13103.616710817836,5.783144560228929
-17959.01024925051,12.406693156896807
-10071.496266680995,19.07062212473508
-13782.46557292678,15.642798481867777
-16474.89483920907,14.36506945499525
-15764.240231078948,16.415188823968002
-28745.982583084144,10.08192028414992
-17947.46642392244,14.40186392129919
-21472.93628477188,8.825482962327687
-6541.960065761239,6.521730139178338
-11658.795107039547,11.197745334899928
-7148.046106287589,16.542434628723377
-10323.71450867237,10.546473606513493
-9269.57857345864,10.57627785457591
-29115.64469282887,5.243736010598901
-9615.117265710232,9.69595074516882
-8861.114745064173,13.589459515373113
-17716.601925630002,6.114248988758748
-16340.103061847669,6.37366175417484
-14684.070456690177,18.70707624051383
-7644.1290129136205,15.9029059034019
-17645.626288756564,5.715020948158258
-21284.617047466774,10.57627785457591
-13330.575371410048,6.114248988758748
-12540.192397054574,17.826556324068328
-9402.80718760075,7.1204666083712365
-9795.936310623623,11.031587821201295
-15211.71061492783,6.677699816615499
-18920.7873761804,15.9029059034019
-14363.490183207621,17.664156296958605
-3632.2607362219505,13.741563324684204
-11975.5970092164,5.243736010598901
-20815.78051022569,5.33547044819989
-14272.336117167273,8.825482962327687
-10667.303216113622,18.70707624051383
-14295.430723840464,13.741563324684204
-30380.561068380193,12.312436218058837
-7401.089893542667,16.542434628723377
-16763.29811102799,14.804185875909267
-16441.26604018639,18.46806689735796
-18094.53069026472,12.316557609793488
-16122.99698257296,12.406693156896807
-8268.88502805628,10.57627785457591
-10978.461832212244,5.6673130249313965
-9573.332851260828,11.177735452316972
-9182.378284501126,6.824294917274682
-16127.620849373467,17.664156296958605
-9191.211403168276,17.826556324068328
-14354.187389724199,15.9029059034019
-31812.547204745133,8.489792942049156
-19965.426218763736,5.985391787419051
-13745.607386248455,12.546763015475303
-9055.757976269146,14.49019113834319
-29427.236427341748,5.6673130249313965
-8861.753916954247,19.07062212473508
-11431.900734056579,15.9029059034019
-6804.923687760396,13.611439749187744
-10640.602832549694,5.240228676999984
-19197.80689807979,16.55187586437651
-13239.538872666702,18.260405399636767
-7698.705860482622,8.247064157269982
-8403.837158083614,16.065847450474042
-16925.87742997753,9.69595074516882
-15443.853765018846,6.2022476666536495
-26489.770039860963,11.197745334899928
-32439.39309977882,11.363400659039383
-9836.641841166442,16.542434628723377
-17787.756900753462,13.718599820031544
-17199.62035261083,6.114248988758748
-28787.398711471516,5.783144560228929
-13611.636933011725,12.546763015475303
-8788.609005349892,13.589459515373113
-11707.752520868713,19.80611898020756
-28420.892329321316,9.482405174263086
-9017.434527057592,10.959246550795884
-12893.25721850593,16.16378596148602
-7726.069504399047,10.603827650086728
-21685.039040158696,11.363400659039383
-7890.7403567035935,9.482405174263086
-7962.825771936778,10.57627785457591
-27077.964692732858,18.260405399636767
-7457.032934422473,10.050615537983502
-14298.479671744844,8.825482962327687
-10487.060358118482,11.197745334899928
-17149.425189867266,18.260405399636767
-13012.51422609331,9.69595074516882
-8866.169842147421,5.6673130249313965
-21995.158342164403,5.985391787419051
-11290.039315053964,6.129921717099373
-7097.706494466834,10.546473606513493
-18993.607231908132,11.03190922138772
-8388.517453040644,11.363400659039383
-22343.05848144555,10.812397531915511
-6146.817396132014,16.16378596148602
-21872.97693888677,10.57627785457591
-11145.459436193058,9.57983365868943
-10301.77133875581,8.489792942049156
-16830.292048571337,6.677699816615499
-12785.061973985476,18.70707624051383
-19173.380694941086,16.243252850086606
-19362.225473852606,6.677699816615499
-6088.104218178559,11.296729393764217
-9421.5776810159,5.33547044819989
-15276.869349586428,19.45795896166549
-14599.63079187974,11.177735452316972
-14156.733629994702,12.316557609793488
-14877.666594340306,18.70707624051383
-10112.261997573736,12.316557609793488
-13807.378141663183,12.312436218058837
-10901.51239981274,6.191809986248865
-10117.611447563948,6.2022476666536495
-6599.896309034922,5.985391787419051
-16542.216259101882,13.741563324684204
-20199.750505257514,7.1204666083712365
-10267.981567493429,6.677699816615499
-19153.81749064121,12.316557609793488
-20288.308055710193,7.51243705615898
-18895.14909662037,11.031587821201295
-15272.051621049512,6.114248988758748
-21392.667758497726,16.065847450474042
-17938.086812944384,15.642798481867777
-8430.20327802892,16.065847450474042
-23031.39159388643,6.37366175417484
-12745.25270896825,5.985391787419051
-10165.819450001156,9.636531068070866
-15900.627311473432,13.589459515373113
-8645.217809161126,11.296729393764217
-12984.767214183808,5.240228676999984
-22678.644256130694,9.482405174263086
-12553.461600753013,16.065847450474042
-7870.456317975893,10.959246550795884
-12354.101538333132,14.961570474613216
-15447.242214867218,5.86067097313722
-13091.270947482402,13.741563324684204
-20604.331757102816,10.812397531915511
-14024.604376438143,5.029994350480255
-13260.948915050809,10.812397531915511
-21352.241260470848,5.985391787419051
-14395.630409975367,15.077459475794244
-30349.750470750543,5.783144560228929
-12881.34391852099,8.247064157269982
-16578.238141267084,17.47802267004246
-19154.37144692294,6.114248988758748
-18229.152669806608,9.327071086251443
-15018.1853470422,7.1204666083712365
-17301.961461203457,8.466574711031729
-23990.898393452295,6.191809986248865
-11056.504685815653,5.86067097313722
-16597.818338926856,5.6673130249313965
-11770.202353452185,10.57627785457591
-13838.215397875068,17.826556324068328
-6466.339078840417,15.9029059034019
-18629.132361764947,11.363400659039383
-8669.234615590056,9.377289885772043
-23406.980721640513,6.2022476666536495
-8639.964150338925,15.077459475794244
