sal_5_lc1vs0_iate,emplx2_2
-2481.9990918268504,2.0
-1430.202684616277,2.0
-4489.066068861717,2.0
-11449.086047238932,2.0
-2621.9158112681944,2.0
-9307.768394496368,2.0
-3663.882554510728,2.0
-2922.271743348201,1.0
-8681.341162061635,2.0
-6274.98471380869,2.0
-23050.036448475887,2.0
-4468.7737771980355,2.0
-1791.5446949040288,2.0
-4944.384089321699,2.0
-985.728818599725,2.0
-332.9000730049702,2.0
-3128.585826701364,2.0
-20174.249270295946,2.0
-9694.51465280175,1.0
-15482.656312535782,2.0
-16864.316977723323,2.0
-3854.6605514252137,3.0
-15512.06340435362,1.0
-737.5592811277238,2.0
-3907.2066466053675,2.0
-3121.7491029205485,2.0
-15304.327060869588,2.0
-13543.905380875236,2.0
-2648.594745605816,2.0
-17866.57769455155,1.0
-2403.451674007315,2.0
-6434.7344828135065,2.0
-8296.695760245611,1.0
-5509.827570719332,2.0
-4641.313601073667,2.0
-11752.237241047436,2.0
-4379.075625140767,2.0
-3376.3762733938984,2.0
-18070.252683228307,2.0
-3868.6695721607884,2.0
-2411.755970966737,2.0
-2800.2412569148146,1.0
-4610.403673240824,2.0
-3839.2066885664517,2.0
-13850.616232426315,2.0
-3205.9129614507165,2.0
-13405.433064226889,2.0
-1393.8747596588846,2.0
-3827.247816299627,2.0
-3340.864676697798,2.0
-3220.8614755280196,2.0
-18159.677478107253,2.0
-11768.158366710551,2.0
-601.8838962788832,2.0
-19723.8513584647,3.0
-5725.515170755166,2.0
-20073.777211113367,2.0
-4066.4327409611046,1.0
-3625.44682091497,2.0
-1856.2438022488495,2.0
-12507.116191895591,1.0
-5499.508275093274,2.0
-2988.3278667493832,2.0
-2417.0484622309928,2.0
-13423.154585586633,2.0
-4529.740101638286,2.0
-12385.393034090346,2.0
-7667.121295823749,2.0
-4271.361729465954,2.0
-4112.197615522265,2.0
-15459.894259582992,2.0
-15491.075196322372,2.0
-2381.788297865347,1.0
-11096.739581289627,2.0
-1727.210999113664,2.0
-2921.8285901009986,2.0
-3254.8992132057447,2.0
-10556.837650846031,2.0
-10455.722659357672,2.0
-20661.927004180103,2.0
-1423.1313431016351,1.0
-3351.387528416253,2.0
-5120.885342422156,2.0
-5935.030731679892,2.0
-4976.031903531242,2.0
-3968.682633044401,2.0
-3634.4564636564724,2.0
-9066.127307525758,2.0
-15018.688640553493,2.0
-8111.284690909317,2.0
-17642.50484838362,1.0
-10839.494059506756,2.0
-1867.1120927345873,1.0
-3010.58230744502,2.0
-6071.455601997548,2.0
-21320.914805274697,1.0
-1710.1387480342473,2.0
-12414.134823481705,2.0
-3599.0447080056383,1.0
-5926.637928848386,1.0
-5718.414619240622,2.0
-2509.7359093447667,2.0
-13663.177161276699,2.0
-4033.9786864793277,3.0
-5100.974057773645,2.0
-2192.7269067826746,2.0
-15263.631141748427,2.0
-3386.1423112113443,2.0
-12195.480706996037,2.0
-14172.420734003885,2.0
-14439.967598591506,2.0
-9048.159561008595,2.0
-13926.822995011875,2.0
-13700.278418759126,2.0
-12333.052424065012,1.0
-3675.05754506002,2.0
-5367.654395430776,2.0
138.4776854907468,2.0
-4687.764581692626,1.0
-1270.997471406965,2.0
-6269.418312184014,2.0
-4233.0278929305405,2.0
-22212.101919735465,2.0
-13084.675881781342,2.0
-17165.329435814063,2.0
-2912.1706214651786,1.0
-13504.384406074629,2.0
-3268.638595897546,2.0
-3091.9152833653443,1.0
-3990.2589633479092,2.0
-4787.805977663429,1.0
-13083.954220749196,2.0
-1282.459885441489,2.0
-2866.3517518214053,2.0
