sal_7_lc2vs0_iate,emplx1_3
-14966.329336529681,1.0
-22973.602023819152,2.0
-31733.93188014781,2.0
-23784.020122548165,3.0
-29944.32396814643,1.0
-20681.806688880657,1.0
-23681.351490448036,2.0
-28546.654518830932,2.0
-20567.6749966686,2.0
-29338.50146850353,1.0
-37211.55080423472,1.0
-35369.195541491725,2.0
-34309.53282561989,1.0
-27423.338946637326,2.0
-18961.885957543196,2.0
-39463.14024115179,1.0
-20679.679856243347,1.0
-36166.90878704943,1.0
-22080.32337065613,2.0
-39338.87674069799,1.0
-29044.748833477326,2.0
-19700.845107069435,2.0
-24795.947589373252,1.0
-34194.25163903,2.0
-28948.978051128724,2.0
-33628.75533818539,3.0
-33294.85269875201,2.0
-20025.783157884176,1.0
-17856.080709183225,2.0
-38585.88319015798,1.0
-22370.934548846297,1.0
-32039.2368437174,2.0
-24069.211810925473,2.0
-29842.934248331112,2.0
-22161.382840033668,2.0
-33219.19196148272,1.0
-27760.28955646064,2.0
-31177.093761748212,1.0
-27350.894723285004,1.0
-28034.107661718932,2.0
-20359.972304553197,2.0
-34541.64112295194,2.0
-26754.036650084316,2.0
-30874.663846205203,1.0
-34585.75660814259,2.0
-26927.58953247995,1.0
-36652.21342550219,2.0
-18285.372275478203,1.0
-17442.544103720596,2.0
-30463.191571068168,2.0
-16657.901816816444,2.0
-32040.6074986109,2.0
-21197.90645089332,2.0
-32588.12277359507,1.0
-26578.006107730056,1.0
-23218.005625506295,1.0
-39704.433482925,1.0
-21271.17073435334,3.0
-25465.91291912157,1.0
-28596.26025118721,2.0
-22665.93137924984,2.0
-21066.55732084836,2.0
-35013.1217928105,1.0
-20064.88736712063,1.0
-20857.614476816023,2.0
-33108.92692225514,1.0
-20517.031086452855,2.0
-19197.08046076174,1.0
-20729.766060986596,1.0
-23107.12160189483,1.0
-19453.21552995719,3.0
-38084.04054120039,1.0
-29529.329986213503,1.0
-22484.351455840544,1.0
-30675.55461081333,3.0
-33363.28145670936,2.0
-25448.749172298056,2.0
-22894.359495292672,2.0
-22553.387281012354,3.0
-37491.15928986399,1.0
-36149.867270031405,1.0
-34209.304842846796,3.0
-19436.212252643218,1.0
-32619.86597012952,2.0
-21750.97084995175,2.0
-25916.04688715714,2.0
-17426.60891168377,2.0
-40688.684498072354,1.0
-18648.703599400906,3.0
-25881.035990991557,2.0
-27806.1128913754,1.0
-24455.246137663096,2.0
-33500.4284907447,1.0
-16460.58965374005,1.0
-32954.136652416535,2.0
-33500.045306037784,1.0
-24841.555114345305,1.0
-21723.177052836574,1.0
-19175.079053383295,2.0
-23429.35912283482,1.0
-32975.936669674076,1.0
-35549.58043522652,1.0
-27275.276467468335,2.0
-16713.97226740796,1.0
-21442.545515923495,2.0
-35493.14957629332,1.0
-28361.471609547003,1.0
-27977.761971521577,2.0
-22310.867776206767,2.0
-41703.02195663632,1.0
-18115.556212351963,2.0
-30520.841696688767,2.0
-22383.30489932528,2.0
-27391.03871601239,1.0
-30482.18444450109,1.0
-16140.944506896283,1.0
-24948.25791868456,1.0
-22170.734026822094,2.0
-24077.45465732757,1.0
-35865.34185290223,2.0
-29533.165375587152,2.0
-32106.904963597204,1.0
-40909.76090863927,1.0
-27685.895276604446,1.0
-23729.455766235402,2.0
-23408.018002277036,1.0
-40090.45493256463,1.0
-22923.627666203447,1.0
-30238.988034120244,1.0
-23214.087183439384,1.0
-20489.144207420122,3.0
-29595.855549237185,2.0
-34370.52345497785,1.0
-18714.107478368234,2.0
-20530.438727294222,1.0
-25291.195962350273,1.0
-32740.912321432403,1.0
-37066.47654072732,1.0
-44567.8969345635,1.0
-18244.624484849424,2.0
-29991.896742142588,1.0
-20591.640044699834,1.0
-38885.27217075933,1.0
-24391.687396306905,1.0
-29050.044092376233,1.0
-27389.279705702298,2.0
-38279.43432731289,1.0
-16973.613515319856,2.0
-25230.462323912754,1.0
-17530.98041749595,2.0
