empl_ttl_lc1vs0_iate,prof_al
-4.948054261668859,5.199828473677943
-4.578111859088714,9.972500710882604
-3.230183773696281,15.3398888031624
1.3276327758599846,4.202088819305654
-5.504426802571932,6.634496340496886
0.19740218502416718,4.774020377092698
-3.7681734953965305,15.28429555509485
-4.058591155271899,11.93528310010809
-0.6127430727358064,16.2401455468251
-1.3866245580209615,13.528772408744375
5.684290253260674,4.558770137425667
-3.9245604592515027,17.25371450774734
-4.249977880810943,13.477180792474709
-2.7508514322438367,5.844777126963486
-5.343410681848838,7.601526697287597
-5.859476615922035,14.0776378051572
-3.560316948943589,14.857835296222223
3.9605823782354577,17.949696992028777
-0.2781985129849933,16.727012275144972
1.2274432011773224,11.713334595702674
3.8812397465118122,12.776524669721166
-3.3427260873530398,17.013925080035023
4.9152560967964956,8.666842109846822
-4.71026634939384,15.11366605291241
-4.215989504466777,15.783582755202806
-5.861797327600664,4.4822920087565405
3.195668435079152,8.807148343048238
5.222338304708721,10.856385245915352
-2.9020687387710535,5.068244989985891
4.280266659497552,14.957066506343072
-3.7225476618861912,10.71612012586223
-3.486853278044228,15.172429968889086
-1.3057265460516698,10.817314626104004
-3.2785683578171336,16.004217193077253
-3.342427794012711,12.19167338268177
1.3763720464244351,5.778198923238849
-4.010554469233904,7.677540104410807
-2.6537893485242208,15.172962256158666
4.728494152405938,9.192573852018228
-2.9711600162350447,9.153353147604026
-5.293375960119727,12.645720268156488
-5.378046175097144,5.389155891860705
-2.9478466195738484,17.794495433776333
-2.616589569519482,13.84187704621014
-1.1791202450774634,10.248717798493946
-4.311464470350409,12.604926070500095
-0.12053856032070254,17.531750531914025
-5.553943871730289,12.14500536114396
-2.5097217097954987,10.129719679509446
-2.955066446938946,13.37446026677708
-3.129404636961479,11.954153957643742
1.1985676546152861,13.884474580134546
1.93558641024354,16.9882955389471
-4.196079625440849,16.772582396058425
6.449172312966962,12.851085094944375
-3.0829091482839517,12.381906472780384
4.891619174263027,14.292152258717186
-4.391780743250741,10.262430713167742
-3.4463184400290006,7.810027123458474
-4.47581358746775,12.64975448622513
1.3776060924220008,15.350115924058713
-1.9133030567665479,15.355151032563809
-6.274316227690827,12.82012091140108
-4.837873860188848,18.39196656034227
3.386321604051256,10.464441985110302
-3.4899290176169884,12.251114743177151
1.63337041131164,7.871148225823708
-1.4524888182921771,9.156795386091188
-3.4897655460277974,8.809114913979647
-3.8998745555076644,15.520657526881095
5.436816063188527,18.446746317946246
3.7496934542546665,4.563001207730723
-4.248230258791732,13.53764428322824
0.31380723920020004,10.177996385227257
-4.149337294975304,18.27967031457033
-2.4455956673903776,11.176771846730755
-3.5938970168129813,10.015698583614524
0.12389493903963,5.372236861658555
1.0171740108050566,8.401776702279598
6.390183591814025,7.913606763763119
-3.450569901201286,9.272629485295424
-3.8400120684612906,5.995737467203908
-4.406178341738958,5.77557631519888
-2.9490994516832165,13.751636004962364
-1.9759975006251942,8.678050735931455
-3.1223764769021933,15.80033488792717
-3.9963374702913472,15.014704994338096
1.3313914137511298,8.121364194918598
5.8144092617826555,4.7195546145621154
-0.6622089022793183,15.13530313313607
3.849187277029741,17.496355373355208
0.09658460201370933,13.193079316043622
-4.6117175715266345,5.937265846128759
-4.449272870511718,16.01097453772138
-2.736970506720067,18.93672503468628
7.193584233035986,16.848849053736792
-3.8302579895709554,9.94678043353354
3.20544308579557,6.950486302819106
-2.5526540996384313,7.765976173923645
-2.186318953991026,12.374641903823068
-1.2875165043921646,11.131305894680246
-4.0054989881365115,18.167455364190264
-0.09933864261648351,14.451927237061268
-4.973522661912383,11.43911395523176
-1.5365758327191974,7.560984279109718
-3.9842499680379637,14.068313548558551
3.976228403146549,11.504050073355828
-3.481802111213266,10.32310657270989
2.0519123979685157,9.152136891219708
1.209600134149532,15.504195306721424
3.686375956199354,18.69518883237335
-0.7506920493004086,9.470177806763186
2.7223543517259374,4.389921628708727
3.47577607850244,12.482285493797662
2.347982875400124,5.226541861943557
-3.835688449799336,14.939620611459844
-2.294756710314047,9.834972975669494
-5.388084664678197,4.276809779299971
-2.5804622695616173,8.528590720151444
-5.825823605192124,7.371502988285614
-2.945849181596061,16.404496492236763
-3.3863182264720795,4.471148093112562
5.302877003082863,9.294358146771316
1.9493689406136316,11.053229518579675
4.7848177038834745,4.245458156893623
-3.422833772512836,6.14279023346996
2.0196300685915873,17.70273580030973
-4.789290297255821,17.300986797780467
-3.1225787908962204,12.246514135581975
-2.7542017409301556,17.95008998783929
-2.1347439539077815,10.702485739064963
3.0914216505186207,7.733317655462957
-4.795990592082758,5.677196856222465
-4.998245575217604,9.468047429404104
-4.278209409956684,15.765031791246612
-4.092050333249997,7.609828931598733
-3.2722100341891887,16.894572006134304
2.4438923980872174,14.817591107849209
-2.5676675061993346,13.048528092233129
-0.39525542153435855,11.889166569404782
-2.2361339405144123,10.0853317014329
-3.3962974403455943,13.306806510562506
4.671032224318577,9.90531261969328
-2.583898500732019,9.071872712799324
-2.990697211185264,17.366843694821448
-2.0414398987498465,10.000563739526326
4.806125932089195,15.331697367700642
6.748201447424043,6.007282984849114
3.7894679019779454,8.880630269907684
-3.3856079351713264,13.172800747124624
2.075202057958157,16.230311008581047
2.5151356119067643,7.216576754613643
-1.7045473165222553,6.7906637238434335
-1.736027195568866,12.044802188525583
1.9544020158678403,6.735253509788335
-4.195100790939596,4.752189491430186
-2.9251161280755014,8.765342427964075
-3.9771125514851056,16.01498666465924
0.7804339915306638,9.588818997734156
-4.196207775703746,12.231436802083978
-5.963996222178753,7.467424878810854
-2.9154894476629343,18.95313591966758
-4.819217837848504,11.199522020728494
0.6434907489571391,4.454979881940828
-2.2451766695921673,15.225421730700358
-5.40333234578869,9.414972385630309
-1.8240732902348062,10.187235589954328
5.839423864447731,16.849438013439077
-3.8809808342433607,7.838742859990753
-2.935752513403604,13.196513592561177
-3.4082253853417237,18.41306214340181
-1.9240905170665115,12.315171195414791
-6.525376664134832,14.309271974890388
-2.8982356651317174,9.09412703318768
-3.768901305765833,12.251594925012904
-3.657351657002427,15.338803803303662
1.1054301236187065,18.299495587022378
-3.9635794062600826,16.453240289889763
-0.6575358761725973,9.764954412061572
-1.0549530169501642,6.471743047079202
-4.859357644660357,5.178274367322069
2.695967769142177,14.392365873981769
-3.789473198961394,15.277656926613856
-5.312958761372919,17.954728913264113
-3.001068757194064,5.589959288171311
1.8580197523462871,17.908341713733776
-3.3267697586820573,16.559148985671968
-4.710930827280663,14.597063876449203
-5.672662178698555,10.153482770651646
3.119279809118429,14.201634851629086
1.2334641111728715,4.72116249770637
-1.5464767859255493,10.965658430585394
0.8846024877090359,6.40677297191449
0.5483731527076205,5.327932737308768
-3.5872585767655596,7.301955119340665
-6.129132733428465,13.142581652767928
2.5860555860194645,11.835891754331223
-3.0064827361830364,17.90008674586668
-5.360154867782068,6.178634263399004
-3.275435829628541,4.791181862945805
-0.12242576165035746,6.234372716864945
-1.8321317005955065,11.575912113063994
6.778383269599431,7.148008033864027
-3.430757263444404,7.124793999905748
0.3988516534721058,14.575493913448993
3.7985075210144816,11.588652311305742
-0.35320120747916817,17.54025484348809
-0.06712805079224937,13.547344877463871
-4.69465637484021,14.526573241425508
5.4014671529013665,13.377613291520715
1.9933471088557306,9.108218258564872
2.2576281182160307,18.84208967623061
5.3328510216888105,17.154616101667933
-3.5999264755149136,4.642707746906125
-6.02580791672063,5.584859321448299
-4.087424262173296,4.992829174498336
-4.456120488328172,12.35218310567474
-2.098928599130648,17.074535217444414
-4.7293451343931,10.93301761651945
-0.8199923672674787,5.391354581163251
-3.542253925406978,6.085700646626026
-2.0795152595447846,5.144113994607364
-3.5123309224653827,7.892475072352557
5.42985163057913,4.5686949784271045
-1.7224151203419693,13.437985380253632
6.297568714241242,6.438495405021029
5.497706146338965,15.62655764027038
3.0398059508032,18.934514436479954
-3.2829535308042677,7.364258805506024
-4.6963646787342235,12.65331221269859
-1.8270437227196439,9.740656223753202
-1.3276463083995922,10.003459868531008
-5.096880742352143,11.832901899119417
-3.1109981298720415,12.568774658874265
-3.8806701846481606,10.679973301004416
-4.229016315321572,13.470416725042735
-5.167740311578169,16.77418357156685
-4.617690634643842,15.327112296388524
3.61852053702568,18.95980310049816
-0.34936895270848556,10.458751398202455
-0.33789798830967177,5.591782457837601
-1.562689292787315,6.8358933502799655
-4.150981198349912,14.267668446027049
-5.312215122395466,5.13212294514115
-4.0104100369286115,12.61971890283222
-1.1677762421445999,11.826942772613007
2.7536013456969846,11.38868991405428
-5.238522494668645,12.040759137636142
5.7820500802829775,7.460071812998681
-2.9990774924327823,5.226535039276014
-1.5436167052238092,8.434653457566617
-2.253680882207651,7.443107665084795
-5.492204650527715,10.850795120178542
-5.338695764190625,12.257343336257682
0.40992576299615324,18.21744913186076
0.272103813581142,5.051975126649741
2.8716747633084747,7.990545060600133
-4.618145775944324,4.881658735814414
-0.6383058514248776,16.1400797481567
1.2733468422469771,10.501027483846745
6.077324551980071,12.502680910646736
1.4980953252309934,10.944203929289142
5.6278964487955445,12.126569682102408
-2.4331686039356297,16.59416398386916
-1.2111431572426774,10.733994982819825
-2.71974968245827,14.554419539653908
-3.25652839817716,13.181130574927527
-5.498342312152808,5.100154055157538
-4.512683429882857,11.405006362886873
-1.2148151437657715,8.818119976440538
-0.7286531190889631,9.21104908122971
-3.8195246641595273,10.537348384198454
-5.192844139742523,13.102599618832118
-3.908385187422441,12.885362085524392
2.4218161281265935,13.847898268265885
3.3886111716437974,14.832269237593753
-4.397670991452435,12.825111009332767
1.937040029338538,11.998336644294568
-3.202072738343905,15.446635580752824
-3.9989631905078067,18.19047380677773
-1.937203117539109,12.757728472848797
4.407895465923728,12.026478229207491
-3.6213206799207627,14.41220175903732
6.50490757232947,6.366996419029617
-6.140164103639021,5.945713389006803
-3.397623742570224,4.211759948194231
2.312671255111637,5.980987261038576
0.6156473137367242,13.153732715312469
-4.508205524360792,8.208482453930236
-5.639502430004038,16.101642496085187
-3.5012230893579055,15.250245885054188
1.747398623254672,7.253048202331236
-6.05360458925263,6.203982360896256
-2.011956465865725,7.098960410361947
0.6994977974461709,16.687953382087723
3.614430014115727,15.46103447357422
-4.391876464007556,16.6136222891152
-3.5505560028175864,8.743297110680805
-5.43002291255682,7.088108636924922
-3.050202636778661,18.58258163204788
6.860859059223523,10.629439850896874
-1.3674241686841095,16.66066717686903
2.381263002286357,7.789656965334054
-5.6440124312781155,9.37589649348338
-3.8127222396058302,8.197833083829517
-0.9817240845532982,15.586782383889966
1.7797336484081074,15.882237686142322
-5.3324492497838945,13.137594455887688
-2.6564966269549344,8.478733131556789
-5.428848085752703,7.555419743401887
-2.75491906747549,9.373296511744318
-3.00600139768932,4.666278145196585
1.898242702390692,16.504002447024813
-1.9563687013520346,4.482073934551154
-3.9440501010710864,12.314765314497636
1.8049284025555874,17.446016494838318
1.3433489028328993,14.519929272570463
-4.259617813032691,7.503964693240381
-3.550084653640216,9.017108991128916
-3.6228194831355234,9.812580328691842
-3.116118090076659,14.198637500759077
-3.904805121452798,13.915882174717748
-0.8751615828624315,4.30628717139429
-4.091898712751071,8.986484593708417
-2.598807015951532,10.695035752821294
3.749472592947343,7.727918050836132
-3.7134513464925525,9.95991942358016
0.8483982727408987,10.055620236791372
3.2305918712099384,7.052523499818731
-4.2484042290120625,15.017971305541874
-4.06591157167027,7.161264004766735
2.773470761133646,18.869291466764896
