sal_3_lc2vs0_iate,reg_agri
-16923.173348648626,30.420569431073343
-24425.473765904528,31.72492299534889
-26813.287085257885,5.69363914978576
-22971.782494882864,17.156511257966585
-30434.83555095693,10.425683441718604
-19014.31388860634,12.336111894138924
-21135.67245243467,13.272856279921823
-25064.60173021705,13.272856279921823
-18954.104150514177,21.44874346620925
-28194.13986779473,25.447105542939124
-32883.70415135079,38.426488642538814
-33020.416928181774,20.90306101162109
-32525.98568145831,25.447105542939124
-24633.58062771205,1.132160989646131
-20572.52381512164,12.782315118678907
-36636.6903340174,8.332942688788997
-17555.501491280273,12.190795575052846
-31485.7504858642,26.302762831609364
-20536.656198922283,17.05947641370443
-34848.43624643609,30.409884059187547
-33140.767210530285,1.132160989646131
-18915.670724752323,23.218144734904
-22444.743926233212,37.68124385002402
-34698.07604360116,20.180144970495384
-32747.73627490861,26.58932955325777
-33888.49367149004,30.420569431073343
-29580.82900453663,12.190795575052846
-18323.126237372606,26.28135983123264
-17354.599964247187,25.725153340464843
-33587.9778927639,13.272856279921823
-23930.004876421015,17.05947641370443
-33918.897065245284,31.72492299534889
-24064.91024048072,17.932562693756196
-28599.879285158982,3.927831006064245
-22617.403866011686,23.14825227454956
-26760.31266227669,21.81703550251781
-28523.977503210084,22.092249117524783
-29689.342175152316,16.143774716964504
-24333.95942132083,9.518818038309782
-28051.683729842276,18.79185971370501
-20966.314051829286,25.59892040830825
-35107.403027387605,20.28222278472817
-24718.746705674734,26.302762831609364
-31007.018614486842,20.28222278472817
-38360.34580953767,38.426488642538814
-28311.669884017916,30.420569431073343
-37669.5838600071,16.766249047417915
-21405.66834304331,16.12384262285483
-16592.666413531122,18.757994207245872
-33450.55204961363,21.81703550251781
-17471.262165722364,21.83368081202904
-37137.583973092296,33.36162869752894
-21923.28151397136,11.578951027428012
-30828.70622482546,11.942906218623804
-24667.25379337976,10.52412367775796
-22678.739160996673,10.52412367775796
-35174.5575322707,13.608850492731817
-21545.540465532617,30.409884059187547
-24649.531248491527,8.332942688788997
-28022.864246839476,20.180144970495384
-20967.776552454525,31.72492299534889
-17746.153195591804,13.23318471616647
-36497.637017913316,25.447105542939124
-19097.233467196864,34.4734454458848
-21976.8759579138,17.114253331641656
-30872.56225774072,19.70368081017321
-18090.64426215939,12.613632740062826
-18841.164299183558,21.81703550251781
-19190.06217292416,10.52412367775796
-23247.02813776976,26.302762831609364
-20057.75509093124,19.647957347052547
-34324.00352331811,12.613632740062826
-30511.08580526404,18.562253210557493
-20522.35608372644,12.190795575052846
-32702.98119694244,8.320220391373894
-32789.47459294545,16.766249047417915
-24186.536804600986,8.332942688788997
-20651.164790592382,20.28222278472817
-19574.44515829937,12.613632740062826
-32075.655113101515,25.59892040830825
-34314.58282534281,1.132160989646131
-33689.62955848127,5.69363914978576
-21713.102529466618,21.61563065615585
-33391.29639365125,30.86665725132705
-22682.842654112552,29.22739596194833
-23359.659945902673,22.32621505968753
-17068.21834018603,7.950620098438058
-36442.229534095844,11.642586775623563
-18486.329863221203,12.789203739932198
-29583.80895821537,21.83368081202904
-24546.72731624168,6.687900598978352
-22186.848326690073,27.451018475410937
-31323.29892592713,13.963866260572992
-17505.222360101052,22.092249117524783
-31281.448169565963,20.90306101162109
-30257.350231226083,7.950620098438058
-25417.13148371489,6.687900598978352
-23066.809739908032,26.58932955325777
-17799.084678867166,9.647452638974611
-25778.00329100289,3.927831006064245
-31088.555894776062,12.336111894138924
-33800.56112386,22.092249117524783
-30599.72179447142,29.32505767081869
-20439.390652365517,31.72492299534889
-17926.371327323926,11.642586775623563
-32943.38421643246,35.40501989106287
-26887.64688985982,5.69363914978576
-26564.720933012642,13.963866260572992
-20654.138881536433,31.72492299534889
-36278.01584106205,19.647957347052547
-21975.87834698413,29.22739596194833
-30453.1153566327,10.425683441718604
-18908.661945263593,11.942906218623804
-25756.086927994722,18.79185971370501
-30013.166586930267,8.320220391373894
-18257.33008407926,7.950620098438058
-25420.590041746465,10.52412367775796
-22795.421936469542,16.64323622189432
-23598.704779673462,23.14825227454956
-35458.500697813426,29.32505767081869
-28563.965392223883,26.58932955325777
-31389.168392071217,22.092249117524783
-32726.42577877272,25.447105542939124
-23790.595898569143,34.4734454458848
-21951.301017329617,18.757994207245872
-24760.87626305456,17.05947641370443
-37401.67152404349,10.52412367775796
-23291.046996115707,16.766249047417915
-30701.015848488394,22.092249117524783
-24998.339483950564,36.10508609312406
-18884.64620914324,15.599548132494943
-25854.595764480502,12.782315118678907
-31753.981217445173,25.25684355246182
-19820.114339558066,18.117577938721773
-18714.02159538571,11.578951027428012
-25824.891686391114,12.789203739932198
-30891.02630385872,38.426488642538814
-32517.257835531134,30.86665725132705
-39701.48808272249,18.562253210557493
-18332.385908992903,29.22739596194833
-29960.590515242526,4.885271868806392
-17214.417108557693,6.687900598978352
-36177.21990484433,12.190795575052846
-24064.981167414142,18.757994207245872
-31483.82881499405,21.83368081202904
-30162.954272328545,4.38846568617879
-36096.88669638837,36.31581069178857
-18946.93057809726,17.156511257966585
-24654.12932456362,8.795230083567638
-19127.74131979531,9.518818038309782
-35416.21012597265,18.562253210557493
-18360.483591662036,36.31581069178857
-20193.058521134684,7.950620098438058
-38773.718847551965,25.25684355246182
-18346.801972787172,30.420569431073343
-22925.397760155975,5.69363914978576
-23612.9410607785,30.86665725132705
-27084.62480941761,25.25684355246182
-19544.370185633954,12.789203739932198
-21612.916693745232,10.52412367775796
-36245.84104163987,34.4734454458848
-30708.29626534351,20.180144970495384
-18087.91944276189,22.32621505968753
-32588.29256137771,37.68124385002402
-24075.31144021464,18.562253210557493
-34431.980609668724,26.28135983123264
-24945.022223528184,8.795230083567638
-35738.794172507995,7.950620098438058
-29829.82285947381,31.83741398327524
-25560.539285567524,25.447105542939124
-31348.484334438082,12.336111894138924
-20102.51836018442,13.963866260572992
-35755.371781015245,24.09174497286721
-31908.34682108796,12.336111894138924
-25091.55101812225,16.12384262285483
-21055.652617838212,35.40501989106287
-23451.37691214538,21.47494878544683
-29645.84121627949,16.64323622189432
-20331.57674173922,18.79185971370501
-33535.83693452503,13.963866260572992
-17144.518519913803,18.79185971370501
-24333.642118877295,19.647957347052547
-24547.32795343499,14.353464935930552
-17781.54453313947,38.426488642538814
-17830.439309417983,34.4734454458848
-36997.98661784583,31.72492299534889
