sal_6_lc2vs0_iate,earn_x0
-24175.49952887165,1193.332697145667
-37644.306245692795,3244.6781523613786
-41774.24885514537,3719.2213222458727
-33907.70380927214,3085.6925448433512
-42734.5016392938,4004.131002137021
-28256.048735470613,1755.8269456412604
-33525.43909255674,2584.370630726857
-38386.15852157819,3413.5281476890164
-28922.21267130518,1933.0884472848177
-42930.72263612295,3968.939722213053
-49889.004325146045,4292.975371818628
-49697.368101668486,4686.399666895838
-48631.796164722735,4759.08314777485
-38963.88178028837,3485.7685658506025
-30453.211026623034,2430.071681191421
-45703.173919374734,6995.563964901388
-27526.60382064696,1800.598031556699
-48369.575924528755,4116.599833906231
-30994.778630340537,2272.22316109235
-48887.46672207018,4645.666832185667
-45485.61834542888,4911.659106698894
-29956.69873805999,2285.6646826609804
-35958.05474157458,2845.918390197516
-47727.25408362625,5615.714002697792
-45547.68203741657,4666.231885699818
-49336.160620156275,5196.638068029913
-44006.96607443006,4076.92783250837
-28746.232083108007,1749.6442113020514
-26725.36900565235,1342.3696338424595
-49844.62249313058,4490.609342053655
-34993.810378004586,3043.1471959793835
-46933.609250371825,5155.20693112442
-38238.125144517304,3362.485159182663
-43118.61631691102,4016.4146395269454
-34715.69681904313,2790.325407162434
-43306.858702936275,3760.962602912711
-42932.2512256228,3844.823230717023
-43760.05935382309,3925.744144977282
-36456.04356933512,3494.914466391914
-43460.075069463026,3914.4693519501134
-32804.577091062376,2504.4669564633064
-50095.18654631159,5127.58637675137
-40227.7906430085,3562.886665982977
-47496.92463854348,4346.035705503462
-50793.36457817829,5810.071824153135
-39838.197843851354,3785.74193468117
-48736.61675234159,6312.9529453602845
-30380.601656884406,2434.186954334409
-25765.44589624832,1479.981545887037
-44451.463547010135,5557.065867351301
-27071.744359408982,1104.7599895524174
-52616.62268830852,5894.174450994807
-32766.281007559654,2843.929690002449
-43637.05108317953,4204.431798818756
-37385.71304727884,3367.087933725305
-34893.187587386914,2758.136380043928
-54168.18276761321,4848.983973726757
-32226.48807958665,2644.3239547182543
-37546.74613259119,3348.914555933196
-42173.35564754839,3839.682281385358
-32231.02645220509,2467.059948003984
-27745.50501997089,1236.9125442854886
-44816.62856405995,5868.199214033304
-28552.125681694313,2123.3307829249434
-34321.14290346238,2944.7052830965613
-46466.44725565084,4086.564922510373
-26610.308041934426,1236.4920310371217
-28978.79579667786,2203.298269765708
-30801.312837164383,2242.9010708714964
-35727.48637397886,2976.345607665452
-30472.448577481337,2272.331181046973
-52496.91604240361,4828.744599623171
-44413.075345613484,4165.808696028897
-30634.99313903517,2500.315969941594
-45868.11240390013,4574.99517557822
-47756.72323454429,5258.3726816026565
-37086.55974600767,3270.529189816006
