sal_3_lc2vs0_iate,reg_ser
-16923.173348648626,44.13662518418517
-24425.473765904528,43.794759766421855
-26813.287085257885,56.00156836204996
-22971.782494882864,55.61319381311606
-30434.83555095693,54.13462065843544
-19014.31388860634,51.64208012290497
-21135.67245243467,51.239202675284645
-25064.60173021705,51.239202675284645
-18954.104150514177,41.1263774068312
-28194.13986779473,50.918617138569005
-32883.70415135079,40.58472706107023
-33020.416928181774,52.81671062158314
-32525.98568145831,50.918617138569005
-24633.58062771205,59.16605356399492
-20572.52381512164,58.17571650868259
-36636.6903340174,57.707357830393605
-17555.501491280273,51.62276087243585
-31485.7504858642,40.50652664870855
-20536.656198922283,45.62378915966991
-34848.43624643609,46.71352130193502
-33140.767210530285,59.16605356399492
-18915.670724752323,40.424467677940896
-22444.743926233212,42.17211466032058
-34698.07604360116,41.04762817418116
-32747.73627490861,47.94886509813647
-33888.49367149004,44.13662518418517
-29580.82900453663,51.62276087243585
-18323.126237372606,43.199874437569264
-17354.599964247187,47.1570315638461
-33587.9778927639,51.239202675284645
-23930.004876421015,45.62378915966991
-33918.897065245284,43.794759766421855
-24064.91024048072,54.86573122936064
-28599.879285158982,59.47595778135059
-22617.403866011686,44.82253612444929
-26760.31266227669,40.1215023000053
-28523.977503210084,51.99242497994736
-29689.342175152316,56.19212068260055
-24333.95942132083,55.88635513910959
-28051.683729842276,56.45104328229763
-20966.314051829286,40.31705615821635
-35107.403027387605,54.89502272010587
-24718.746705674734,40.50652664870855
-31007.018614486842,54.89502272010587
-38360.34580953767,40.58472706107023
-28311.669884017916,44.13662518418517
-37669.5838600071,48.36277186842874
-21405.66834304331,57.91932836569297
-16592.666413531122,44.34699704539882
-33450.55204961363,40.1215023000053
-17471.262165722364,41.797024702686336
-37137.583973092296,42.793960732726966
-21923.28151397136,51.20649072287212
-30828.70622482546,49.76105210425247
-24667.25379337976,58.54521222112821
-22678.739160996673,58.54521222112821
-35174.5575322707,55.505871920133245
-21545.540465532617,46.71352130193502
-24649.531248491527,57.707357830393605
-28022.864246839476,41.04762817418116
-20967.776552454525,43.794759766421855
-17746.153195591804,49.64290509414352
-36497.637017913316,50.918617138569005
-19097.233467196864,41.48296305222163
-21976.8759579138,43.19639221231764
-30872.56225774072,55.918969385169504
-18090.64426215939,50.71721377412224
-18841.164299183558,40.1215023000053
-19190.06217292416,58.54521222112821
-23247.02813776976,40.50652664870855
-20057.75509093124,47.05410925021325
-34324.00352331811,50.71721377412224
-30511.08580526404,47.97189674292668
-20522.35608372644,51.62276087243585
-32702.98119694244,53.08541388864003
-32789.47459294545,48.36277186842874
-24186.536804600986,57.707357830393605
-20651.164790592382,54.89502272010587
-19574.44515829937,50.71721377412224
-32075.655113101515,40.31705615821635
-34314.58282534281,59.16605356399492
-33689.62955848127,56.00156836204996
-21713.102529466618,52.40854258551276
-33391.29639365125,43.49521587724775
-22682.842654112552,41.57278495048693
-23359.659945902673,51.11621272212679
-17068.21834018603,57.267873487302026
-36442.229534095844,54.1093094876617
-18486.329863221203,48.04528843141448
-29583.80895821537,41.797024702686336
-24546.72731624168,55.1660020929033
-22186.848326690073,43.940765365608506
-31323.29892592713,53.89097997615204
-17505.222360101052,51.99242497994736
-31281.448169565963,52.81671062158314
-30257.350231226083,57.267873487302026
-25417.13148371489,55.1660020929033
-23066.809739908032,47.94886509813647
-17799.084678867166,53.3341229438205
-25778.00329100289,59.47595778135059
-31088.555894776062,51.64208012290497
-33800.56112386,51.99242497994736
-30599.72179447142,40.45295140473965
-20439.390652365517,43.794759766421855
-17926.371327323926,54.1093094876617
-32943.38421643246,44.47355487462248
-26887.64688985982,56.00156836204996
-26564.720933012642,53.89097997615204
-20654.138881536433,43.794759766421855
-36278.01584106205,47.05410925021325
-21975.87834698413,41.57278495048693
-30453.1153566327,54.13462065843544
-18908.661945263593,49.76105210425247
-25756.086927994722,56.45104328229763
-30013.166586930267,53.08541388864003
-18257.33008407926,57.267873487302026
-25420.590041746465,58.54521222112821
-22795.421936469542,51.32189870085669
-23598.704779673462,44.82253612444929
-35458.500697813426,40.45295140473965
-28563.965392223883,47.94886509813647
-31389.168392071217,51.99242497994736
-32726.42577877272,50.918617138569005
-23790.595898569143,41.48296305222163
-21951.301017329617,44.34699704539882
-24760.87626305456,45.62378915966991
-37401.67152404349,58.54521222112821
-23291.046996115707,48.36277186842874
-30701.015848488394,51.99242497994736
-24998.339483950564,42.44907434855431
-18884.64620914324,44.770034590453946
-25854.595764480502,58.17571650868259
-31753.981217445173,48.027022042691215
-19820.114339558066,53.70325408375153
-18714.02159538571,51.20649072287212
-25824.891686391114,48.04528843141448
-30891.02630385872,40.58472706107023
-32517.257835531134,43.49521587724775
-39701.48808272249,47.97189674292668
-18332.385908992903,41.57278495048693
-29960.590515242526,55.58419079695274
-17214.417108557693,55.1660020929033
-36177.21990484433,51.62276087243585
-24064.981167414142,44.34699704539882
-31483.82881499405,41.797024702686336
-30162.954272328545,57.81954827121653
-36096.88669638837,43.05248972136468
-18946.93057809726,55.61319381311606
-24654.12932456362,55.7427690131515
-19127.74131979531,55.88635513910959
-35416.21012597265,47.97189674292668
-18360.483591662036,43.05248972136468
-20193.058521134684,57.267873487302026
-38773.718847551965,48.027022042691215
-18346.801972787172,44.13662518418517
-22925.397760155975,56.00156836204996
-23612.9410607785,43.49521587724775
-27084.62480941761,48.027022042691215
-19544.370185633954,48.045288431414484
-21612.916693745232,58.54521222112821
-36245.84104163987,41.48296305222163
-30708.29626534351,41.04762817418116
-18087.91944276189,51.11621272212679
-32588.29256137771,42.17211466032058
-24075.31144021464,47.97189674292668
-34431.980609668724,43.199874437569264
-24945.022223528184,55.7427690131515
-35738.794172507995,57.267873487302026
-29829.82285947381,40.4804701361369
-25560.539285567524,50.918617138569005
-31348.484334438082,51.64208012290497
-20102.51836018442,53.89097997615204
-35755.371781015245,45.92750305292296
-31908.34682108796,51.64208012290497
-25091.55101812225,57.91932836569297
-21055.652617838212,44.47355487462248
-23451.37691214538,52.41398546391687
-29645.84121627949,51.32189870085669
-20331.57674173922,56.45104328229763
-33535.83693452503,53.89097997615204
-17144.518519913803,56.45104328229763
-24333.642118877295,47.05410925021325
-24547.32795343499,55.62658867338667
-17781.54453313947,40.58472706107023
-17830.439309417983,41.48296305222163
-36997.98661784583,43.794759766421855
-25549.84617822826,53.3341229438205
-18708.846126364027,51.64208012290497
-35646.02708737519,56.45104328229763
-36189.52141627112,51.239202675284645
-35348.293767616306,59.47595778135059
-32317.171788398613,55.1660020929033
-28416.038780262257,51.20649072287212
-22077.095225994333,57.707357830393605
-24272.11555946,51.20649072287212
-35895.650794437795,43.940765365608506
-20214.25218821059,41.48296305222163
-21162.219640713432,56.19212068260055
-30421.344664350225,41.797024702686336
-17237.179368172707,57.91932836569297
-21499.895845893196,44.770034590453946
-35510.55803274134,43.05248972136468
-22771.00928279478,51.20649072287212
-17097.446051477575,55.61319381311606
-21102.678430620097,56.99131509722156
-27016.19319630818,46.71352130193502
-22164.976634809034,43.794759766421855
-21926.192002733384,43.199874437569264
-24613.07288095734,52.98577499952053
-20531.701269762492,43.199874437569264
-27324.084388646414,41.48296305222163
-24893.070591976728,42.793960732726966
-35750.85661902303,51.62276087243585
-27086.356262313962,53.70325408375153
-31085.743779489003,53.26971923443569
-30626.446406361734,55.1660020929033
-32781.754479188356,48.335633078085934
-31675.75371245665,53.3341229438205
-33663.00143266491,41.1263774068312
-31041.799980287633,55.62658867338667
-16745.512149227485,46.71352130193502
-30640.41143761223,58.54521222112821
-20823.875513189105,57.267873487302026
-19549.93205722321,47.94886509813647
-29797.840426244824,51.99242497994736
-25809.52601585966,47.97189674292668
-18709.879957023673,53.280960100439536
-27892.1095183811,40.58472706107023
-24164.13680054403,42.793960732726966
-22015.582534858564,40.45295140473965
-24910.612177961924,53.70325408375153
-25406.288421787558,56.00156836204996
-30373.69424405735,55.918969385169504
-26988.13078437454,54.1093094876617
-17464.494334746712,55.46991151542508
-34460.94807325474,43.19639221231764
-30988.152019308494,58.49033378788792
-23970.648753714497,54.86573122936064
-31985.358947790002,48.027022042691215
-23528.637807394865,53.26971923443569
-38117.85813081161,43.49521587724775
-33383.29993965699,56.19212068260055
-34491.91812520511,56.19212068260055
-22318.37595455294,53.70325408375153
-26069.482645152628,47.97189674292668
-25057.606366253975,47.94886509813647
-30368.075630981584,40.1215023000053
-32634.073303459474,58.54521222112821
-18990.538380956346,54.1093094876617
-39946.58721678271,44.34699704539882
-17537.94167649022,45.92750305292296
-26505.52960404988,50.71721377412224
-22234.9160753933,53.08541388864003
-35433.735188455816,40.1215023000053
-29567.645790209153,58.17571650868259
-35782.64398638405,56.99131509722156
-33435.42393450406,42.44907434855431
-17840.292864884108,44.47355487462248
-37274.69177229203,44.47355487462248
-30679.66024904567,52.81671062158314
-34625.41364244597,57.707357830393605
-34390.48633066505,59.47595778135059
-31416.785164022316,58.54521222112821
-29435.291334807676,55.918969385169504
-33339.70336822906,44.47355487462248
-31814.910254521255,55.505871920133245
-26950.879503691038,55.7427690131515
-20366.525781711352,58.49033378788792
-17174.956261311123,53.280960100439536
-24272.51603163423,44.82253612444929
-36588.38879520891,57.91932836569297
-22104.767551239252,59.16605356399492
-23600.16177110964,48.335633078085934
-33402.1808908954,47.05410925021325
-18866.58285364639,48.36277186842874
-22947.103006831087,45.92750305292296
-27752.043612803067,47.1570315638461
-18297.921126128917,44.82253612444929
-32310.822045203633,53.08541388864003
-23365.730143646266,40.4804701361369
-24999.166856664837,54.89502272010587
-23659.257069095675,54.89502272010587
-20464.090225289638,50.71721377412224
-21838.591538077693,56.19212068260055
-32441.474373446657,43.49521587724775
-28922.36208082393,47.05410925021325
-31723.86211433229,55.62658867338667
-20507.161596865335,51.20649072287212
-22783.62581428657,53.08541388864003
-23763.657567541224,58.54521222112821
-32227.19155332949,51.99242497994736
-21122.769922308387,57.81954827121653
-35081.349376147,47.94886509813647
-21836.653574841046,41.04762817418116
-22385.373245643295,52.40854258551276
-25825.130051571978,51.20649072287212
-17825.749641771974,59.47595778135059
-30800.53468096065,53.3341229438205
-17254.086518439184,56.45104328229763
-25771.497528337895,47.94886509813647
-19029.88867844396,51.64208012290497
-24368.141695497754,44.13662518418517
-24495.54771642979,42.17211466032058
-35956.93471216934,40.1215023000053
-24649.072283847447,41.797024702686336
-21603.46430553527,40.1215023000053
-21256.253510462524,51.62276087243585
-33729.56457735936,51.32189870085669
-24351.426271325334,43.794759766421855
-28832.732047616475,50.918617138569005
-21397.157010313982,40.1215023000053
-17138.225312247334,43.49521587724775
-36054.39024772825,44.770034590453946
-23254.552991895824,48.335633078085934
-21390.001458619976,51.64208012290497
-37354.89894325769,41.1263774068312
-33791.64059710041,40.31705615821635
-17990.235311423876,54.13462065843544
-35001.05545522876,51.99242497994736
-23246.558005360792,55.918969385169504
-31375.288313635712,50.918617138569005
-17261.698068429054,51.239202675284645
-35567.61773931458,55.88635513910959
-17915.148345182493,51.11621272212679
-26439.323571318433,52.81671062158314
-25928.355752920324,47.1570315638461
-22884.554707200237,44.47355487462248
-18476.421854802327,51.11621272212679
-24326.689342353515,55.88635513910959
-20222.865430783924,44.770034590453946
-17200.018609793413,57.91932836569297
-28850.40591584659,47.1570315638461
-36164.88281237332,42.17211466032058
-31822.995456821096,51.99242497994736
-25554.812420882532,51.32189870085669
-23924.972257356712,42.17211466032058
-20002.30284830234,58.54521222112821
-22315.335881448045,56.45104328229763
-17368.814646283998,40.4804701361369
-33514.21884560794,44.770034590453946
-23047.61934667518,40.31705615821635
-21270.75000547251,56.19212068260055
-31850.01964603489,54.86573122936064
-34384.49553190979,59.16605356399492
-33983.91765996207,42.793960732726966
-29298.510805589984,55.58419079695274
-24793.04953330063,43.49521587724775
-32143.14928122615,54.13462065843544
-22191.965455883255,41.1263774068312
-24523.752614277062,47.97189674292668
-33477.47690190863,40.58472706107023
-19524.770043488912,54.89502272010587
-16630.68246482979,43.05248972136468
-31775.82425757001,58.54521222112821
-20858.093260298087,56.45104328229763
-24556.39046593369,54.1093094876617
-19746.07104937957,40.4804701361369
-23978.19302806983,43.49521587724775
-18467.691757584686,42.17211466032058
-24939.61982594581,52.41398546391687
-24714.475484911727,40.31705615821635
-37730.95346396453,51.32189870085669
-28812.558185630456,54.89502272010587
-31646.38317579156,54.1093094876617
-17223.858565019986,44.47355487462248
-23808.709910685284,54.13462065843544
-23294.00273801272,53.89097997615204
-34861.96231856798,40.45295140473965
-35271.94871293682,52.40854258551276
-25446.698785132583,58.49033378788792
-21335.24816733988,40.31705615821635
-18536.02453392845,44.82253612444929
-35459.12998666963,58.54521222112821
-34866.20709015558,56.00156836204996
-24826.559734036477,51.32189870085669
-21457.32338661053,41.48296305222163
-24881.6369097793,54.86573122936064
