sal_7_lc2vs0_iate,emplx2_1
-14966.329336529681,2.0
-22973.602023819152,2.0
-31733.93188014781,2.0
-23784.020122548165,2.0
-29944.323968146433,2.0
-20681.806688880657,2.0
-23681.351490448036,2.0
-28546.654518830936,2.0
-20567.674996668593,2.0
-29338.50146850353,3.0
-37211.550804234736,2.0
-35369.19554149172,2.0
-34309.532825619885,1.0
-27423.338946637326,2.0
-18961.885957543196,2.0
-39463.14024115179,2.0
-20679.679856243343,2.0
-36166.90878704943,2.0
-22080.32337065613,1.0
-39338.87674069799,1.0
-29044.748833477326,1.0
-19700.84510706944,3.0
-24795.94758937326,1.0
-34194.25163903,2.0
-28948.978051128724,2.0
-33628.75533818538,2.0
-33294.852698752,2.0
-20025.783157884176,2.0
-17856.08070918322,2.0
-38585.88319015798,2.0
-22370.934548846293,2.0
-32039.2368437174,2.0
-24069.211810925477,1.0
-29842.934248331112,2.0
-22161.38284003367,2.0
-33219.19196148271,1.0
-27760.289556460644,2.0
-31177.093761748212,3.0
-27350.894723285004,2.0
-28034.107661718932,2.0
-20359.972304553197,2.0
-34541.64112295194,2.0
-26754.036650084316,2.0
-30874.663846205203,1.0
-34585.75660814259,1.0
-26927.58953247995,2.0
-36652.213425502196,2.0
-18285.372275478203,2.0
-17442.544103720593,2.0
-30463.191571068164,1.0
-16657.90181681644,2.0
-32040.6074986109,2.0
-21197.906450893322,2.0
-32588.12277359507,1.0
-26578.006107730056,1.0
-23218.005625506295,2.0
-39704.43348292499,2.0
-21271.17073435334,1.0
-25465.912919121572,2.0
-28596.26025118721,3.0
-22665.93137924984,1.0
-21066.55732084836,2.0
-35013.121792810496,2.0
-20064.88736712063,2.0
-20857.614476816023,2.0
-33108.92692225515,1.0
-20517.03108645285,2.0
-19197.08046076174,2.0
-20729.766060986592,2.0
-23107.121601894825,2.0
-19453.21552995719,2.0
-38084.04054120039,2.0
-29529.329986213503,2.0
-22484.351455840544,2.0
-30675.55461081333,2.0
-33363.28145670936,2.0
-25448.749172298056,2.0
-22894.359495292672,2.0
-22553.387281012347,2.0
-37491.15928986399,1.0
-36149.867270031405,2.0
-34209.304842846796,2.0
-19436.212252643218,2.0
-32619.86597012952,2.0
-21750.97084995176,2.0
-25916.046887157143,2.0
-17426.60891168377,2.0
-40688.684498072354,2.0
-18648.703599400906,2.0
-25881.035990991557,2.0
-27806.112891375404,2.0
-24455.246137663096,2.0
-33500.4284907447,2.0
-16460.58965374005,2.0
-32954.136652416535,2.0
-33500.045306037784,1.0
-24841.555114345305,2.0
-21723.17705283657,2.0
-19175.07905338329,2.0
-23429.35912283482,1.0
-32975.936669674076,1.0
-35549.58043522652,2.0
-27275.276467468335,2.0
-16713.97226740796,3.0
-21442.54551592349,2.0
-35493.14957629333,1.0
-28361.471609547,2.0
-27977.76197152158,2.0
-22310.867776206764,2.0
-41703.02195663632,1.0
-18115.556212351963,2.0
-30520.841696688767,2.0
-22383.30489932528,2.0
-27391.03871601239,2.0
-30482.184444501094,1.0
-16140.944506896283,1.0
-24948.25791868457,1.0
-22170.734026822094,2.0
-24077.454657327566,2.0
-35865.34185290223,2.0
-29533.165375587152,2.0
-32106.90496359721,2.0
-40909.76090863926,2.0
-27685.895276604446,1.0
-23729.4557662354,2.0
-23408.018002277036,1.0
-40090.45493256463,2.0
-22923.627666203443,2.0
-30238.98803412025,2.0
-23214.087183439384,1.0
-20489.144207420122,2.0
-29595.85554923718,2.0
-34370.52345497785,2.0
-18714.107478368234,2.0
-20530.438727294222,3.0
-25291.195962350273,2.0
-32740.912321432406,2.0
-37066.47654072732,1.0
-44567.8969345635,2.0
-18244.624484849424,2.0
-29991.896742142584,2.0
-20591.640044699834,2.0
-38885.27217075933,2.0
-24391.68739630691,1.0
-29050.04409237623,2.0
-27389.279705702298,1.0
-38279.4343273129,2.0
-16973.613515319856,2.0
-25230.462323912754,2.0
-17530.980417495946,2.0
-34167.0660636239,2.0
-16334.838565505768,2.0
-18837.1337218309,2.0
-40116.30681955657,2.0
-15598.965284308353,2.0
-24033.74170325663,2.0
-23473.727984680623,2.0
-30610.176604277585,2.0
-21040.86132942253,2.0
-22128.023700334743,2.0
-38094.18123398469,1.0
-31359.66012065794,2.0
-16062.319616247727,2.0
-33346.167313692495,2.0
-24345.793142543585,1.0
-36546.225775705505,2.0
-23489.561316862848,2.0
-34146.69431385973,2.0
-28027.235368934005,2.0
-28387.908101881247,2.0
-30684.36761082874,1.0
-23672.386630141278,2.0
-37790.0012301261,1.0
-35955.089558193125,2.0
-19818.894868938405,2.0
-21708.130395705604,2.0
-23657.493000771166,2.0
-30543.463947714266,2.0
-22027.350877081444,2.0
-34491.718005754956,2.0
-15977.254627848164,2.0
-26320.37182235696,1.0
-25758.480335442582,2.0
-17049.729777952667,2.0
