sal_avg_lc2vs0_iate,sect_al
-15864.205970432164,10.07365179352578
-23079.448995073464,16.80156397820652
-29980.72853019381,14.29366380159172
-24688.088857980358,17.60447013640254
-31388.18594660317,16.34262365410707
-20256.994880737388,14.250867743380557
-22349.181533099723,5.584227618370866
-26320.581606197768,10.884169853481596
-20451.587675426446,6.876545722211219
-29148.24776182525,8.022938998903351
-38144.07840543258,14.375711469500713
-34420.334339477435,9.333905091584258
-34014.21011732534,5.108505545983842
-25751.841320138214,13.760349627811008
-19017.88039845295,16.239913412438217
-37529.31505820887,14.081589276478278
-19002.55824331015,11.544087762845813
-35221.07855199044,9.185204750144113
-22080.24682744238,16.317502705010668
-40477.264354066545,17.477112864169058
-32631.565265711703,15.716579181964525
-19029.637836701862,8.994935032749678
-25133.888638097596,5.218827226790301
-35685.88729597315,14.288659287211557
-32132.181345698245,15.692530474215395
-35658.35592889748,7.913015801979398
-32906.85495893863,6.142786405873864
-20027.126965255993,14.147604730552498
-16803.655804456095,16.176601459739913
-37532.458004069325,11.000470633430488
-22628.976207526182,14.05652253986378
-34450.50266845961,8.24275834530662
-23602.634960387208,7.728752120030903
-30033.768250542795,5.019228465525159
-22920.06735976659,11.91035613150846
-31118.17147493957,7.770074417325333
-28262.537217533867,17.951867968058835
-31267.820384304137,5.132740986437116
-27346.60755211533,8.901953679004293
-27840.61733264234,12.325678788631842
-21286.919252975447,14.446609179035548
-35554.09421811896,12.595382164037684
-25175.513159132886,6.06882738323647
-29945.455455607786,13.189723668675953
-39743.946746744026,14.652281510498652
-28561.97126563842,17.368179616295293
-37970.6964729858,14.137774779290114
-20797.493768935372,17.529853879408723
-16587.56025767616,7.863236197357244
-32467.55191772751,11.61972469445422
-16797.45793660828,17.026004518860216
-36442.701887527655,8.363464107554325
-22117.836148699236,10.92354258696166
-31444.208516263105,12.776723628408444
-26732.55288146377,8.236443850825474
-22716.212583011722,5.637380383048353
-40530.33554337651,16.86852506771081
-22488.57718502459,7.825027595307594
-24790.52119555723,11.089981435603669
-30140.401536619498,11.526992970305113
-22918.038176249705,10.466891721204302
-19354.2682377322,17.318579771385657
-36142.39037368832,17.019447742226482
