empl_chge_lc2vs0_iate,earn_x0
-1.0562025527246706,3764.2748020453705
-1.80833998821999,4701.282450358163
-2.0549045387552587,2338.9285731119826
-2.2058895231927407,2203.096480877128
-1.4816375984912267,3525.529953768866
-1.8567057105570743,4041.3365993475
-1.6426403709889308,4137.11279849873
-1.0296501922432753,7140.324224398464
-1.7174990119601203,1888.5507874313764
-1.4757238249945743,3978.142203617335
-2.095927679456805,1615.7314115125334
-0.9356814736135391,5713.4417634892
-2.0859558595460315,3086.749538023775
-1.559803850116122,4385.364117998522
-1.6696151270953825,4377.644339969802
-0.9856310988224151,5378.628361660634
-0.9148640448776186,1931.0782440644648
-1.1547727778743195,3555.0888770035867
-2.29965041896707,2288.560613092506
-1.5040194723715539,5310.097974352306
-1.7240616956269588,1581.78916347634
-2.2090395462215318,2354.727117399696
-1.0375135572217302,5918.104208776785
-2.0434889759863815,1796.579736764528
-2.026511726216121,2802.223139718544
-2.118068596382268,3295.4554934628763
-1.6673339420335545,3722.339124487471
-1.7566818500547565,2138.2240765651104
-2.4311432188337587,2601.928364168456
-1.497231338810331,6323.573096570325
-1.8870456467195205,4338.226220740814
-1.898541245674249,2040.3741533227096
-1.3664745446854516,4471.393377297148
-2.180695770249561,3329.7790955631845
-1.4420543363720482,5336.830195138055
-2.044941096883483,3443.4292234999743
-0.9710975424192096,5468.090696668703
-1.7300564215420606,4121.935428767277
-2.399414601819295,3476.709266023497
-1.6481971918517442,4348.132331540891
-2.1711502292712517,2421.5381742493128
-1.3851007125475934,5836.328468882115
-1.4293665704069922,4447.062698665194
-1.9368628890618593,3102.841731317086
-2.258396529302789,2468.074948640741
-1.6215575419848698,2826.4073615878106
-1.792991439224768,4030.121512328451
-1.133944704924943,2233.316892300849
-1.404653641085209,4488.992329483356
-1.6888101892215868,1799.1312460844028
-1.6147213260125803,3344.532240136754
-2.197626932236674,3171.728825790159
-1.9274823540044317,1732.4346918845558
-2.4848864318212844,1385.2972817249608
-1.0681081596743378,5776.512629351454
-1.7626438393296842,3544.538988758148
-1.8523698177961272,2112.146559783313
-1.7575616629497055,5145.180783131548
-1.051978477876285,5097.243335181243
-1.152170137851724,5426.0752291613
-1.7720407785398127,4894.706522457524
-1.5384216543876306,3861.0471569373294
-1.2878816073757784,2698.784413288972
-2.2452916738281172,3013.629550984904
-1.3416465925525896,6382.177927898954
-1.7992142791571561,2403.0838435498385
-2.208180835016699,2482.1997869676475
-1.407681047650857,4276.496145311158
-2.4388342042703686,1454.506432689
-1.328526163097933,2714.933118758521
-1.337915096391378,4914.307897645444
-1.0421314650148399,3126.3134159404417
-1.983178207823149,1619.3065509972791
-1.41421386150893,2527.784509468013
-1.578513004844013,3771.7859168083537
-1.8300238514574232,2801.6215599245006
-1.576738185127006,2623.0446577251205
-1.9691144953897095,2978.601011678399
-1.2899237658416867,2467.6711803404537
-1.317590999692997,3830.3825104348575
-1.566959766438813,3653.944223358132
-0.9455299875648704,5165.984056671632
-1.9853835410787348,3668.846712783567
-1.5995684347921832,4197.2032693262
-1.504506868351506,4119.146808841497
-1.9383322910159941,4808.331879334657
-1.8140648899219287,4924.730435581283
-1.3723136365978523,5484.717660448678
-1.125681043080124,4148.473288289153
-2.5072364626251837,1606.1147844477057
-1.8141304412089756,4467.088637684439
-2.2155698304198475,2569.359907167069
-1.1313372780952025,2123.234946887559
-1.8219459360657928,4096.23341909503
-0.8743084641580783,3640.7433975626655
-1.1097844588850756,1503.696198122301
-1.4049834785478785,3837.818161742435
-2.1357445523958107,3211.2343253916074
-1.9143059469238488,2680.867361264716
-2.2520888305132387,3388.4628070053545
-2.0582896000044637,3472.1371672790897
-1.5452550610407552,4032.918742548976
-2.084339649262578,3743.445491839093
-1.953716148638056,2021.4275954292896
-1.7208700033337587,5027.096147286086
-1.5948379445221654,4138.790223026816
-1.823322310846123,2976.7510811775605
-1.48969323829673,4230.856145406076
-1.5593816334911095,2639.3325484822367
-0.8222725955311995,6395.766599036037
-1.5373266942557104,4325.880865350576
-1.8117932607767862,4945.593607146445
-2.1769113696148743,2681.0544517537974
-2.0035157558624452,3644.329421057144
-1.956279375506804,3578.338011785222
-0.8870303872140639,4149.713017436649
-1.7182698368269436,4415.613048401213
-0.7417703967477062,1601.23685270193
-0.8848271808591212,7344.155862815863
-2.1681964287747286,1749.8680771010422
-2.061211155075579,3717.6271465220457
-1.9180653723408838,2675.427876970608
-1.3230586348255433,5694.560637039672
-1.0818061223938433,3929.545770025674
-1.2448635574441114,5600.964882255158
-1.461898997913041,4317.687849879147
-2.236557954301725,1877.6096410846887
-0.8461102562889479,5603.655026878279
-1.625992571699166,4090.269455960972
-1.2498901563567077,4839.295697285171
-1.0543377224028578,4732.561724408808
-1.5540798343881348,4325.724163879226
-1.8751731572747596,4106.151619280391
-1.5076750282245464,4361.470025204451
-1.7493270150015245,4401.974094292035
-1.798203512319212,3582.986235138961
-2.1485629296296356,2396.8216599158263
-1.9517551419163701,1545.5361721913766
-1.6803437254927505,2924.3115114992097
-1.271962102661564,5251.487895026775
-1.801455733815789,2702.920525576427
-1.9677872063483273,2779.9177988280103
-1.8286689873193023,4773.25577055998
-1.6616829963679711,1580.0183101562484
-1.5381961268118574,3233.4004413836265
-1.7702299834849917,3671.814012414072
-1.257721743424815,1682.1542984864168
-1.693611108975392,4334.9066569034985
-1.7311972017513015,2675.562095034877
-2.2854163860647634,3455.3698717180587
-1.3087740736836317,3349.360290052079
-2.288401507186695,2358.593893386679
-0.6319547708096833,2843.614949911287
-1.5821847443847392,4475.585073367943
-1.5997430319143224,3964.938592382787
-1.1661948977896084,4351.170191832786
-1.4768508195566437,2265.743373180881
-1.9606640214322026,2771.5722882504115
-1.7771561772958875,2840.6761015771926
-1.8092187072542476,4510.020611392953
-1.2504815588118883,2383.101873835544
-1.7305969769768703,5281.458383583068
-2.2351223988511206,2740.174751903613
-1.3997971464737131,2538.0321217606747
-1.2111266801726537,3706.67304924324
-1.6142966456769798,2009.6085419498827
-1.7972229473999266,4291.770222497403
-2.0846321582605016,1863.8456945563528
-2.0571582672235316,3538.710331361924
-1.1214362760649677,1352.6012884120844
-2.2436502127809783,3274.830892397048
-1.3284460590015548,3499.685219244584
-1.5262894941172158,6077.322935931496
-2.097583526483132,3296.054125853884
-1.5272157607440418,2764.907385378634
-0.48742176204449367,2501.5096641316745
-1.6645889429825194,4994.505609377051
-2.100027234137924,3522.5940590049067
-1.8378651213605859,3815.2142896743344
-1.9392205420336088,2679.505093299584
-2.619765730615466,1439.1453292663118
-1.178160750264434,5173.880188324628
-2.281078477939255,3318.043515559716
-1.8046709346153145,2477.3306624772454
-1.2581767351019553,5909.943684941671
-1.317675521875963,4991.221792357429
-1.8589494748997428,1945.2972425361472
-1.6614577025112698,5611.451270163821
-2.18268580730243,2784.3278084847807
-2.0140806393532174,4633.852762579146
-1.9199304611560661,1783.3340957230396
-1.1702365136004442,5247.8412130416
-2.1371421129021053,1954.067945909768
-2.019364000136243,3717.762762764028
-1.5549541820003687,3730.628913915546
-2.0534931625457755,2850.358859236115
-1.3078696362334254,1962.3359456044548
-1.5787799485070357,3191.9844382771344
-1.7849112011029604,2356.677937832977
-2.0288082808132835,1927.312818530065
-1.3386642415910792,4078.8466129156727
-1.2163452421136833,5570.604652873919
-1.110631798307559,4303.230519991682
-2.2153102072075983,3551.425460526461
-2.335222558878168,3161.242877039385
-0.9698231923753136,2246.229367808749
-1.9719294928527256,2665.341748330304
-2.097880931736635,1694.2666555083847
-1.4982849449382694,4882.270050546917
-1.6196513830723125,2666.414538199012
-1.7255416608025438,2535.700202709849
-1.4418657511342416,4204.321609033007
-1.625156795332189,5482.539193747483
-1.7224114157409676,5554.281552964938
-1.7026039238917328,3957.189338597216
-1.588253838844246,3657.58910917282
-1.7049518668052899,4525.330675296616
-1.2369931330635486,2998.843156769769
-1.812926286177524,3349.8767164775386
-1.9544865624433572,4998.582237027666
-2.0506779387437475,2287.2340088983306
-2.2456994165136166,1732.1305685095042
-1.7298993637050004,4565.111832836696
-1.141960416190214,2355.3331725744583
-2.169006477124101,3335.818100411458
-1.6104922638923613,2090.538944189469
-1.2914673334336686,3576.239420399156
-2.1688632315166534,2290.0885041457955
-1.944114102833927,3580.978336064954
-1.8155238502012179,3328.9348431807844
-1.3965757013329723,5886.548366004454
-1.5512448105431091,3841.0264312231934
-1.6497447422028955,4526.096339006029
-2.3017282981386793,1870.989041296116
-1.916904434220311,2841.8780195251275
-1.1660010783104724,2981.5398159523443
-1.3918848843054326,5143.418605607182
-1.6172643429286873,5283.558065696736
-1.8788814295049432,3496.5223325279394
-1.7107181971844871,2673.796180394193
-1.556522903647536,1578.7905448720578
-1.429410371864238,4919.708976780888
-1.8185955989993134,5453.493988815752
-2.1073803171367826,3295.121249496337
-1.3260045235398332,2884.5774762211736
-1.827342756402849,3125.9590895114
-1.6907272518918937,4824.38760926056
-1.0430286163754792,5799.78722546146
-2.105849601779431,3575.133855919857
-2.3110433127198267,2140.3731976782374
-2.3382832969402303,3142.6406122475087
-2.0788296610880757,2152.048125324025
-1.8860487184886048,1813.0082063885563
-1.9481187812593415,2821.9461745332987
-1.4450756383525478,5025.367827949204
-1.873006023333561,4386.973704511427
-2.0427685911501166,3415.5380692843787
-1.8622321532167414,5195.980659642239
-1.3937163238023282,1259.678397980015
-0.8769530624377565,6686.216113428339
-1.6051986112037868,5077.511257549892
-1.2220023227562984,5519.636627504174
-0.95753141876078,3796.05038439556
-1.9894828106804738,3249.2358013011
-1.2637769197767574,1538.9442508966167
-2.005527210222023,2688.8928557256445
-1.9125325530458643,2296.112860970646
-0.901488525698528,3966.569216300575
-2.217110593689288,1583.9828108849397
-1.6111171108283953,4915.751566337
-1.8449707128952104,3750.9412377903896
-2.2905592989061367,1530.9268696746594
-1.6529813309001975,4464.384861577962
-1.6786015847546816,3858.452636930076
-2.460534759266828,2296.676563208467
-2.1303663808630238,2604.7728329049028
-1.872507244286413,1565.583678732255
-1.8759726651608544,3038.548892632572
-2.198214076973768,2275.4457373252235
-0.9280386423807049,4368.846373671762
-1.1709676862237393,4234.032847167048
-0.9522786987149987,3830.268092703714
-1.999125881982105,3299.510771472298
-1.7225649904165536,1520.7622341803935
-1.9666288194429167,3478.575695157348
-1.5419634289918949,4811.89035109648
-1.9342082740676763,4114.27146980576
-2.182331170183868,3116.9485300451265
-1.6745154906407085,5119.999388567482
-1.8618791003482382,3790.000019904447
-1.1990138398751138,7158.385106741009
-1.946900866961661,3589.7432306578016
-1.8566125397772066,2139.896997109067
-2.2832719746377763,2908.029325621346
-2.302119366926383,3461.8849029077364
-1.5235024444397418,4677.457828167936
-2.0700640620528326,1713.216884693304
-1.9232168702236379,2224.841820679109
-1.7635652632190235,3775.5565750261817
-2.2095610395823284,3530.0621150941547
-2.1083166712884758,4766.474621985613
-1.2296853562313346,2247.6965079140823
-2.0324811572003063,2913.379679156417
-0.9938921628410214,3990.0552725585903
-1.9137974995092635,3150.180210192486
-1.4910094760097627,5926.043442751324
-1.1738150935598517,3757.90641335836
-1.1944152488957447,3606.163103217209
-1.467572030244852,3219.999964868307
-1.4630332442639167,3989.29439018373
-1.4805742102650128,3843.5260729714137
-1.645248373536307,4586.318901060982
-1.580779124192111,1709.2481321060989
-1.6790205418846988,5261.235315013504
-2.322114755500572,2714.189468515769
-1.4970598263692054,5145.138239037911
-1.772472004057292,4394.239509061204
-1.2564364001035475,7130.3894192439975
-1.7362150422308285,3820.086283272653
-1.9962901854421908,3262.54581604275
-2.180772553813939,2703.015208253114
-2.3684230880223676,1740.3309433555823
-1.790013528310355,2481.4696173805696
-2.2566207398555553,1707.0234910306249
-1.9448013928932584,2269.4955096698563
-1.384634440744275,2961.847311151507
-2.334827599218224,2903.9894606895086
-1.20821968431172,4241.018978009243
-1.1827161102210895,3340.927144288812
-1.5679835854754693,1327.371832824722
-1.5925165507688477,4179.925259788434
-2.038912207497896,2179.6858033524068
-1.4989225083895987,5187.150362812888
-1.7995724412155072,3787.868899773505
-2.1547165588533885,2937.1935399849103
-2.4204757909850363,1627.2878941810266
-1.378077056299163,3749.854736061554
-2.1318763476817217,1295.7224801236755
-1.3607954156114082,5761.535722251205
-1.4173033543601192,1718.231878957023
-1.9243771558265212,4845.689864882145
-2.0126366965981326,1552.103041000307
-1.4736391323220697,4350.653757085938
-1.374821221301019,2713.719138612854
-1.8762454931959638,2796.465847900944
-1.0940125616971814,3912.08408972091
-1.7351224346406562,4479.487836918295
-1.76830542749433,4452.352798436132
-1.5973914986671804,4807.791390257953
-1.8157980244768739,3127.2395746181987
-1.2537256486380595,5320.753468473539
-1.991610634213659,2287.06228170242
-2.285873247133699,3288.459821603086
-1.7943554340246726,2666.646670018606
-1.0063457138309093,4549.4122068276365
-1.5544295242991766,2970.082423322825
-1.421004546219788,5764.902282657213
-1.667581511602367,4502.02412734875
-1.452426040725868,2571.060292784651
-1.7396430669336387,4671.530763286086
-1.632952855023508,4459.106030266229
-1.6537106259363692,3768.3920633031626
-1.7106519344939901,2847.6682725886626
-1.9625524964671723,2583.045246137085
-2.115571527798366,2517.744792491452
-1.4026508200814407,2080.713478900391
-1.983342020502056,4652.765508752063
-1.9052365500080972,1875.733907177512
-1.3186696451494881,4191.340158604486
-1.614493704507895,4739.51447543163
-2.48082127966433,1736.890820306422
-1.8964991102333681,5113.780135623781
-1.0424585845300043,4144.867461663675
-2.362758619084626,1793.474039468452
-2.0312804150161576,3660.424856753273
-1.8096150857852416,4997.916143671524
-1.898547957854838,2371.3365257675987
-1.9300613422552768,3893.719277384605
-1.318383709003376,4079.066925689916
-1.3701442053027693,3603.0849667526536
-2.511140551913969,2707.624057794424
-2.087714458948569,1835.304062267456
-2.0738061355461226,1516.2843286279742
-2.155927909197686,3032.318267702713
-1.5559193652120797,5476.07526698884
-1.3987058414574147,5117.197667741731
-1.686214969519058,1777.4453028475411
-1.592931179137549,6569.255052606761
-0.9388010617851065,3880.6375602999074
-1.1773983279625764,5293.129089770943
-1.231884876102354,3658.984460454524
-2.110246495617588,2365.952618851858
-2.1639225513386093,1775.152548745936
-1.449743983521554,3377.575763482369
-1.8186789904775287,3269.6339081039555
-1.1128105327932216,3446.3884108026305
-1.7389154703545358,3986.49688568505
-1.610214010011411,1904.9982129652217
-1.4608299111246192,5488.397412401399
-1.0244402371535237,3137.194628604961
-1.1614297242567235,6719.780599641947
-2.208835858234664,1013.3669121434854
-1.8280747900797965,4762.625452789481
-1.576705028398245,4423.666755199856
-2.1805813049925273,3157.744585997647
-1.9231585923017407,2864.7353872524923
-1.3678046705015476,4579.124176126763
-1.4000926244585754,3916.502845397613
-1.0156669366078384,3632.635293245376
-2.126404025621507,2667.964886149344
-1.9486218084012155,4444.952580551825
-2.216446968848576,2851.732057548812
-1.2664737653876867,5314.673232974407
-2.38244315305501,1274.8829939037812
-1.5985168181043337,4542.766583580385
-1.6395147257890537,1826.4538856984016
-1.9739255570809553,2589.483574249601
-1.7140517687417538,3642.0731069578046
-1.2477762504024974,1754.4402113538954
-1.4389687623684604,6319.049112658819
-1.4837114061170853,3206.137889718025
-1.591969769606608,5206.400543702254
-1.8119046508837249,4113.6543317463
-2.105357490499484,3691.7414363604016
-1.0181543448264518,2815.214605823864
-1.1708472709655142,5276.363921105204
-1.1015580998724912,4721.153229797328
-1.5794482721059235,4482.383684921541
-2.3705697826914642,1463.3111570308365
-1.6215713334060968,5693.038080767456
-1.697341803980535,4804.325789070075
-1.1151075885077146,5532.303457708081
-1.1212344278356228,4858.885848149679
-1.1189885390573489,1812.5299505343453
-1.9155700451737268,2197.2166611541024
-2.285563311679255,3094.2372301307287
-1.8746056948019518,3904.267740496143
-1.585874848245422,2333.35955528885
-1.6918322665100904,3076.291202154179
-1.7648690194690146,1534.3015979788695
-1.468586964048829,3182.422834539112
-1.5253845167325033,3067.157403010899
-1.16785792839191,5128.48644275893
-0.9353349364280757,5760.086787609079
-1.6615350201559582,4856.201277442132
-1.8480196694422497,2332.720984940141
-2.2988025730207116,2307.208829912242
-2.025277089540188,4508.908171713534
-1.3158489497112265,3712.2785318145498
-1.7958900513407283,3520.983606418566
-1.3056031713423168,6589.585259466673
-1.1348749425550122,5048.938539817511
-2.2807876095364454,2293.540354273813
-1.3195586969328752,2391.0625009847417
-1.5037103208866924,4709.242415472956
-2.098045961834563,2935.188870674464
-1.9605258580483649,2707.4065139776512
-1.804015539481735,4179.989513117348
-1.7636019517425159,2054.404407242251
-2.2122805771385066,3419.551969446092
-2.105587256542087,3590.109026290866
-1.3688879525198343,4607.616693006633
-2.083255596178585,1705.73255591391
-2.3064092383400814,3448.4201409345087
-1.7876082306665158,3977.222121869992
-2.085533741401534,1700.5984274528705
-0.774294746930373,2778.690556145525
-2.0653477002498697,3212.7117106865453
-1.9496769869605688,3754.180526511075
-1.0102121897916385,5457.465620762459
-2.1393905099317982,2419.0053003571484
-1.0169656185900546,3298.1708050057755
-1.8288673241731486,4913.669692985521
-1.8727914448249277,2672.303525235296
-1.3882192666394864,2104.1536625576573
-1.676039187551525,5443.643891678216
-1.587829505189094,2158.041474563672
-2.2146636741883747,3366.668043395304
-1.2505451541811885,2469.9075962405022
-1.2577197852266626,2244.571060283922
-1.756539342199729,4428.222016776577
-1.771604264002745,4141.986248553655
-1.2275478406842548,4367.213068061877
-1.1840920402523945,3872.079631825569
-1.5250856903396048,3173.1913872842924
-1.7494473880008852,4817.445510603705
-1.6973783595995553,3730.8864053911775
-1.5197577068768031,1649.0482224223977
-1.5420209956087683,5321.158856202261
-1.7982229316713014,4410.332627101061
-2.0233764732043573,3803.462372499537
-1.5297599673678048,1584.8105544084565
-1.782747343053188,2258.342483310258
-2.393719827751412,3474.37088334498
-1.6090600698498256,4988.912253251324
-1.4550889694907663,5061.0576271404525
-1.8778856301923383,1688.498199545568
-1.3237935504977538,3098.1084110746283
-1.836751733086705,3462.9032488074063
-1.318776842842711,3503.4027145439254
-1.7228830217702527,3168.5570295558346
-1.8445244780478645,1627.948546243952
-1.7076709987291008,4450.147958512657
-1.7066082471223474,2284.9881746272977
-2.0304825728838773,2987.759690156241
-1.2269582920318785,5253.388906531289
-1.6270576448719043,3264.3197949082687
-1.4261326288540974,3862.605926536408
-1.4596934311759409,4277.492204028361
-1.6318548371175532,4258.647042218431
-1.309152676975498,2920.068431466564
-1.060123701085686,3056.3442101131395
-2.154098164526274,2692.5600908110705
-1.5134176901843928,4690.753983623313
-2.050932120374607,3904.6842444886224
-0.9933450230902201,3690.068244791986
-1.9898253545932953,3681.9410227674034
-1.8557603990241207,5236.463854470755
-1.8251381373287985,3749.11783198802
-1.8101617755999349,3600.211218439389
-1.5494572651919172,5252.198457886016
-0.937241724432567,3132.8238892064574
-1.566645196163201,5571.537595524023
-1.8167022244559596,4887.155740620958
-1.851044545048755,4725.181150340166
-1.107343955041137,4202.030124187615
-1.325912895562817,5361.110916069591
-1.037795887312281,1619.1525663246714
-1.0959668564258,3834.000106270834
-1.826768936552888,2986.7821283029666
-2.0996044548167347,3686.153615838196
-1.6655725288335148,1937.6311760940584
-1.6972389469805604,3695.857584994324
-2.373489314559755,2358.956827711644
-1.2106135321336478,2199.730728363026
-2.0402926182233676,3078.905998186609
-1.979836298866118,4887.931465819436
-1.8816279796688749,2701.0786111678617
-2.2438528696473403,3699.603690199984
-2.349022950992278,2546.8916716218646
-2.086540363787715,2448.2392354028675
-1.9138443279712138,4612.380095453282
-1.8711557775370649,2551.150469053535
-2.0779378171839853,1550.0065731801797
-2.006781575962015,1869.421085899422
-1.1161575189843735,4518.9909805716325
-1.9801707314646,2535.6075620058728
-1.413484423551466,4908.448580048198
-1.7837867401956848,4063.732605815576
-1.4694785435151378,5948.756524811192
-0.7723521977920736,3733.349470608264
-1.8362298132253132,3186.055040956425
-1.8056738976821318,3953.131421094064
-2.2882837595894805,3037.2797093641307
-2.100116967285931,4235.619009286658
-1.8417313607913028,2104.371579306648
-1.8248565622270778,1906.51098833871
-1.7952667335807337,4437.331126604985
-1.5678195489179259,4627.434966067636
-1.9770419978304508,2138.594168365498
-1.5344056373754145,5283.1868332258
-1.980671386657675,4993.736780628447
-2.3318306893080747,1701.4119474240272
-1.930521741198195,2171.32687150879
-1.7338053794015167,3301.334040674331
-2.117199889910832,3772.377808947261
-1.5639144234712026,3789.451410205812
-2.1674914910522993,2190.492067273776
-1.255809573614555,4902.976701167563
-2.2317250528208152,3490.160704372752
-1.422091461469615,6314.874283718609
-1.7117292607621568,4138.344642411715
-1.988405505510482,2802.7169673944145
-2.3847243499601194,2934.692295366106
-1.5520784971022226,4485.398107001684
-2.4224537285760035,1759.360394621816
-1.2640847883500006,1706.3744024657324
-1.020514818895463,3843.750834425286
-1.5488907618555021,4121.303007375886
-1.2476129715979258,4447.78858074262
-1.8324879011116897,1489.2594287064337
-2.2898327031397505,2596.3508032408085
-1.6874691957247723,5755.664402292709
-1.2611316072470116,3253.3650781763595
-1.4748915986699467,3584.765103162441
-1.4082779354336346,2671.86114574818
-1.8466730184384037,4283.442101162407
-1.4962182395021348,3034.0891410113213
-0.9446378746788857,3525.853609327359
-1.6555306724804861,3846.382746712399
-1.9119273739492282,2028.74107172353
-2.1742602897803867,3100.685450800967
-1.3606876152917247,3846.8500825482665
-2.0904517547321446,2248.9202770731586
-1.7299206429720644,4389.512401477675
-2.200186879609685,3162.035519830872
-1.796011263213456,4672.610722772405
-1.7675478248844811,2938.473399503209
-2.014625318157953,2312.031813155281
-1.566867277250304,5024.282765262176
-1.705887838993784,4888.153038358666
-1.6197468867739915,3094.67246660026
-1.2668677558658736,3973.940552466616
-1.8196887758670868,3356.629497384745
-1.9277384337843366,3558.3900844445498
-0.8578410903629737,6651.979633848764
-2.1381214902901453,2764.9064623447607
-1.3365358915233116,5483.610315896104
-2.2009054104531764,3768.01300795772
-1.3487994346612688,5123.665823805877
-0.42485722250024927,3522.0134481911296
-1.3826796450390495,2181.783493105167
-1.9834244043552798,3087.3129075703546
-1.6075937601876897,5182.368600443413
-1.750283792809756,2897.799928016755
-1.5358644406590471,1845.9155455534176
-1.3796670260085726,5177.249296003342
-2.035848928352252,2210.045335536119
-2.2436994709569342,3288.47402294129
-1.925141143504242,3740.042012703182
-0.9338213159428728,2288.128957887004
-2.0990118140487466,1358.9479763406084
-1.8016509168952268,4494.576556910375
-1.5732128954579234,3005.5396304254905
-2.4321205598950635,2589.898168460566
-1.0006479673210542,4410.902198112434
-1.7660880255207667,4882.605082963368
-1.7024418070234815,4541.559564323134
-1.583546743184336,7462.34737401284
-1.6301021840126197,4065.668525960624
-1.7542672150992236,3161.475056567706
-1.7880944310799176,4828.077320098412
-1.8281334111909446,1991.286896196541
-1.127670722544181,3132.924932488161
-1.7092429324653549,1790.4351813345131
-1.6864593191006894,4175.896100794079
-1.5627683881462104,5342.826196417653
-0.9548771810205072,6258.665641960159
-1.9117726987587804,4430.8597739788165
-0.8465149601771271,3676.919038856145
-1.7662277100767123,3052.496226323585
-1.6095787664020873,2384.067051477054
-2.05577442557364,2619.4519062213303
