ATE_10,ATE_20,ATE_21,ATE_SE_10,ATE_SE_20,ATE_SE_21,ATE_t_10,ATE_t_20,ATE_t_21,ATE_p_10,ATE_p_20,ATE_p_21
-31571.74274777304,-44583.812458242544,-13012.069710469503,1086.8957202232903,898.4803857551827,1037.8908743554293,29.04762817658992,49.621353081369,12.537030657052943,1.9704996141182455e-185,0.0,4.7114993834174185e-36
