empl_ttl_lc1vs0_iate,earnx2
2.734145806375841,0.0
2.733763901957773,0.0
1.8047185994631745,0.0
-1.029717771406037,0.0
3.1263610473491443,0.0
-0.058981509782432884,0.0
2.1657381144013694,0.0
2.401928456837493,540.5292221533524
0.680329556031509,0.0
0.37195152843697965,0.0
-4.363686717930491,0.0
2.21452928952114,0.0
2.0035232215322507,1228.7335340854088
1.6775215354926198,0.0
3.3898256321744142,0.0
3.1597167322302515,0.0
1.8160974559504925,0.0
-2.8322023695092438,0.0
0.31319667351234637,965.8503379932461
-1.052660357486031,1502.7000496557
-3.418035729968002,743.4988660048341
1.8727026339508603,0.0
-3.1887759186564897,1567.4865435882898
2.5694095597617066,0.0
2.4864635896142526,731.6847828549727
3.2491501166020456,0.0
-2.3362346525388267,0.0
-3.5079892821939023,0.0
1.7186309813768772,0.0
-3.52097133699613,702.8414013080481
2.159930645919081,0.0
1.852752758681513,0.0
0.3699076130875494,1337.9946573057587
1.9178539657701823,0.0
2.160631450806557,0.0
-0.6261038013853719,1054.856986464721
1.958838942250689,0.0
1.1133342992970636,0.0
-3.1127059603657656,0.0
1.5423922903156317,0.0
3.5174852906647156,0.0
2.9496877725277306,1710.275913025411
1.74200635567575,0.0
0.8954916852513479,1188.2006749697766
0.7716246688652904,941.0107736229702
2.154390187064358,0.0
-0.6513851198052913,955.4429418040424
3.2416538799148142,0.0
1.5732221021309907,0.0
1.3239619574093768,881.809880102695
1.9383928982007543,0.0
-1.1622728423962667,0.0
-1.5424114689106698,0.0
2.1725584863025142,1129.902604299713
-4.478808731445759,870.2730383209896
1.5760814257680673,0.0
-3.9561255197591563,0.0
2.6333899770995877,1131.9066236985716
2.024175826505865,0.0
2.7096023228420094,0.0
-0.7575994947977511,1590.0336091143665
1.0004787119368705,0.0
3.3335154833598812,0.0
3.0111929052101143,0.0
-2.238033096824865,0.0
1.3876771887399806,1079.2784244259665
-0.8839388127776777,0.0
0.7071918039126455,0.0
2.0430095790870952,0.0
2.2773127688955745,0.0
-3.8358260977714917,0.0
-3.3195286790854146,0.0
1.9655469046584093,699.3713044043346
0.0858018191278409,0.0
2.4478863556712835,0.0
0.9489983442379888,806.2559022403984
2.3315956124252897,0.0
0.0030516954447437072,0.0
-0.30996877286502356,0.0
-4.661176893015084,1725.9521238724642
1.4034833898168673,890.8636534716501
1.7750928352639108,853.423201710562
2.4342910999078353,0.0
1.1553952192663268,0.0
1.2000313072705389,0.0
1.7024430779075965,0.0
2.1512849842218333,0.0
