sal_5_lc1vs0_iate,emplx1_4
-2481.9990918268495,2.0
-1430.202684616277,2.0
-4489.066068861715,3.0
-11449.086047238934,2.0
-2621.9158112681944,2.0
-9307.768394496368,1.0
-3663.882554510727,2.0
-2922.271743348201,2.0
-8681.341162061635,2.0
-6274.98471380869,2.0
-23050.036448475887,2.0
-4468.773777198032,2.0
-1791.5446949040288,1.0
-4944.3840893217,2.0
-985.7288185997259,2.0
-332.9000730049738,2.0
-3128.5858267013627,2.0
-20174.249270295943,1.0
-9694.51465280175,2.0
-15482.656312535788,2.0
-16864.316977723323,2.0
-3854.6605514252137,2.0
-15512.06340435362,1.0
-737.5592811277274,2.0
-3907.2066466053693,2.0
-3121.7491029205485,3.0
-15304.32706086959,2.0
-13543.905380875236,2.0
-2648.5947456058157,2.0
-17866.57769455155,2.0
-2403.451674007313,1.0
-6434.734482813499,2.0
-8296.695760245611,2.0
-5509.827570719332,2.0
-4641.313601073667,2.0
-11752.237241047436,1.0
-4379.075625140771,2.0
-3376.3762733938984,1.0
-18070.252683228304,2.0
-3868.6695721607903,2.0
-2411.755970966738,2.0
-2800.2412569148146,2.0
-4610.403673240825,2.0
-3839.2066885664535,1.0
-13850.616232426319,2.0
-3205.912961450713,1.0
-13405.433064226892,2.0
-1393.8747596588855,1.0
-3827.2478162996267,2.0
-3340.8646766978018,2.0
-3220.861475528019,2.0
-18159.677478107256,2.0
-11768.15836671055,2.0
-601.8838962788832,1.0
-19723.851358464704,1.0
-5725.515170755166,2.0
-20073.777211113367,1.0
-4066.4327409611055,3.0
-3625.4468209149663,2.0
-1856.2438022488532,2.0
-12507.116191895593,2.0
-5499.508275093274,2.0
-2988.3278667493796,3.0
-2417.048462230992,1.0
-13423.154585586633,2.0
-4529.740101638286,1.0
-12385.393034090344,1.0
-7667.12129582375,2.0
-4271.361729465954,2.0
-4112.197615522266,2.0
-15459.894259582992,2.0
-15491.075196322374,2.0
-2381.7882978653433,1.0
-11096.739581289625,2.0
-1727.2109991136676,1.0
-2921.828590101006,2.0
-3254.8992132057447,1.0
-10556.837650846031,2.0
-10455.722659357674,3.0
-20661.927004180106,1.0
-1423.1313431016351,1.0
-3351.387528416253,3.0
-5120.885342422156,2.0
-5935.03073167989,2.0
-4976.0319035312405,1.0
-3968.6826330444,2.0
-3634.4564636564714,2.0
-9066.127307525754,1.0
-15018.688640553491,2.0
-8111.284690909315,2.0
-17642.504848383618,1.0
-10839.494059506756,2.0
-1867.112092734591,2.0
-3010.582307445021,2.0
-6071.455601997544,2.0
-21320.914805274697,1.0
-1710.138748034251,1.0
-12414.134823481705,1.0
-3599.044708005638,2.0
-5926.637928848386,1.0
-5718.414619240619,1.0
-2509.7359093447667,2.0
-13663.1771612767,2.0
-4033.978686479327,3.0
-5100.974057773646,2.0
-2192.726906782671,1.0
-15263.631141748427,1.0
-3386.1423112113443,2.0
-12195.480706996037,2.0
-14172.420734003883,1.0
-14439.967598591506,2.0
-9048.159561008597,2.0
-13926.822995011875,2.0
-13700.278418759124,2.0
-12333.052424065008,1.0
-3675.0575450600195,1.0
-5367.654395430778,2.0
138.4776854907468,2.0
-4687.764581692626,2.0
-1270.9974714069685,2.0
-6269.418312184014,2.0
-4233.027892930539,1.0
-22212.10191973546,2.0
-13084.67588178134,1.0
-17165.329435814063,2.0
-2912.170621465182,1.0
-13504.384406074629,1.0
-3268.638595897546,2.0
-3091.9152833653407,1.0
-3990.25896334791,1.0
-4787.805977663429,2.0
-13083.954220749194,2.0
-1282.4598854414962,2.0
-2866.351751821404,2.0
-3235.3814262391174,2.0
-2167.875516107175,2.0
-5316.7737462201,1.0
-19438.058438510867,1.0
-4579.149770817785,1.0
-9358.89058574463,2.0
-5203.818795432897,2.0
-3787.595076680778,2.0
-18966.8730583411,2.0
-4401.41584603144,1.0
-4131.751212488014,2.0
-4634.892212804394,2.0
-25827.08022928507,1.0
-16014.769338234188,2.0
-14562.973671890468,2.0
-3461.4798548562594,2.0
-16302.53504056557,2.0
-9524.583472066333,1.0
-7341.373915371651,2.0
-7954.488198774543,1.0
-9140.948460039317,1.0
-2648.636981831881,2.0
-3812.0953431614716,2.0
-3109.9271871894052,1.0
-11121.07401745646,2.0
-2995.3584950474965,2.0
1170.1312156810163,1.0
-3029.91906506361,2.0
-2758.081931164009,1.0
-18156.345359036037,2.0
-4643.473547032023,2.0
-1223.8552101226742,2.0
-5688.8463606498935,1.0
-23838.634134453823,2.0
-3865.639866280333,2.0
-5035.8798394674195,2.0
-2856.228601009876,2.0
-5936.4591529422805,2.0
1549.8746490409649,2.0
-5037.703809441777,2.0
-2457.791259170148,1.0
-3744.413427343114,1.0
-11780.249925911903,1.0
-5208.740962084883,2.0
-8283.285950736945,2.0
-9420.056949572649,2.0
-1351.4954124650155,2.0
-12359.35577098019,1.0
-1921.5972709595062,1.0
-3396.3153520985184,2.0
-2523.101317341995,1.0
-19680.119143043325,2.0
-3662.9788562026733,2.0
-1813.828406699417,2.0
-1929.4502405485691,2.0
-18473.376925254204,2.0
-10235.55657615969,1.0
-4467.038205499353,2.0
-10216.100215415925,1.0
-10398.435339800724,2.0
-1977.3450391388687,1.0
-371.8095684415348,2.0
-11178.479565200749,2.0
-4848.809083663544,2.0
-1455.7608402893638,2.0
-3504.6534266163044,2.0
-10608.856670115681,2.0
-14842.1375170699,2.0
-19043.144660105587,2.0
-3940.006828359777,2.0
-11089.839073897609,2.0
-16045.222243166476,1.0
-8872.668920638253,2.0
-8764.232361529641,2.0
-744.5201364443092,1.0
-15853.751076890274,2.0
-13269.777642340361,2.0
-12175.955955306577,2.0
-20438.03779952736,1.0
-4208.2072426075065,2.0
-2088.049357156826,2.0
-3072.7941787421114,1.0
-3007.1361696807653,2.0
-4247.789874483329,2.0
394.90865578222656,2.0
-6220.2860975357435,2.0
-2533.4913310290403,2.0
-4629.908943759721,2.0
-3580.1197408470325,1.0
-15179.331531589367,1.0
-5250.554192597281,2.0
-19824.488437905693,2.0
-13961.771413975295,2.0
-15679.964204096266,2.0
-2473.6644484802455,1.0
-2549.048403292868,3.0
-4808.15456737716,1.0
-6112.866546040383,1.0
-2054.0547333638588,1.0
-4116.815076209839,2.0
-4667.857813560561,1.0
-687.7678721856246,1.0
-1572.4739265848257,2.0
-2229.9449051810225,2.0
-17912.271224062046,2.0
-10959.5875081798,1.0
-13438.251820314601,3.0
-5765.292613450059,1.0
-1882.0292594248713,1.0
-1394.986552865008,2.0
-2766.4287728552736,1.0
-8227.806304487944,2.0
-15937.822211161463,2.0
-607.8791752062425,1.0
-15400.345359607194,2.0
-3285.035873086108,2.0
-4761.178615956945,1.0
-6325.923551056338,2.0
-206.7304207981033,1.0
363.56423770793845,2.0
-11260.855429756597,2.0
-8150.214017385899,1.0
-17867.23658693946,1.0
