empl_ttl_lc2vs0_iate,reg_al
6.163441855289333,10.050615537983502
6.87880017533317,13.741563324684204
9.149766558368407,8.825482962327687
10.266228597454887,10.959246550795884
6.951079501388164,14.804185875909267
9.276540923628799,6.677699816615499
7.587936880337879,7.51243705615898
7.8239298758118245,7.51243705615898
9.05462691847279,8.466574711031729
8.463603806471886,8.489792942049156
12.238035735549097,6.2022476666536495
8.440010064652737,5.715020948158258
8.050065177574316,8.489792942049156
8.2896217224377,14.40186392129919
6.291101268481792,16.55187586437651
6.92899149797147,15.642798481867777
8.426213814631765,5.783144560228929
11.46385489592294,13.57303201294301
9.178250708932286,14.49019113834319
11.518279579254521,5.86067097313722
10.466459886200404,14.40186392129919
7.694643474159699,6.8852325544836805
11.21283396314876,11.03190922138772
7.9991331377692205,6.129921717099373
7.8891407861503735,17.826556324068328
6.6931878857196985,10.050615537983502
10.93660616540008,5.783144560228929
9.782235246124374,10.812397531915511
7.931684855077413,15.4126894841696
11.84180630648341,7.51243705615898
7.086924827785264,14.49019113834319
7.865561097345541,13.741563324684204
6.868759102058374,19.45958127571632
8.499836797783319,11.031587821201295
7.395286182766324,6.824294917274682
11.28378208432106,12.627328492201132
7.675038135836944,15.9029059034019
9.617147448808797,9.636531068070866
10.976510798370676,10.603827650086728
7.923018652954744,12.316557609793488
7.0617831797824335,10.08192028414992
6.939410332171203,14.36506945499525
8.118218280697032,13.57303201294301
8.189016549476088,14.36506945499525
9.69768990961851,6.2022476666536495
7.346375147974815,10.050615537983502
9.90441106339564,19.07062212473508
6.405912153003442,11.296729393764217
8.294342172997709,12.546763015475303
8.287528001714033,12.627328492201132
7.663514534262634,13.589459515373113
10.500518999022152,15.077459475794244
9.221198663496091,16.065847450474042
8.219600881683478,18.46806689735796
10.702213873666865,5.6673130249313965
6.478314231639317,5.6673130249313965
12.431458174677608,6.240418498934321
7.1795271862451004,5.86067097313722
8.063379017997919,15.642798481867777
8.28712537876436,6.129921717099373
9.580632096524058,13.741563324684204
8.600102786138653,7.246800499530508
6.055977332407223,8.489792942049156
8.281793776501878,5.985391787419051
9.460201935379366,14.18646213821365
7.730822168213375,7.398732050700365
8.904470076277926,16.415188823968002
7.605012115365937,12.627328492201132
7.900141785019246,5.6673130249313965
7.384268257787621,13.57303201294301
9.293774331134758,12.312436218058837
11.60051210735136,16.415188823968002
7.30676886572005,11.363400659039383
9.050585209552782,5.783144560228929
8.707314336405636,12.406693156896807
8.723857045341706,19.07062212473508
8.174621595361153,15.642798481867777
10.024150581837524,14.36506945499525
9.976441157733113,16.415188823968002
12.946431242840182,10.08192028414992
8.803543464068701,14.40186392129919
8.319533050854536,8.825482962327687
5.36276071674245,6.521730139178338
8.029235731669095,11.197745334899928
7.751171251940067,16.542434628723377
8.082566372138862,10.546473606513493
7.633294555314956,10.57627785457591
12.101343456275874,5.243736010598901
8.96856112163362,9.69595074516882
8.187085734408871,13.589459515373113
10.368634827191713,6.114248988758748
9.907694107861598,6.37366175417484
7.829818379922157,18.70707624051383
7.031629432286003,15.9029059034019
8.68829868347227,5.715020948158258
11.74122960068575,10.57627785457591
7.161526849282808,6.114248988758748
10.105068916502445,17.826556324068328
8.046446463066893,7.1204666083712365
7.06301375449098,11.031587821201295
9.39175110175957,6.677699816615499
8.617240414283625,15.9029059034019
9.444249928645432,17.664156296958605
5.733976039991674,13.741563324684204
8.805817272542962,5.243736010598901
8.687291336810182,5.33547044819989
10.207439762842522,8.825482962327687
7.969092905195769,18.70707624051383
9.25816572054531,13.741563324684204
11.994097740541992,12.312436218058837
9.126744962282533,16.542434628723377
9.404951933815681,14.804185875909267
9.335318912040423,18.46806689735796
11.483905928017865,12.316557609793488
10.331424060353719,12.406693156896807
6.774085844064124,10.57627785457591
7.317276267842874,5.6673130249313965
6.68430849436116,11.177735452316972
7.777594439037373,6.824294917274682
6.835548445482379,17.664156296958605
7.558626056300699,17.826556324068328
7.8758327450024135,15.9029059034019
12.57661725204813,8.489792942049156
10.480233349783763,5.985391787419051
9.559881136947284,12.546763015475303
6.670784701326481,14.49019113834319
11.854104392890793,5.6673130249313965
6.509676390157287,19.07062212473508
8.468316087372282,15.9029059034019
7.6445517608099385,13.611439749187744
