empl_ttl_lc2vs0_iate,earnx1
-8.520648196382673,994.6296221045262
-9.036513960348046,1300.4341348500961
-11.027773318354884,0.0
-10.848264449380427,492.3538817265027
-9.21650221798034,2596.67381526939
-10.240856190244775,1743.3766496691196
-9.725046360586145,1039.4234270616687
-9.938630770402966,1419.020133168046
-9.913164399056683,308.4632670927226
-10.384701992095362,2554.7601949945533
-12.35703702519145,2765.2373708602654
-10.206003305037905,1786.5038800825016
-10.336910455060144,4123.048044576214
-10.084121869868143,1395.1766837062169
-8.57793623589498,420.0107521787132
-9.189087976506789,4376.964995151424
-10.517601117325048,1184.945230744679
-11.851816466179356,3715.7380208798586
-10.195639754351077,378.0834741638525
-11.859182022907174,3108.316098318286
-10.81232871119416,769.9988660048341
-9.660448430618596,910.239285757953
-11.43371924959742,2629.4232436294387
-9.931826079819142,2238.7570409712052
-9.629763409224312,709.4347828549727
-9.30756712552746,873.995710204487
-11.09519707280143,1690.0940197030131
-10.193717574721898,1226.2186615134185
-9.644149294128837,652.8030681832854
-12.197905925355364,2937.58194917987
-9.19903107632146,2933.2900913523317
-9.709522015720562,1989.3244952047917
-9.14993085073568,1307.7446573057587
-10.246272495497909,646.2121959290417
-9.433105520454761,0.0
-11.694647948666105,3511.8582761996868
-9.658495738053084,1569.1363630581277
-11.272177264526704,3450.7952958329715
-10.997258730813522,2248.629193036797
-9.896400354963323,1490.2089667020414
-9.110285730342847,406.920043469496
-9.195455312792545,2034.7310956304932
-9.923578455317159,1410.0891997538715
-10.166569676919792,3750.5435069296996
-10.221938147931361,2230.4758566951286
-9.645664771620027,3511.577444488947
-10.892739424930184,1023.6929418040424
-8.889015773942447,2252.5949929505014
-9.850789041142534,267.7472318830555
-9.849731472238828,920.309880102695
-9.473503196280683,509.41359623887024
-10.899028343915301,905.626167649221
-10.1746247162341,1239.6646884008817
-10.200970269729648,3896.952074690589
-11.01270215324514,3020.9048532883157
-8.91894469940708,1770.433009746093
-12.568795042857769,4439.016976393531
-9.4218358786568,1106.9566236985715
-9.757775059995858,2143.1652462243183
-10.1421925883794,0.0
-10.203073547533272,377.3089922005976
-10.384217787089623,216.7868816428233
-8.769977288930122,3644.500333135782
-10.119649571597561,2185.9098637779325
-9.909160025655645,1193.643901914762
-10.252262104664542,3724.4087790946874
-9.721356317654827,730.1109358289319
-9.461787390242426,1590.5991722408305
-9.840602584946117,1532.5232360976688
-9.509233593680545,1216.9844187595627
-9.907832384522505,859.0392251769102
-12.035366856823707,3142.994292176163
-9.67219695674288,3797.5893637938043
-9.702311541182748,1555.2976861453074
-10.157645570391917,1547.748552673466
-10.354063568541932,882.5059022403984
-9.840356491401145,1829.0698868061627
-10.789384180048387,402.43950306456145
-10.492377888830074,317.9757201062457
-12.92503242542784,3865.406348016244
-10.736164896877035,2894.03642180361
-10.3160545963501,845.923201710562
-8.153613023544457,1650.205873539704
-10.055940317757285,1825.4446931141981
-9.427374998052786,1626.0212949641452
-10.121700859929309,1208.7697053764982
-9.629959329284103,566.9900906170922
-12.370405682234214,4682.290441887248
-9.459626785566492,240.7149933096506
-9.753075045881447,664.2237846495149
-10.998309657816325,2867.53144755519
-10.5236644558253,442.8385125205293
-9.621047811319128,2807.971395043837
-9.448364762468906,1256.3626574195055
-10.577199773266319,741.724720768645
-11.960123499908063,3584.26512505135
-9.446066246066291,3010.611175433708
-10.57145580949983,2587.518122154427
-9.996614347794411,687.2798371207239
-9.443048800394221,3325.3846116490586
-11.001752564168724,3885.5165319657294
-10.668446763813105,3118.5094691884606
-10.011057218589505,0.0
-8.428429536592514,1610.7965528499467
-10.438100915285943,264.3620012173714
-11.030835377331124,4390.757956561702
-10.621612861922124,3380.3116101393994
-9.728779524226058,1470.816911242664
-9.89604588781933,987.8505609529896
-12.560974413090882,4423.153950565993
-9.588746663009614,453.1240323812552
-10.080868281245316,1603.3845352473768
-10.458322574945484,812.25284176691
-11.760905447335789,2338.380544304794
-11.095523206858587,3702.113668595031
-9.017471192249786,1845.613788518637
-9.61967810906311,2278.5928093437556
-8.888460249681081,1116.7100898874148
-9.725023991346584,1976.718486798094
-9.223526953560905,2231.6965290476446
-9.816592033588343,0.0
-10.168953910915132,3866.8370323292775
-12.777593094882313,2786.9547836456713
-10.946109751742318,2737.726228122845
-9.81864233063424,1210.3887612929552
-9.20604145695558,2935.0728491090777
-12.174833274821353,5098.50802474683
-8.727100680617012,1852.009870391848
-10.13833918351474,2403.482914224001
-9.876879346001232,2912.1876937018733
-10.098750870818735,349.9102956762794
-11.482464156191416,1451.6389287363331
-9.36664555807634,2968.241775512749
-8.882778296244648,848.9642863203137
-9.491075591425286,1481.5593096410134
-9.773661529379572,2287.6647925387065
-10.806979095629483,3631.9355356134656
-11.502484371212766,3782.4596800225363
-10.820756766692915,6362.737570356154
-9.36303577799761,762.1782834752955
-11.090329675143817,2483.636468948697
-10.566436276298457,323.10971172688
-12.373428021172355,3501.0444075125847
-9.828773552568743,2899.807413048714
-9.632346997587275,2808.9262860911217
-9.99944994107756,1670.6519623891286
-12.471106491651504,2008.4562101978286
-10.229312508183632,824.6381678632073
-10.87864092859638,2271.652792940131
-9.02126843339164,965.0818207133022
-11.029485251422436,3260.6181967652697
-9.397521856454375,1601.9966033277824
-9.155591950998469,1552.4779077354196
-11.023932103741574,5401.506085271435
-9.396471513935985,1768.3211875139689
-9.205618277247035,1132.450330298676
-9.964954190713566,1295.7139776466354
-10.716810416266659,2049.0429534886102
-10.123332432491273,369.9836114847665
-9.200909757716554,1016.5442111006439
-9.792386472748367,5762.950825687305
-10.269910985776223,2819.6263751200436
-8.796766366474326,1927.3873908231017
-10.18980652394047,1707.6516158269728
-9.707114129850378,547.9668643344776
-9.811818881657667,2037.8588702496995
-9.590029593766667,3120.4363176035786
-12.163348331632665,2121.7126508007327
-9.626638301955285,716.0403143150915
-10.275839982642612,1431.8153357684591
-10.584206704675292,0.0
-9.92929785273191,385.4807261373969
-9.3801771920225,3779.4091105159764
-10.792492469547005,2727.4852430071255
-8.488964044793173,2870.1822341511916
-9.929976957334661,2356.4295769814844
-10.245445066130117,2738.95480606595
-9.710914159450242,1627.593744438242
-10.16837791285629,949.3940812283056
-10.846009148558688,692.8488494225033
-9.175507122345785,331.8696869126604
-11.084580025927547,3029.616204338545
-10.393545648955406,2982.616064481837
-8.906668990916799,1315.286206979426
-9.545397255610915,1482.1490031728272
-11.350070919132278,939.2268944027182
-11.197821078092343,603.4308483137222
-9.78297510397784,1334.0850565112876
-9.544021756433812,3167.71738518014
-11.638677212620133,1959.6076006652474
-11.257170035861432,820.661284374195
-10.916084727332322,3084.2656743397692
-11.292630191892869,3420.293098650708
-10.996237073413829,461.8176619933457
-9.699770107359642,2910.804111904956
-9.826246106728401,2461.034054043623
-10.452878712385223,1617.4818030686042
-9.708460969490758,449.0799680451471
-9.285266191947777,0.0
-9.319065296932298,568.6223157680399
-9.551053387718753,1823.1502725425617
-10.131757011917648,1993.5508431523601
-10.695010362797136,2023.3301690686221
-9.29782372688057,687.6503583590205
-9.958603238914307,1679.2839986239997
-10.981752971820377,3428.343883918677
-9.785313117857454,1932.7332065951532
-10.475753736385265,423.95669865876806
-9.584577915525891,2908.754207381827
-10.370812448110561,372.65067705106804
-11.521581612436446,2360.6772111983055
-10.576285360919034,1498.9699204089275
-12.921362579643823,4600.988245868159
-9.583987832081535,2279.524947393438
-9.110697986254165,1685.1931769574321
-10.101621556293546,3865.713367085638
-10.275016041914846,3037.689136324786
-10.881973324723234,790.4595653371924
-9.786187123820554,864.7076490673016
-11.1305212576761,2581.373133243757
-9.831910338742563,1140.922181961937
-10.882095157604024,0.0
-9.426007077340014,1494.0735526552053
-10.855950374187795,2022.5755915130192
-10.100272999496665,2651.3926509424473
-11.352679805154512,2401.451578152223
-10.043606923205123,686.8306313240284
-11.416687553915487,2434.3039880750066
-9.876606690650842,1711.4295059497197
-8.686414258739367,1802.045212591241
-9.387966518471234,3092.972447147685
-10.310051634190936,3264.424091312966
-10.06756478366998,2270.0385586999773
-10.283005778805665,2374.7266221524214
-9.074673250538655,1847.741753931573
-10.07619775170983,4474.891732966826
-9.25391335757113,1507.5644802896536
-9.20891361421348,1149.1303892239218
-11.838007529937185,2804.0385503712096
-10.355450107862534,2547.1069426087215
-10.882256156970257,1023.8649898554056
-11.599134400987776,3812.927812817642
-10.956718835123768,4376.119205345862
-8.773155838294903,1122.1296026313669
-10.056960333016852,1918.6080047391436
-9.569463491992925,1464.2516842426799
-11.096242117707009,1267.6639052309945
-10.099588792905472,3985.557489340855
-9.969386909641822,679.4952669726948
-10.48560540461744,4535.7985825126225
-9.383035955681795,1734.509501379833
-9.602047212601535,2370.410525034095
-9.000896078248338,1571.86821725501
-9.38432372653106,3586.589018401565
-11.16935815399472,2593.1801873952504
-10.752780069079416,4971.594185376921
-11.658271757045926,4088.3913430587727
-9.380148981545716,0.0
-12.010198658305374,5033.589450513247
-10.97520736035304,2726.040056840817
-12.875361863067988,4299.394076046059
-11.49255142586962,3089.861664298832
-11.555401260230365,2806.9001533442606
-10.266215987776167,1544.0145829409407
-10.972334192894175,2798.063194971444
-11.300578406142892,3759.243501379009
-10.225560306254206,3383.8592705523947
-8.570036123309169,1603.462065990001
-8.805702011230718,1081.7484862816777
-11.184207893574607,2697.9953220317375
-11.490946867079776,3293.2538096459043
-9.159233319761839,1809.3347921923976
-9.030483102331985,2605.6071482983416
-10.066392859636348,4329.65103342104
-9.662861710715175,1549.4493365868739
-10.263974369552276,499.260066207544
-10.00602403159911,3321.009416798026
-10.047472947551896,672.6755474551101
-10.984300155282552,3988.667815822371
-9.855176776237151,2558.7148108012134
-9.223798950098052,2166.0297038005265
-10.909149847575364,2192.000012290935
-9.296252148169762,2264.3862451006826
-10.754268931184154,438.79224248669306
-8.374173989707776,1705.6606264124594
-10.651415283129205,2562.9335238753756
-11.927398945498098,0.0
-10.312970795507404,1580.6315636694433
-9.16142907366502,1047.5160237701482
-9.403886541542555,1137.1933965677895
-10.603975553321636,1494.0061834178857
-9.365216324862917,1552.3325130583132
-9.685096406644199,4717.393542089178
-10.189429069633,1128.0629106853007
-10.449940888824164,2283.489705186741
-10.73232463245694,2524.0837912504844
-9.603151043325155,350.4412812924824
-10.816367908488532,679.0155333746104
-8.974083782633512,1357.5843425664739
-10.297773864315223,620.8065497042886
-10.124977638371059,1021.7451653167782
-10.230482290271954,2154.2695500838463
-11.727102110567095,2211.263020231283
-9.685883518030677,5416.25569113622
