sal_7_lc2vs0_iate,reg_ser
-14966.329336529681,44.13662518418517
-22973.602023819152,43.794759766421855
-31733.93188014781,56.00156836204996
-23784.02012254816,55.61319381311606
-29944.323968146433,54.13462065843544
-20681.806688880657,51.64208012290497
-23681.351490448036,51.239202675284645
-28546.654518830932,51.239202675284645
-20567.674996668597,41.1263774068312
-29338.50146850353,50.918617138569005
-37211.55080423473,40.58472706107023
-35369.195541491725,52.81671062158314
-34309.53282561989,50.918617138569005
-27423.33894663732,59.16605356399492
-18961.885957543196,58.17571650868259
-39463.14024115179,57.707357830393605
-20679.679856243343,51.62276087243585
-36166.908787049426,40.50652664870855
-22080.32337065613,45.62378915966991
-39338.87674069799,46.71352130193502
-29044.74883347733,59.16605356399492
-19700.84510706944,40.424467677940896
-24795.947589373252,42.17211466032058
-34194.25163903,41.04762817418116
-28948.978051128728,47.94886509813647
-33628.75533818538,44.13662518418517
-33294.85269875201,51.62276087243585
-20025.783157884176,43.199874437569264
-17856.080709183225,47.1570315638461
-38585.88319015798,51.239202675284645
-22370.934548846293,45.62378915966991
-32039.2368437174,43.794759766421855
-24069.211810925477,54.86573122936064
-29842.934248331112,59.47595778135059
-22161.382840033668,44.82253612444929
-33219.19196148271,40.1215023000053
-27760.289556460637,51.99242497994736
-31177.093761748212,56.19212068260055
-27350.894723285004,55.88635513910959
-28034.10766171894,56.45104328229763
-20359.972304553197,40.31705615821635
-34541.64112295194,54.89502272010587
-26754.036650084316,40.50652664870855
-30874.663846205203,54.89502272010587
-34585.75660814258,40.58472706107023
-26927.58953247995,44.13662518418517
-36652.21342550219,48.36277186842874
-18285.372275478203,57.91932836569297
-17442.544103720596,44.34699704539882
-30463.191571068168,40.1215023000053
-16657.90181681644,41.797024702686336
-32040.607498610894,42.793960732726966
-21197.90645089332,51.20649072287212
-32588.12277359507,49.76105210425247
-26578.006107730056,58.54521222112821
-23218.005625506295,58.54521222112821
-39704.433482925,55.505871920133245
-21271.170734353345,46.71352130193502
-25465.912919121565,57.707357830393605
-28596.26025118721,41.04762817418116
-22665.93137924984,43.794759766421855
-21066.55732084836,49.64290509414352
-35013.1217928105,50.918617138569005
-20064.88736712063,41.48296305222163
-20857.614476816023,43.19639221231764
-33108.92692225515,55.918969385169504
-20517.031086452855,50.71721377412224
-19197.08046076174,40.1215023000053
-20729.766060986596,58.54521222112821
-23107.12160189483,40.50652664870855
-19453.21552995719,47.05410925021325
-38084.04054120039,50.71721377412224
-29529.329986213503,47.97189674292668
-22484.351455840544,51.62276087243585
-30675.554610813335,53.08541388864003
-33363.28145670936,48.36277186842874
-25448.749172298056,57.707357830393605
-22894.359495292672,54.89502272010587
-22553.38728101235,50.71721377412224
-37491.15928986399,40.31705615821635
-36149.867270031405,59.16605356399492
-34209.304842846796,56.00156836204996
-19436.212252643218,52.40854258551276
-32619.86597012952,43.49521587724775
-21750.970849951755,41.57278495048693
-25916.046887157143,51.11621272212679
-17426.608911683765,57.267873487302026
-40688.684498072354,54.1093094876617
-18648.703599400906,48.04528843141448
-25881.035990991557,41.797024702686336
-27806.112891375404,55.1660020929033
-24455.246137663096,43.940765365608506
-33500.4284907447,53.89097997615204
-16460.58965374005,51.99242497994736
-32954.136652416535,52.81671062158314
-33500.04530603778,57.267873487302026
-24841.555114345305,55.1660020929033
-21723.17705283657,47.94886509813647
-19175.07905338329,53.3341229438205
-23429.359122834816,59.47595778135059
-32975.936669674076,51.64208012290497
-35549.580435226526,51.99242497994736
-27275.276467468335,40.45295140473965
-16713.972267407957,43.794759766421855
-21442.54551592349,54.1093094876617
-35493.14957629333,44.47355487462248
-28361.471609547003,56.00156836204996
-27977.761971521577,53.89097997615204
-22310.867776206764,43.794759766421855
-41703.021956636316,47.05410925021325
-18115.556212351963,41.57278495048693
-30520.841696688767,54.13462065843544
-22383.30489932528,49.76105210425247
-27391.038716012386,56.45104328229763
-30482.184444501094,53.08541388864003
-16140.944506896283,57.267873487302026
-24948.257918684565,58.54521222112821
-22170.734026822094,51.32189870085669
-24077.45465732757,44.82253612444929
-35865.34185290223,40.45295140473965
-29533.165375587152,47.94886509813647
-32106.904963597204,51.99242497994736
-40909.76090863927,50.918617138569005
-27685.895276604442,41.48296305222163
-23729.455766235402,44.34699704539882
-23408.018002277036,45.62378915966991
-40090.45493256462,58.54521222112821
-22923.627666203443,48.36277186842874
-30238.98803412025,51.99242497994736
-23214.087183439384,42.44907434855431
-20489.144207420122,44.770034590453946
-29595.85554923718,58.17571650868259
-34370.52345497785,48.027022042691215
-18714.107478368234,53.70325408375153
-20530.438727294222,51.20649072287212
-25291.19596235027,48.04528843141448
-32740.912321432403,40.58472706107023
-37066.47654072732,43.49521587724775
-44567.8969345635,47.97189674292668
-18244.624484849424,41.57278495048693
-29991.896742142588,55.58419079695274
-20591.640044699838,55.1660020929033
-38885.27217075933,51.62276087243585
-24391.687396306905,44.34699704539882
-29050.044092376233,41.797024702686336
-27389.279705702298,57.81954827121653
-38279.43432731289,43.05248972136468
-16973.613515319856,55.61319381311606
-25230.46232391276,55.7427690131515
-17530.980417495946,55.88635513910959
-34167.06606362389,47.97189674292668
