sal_5_lc1vs0_iate,earn_x0
-2481.9990918268495,1193.332697145667
-1430.202684616277,3244.6781523613786
-4489.066068861715,3719.2213222458727
-11449.086047238934,3085.6925448433512
-2621.9158112681944,4004.131002137021
-9307.768394496368,1755.8269456412604
-3663.882554510727,2584.370630726857
-2922.271743348201,3413.5281476890164
-8681.341162061635,1933.0884472848177
-6274.98471380869,3968.939722213053
-23050.036448475887,4292.975371818628
-4468.773777198032,4686.399666895838
-1791.5446949040288,4759.08314777485
-4944.3840893217,3485.7685658506025
-985.7288185997259,2430.071681191421
-332.9000730049738,6995.563964901388
-3128.5858267013627,1800.598031556699
-20174.249270295943,4116.599833906231
-9694.51465280175,2272.22316109235
-15482.656312535788,4645.666832185667
-16864.316977723323,4911.659106698894
-3854.6605514252137,2285.6646826609804
-15512.06340435362,2845.918390197516
-737.5592811277274,5615.714002697792
-3907.2066466053693,4666.231885699818
-3121.7491029205485,5196.638068029913
-15304.32706086959,4076.92783250837
-13543.905380875236,1749.6442113020514
-2648.5947456058157,1342.3696338424595
-17866.57769455155,4490.609342053655
-2403.451674007313,3043.1471959793835
-6434.734482813499,5155.20693112442
-8296.695760245611,3362.485159182663
-5509.827570719332,4016.4146395269454
-4641.313601073667,2790.325407162434
-11752.237241047436,3760.962602912711
-4379.075625140771,3844.823230717023
-3376.3762733938984,3925.744144977282
-18070.252683228304,3494.914466391914
-3868.6695721607903,3914.4693519501134
-2411.755970966738,2504.4669564633064
-2800.2412569148146,5127.58637675137
-4610.403673240825,3562.886665982977
-3839.2066885664535,4346.035705503462
-13850.616232426319,5810.071824153135
-3205.912961450713,3785.74193468117
-13405.433064226892,6312.9529453602845
-1393.8747596588855,2434.186954334409
-3827.2478162996267,1479.981545887037
-3340.8646766978018,5557.065867351301
-3220.861475528019,1104.7599895524174
-18159.677478107256,5894.174450994807
-11768.15836671055,2843.929690002449
-601.8838962788832,4204.431798818756
-19723.851358464704,3367.087933725305
-5725.515170755166,2758.136380043928
-20073.777211113367,4848.983973726757
-4066.4327409611055,2644.3239547182543
-3625.4468209149663,3348.914555933196
-1856.2438022488532,3839.682281385358
-12507.116191895593,2467.059948003984
