Treat 0,Treat 1,Treat 2
0.3427753968253971,0.3640400072150071,0.3310638888888889
0.30460660173160176,0.2836364357864358,0.40205303030303025
0.22262619047619056,0.276954761904762,0.24328181818181815
0.41573650793650796,0.35688488455988465,0.28697417027417016
0.34624765512265526,0.1928876984126984,0.3174440476190476
0.23998055555555567,0.30752817460317444,0.33451320346320346
0.37674761904761905,0.24909173881673896,0.3191083333333333
0.2731791847041845,0.35375393217893214,0.3450138528138529
0.37058852813852816,0.24527579365079366,0.2774186147186147
0.4012699494949498,0.35320793650793664,0.3570927128427128
0.26838138528138533,0.3642186147186149,0.31219087301587317
0.3103833333333335,0.3716230214230218,0.3414778277278277
0.23183362193362206,0.2517199023199023,0.31726349206349197
0.2511027056277057,0.353355952380952,0.21825007215007208
0.3679666666666665,0.16860862193362183,0.35324007936507945
0.340439880952381,0.3484035353535356,0.5101988095238098
0.3169870129870132,0.33165797258297247,0.24689148629148625
0.31721486291486317,0.30330357142857156,0.3428572150072152
0.532797222222222,0.25006944444444446,0.30511143578643557
0.42592842712842693,0.44046666666666684,0.3245718614718617
0.29370808080808064,0.15379761904761893,0.3053873015873017
0.2222388888888888,0.24489206349206347,0.19231190476190455
0.2309167388167389,0.3602832972582975,0.2398563492063492
0.1864130952380951,0.42976626984127003,0.2454210317460317
0.2923047258297257,0.2678531746031746,0.2846637085137087
0.23563891386391392,0.31901269841269847,0.23464841269841288
0.2076186507936507,0.38367323232323225,0.29065793650793614
0.15426428571428585,0.2723091269841268,0.22516031746031756
0.36130833333333323,0.27155555555555555,0.31269603174603183
0.27570413752913786,0.2464384920634921,0.2741341269841271
0.21143474025974007,0.23727987012987017,0.310995238095238
0.25999797979797973,0.3520146825396824,0.3061520202020204
0.2051813492063492,0.3317940476190476,0.22079404761904753
0.22107222222222228,0.34372222222222215,0.2570713924963926
0.2678130230880233,0.2707055555555556,0.22866309523809533
0.17821785714285704,0.32149891774891787,0.3009289682539684
0.18870674603174584,0.3359448051948052,0.33133189033189003
0.20784520202020215,0.46036735209235186,0.36996590909090904
0.11280497835497841,0.35517730880230886,0.2052633116883116
0.27039166666666675,0.5257512265512267,0.25876230158730157
