line_Treat 0,line_Treat 1,line_Treat 2,bin_Treat 0,bin_Treat 1,bin_Treat 2
0.11278311204325256,0.12326251512257955,0.03525388122997396,0.23475714285714305,0.23161904761904772,0.15802142857142865
0.24472099920367085,0.30524121432076157,0.10324099174442829,0.27523541285103803,0.27489844104308403,0.19410096951659458
0.4793308643899077,0.6550489507551065,0.26352772110906086,0.315713682844933,0.3181778344671203,0.23018051046176052
0.8474938306157573,1.2182117196450946,0.5863127695845952,0.356191952838828,0.3614572278911566,0.2662600514069265
1.3526165294916073,1.9633160927409676,1.137002206477912,0.39667022283272296,0.40473662131519283,0.3023395923520924
1.9487217356911655,2.7420547040086283,1.9218618677613188,0.43714849282661794,0.44801601473922914,0.33841913329725837
2.5343229824280322,3.3187950850323262,2.8314698414347395,0.4776267628205129,0.49129540816326545,0.37449867424242433
2.9751652215210496,3.480993376999303,3.6360564619626556,0.5181050328144079,0.5345748015873018,0.41057821518759025
3.152805715968012,3.164057672336653,4.0698481413287455,0.5585833028083029,0.5778541950113381,0.4466577561327562
3.015923516671039,2.492321248257392,3.970586839141344,0.5990615728021979,0.6211335884353744,0.4827372970779222
2.6042365633389233,1.7013046319702116,3.3764482731368806,0.6395398427960928,0.6644129818594106,0.5188168380230881
2.0299135116690934,1.0064184364656363,2.5026171171910914,0.6800181127899878,0.7076923752834469,0.5548963789682541
1.4282743291741877,0.515933251497122,1.6168049440497378,0.7204963827838828,0.7509717687074832,0.59097591991342
0.907157552551794,0.229206478452131,0.910436696566684,0.7609746527777779,0.7942511621315195,0.6270554608585859
0.520104731479662,0.08824268087972467,0.4468592867736998,0.8014529227716727,0.8375305555555557,0.6631350018037518
0.2691757194745401,,0.1911704355518387,0.8419311927655677,,0.6992145427489178
0.12575288413181263,,0.07128523393610726,0.8824094627594626,,0.7352940836940838
