Treat 0,Treat 1,Treat 2
0.1890962842712843,0.21290191197691197,0.23314689754689755
0.07605357142857147,0.1158624819624819,0.20410515873015858
0.2480023088023088,0.17623740981240998,0.2781456349206348
0.08258373015873006,0.27811507936507945,0.24426684704184717
0.13868333333333333,0.32636349206349213,0.24478809523809503
0.06602222222222216,0.2692722222222222,0.23063376623376616
0.19440043290043296,0.19003520923520925,0.08801111111111108
0.3053404040404041,0.14344292929292937,0.19964047619047623
0.1791762987012988,0.1994459956709955,0.16326150793650807
0.1636107142857142,0.2259900432900433,0.2924488095238095
0.168427380952381,0.1880247835497836,0.17642301587301584
0.2932397907647908,0.27683816738816747,0.27533917748917736
0.15715588023088017,0.21077189754689768,0.33996219336219347
0.09426237373737374,0.06007261904761903,0.16444199134199136
0.29589206349206354,0.1833825396825397,0.14051587301587307
0.14730012210012208,0.16228690476190463,0.30506562049062064
0.1392751776001777,0.1923107142857142,0.2022639971139972
0.24163611111111122,0.15756031746031743,0.31620039682539686
0.0894670995670996,0.16354365079365085,0.10939444444444454
0.20992932900432903,0.2500011183261184,0.3908777777777776
0.18777738095238103,0.33456309523809535,0.30207694805194785
0.09406103896103904,0.10462103174603177,0.1508825036075037
0.1315317099567099,0.24818618326118322,0.4125365800865805
0.26486468253968254,0.1651880952380952,0.43685797258297265
0.15612702020202018,0.1272595238095238,0.17856587301587296
0.240117784992785,0.18603055555555562,0.37883802308802317
0.22600764790764769,0.20273849206349215,0.34344949494949484
0.4536500000000001,0.2180115079365079,0.1341841269841273
0.14093849206349202,0.17263293650793657,0.36627831890331886
0.12016904761904756,0.29242229437229456,0.21310317460317474
0.34612456709956707,0.5057433982683983,0.33235912698412695
0.2885623015873016,0.2622988455988458,0.16637420634920633
0.28121626984126963,0.13503452380952385,0.3800979076479078
0.1651832972582973,0.23035241702741696,0.1539444444444444
0.12410634920634923,0.17830331890331885,0.17866829004328996
0.22292968975468974,0.16570992063492054,0.45830912698412707
0.2615683621933623,0.11832063492063494,0.4423539682539685
0.17532261904761878,0.20423369408369405,0.3713264735264737
0.21252414529914518,0.1623598845598845,0.18905238095238078
0.12641349206349203,0.1068190476190477,0.13740079365079375
0.3269031746031747,0.2434690476190477,0.32531118326118336
0.2114296176046176,0.3704908008658008,0.24529386724386712
0.1185365079365079,0.31337038239538234,0.2913123015873014
0.2536362193362193,0.3802270562770564,0.1258880952380952
0.14528412698412707,0.19835277777777774,0.32793690476190485
0.18193690476190477,0.5270908730158732,0.20622142857142858
0.11231269841269842,0.2427584776334777,0.25509325396825405
0.3839401154401154,0.29998170995670964,0.37504603174603174
0.10994062049062053,0.2661666305916305,0.22689462481962477
0.25195158730158757,0.1066228687978689,0.40105854978355027
0.15803571428571447,0.437727308802309,0.24430967643467646
0.07139642857142858,0.15720386002886008,0.23980443722943717
0.2124952380952383,0.405298556998557,0.3715928571428573
0.12136825396825397,0.31945072150072146,0.3621361832611834
0.10101706349206355,0.37338214285714316,0.24915198412698408
0.29334408369408344,0.2255288961038961,0.09444722222222228
0.17846789321789328,0.23277261904761912,0.26325324675324696
0.10960952380952382,0.0734496031746032,0.2701575036075036
0.10596756854256857,0.3303257215007215,0.3433146825396826
0.19355122655122664,0.4783615079365081,0.23374476911976913
0.3464380952380953,0.14252146464646478,0.3003655122655122
0.393082503607504,0.27124805194805196,0.20889563492063484
0.15467301587301596,0.2439004689754692,0.386926515151515
0.2960432539682542,0.19684523809523807,0.39951388888888917
0.21050916305916303,0.3762984265734267,0.5113234126984124
0.19286666666666677,0.15825793650793651,0.18165909090909085
0.16629816017316024,0.34325472582972594,0.4785629870129872
0.18876554834054837,0.31009206349206353,0.2235368686868687
0.36188333333333333,0.27152420634920643,0.174975
0.17950357142857137,0.4926408730158731,0.3367218253968253
0.4070630952380955,0.18505753968253966,0.3210932539682541
0.5505283910533912,0.19014743867243886,0.389099531024531
0.29894206349206354,0.22905256132756144,0.16767593795093788
0.1866804834054834,0.15832698412698412,0.1882476190476192
0.149841341991342,0.26420386002886,0.11281540404040409
0.2260809523809523,0.1478572871572871,0.418022546897547
0.12966237373737383,0.07176273448773451,0.2757658730158732
0.23259047619047638,0.1388596320346321,0.35981937229437244
0.14135082972582969,0.28132777777777757,0.15054682539682535
0.19354047619047626,0.2272448412698414,0.2459543650793651
0.12601230158730164,0.3323710317460317,0.13371908369408386
0.08032384559884567,0.2318258658008659,0.23604520202020224
0.27649718614718627,0.18910396825396825,0.20410952380952382
0.19866266233766236,0.20114494949494952,0.29678095238095237
0.16227568542568555,0.1959157980907981,0.18007153679653687
0.2329595238095238,0.24515367965367976,0.43071551226551247
0.058878679653679634,0.3136781746031745,0.14999126984126984
0.09917936507936505,0.2810364718614719,0.20206928626928639
0.1389309884559884,0.5690444444444446,0.2503345238095238
0.16158809523809523,0.06979920634920637,0.22023931068931052
0.17563134920634926,0.3154015512265511,0.21711298701298698
0.2740726190476192,0.12195952380952384,0.38133928571428577
0.12737182539682534,0.20436897546897528,0.15251587301587308
0.22357380952380962,0.18817698412698416,0.20543849206349205
0.16923932178932183,0.2592860750360751,0.4007059163059165
0.2861511904761904,0.28362683982683967,0.22251071428571437
0.1990670385170385,0.3465547924297924,0.36058495670995677
0.20768932178932198,0.3611563492063494,0.41578690476190455
0.3790404761904763,0.14384999999999998,0.2844161976911975
0.2094583333333332,0.18376031746031743,0.3092915945165943
0.21544609557109554,0.2763257936507936,0.335927958152958
0.17016746031746033,0.15899329004329005,0.5339761183261184
0.11128730158730152,0.09893492063492072,0.41746821789321814
0.2478588383838385,0.11256504329004337,0.1577047619047618
0.26415238095238097,0.1022019841269842,0.32058968253968245
0.10767539682539673,0.15082983405483416,0.16711706349206348
0.28753730158730145,0.3567566017316017,0.2449638888888888
0.18618611111111114,0.2857411616161619,0.39915992340992373
0.15883928571428574,0.12705833333333325,0.14445836940836948
0.11729830447330462,0.17257936507936497,0.14301277056277067
0.23345577200577203,0.10443401875901889,0.41291388888888914
0.30857633755133745,0.2338079004329006,0.18998401875901869
0.18307976190476183,0.2626892857142856,0.3089801587301589
0.12944960317460324,0.30387460317460313,0.21134563492063496
0.18520941558441562,0.18026150793650791,0.13030510878010879
0.3188638888888889,0.22374166666666684,0.24024007936507935
0.1860098484848485,0.4108354617604618,0.10479011544011543
0.1864388888888887,0.19507777777777777,0.4081785714285715
0.0722202380952381,0.270135714285714,0.35322236652236655
0.24677356809856826,0.17194722222222217,0.24678524531024532
0.20375357142857142,0.21133418803418813,0.3141595238095237
0.1405221001221001,0.2296246031746029,0.09299603174603176
0.19221626984126985,0.37010223665223674,0.1798654761904764
0.1464912698412698,0.1586650793650794,0.26142579365079394
0.18855072150072155,0.1521135531135531,0.1967769841269842
0.3305185786435788,0.1085623376623377,0.3356396825396821
0.17622341269841274,0.18989134199134206,0.43529642857142864
0.21362301587301577,0.23404722222222235,0.49966071428571435
0.19840515873015876,0.2179237234987237,0.2784951659451659
0.10849920634920639,0.13678015873015864,0.35995043290043305
0.17742103174603166,0.24049411976911977,0.29050793650793655
0.45789609002109016,0.23262655122655124,0.13860158730158728
0.2326430375180376,0.1329648046398046,0.3329920634920637
0.29920256132756107,0.3395690476190478,0.2763636141636144
0.3556742063492064,0.22655317460317453,0.2273284992784992
0.33922380952380937,0.19652301587301613,0.2662717893217893
0.23045072150072135,0.260145562770563,0.15824722222222237
0.4647615079365079,0.2566401875901878,0.19198932178932168
0.25733059163059174,0.14701735209235217,0.2073626262626261
0.16035912698412702,0.17545198412698423,0.26303257575757577
0.2439174603174602,0.11208849206349208,0.2654916666666668
0.357708189033189,0.17493849206349193,0.12040793650793666
0.18517287157287152,0.10032662337662347,0.35193409090909084
0.15323888888888895,0.18503015873015874,0.09396013708513705
0.21437074314574314,0.515864285714286,0.25741023698523696
0.28803964646464664,0.26932976190476204,0.2623238095238097
0.3641774170274172,0.26124075091575066,0.2377472582972585
0.10926626984126982,0.23842777777777793,0.18739404761904768
0.12620198412698416,0.1283261904761905,0.1829492063492062
0.28643448773448776,0.24518253968253959,0.2438024170274172
0.35475670995670994,0.13527652625152634,0.2345146825396825
0.3682945887445889,0.15486284271284265,0.43139047619047644
0.13022698412698405,0.18213888888888904,0.17504880952380972
0.23777658730158732,0.24581984126984116,0.28689242424242417
0.1329060606060606,0.1668468253968255,0.5855568903318905
0.22387362914862927,0.2046529942279942,0.24298253968253966
0.22851666666666667,0.17948210678210672,0.22554476911976915
0.08966071428571427,0.3714305555555557,0.3135940476190477
0.15778849206349216,0.24812261904761893,0.14123690476190473
0.08805357142857151,0.2051341269841269,0.14304256854256867
0.09290039682539684,0.5417752525252527,0.3458730158730158
