line_Treat 0,line_Treat 1,line_Treat 2,bin_Treat 0,bin_Treat 1,bin_Treat 2
1.2550012314794319,1.2117915056124775,0.7557219920877737,0.00784285714285714,0.025772222222222228,0.07091825396825402
1.9046964441449903,1.9645082751359317,1.5689983697743801,0.03303221500721501,0.05498469089390143,0.1163798635707727
2.663801076807888,2.8534695375342385,2.643502198615952,0.05822157287157288,0.08419715956558063,0.1618414731732914
3.4329873992126054,3.713522314512748,3.614378344439434,0.08341093073593076,0.11340962823725982,0.20730308277581008
4.076965427239261,4.330043453244826,4.010368672084179,0.10860028860028863,0.14262209690893904,0.25276469237832877
4.461657700186857,4.5236801548921575,3.611035338033216,0.13378964646464653,0.17183456558061821,0.29822630198084743
4.4993509287850975,4.234332385180987,2.638614410412159,0.1589790043290044,0.20104703425229742,0.34368791158336615
4.181170590605256,3.5511696543845246,1.5646488070777507,0.18416836219336225,0.23025950292397662,0.38914952118588486
3.58047220462513,2.668402353271163,0.7529299428533609,0.20935772005772013,0.2594719715956558,0.4346111307884035
2.8253816897194026,1.7964892734243076,0.2940282208422591,0.23454707792207802,0.28868444026733503,0.4800727403909222
2.054510409923777,1.0836558036253192,0.09317946558415743,0.2597364357864359,0.31789690893901423,0.5255343499934408
1.3766830520787248,0.5856680241320985,0.023963385069941313,0.28492579365079373,0.34710937761069344,0.5709959595959596
0.8500686225326681,0.2835992545026628,,0.3101151515151516,0.37632184628237264,
0.4836914448082212,0.1230416299694682,,0.3353045093795095,0.40553431495405184,
0.2536163372146884,0.04782913051538234,,0.36049386724386734,0.43474678362573105,
0.12254072522869779,0.016658132625781735,,0.3856832251082252,0.46395925229741025,
0.05456046544562332,0.005198206935394751,,0.4108725829725831,0.49317172096908946,
0.02238566946532303,0.0014533634448281928,,0.436061940836941,0.5223841896407686,
0.008463626844322255,0.0003640728723342181,,0.4612512987012989,0.5515966583124478,
0.002948745749558995,8.171387898147193e-05,,0.4864406565656567,0.580809126984127,
0.0009467003735745572,,,0.5116300144300147,,
0.00028008004606380803,,,0.5368193722943725,,
