Treat 0,Treat 1,Treat 2
0.33761119158619174,0.323393253968254,0.25721038961038944
0.2740150793650793,0.26746708846708855,0.29331190476190483
0.32672698412698414,0.17953888888888855,0.25045061050061074
0.2993992063492062,0.3653543650793651,0.2264564574314573
0.2305980158730159,0.30771746031746045,0.3585467893217893
0.27407287157287163,0.3540118437118438,0.26081507936507936
0.23430198412698408,0.2473037518037518,0.15394325396825403
0.29378979076479084,0.312838492063492,0.2704646103896103
0.31581475468975473,0.2746127705627705,0.2721007936507937
0.3125316072816071,0.3053238095238097,0.26088347763347763
0.39863333333333345,0.21315634920634927,0.36640194805194815
0.26420833333333343,0.27840595238095245,0.3195264430014432
0.14223809523809522,0.28574642857142873,0.30249512987012966
0.2737648157398156,0.30158614718614696,0.2253853174603174
0.30966410256410254,0.310565800865801,0.42430958485958514
0.24393813131313127,0.20650898268398285,0.3586257575757577
0.23496031746031737,0.3975813492063491,0.3635131590631593
0.2902856421356421,0.26481587301587306,0.3221936507936509
0.39470948773448783,0.36143928571428563,0.3653032828282829
0.29524148629148633,0.2748214285714285,0.40857963980463974
0.3265396825396825,0.26638015873015863,0.3746501221001223
0.23494354256854286,0.30909484126984105,0.27366356421356425
0.3088182539682541,0.29711468253968265,0.2682726551226552
0.2782504329004328,0.2951769480519482,0.23317662337662343
0.25768293650793633,0.2936,0.32668614718614736
0.2271801948051949,0.26421587301587307,0.307298015873016
0.26861071428571437,0.28001302308802317,0.30962857142857164
0.31658585858585875,0.3341762626262628,0.19311150793650791
0.329128968253968,0.41172406204906214,0.28976165223665235
0.20465515873015858,0.2353087301587302,0.3148139249639248
0.2961164502164502,0.23478268398268412,0.3373257936507934
0.23165400432900438,0.18211908369408364,0.3178602813852814
0.3157642496392498,0.35883134920634896,0.3106007575757574
0.33656785714285714,0.3214670634920637,0.14132966477966472
0.4006084776334774,0.25214844877344866,0.3588182539682538
0.36408658008658024,0.31939199134199137,0.29873293650793653
0.3911174603174602,0.4275,0.2522093073593075
0.16211468253968245,0.25984834054834044,0.3022940115440117
0.36863730158730174,0.27189325396825387,0.46164979742479756
0.40703116050616056,0.27548048340548353,0.250361075036075
0.2973422799422799,0.27748214285714273,0.28017886002885983
0.2157658730158728,0.23549166666666668,0.23387896825396823
0.21103528138528127,0.25727904040404037,0.34570634920634924
0.3168197691197692,0.24072456709956722,0.41542745310245294
0.25355873015873004,0.40378174603174616,0.20617546897546904
